Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
HQ850287,1,94.941,9271,1a,94.510,9271,2111-2179,
HQ850288,1,95.008,9275,1a,95.019,9275,2111-2179,
HQ850289,1,91.887,9257,1a,91.618,9258,2111-2179,
HQ850290,1,94.560,9265,1a,94.452,9265,2111-2179,
HQ908282,1,78.583,5561,1b,90.953,5549,2111-2179,
HQ908284,1,78.533,5562,1b,90.791,5549,2111-2179,
HQ908285,1,78.507,5574,1b,90.935,5549,2111-2179,
HQ908286,1,78.317,5562,1b,90.070,5549,2111-2179,
HQ908287,1,78.752,5563,1b,91.242,5549,2111-2179,
HQ908288,1,78.352,5557,1b,89.998,5549,2111-2179,
HQ908289,1,78.481,5558,1b,90.881,5549,2111-2179,
HQ908290,1,78.519,5563,1b,90.593,5549,2111-2179,
HQ908291,1,78.421,5561,1b,90.737,5549,2111-2179,
HQ908292,1,78.857,5562,1b,90.665,5549,2111-2179,
HQ908293,1,78.352,5557,1b,90.737,5549,2111-2179,
HQ908294,1,78.663,5563,1b,90.971,5549,2111-2179,
HQ908295,1,78.634,5565,1b,90.362,5551,2111-2179,
HQ908296,1,78.363,5560,1b,90.485,5549,2111-2179,
HQ908297,1,78.688,5565,1b,90.593,5549,2111-2179,
HQ908298,1,78.503,5559,1b,90.791,5549,2111-2179,
HQ908299,1,78.573,5563,1b,90.683,5549,2111-2179,
HQ908300,1,79.000,5562,1b,90.719,5549,2111-2179,
HQ908301,1,78.607,5558,1b,90.755,5549,2111-2179,
HQ908302,1,78.611,5559,1b,90.917,5549,2111-2179,
HQ908303,1,79.126,5562,1b,91.332,5549,2111-2179,
HQ908304,1,78.911,5567,1b,90.881,5549,2111-2179,
HQ908305,1,79.083,5560,1b,91.548,5549,2111-2179,
HQ908306,1,78.964,5562,1b,90.629,5549,2111-2179,
HQ908308,1,78.864,5564,1b,91.206,5549,2111-2179,
HQ908309,1,78.900,5564,1b,91.134,5549,2111-2179,
HQ908310,1,79.378,5562,1b,91.476,5549,2111-2179,
HQ908311,1,79.181,5567,1b,91.116,5549,2111-2179,
HQ908312,1,79.227,5565,1b,91.061,5549,2111-2179,
HQ908313,1,79.112,5563,1b,91.242,5549,2111-2179,
HQ908314,1,78.964,5562,1b,91.530,5549,2111-2179,
HQ908315,1,79.076,5563,1b,91.368,5549,2111-2179,
HQ908316,1,79.058,5563,1b,90.935,5549,2111-2179,
HQ908317,1,78.813,5560,1b,91.476,5549,2111-2179,
HQ908318,1,78.774,5564,1b,90.827,5549,2111-2179,
HQ908319,1,78.597,5560,1b,91.097,5549,2111-2179,
HQ908320,1,78.885,5560,1b,91.602,5549,2111-2179,
HQ908321,1,79.140,5561,1b,91.422,5549,2111-2179,
HQ908322,1,79.104,5561,1b,91.170,5549,2111-2179,
HQ908323,1,78.437,5565,1b,90.467,5549,2111-2179,
HQ908324,1,79.057,5558,1b,91.152,5549,2111-2179,
HQ908325,1,79.090,5562,1b,90.683,5549,2111-2179,
HQ908326,1,78.875,5562,1b,90.989,5549,2111-2179,
HQ908327,1,79.076,5563,1b,91.584,5549,2111-2179,
HQ908329,1,78.712,5557,1b,91.134,5549,2111-2179,
HQ908330,1,79.313,5564,1b,91.656,5549,2111-2179,
HQ908331,1,79.098,5564,1b,91.476,5549,2111-2179,
HQ908332,1,79.245,5560,1b,91.278,5549,2111-2179,
HQ908333,1,79.364,5568,1b,91.206,5549,2111-2179,
HQ908334,1,78.896,5563,1b,91.260,5549,2111-2179,
HQ908335,1,79.191,5565,1b,91.152,5549,2111-2179,
HQ908336,1,78.932,5563,1b,91.584,5549,2111-2179,
HQ908337,1,79.076,5563,1b,91.242,5549,2111-2179,
HQ908338,1,78.483,5563,1b,91.079,5549,2111-2179,
HQ908339,1,78.806,5563,1b,90.701,5549,2111-2179,
HQ908340,1,78.997,5561,1b,91.350,5549,2111-2179,
HQ908341,1,78.896,5563,1b,90.845,5549,2111-2179,
HQ908342,1,79.066,5565,1b,90.971,5549,2111-2179,
HQ908343,1,79.080,5564,1b,91.242,5549,2111-2179,
HQ908344,1,79.122,5561,1b,91.404,5549,2111-2179,
HQ908345,1,79.353,5560,1b,91.530,5549,2111-2179,
HQ908346,1,78.736,5568,1b,90.917,5549,2111-2179,
HQ908347,1,78.842,5563,1b,91.422,5549,2111-2179,
HQ908348,1,78.775,5569,1b,90.953,5549,2111-2179,
HQ908349,1,78.878,5563,1b,91.818,5549,2111-2179,
HQ908350,1,78.749,5562,1b,91.728,5549,2111-2179,
HQ908351,1,79.260,5564,1b,91.152,5549,2111-2179,
HQ908352,1,78.763,5561,1b,90.611,5549,2111-2179,
HQ908353,1,78.907,5561,1b,91.423,5550,2111-2179,
HQ908354,1,78.971,5559,1b,90.919,5550,2111-2179,
HQ908355,1,78.986,5563,1b,91.007,5549,2111-2179,
HQ908356,1,78.896,5563,1b,91.728,5549,2111-2179,
HQ908357,1,78.997,5561,1b,91.476,5549,2111-2179,
HQ908358,1,79.066,5570,1b,91.458,5549,2111-2179,
HQ908359,1,78.810,5564,1b,91.242,5549,2111-2179,
JF509175,3,92.925,8989,3a,92.060,8993,2111-2179,
JF509176,3,91.845,8792,3a,90.886,8800,2111-2179,
JF509177,3,93.782,8990,3a,92.105,8993,2111-2179,
JF735111,2,80.577,9669,2m,100.000,9618,2111-2179,
JF735112,2,80.546,9530,2u,100.000,9520,2111-2179,
JF735114,2,80.617,9524,2d,100.000,9508,2111-2179,
JF735115,2,80.321,9528,2r,100.000,9512,2111-2179,
JF735116,2,80.942,9534,2q,81.690,9481,2111-2179,
JF735117,2,80.980,9532,2d,82.405,9514,2111-2179,
JF735118,2,79.965,9663,2q,82.872,9400,2111-2179,
JF735119,2,79.688,9679,2u,82.983,9526,2111-2179,
JF735120,2,79.032,6944,2e,100.000,9825,2111-2179,
JF735121,3,72.824,9512,3h,100.000,9579,2111-2179,
JF735122,3,75.556,9495,3k,100.000,9660,2111-2179,
JF735123,3,78.585,9484,3g,100.000,9634,2111-2179,
JF735126,3,73.435,9520,3h,92.123,9585,2111-2179,
JF735127,4,77.539,9394,4b,82.848,9445,2111-2179,
JF735132,4,78.935,7491,4q,80.845,7554,2111-2179,
JF735133,4,80.184,9371,4v,91.934,9323,2111-2179,
JF735134,4,78.134,9389,4b,83.007,9451,2111-2179,
JF735135,4,84.490,9368,4c,85.753,9476,2111-2179,
JF735136,4,79.322,9377,4s,100.000,9426,2111-2179,
JF735137,4,89.643,9366,4a,89.643,9366,2111-2179,
JF735138,4,77.297,9391,4b,82.321,9446,2111-2179,
JN714194,3,90.804,9428,3a,90.278,9432,2111-2179,
JQ065709,3,78.353,9401,3b,88.677,9388,2111-2179,
JQ717254,3,93.623,9425,3a,92.066,9428,2111-2179,
JQ717255,3,90.804,9428,3a,90.161,9432,2111-2179,
JQ717256,3,90.932,9429,3a,90.307,9429,2111-2179,
JQ717257,3,90.703,9433,3a,90.043,9431,2111-2179,
JQ717258,3,90.868,9428,3a,90.276,9430,2111-2179,
JQ717259,3,90.489,9431,3a,89.900,9436,2111-2179,
JQ717260,3,90.584,9431,3a,89.769,9432,2111-2179,
PX290144,4,79.597,9175,4f,90.106,9157,2111-2179,
PX376056,1,78.413,6124,1l,92.780,6122,2111-2179,
PX386718,1,90.331,8253,1a,90.173,8253,2111-2179,
PX386719,3,93.162,9403,3a,91.606,9411,2111-2179,
PX386720,3,91.069,7827,3a,89.710,7833,2111-2179,
PX386723,3,92.805,9423,3a,92.105,9424,2111-2179,
PX386724,1,91.008,9297,1a,90.757,9294,2111-2179,
PX386725,1,79.119,9334,1b,90.621,9329,2111-2179,
PX386726,2,76.392,9429,2b,89.273,9406,2111-2179,
PX386727,3,91.366,9312,3a,90.479,9316,2111-2179,
PX386728,2,77.152,9423,2b,90.732,9409,2111-2179,
PX386731,1,78.384,9354,1b,90.578,9329,2111-2179,
PX386732,3,92.266,4086,3a,91.236,4085,2111-2179,
PX386733,3,91.883,9412,3a,91.576,9414,2111-2179,
PX386734,3,92.240,9433,3a,91.763,9433,2111-2179,
PX386736,3,91.183,8109,3a,90.371,8111,2111-2179,
PX386737,1,91.278,9149,1a,91.126,9150,2111-2179,
PX386738,3,92.473,9406,3a,91.806,9409,2111-2179,
PX386739,1,93.569,9298,1a,93.708,9298,2111-2179,
PX386741,3,92.576,9416,3a,91.854,9416,2111-2179,
PX386742,3,91.588,9427,3a,91.072,9431,2111-2179,
PX386743,1,79.010,9333,1b,90.044,9321,2111-2179,
PX386744,3,92.128,9413,3a,91.734,9412,2111-2179,
PX386745,1,90.002,5371,1a,89.909,5371,2111-2179,
PX386746,1,78.835,9360,1b,90.106,9329,2111-2179,
PX386748,1,91.044,9312,1a,90.656,9311,2111-2179,
PX386749,3,92.668,9411,3a,92.183,9415,2111-2179,
PX386750,3,92.363,9415,3a,91.720,9420,2111-2179,
PX386751,3,92.681,5001,3a,91.725,5003,2111-2179,
PX386752,3,94.085,9332,3a,92.618,9333,2111-2179,
PX386753,3,92.558,9419,3a,91.835,9430,2111-2179,
PX386754,1,92.638,9291,1a,92.314,9290,2111-2179,
PX386755,2,77.192,9444,2b,91.345,9416,2111-2179,
PX386759,3,92.295,9397,3a,91.800,9403,2111-2179,
PX386760,3,93.009,9398,3a,92.018,9409,2111-2179,
PX386762,3,91.445,9410,3a,91.066,8227,2111-2179,
PX386765,1,93.900,9393,1a,94.507,9393,2111-2179,
PX386768,3,92.467,9412,3a,92.041,9411,2111-2179,
PX386769,1,90.700,9312,1a,90.571,9312,2111-2179,
PX386770,1,93.506,9363,1a,93.955,9363,2111-2179,
PX386771,3,93.447,9416,3a,92.687,9421,2111-2179,
PX386774,1,89.419,8014,1a,89.476,8010,2111-2179,
PX386775,1,92.018,9309,1a,91.888,9307,2111-2179,
PX386776,3,92.946,9413,3a,92.353,9416,2111-2179,
PX386779,1,93.771,9408,1a,93.836,9394,2111-2179,
PX386780,1,93.710,8680,1a,93.514,8680,2111-2179,
PX386781,3,92.152,9416,3a,91.323,9427,2111-2179,
PX386782,1,91.488,9328,1a,91.264,9329,2111-2179,
PX386783,1,77.666,9416,1c,90.450,9414,2111-2179,
PX386784,1,91.034,8242,1a,91.013,8245,2111-2179,
PX386786,1,93.442,9393,1a,93.474,9393,2111-2179,
PX386787,3,91.560,5782,3a,90.878,5788,,
PX386788,1,93.025,9233,1a,92.689,9233,2111-2179,
PX386789,1,90.511,9306,1a,90.321,9309,2111-2179,
PX386792,1,93.294,9409,1a,93.252,9395,2111-2179,
PX386794,1,91.510,9329,1a,91.339,9329,2111-2179,
PX386797,3,93.945,9414,3a,92.247,9416,2111-2179,
PX386798,1,90.272,9313,1a,90.201,9317,2111-2179,
PX386799,3,92.451,9418,3a,91.837,9421,2111-2179,
PX386801,2,77.147,9430,2b,90.475,9407,2111-2179,
PX386802,3,91.925,9325,3a,91.177,9328,2111-2179,
PX386805,1,91.596,6604,1a,91.480,6596,2111-2179,
PX386806,1,92.674,9309,1a,92.403,9306,2111-2179,
PX386808,3,92.945,9426,3a,92.233,9424,2111-2179,
PX386809,3,92.229,9432,3a,91.340,9434,2111-2179,
PX386810,3,90.034,8248,3a,89.383,8251,2111-2179,
PX386812,3,92.856,9420,3a,91.945,9423,2111-2179,
PX386814,1,93.272,9394,1a,93.401,9396,2111-2179,
PX386816,1,90.336,9303,1a,90.014,9303,2111-2179,
PX386817,3,92.916,9416,3a,92.197,9419,2111-2179,
PX386818,1,92.145,3501,1a,91.774,3501,2111-2179,
PX386819,1,92.931,9393,1a,92.973,9393,2111-2179,
PX386820,3,92.928,9418,3a,91.457,9423,2111-2179,
PX386821,3,92.527,9421,3a,91.582,9420,2111-2179,
PX386825,1,91.405,9308,1a,91.285,9306,2111-2179,
PX386826,2,77.117,9260,2b,90.315,9241,2111-2179,
PX386828,3,92.407,9417,3a,91.815,9420,2111-2179,
PX386829,1,90.718,9298,1a,90.573,9292,2111-2179,
PX386830,3,92.838,9411,3a,92.309,9414,2111-2179,
PX386833,1,92.175,9227,1a,92.121,9227,2111-2179,
PX386834,3,93.322,9419,3a,91.869,9421,2111-2179,
PX386835,3,92.743,9411,3a,92.236,9415,2111-2179,
PX386837,3,92.715,9417,3a,91.913,9423,2111-2179,
PX386838,3,92.961,9419,3a,92.847,9422,2111-2179,
PX386840,1,90.488,9399,1a,90.427,9391,2111-2179,
PX386841,1,91.583,9314,1a,91.454,9314,2111-2179,
PX386842,3,92.633,9420,3a,92.084,9424,2111-2179,
PX386843,3,93.280,9420,3a,92.545,9416,2111-2179,
PX386844,3,92.488,9412,3a,91.685,9417,2111-2179,
PX386846,2,76.949,9323,2b,90.943,9308,2111-2179,
PX386847,3,92.311,9416,3a,91.772,9419,2111-2179,
PX386848,3,92.536,9418,3a,91.900,9420,2111-2179,
PX386849,1,88.423,9260,1a,88.282,9259,2111-2179,
PX386850,3,91.001,9434,3a,90.366,9435,2111-2179,
PX386852,1,93.145,9293,1a,93.210,9293,2111-2179,
PX386854,3,92.460,9416,3a,91.846,9419,2111-2179,
PX386856,1,91.092,9329,1a,90.942,9329,2111-2179,
PX386857,1,78.652,9275,1b,90.317,9253,2111-2179,
PX386858,3,92.527,9421,3a,91.757,9426,2111-2179,
PX386859,3,91.940,9417,3a,91.285,9420,2111-2179,
PX386860,3,92.254,9424,3a,91.552,9422,2111-2179,
PX386862,3,92.698,9340,3a,91.855,9343,2111-2179,
PX386863,3,93.774,9412,3a,92.055,9415,2111-2179,
PX386865,3,92.625,9424,3a,91.775,9423,2111-2179,
PX386866,2,76.577,7262,2b,90.026,7259,2111-2179,
PX386869,1,93.074,9298,1a,93.106,9298,2111-2179,
PX386870,1,91.810,9390,1a,91.602,9395,2111-2179,
PX386873,3,92.264,9411,3a,90.675,9416,2111-2179,
PX386874,3,90.059,9426,3a,89.066,9429,2111-2179,
PX386875,1,91.489,9329,1a,91.333,9334,2111-2179,
PX386876,3,92.739,9420,3a,91.275,9421,2111-2179,
PX386877,1,89.482,1968,1a,89.075,1968,,
PX386878,1,87.697,4373,1a,87.514,4373,,
PX386879,1,91.984,9306,1a,91.758,9306,2111-2179,
PX386880,3,92.513,9416,3a,91.795,9421,2111-2179,
PX386881,1,90.606,9251,1a,90.498,9251,2111-2179,
PX386883,3,92.231,9422,3a,91.745,9425,2111-2179,
PX386884,3,92.777,9415,3a,91.954,9421,2111-2179,
PX386885,1,77.427,8572,1b,88.943,8556,2111-2179,
PX386887,3,90.722,9409,3a,90.183,9412,2111-2179,
PX386890,3,91.446,9423,3a,90.875,9425,2111-2179,
PX386892,1,77.816,9313,1b,88.625,9292,2111-2179,
PX386893,3,92.485,9434,3a,91.889,9444,2111-2179,
PX386894,1,90.952,9284,1a,90.876,9294,2111-2179,
PX386895,1,91.365,9253,1a,91.214,9253,2111-2179,
PX386897,1,93.675,9297,1a,93.234,9297,2111-2179,
PX386898,1,91.476,9256,1a,91.195,9256,2111-2179,
PX386900,1,91.210,9295,1a,91.006,9295,2111-2179,
PX386901,3,93.136,9411,3a,91.779,9415,2111-2179,
PX386902,3,92.882,9427,3a,92.226,9429,2111-2179,
PX386903,1,90.971,9403,1a,90.782,9395,2111-2179,
PX386905,3,93.368,9409,3a,91.961,9417,2111-2179,
PX386906,1,92.572,9303,1a,92.412,9304,2111-2179,
PX386908,1,92.886,9306,1a,92.768,9306,2111-2179,
PX386909,1,90.931,9262,1a,90.790,9262,2111-2179,
PX386910,3,92.459,9428,3a,92.004,9430,2111-2179,
PX386911,3,93.706,9421,3a,92.242,9422,2111-2179,
PX386913,1,88.000,1725,1a,87.594,1725,,
PX386914,3,90.784,6055,3a,90.607,6058,2111-2179,
PX386915,1,93.168,9339,1a,93.232,9338,2111-2179,
PX386916,3,93.523,9418,3a,92.198,9421,2111-2179,
PX386918,3,91.731,9421,3a,90.846,9428,2111-2179,
PX386919,3,93.007,9409,3a,92.360,9411,2111-2179,
PX386920,3,92.863,9416,3a,92.282,9420,2111-2179,
PX386921,3,92.792,9420,3a,91.301,9426,2111-2179,
PX386923,1,93.718,6495,1a,93.796,6496,2111-2179,
PX386924,1,91.346,9221,1a,91.181,9219,2111-2179,
PX386925,3,92.571,9422,3a,91.798,9424,2111-2179,
PX386926,2,79.569,9476,2m,81.269,9471,2111-2179,
PX386928,3,92.278,9415,3a,91.804,9419,2111-2179,
PX386929,3,91.131,9415,3a,90.186,9415,2111-2179,
PX386931,1,91.178,9306,1a,91.011,9311,2111-2179,
PX386935,1,91.816,6403,1a,91.863,6403,2111-2179,
PX386936,1,93.112,9393,1a,93.133,9393,2111-2179,
PX386937,1,78.648,9348,1b,90.772,9330,2111-2179,
PX386938,1,91.500,9329,1a,91.414,9329,2111-2179,
PX386939,1,92.694,9184,1a,92.889,9183,2111-2179,
PX386940,1,77.810,9306,1b,89.376,9290,2111-2179,
PX386942,3,92.652,9417,3a,91.932,9420,2111-2179,
PX386945,3,91.975,6791,3a,91.228,6794,2111-2179,
PX386947,1,91.379,9315,1a,91.257,9310,2111-2179,
PX386948,1,92.626,9411,1a,92.485,9395,2111-2179,
PX386950,3,93.425,9415,3a,91.924,9423,2111-2179,
PX386952,1,90.915,9147,1a,90.839,9147,2111-2179,
PX386956,2,76.938,9314,2b,91.056,9291,2111-2179,
PX386957,3,93.270,9421,3a,92.529,9423,2111-2179,
PX386958,1,91.801,9306,1a,91.457,9306,2111-2179,
PX386959,3,93.358,9410,3a,92.669,9412,2111-2179,
PX386962,1,77.740,9371,1l,92.355,9352,2111-2179,
PX386963,4,79.050,9260,4v,91.163,9245,2111-2179,
PX386964,1,78.103,9417,1l,92.278,9415,2111-2179,
PX386965,4,76.674,9350,4b,89.887,9325,2111-2179,
PX386966,3,78.656,9436,3b,87.976,9431,2111-2179,
PX386967,3,78.217,9434,3b,88.598,9419,2111-2179,
PX386969,6,80.326,9383,6a,92.826,9367,2111-2179,
PX386970,3,73.169,9463,3h,79.394,9400,2111-2179,
PX386971,4,83.623,9336,4c,91.443,9419,2111-2179,
PX386972,3,72.580,9391,3h,91.324,9325,2111-2179,
PX386973,3,78.340,9432,3b,88.092,9431,2111-2179,
PX386974,4,78.518,9338,4r,91.275,9318,2111-2179,
PX386975,4,83.490,9340,4c,90.622,9426,2111-2179,
PX386976,4,78.222,9349,4r,91.057,9326,2111-2179,
PX386978,6,80.073,9374,6a,93.932,9361,2111-2179,
PX386980,4,80.137,9354,4t,91.426,9401,2111-2179,
PX386982,1,78.414,9418,1g,92.618,9401,2111-2179,
PX386983,4,80.133,9312,4v,93.219,9306,2111-2179,
PX386984,1,77.778,9432,1l,92.101,9419,2111-2179,
PX386986,1,78.506,9398,1e,91.535,9392,2111-2179,
PX386987,2,77.066,9427,2b,91.062,9409,2111-2179,
PX386989,2,76.754,9266,2b,90.147,9246,2111-2179,
PX386990,2,76.782,9428,2b,90.846,9406,2111-2179,
PX386991,2,80.406,9457,2c,89.705,9461,2111-2179,
PX386993,4,80.125,9258,4f,91.678,9229,2111-2179,
PX386994,4,88.344,9240,4a,88.344,9240,2111-2179,
PX386995,4,89.297,9306,4a,89.297,9306,2111-2179,
PX386996,4,80.273,9312,4d,94.816,9337,2111-2179,
PX386997,4,79.553,9165,4d,94.219,9186,2111-2179,
PX386998,4,80.530,9312,4d,94.604,9340,2111-2179,
PX387001,5,89.383,9315,5a,90.147,9276,2111-2179,
PX387002,5,89.872,9311,5a,90.613,9321,2111-2179,
PX387003,1,91.161,9243,1a,90.999,9243,2111-2179,
PX387004,1,90.022,7657,1a,89.970,7657,2111-2179,
PX387006,1,78.270,9273,1b,88.590,9264,2111-2179,
PX387009,1,91.090,9327,1a,90.962,9327,2111-2179,
PX387010,1,92.950,9277,1a,92.681,9277,2111-2179,
PX387011,1,91.441,9323,1a,91.110,9325,2111-2179,
PX387012,1,94.094,9295,1a,94.158,9295,2111-2179,
PX387013,1,93.838,9412,1a,94.274,9395,2111-2179,
PX387016,1,91.942,9407,1a,91.679,9398,2111-2179,
PX387017,3,92.502,9416,3a,91.690,9422,2111-2179,
PX387018,1,91.516,9312,1a,91.436,9318,2111-2179,
PX387019,1,91.394,9389,1a,91.303,9394,2111-2179,
PX387020,1,90.149,9390,1a,89.858,9387,2111-2179,
PX387022,1,90.798,9389,1a,90.851,9389,2111-2179,
PX387024,1,91.729,9310,1a,91.385,9309,2111-2179,
PX387025,1,90.300,9392,1a,90.268,9392,2111-2179,
PX387026,3,92.216,9417,3a,91.593,9421,2111-2179,
PX387028,1,92.674,9227,1a,92.489,9227,2111-2179,
PX387030,1,88.386,6931,1a,88.268,6930,2111-2179,
PX387031,3,91.378,9418,3a,90.757,9423,2111-2179,
PX387032,1,92.433,9409,1a,92.347,9395,2111-2179,
PX387034,3,91.833,9416,3a,90.359,9418,2111-2179,
PX387036,1,78.946,9224,1b,91.138,9197,2111-2179,
PX387039,3,92.032,9413,3a,91.429,9416,2111-2179,
PX387040,2,76.094,7245,2b,89.603,9243,2111-2179,
PX446232,4,79.693,9322,4f,92.225,9299,2111-2179,
PX459926,1,78.515,9309,1e,91.440,9311,2111-2179,
PX468912,1,93.256,1290,1a,92.946,1290,2111-2179,
PX468913,1,93.194,1293,1a,93.349,1293,2111-2179,
PX468914,1,92.764,1299,1a,92.610,1299,2111-2179,
PX468915,1,92.430,1321,1a,92.424,1320,2111-2179,
PX468916,1,90.583,1338,1a,90.658,1338,2111-2179,
PX468917,1,93.380,1299,1a,93.610,1299,2111-2179,
PX468919,1,77.904,353,1b,93.162,351,2111-2179,
PX468920,1,79.079,478,1b,92.034,477,2111-2179,
PX468921,1,77.614,813,1b,91.882,813,2111-2179,
PX468922,1,76.772,917,1b,90.033,923,2111-2179,
PX468923,1,77.411,1151,1b,91.597,1190,2111-2179,
PX468924,1,92.931,1160,1a,92.414,1160,2111-2179,
PX468925,1,92.695,1191,1a,92.611,1191,2111-2179,
PX468926,1,76.476,1152,1b,89.924,1191,2111-2179,
PX468927,3,92.936,906,3a,92.163,906,2111-2179,
PX468928,3,91.611,1347,3a,90.794,1347,2111-2179,
PX468929,3,94.350,708,3a,93.644,708,2111-2179,
PX468930,3,92.523,963,3a,92.212,963,2111-2179,
PX468931,3,92.109,1356,3a,91.003,1356,2111-2179,
PX468932,3,92.655,953,3a,92.767,954,2111-2179,
PX468933,3,94.027,1356,3a,93.658,1356,2111-2179,
EU155213,1,92.335,9393,1a,92.351,9334,2111-2179,
EU155214,1,92.359,9305,1a,92.036,9304,2111-2179,
EU155215,1,93.942,9392,1a,93.921,9295,2111-2179,
EU155216,1,94.139,9299,1a,94.278,9298,2111-2179,
EU155217,1,79.131,9344,1b,91.403,9329,2111-2179,
EU155218,1,79.327,9355,1b,91.351,9331,2111-2179,
EU155219,1,79.098,9339,1b,91.007,9329,2111-2179,
EU155220,1,79.597,9332,1b,91.320,9320,2111-2179,
EU155221,1,79.176,9345,1b,91.446,9329,2111-2179,
EU155222,1,79.017,9341,1b,91.182,9333,2111-2179,
EU155223,1,78.947,9362,1b,91.163,9336,2111-2179,
EU155224,1,79.259,9344,1b,91.467,9328,2111-2179,
EU155225,1,79.071,9341,1b,91.170,9332,2111-2179,
EU155226,1,79.259,9344,1b,91.514,9333,2111-2179,
EU155227,1,79.068,9359,1b,91.232,9329,2111-2179,
EU155228,1,79.172,9348,1b,91.396,9333,2111-2179,
EU155229,1,79.341,9342,1b,91.856,9332,2111-2179,
EU155230,1,79.403,9341,1b,91.479,9330,2111-2179,
EU155231,1,79.103,9341,1b,91.585,9329,2111-2179,
EU155232,1,79.250,9335,1b,91.159,9331,2111-2179,
EU155233,1,92.015,9305,1a,91.750,9309,2111-2179,
EU155234,1,79.003,9349,1b,90.971,9337,2111-2179,
EU155235,1,79.151,9353,1b,90.867,9329,2111-2179,
EU155236,1,94.994,9269,1a,94.768,9269,2111-2179,
EU155237,1,94.838,9357,1a,95.119,9343,2111-2179,
EU155238,1,95.368,9304,1a,95.088,9304,2111-2179,
EU155239,1,95.012,9402,1a,94.688,9319,2111-2179,
EU155240,1,92.155,9369,1a,91.977,9323,2111-2179,
EU155242,1,91.767,9292,1a,91.713,9292,2111-2179,
EU155243,1,92.338,9279,1a,92.176,9279,2111-2179,
EU155244,1,95.690,9374,1a,95.074,9358,2111-2179,
EU155245,1,96.009,9296,1a,95.837,9296,2111-2179,
EU155246,1,95.056,9365,1a,95.064,9319,2111-2179,
EU155248,1,95.323,9387,1a,94.957,9320,2111-2179,
EU155249,1,94.794,9374,1a,94.430,9318,2111-2179,
EU155250,1,94.902,9298,1a,94.633,9298,2111-2179,
EU155251,1,95.328,9376,1a,94.824,9312,2111-2179,
EU155252,1,94.805,9374,1a,94.398,9318,2111-2179,
EU155253,1,79.456,9336,1b,91.224,9332,2111-2179,
EU155254,1,78.910,9341,1b,91.280,9335,2111-2179,
EU155255,1,79.448,9347,1b,91.334,9335,2111-2179,
EU155256,1,79.041,9342,1b,91.267,9332,2111-2179,
EU155257,1,79.274,9341,1b,91.607,9329,2111-2179,
EU155258,1,79.171,9357,1b,91.748,9331,2111-2179,
EU155259,1,78.957,9338,1b,91.524,9332,2111-2179,
EU155261,1,79.061,9346,1b,91.608,9330,2111-2179,
EU155262,1,79.187,9350,1b,91.082,9329,2111-2179,
EU155263,1,79.128,9338,1b,90.888,9328,2111-2179,
EU155264,1,79.018,9327,1b,91.028,9307,2111-2179,
EU155266,1,95.026,9308,1a,94.544,9274,2111-2179,
EU155267,1,95.430,9343,1a,95.079,9307,2111-2179,
EU155268,1,92.071,9333,1a,91.975,9296,2111-2179,
EU155269,1,92.289,9363,1a,92.232,9320,2111-2179,
EU155270,1,94.642,9369,1a,94.269,9318,2111-2179,
EU155271,1,94.452,9300,1a,94.570,9300,2111-2179,
EU155272,1,93.511,9355,1a,93.449,9297,2111-2179,
EU155274,1,95.102,9249,1a,95.145,9249,2111-2179,
EU155275,1,94.430,9408,1a,94.837,9317,2111-2179,
EU155276,1,94.934,9297,1a,95.106,9297,2111-2179,
EU155277,1,91.815,9273,1a,91.858,9273,2111-2179,
EU155278,1,94.315,9288,1a,93.981,9288,2111-2179,
EU155279,1,79.221,9341,1b,91.521,9329,2111-2179,
EU155280,1,78.989,9333,1b,91.478,9329,2111-2179,
EU155281,1,78.977,9342,1b,91.092,9329,2111-2179,
EU155282,1,92.268,9325,1a,92.027,9319,2111-2179,
EU155283,1,91.917,9341,1a,91.612,9335,2111-2179,
EU155284,1,93.127,9312,1a,92.912,9312,2111-2179,
EU155285,1,94.439,9279,1a,94.719,9279,2111-2179,
EU155286,1,95.438,9273,1a,95.104,9273,2111-2179,
EU155287,1,94.846,9411,1a,94.773,9356,2111-2179,
EU155288,1,96.342,9295,1a,95.804,9295,2111-2179,
EU155289,1,92.473,9393,1a,92.473,9327,2111-2179,
EU155290,1,95.152,9344,1a,94.928,9306,2111-2179,
EU155291,1,96.612,9297,1a,96.106,9297,2111-2179,
EU155292,1,95.486,9370,1a,95.358,9328,2111-2179,
EU155293,1,95.220,9330,1a,95.051,9275,2111-2179,
EU155294,1,92.990,9272,1a,92.893,9272,2111-2179,
EU155295,1,92.033,9389,1a,92.114,9320,2111-2179,
EU155296,1,96.051,9293,1a,95.545,9293,2111-2179,
EU155297,1,94.484,9373,1a,94.279,9317,2111-2179,
EU155298,1,94.118,9367,1a,94.179,9329,2111-2179,
EU155299,1,93.402,9351,1a,93.262,9320,2111-2179,
EU155300,1,78.884,9320,1b,91.410,9313,2111-2179,
EU155301,1,79.283,9345,1b,91.544,9331,2111-2179,
EU155302,1,78.548,9351,1b,92.572,9329,2111-2179,
EU155303,1,79.435,9351,1b,91.607,9329,2111-2179,
