Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KC125862,1,92.038,2085,1a,91.942,2085,1175-1315,
KC125863,1,94.101,2085,1a,94.388,2085,1175-1315,
KC125865,1,93.957,2085,1a,95.300,2085,1175-1315,
KC125866,1,94.868,2085,1a,94.868,2085,1175-1315,
KC125867,1,91.703,2085,1a,91.894,2085,1175-1315,
KC125868,1,94.484,2085,1a,94.724,2085,1175-1315,
KC125869,1,94.484,2085,1a,95.252,2085,1175-1315,
KC125870,1,92.278,2085,1a,92.470,2085,1175-1315,
KC125871,1,95.348,2085,1a,95.060,2085,1175-1315,
KC125872,1,94.628,2085,1a,94.772,2085,1175-1315,
KC125874,1,91.223,2085,1a,91.799,2085,1175-1315,
KC125876,1,90.647,2085,1a,91.271,2085,1175-1315,
KC125877,1,95.012,2085,1a,94.724,2085,1175-1315,
KC125878,1,91.031,2085,1a,91.223,2085,1175-1315,
KC125879,1,91.175,2085,1a,91.271,2085,1175-1315,
KC125881,1,91.319,2085,1a,91.511,2085,1175-1315,
KC125885,1,93.861,2085,1a,94.005,2085,1175-1315,
KC125886,1,94.005,2085,1a,94.101,2085,1175-1315,
KC125887,1,95.252,2085,1a,95.396,2085,1175-1315,
KC125888,1,92.086,2085,1a,92.374,2085,1175-1315,
KC125889,1,94.676,2085,1a,94.676,2085,1175-1315,
KC125892,1,93.046,2085,1a,93.525,2085,1175-1315,
KC125895,1,94.628,2085,1a,95.396,2085,1175-1315,
KC125896,1,93.813,2085,1a,93.669,2085,1175-1315,
KC125897,1,92.710,2085,1a,92.758,2085,1175-1315,
KC125898,1,92.134,2085,1a,92.566,2085,1175-1315,
KC125900,1,94.724,2085,1a,94.484,2085,1175-1315,
KC125901,1,95.108,2085,1a,94.724,2085,1175-1315,
KC125902,1,93.669,2085,1a,94.580,2085,1175-1315,
KC125903,1,94.197,2085,1a,96.067,2085,1175-1315,
KC125905,1,93.429,2085,1a,94.341,2085,1175-1315,
KC125906,1,93.189,2085,1a,93.237,2085,1175-1315,
KC125907,1,91.751,2085,1a,92.518,2085,1175-1315,
KC125908,1,95.540,2085,1a,95.108,2085,1175-1315,
KC125909,1,95.204,2085,1a,95.156,2085,1175-1315,
KC125910,1,94.149,2085,1a,94.916,2085,1175-1315,
KC125911,1,92.422,2085,1a,93.046,2085,1175-1315,
KC125912,1,94.532,2085,1a,94.820,2085,1175-1315,
KC125913,1,95.252,2085,1a,94.916,2085,1175-1315,
KC125918,1,93.429,2085,1a,94.101,2085,1175-1315,
KC125919,1,93.765,2085,1a,93.909,2085,1175-1315,
KC125922,1,92.374,2085,1a,92.806,2085,1175-1315,
KC125923,1,95.060,2085,1a,95.396,2085,1175-1315,
KC125924,1,90.839,2085,1a,91.223,2085,1175-1315,
KC125926,1,94.245,2085,1a,94.293,2085,1175-1315,
KC125927,1,93.669,2085,1a,93.477,2085,1175-1315,
KC125929,1,94.101,2085,1a,94.005,2085,1175-1315,
KC125931,1,94.149,2085,1a,94.868,2085,1175-1315,
KC125933,1,93.861,2085,1a,94.293,2085,1175-1315,
KC125934,1,94.341,2085,1a,94.532,2085,1175-1315,
KC125935,1,94.772,2085,1a,94.772,2085,1175-1315,
KC125936,1,92.470,2085,1a,92.614,2085,1175-1315,
KC125938,1,93.669,2085,1a,94.388,2085,1175-1315,
KC125939,1,93.189,2085,1a,93.285,2085,1175-1315,
KC125940,1,91.607,2085,1a,91.990,2085,1175-1315,
KC125941,1,94.149,2085,1a,93.957,2085,1175-1315,
KC125942,1,95.012,2085,1a,94.964,2085,1175-1315,
KC125943,1,93.813,2085,1a,94.676,2085,1175-1315,
KC125944,1,95.012,2085,1a,94.868,2085,1175-1315,
KC125945,1,94.484,2085,1a,94.532,2085,1175-1315,
KC125947,1,94.149,2085,1a,94.149,2085,1175-1315,
KC125948,1,92.806,2085,1a,92.998,2085,1175-1315,
KC125949,1,91.031,2085,1a,91.799,2085,1175-1315,
KC125953,1,91.703,2085,1a,91.559,2085,1175-1315,
KC125954,1,93.189,2085,1a,94.245,2085,1175-1315,
KC125955,1,93.333,2085,1a,94.005,2085,1175-1315,
KC125956,1,95.012,2085,1a,94.772,2085,1175-1315,
KC125959,1,91.127,2085,1a,92.038,2085,1175-1315,
KC125961,1,91.079,2085,1a,91.175,2085,1175-1315,
KC125962,1,92.998,2085,1a,93.765,2085,1175-1315,
KC125965,1,91.942,2085,1a,92.326,2085,1175-1315,
KC125966,1,91.511,2085,1a,91.942,2085,1175-1315,
KC125968,1,92.182,2085,1a,92.278,2085,1175-1315,
KC125970,1,92.614,2085,1a,92.614,2085,1175-1315,
KC125971,1,93.477,2085,1a,93.477,2085,1175-1315,
KC125972,1,96.019,2085,1a,95.827,2085,1175-1315,
KC125973,1,94.868,2085,1a,94.916,2085,1175-1315,
KC125975,1,94.724,2085,1a,95.540,2085,1175-1315,
KC125977,1,92.086,2085,1a,92.518,2085,1175-1315,
KC125980,1,93.957,2085,1a,94.005,2085,1175-1315,
KC125981,1,91.223,2085,1a,91.463,2085,1175-1315,
KC125983,1,90.935,2085,1a,91.607,2085,1175-1315,
KC125984,1,94.245,2085,1a,94.628,2085,1175-1315,
KC125985,1,95.444,2085,1a,95.156,2085,1175-1315,
KC125987,1,94.532,2085,1a,95.156,2085,1175-1315,
KC125988,1,94.341,2085,1a,95.108,2085,1175-1315,
KC125990,1,94.628,2085,1a,96.499,2085,1175-1315,
KC125994,1,92.470,2085,1a,92.998,2085,1175-1315,
KC125995,1,92.566,2085,1a,92.950,2085,1175-1315,
KC125996,1,93.957,2085,1a,94.005,2085,1175-1315,
KC125998,1,91.655,2085,1a,92.086,2085,1175-1315,
KC125999,1,93.285,2085,1a,93.237,2085,1175-1315,
KC126000,1,94.436,2085,1a,94.484,2085,1175-1315,
KC126001,1,95.348,2085,1a,96.403,2085,1175-1315,
KC126002,1,94.484,2085,1a,95.108,2085,1175-1315,
KC126003,1,93.909,2085,1a,95.252,2085,1175-1315,
KC126005,1,90.456,2085,1a,90.743,2085,1175-1315,
KC126006,1,93.237,2085,1a,93.141,2085,1175-1315,
KC126008,1,92.278,2085,1a,92.806,2085,1175-1315,
KC126011,1,92.182,2085,1a,92.566,2085,1175-1315,
KC126012,1,94.532,2085,1a,95.204,2085,1175-1315,
KC126015,1,94.053,2085,1a,94.628,2085,1175-1315,
KC126016,1,94.580,2085,1a,94.628,2085,1175-1315,
KC126017,1,92.038,2085,1a,92.902,2085,1175-1315,
KC126018,1,90.504,2085,1a,91.079,2085,1175-1315,
KC126019,1,93.861,2085,1a,94.628,2085,1175-1315,
KC126022,1,94.532,2085,1a,94.676,2085,1175-1315,
KC126024,1,91.751,2085,1a,92.374,2085,1175-1315,
KC126025,1,95.252,2085,1a,95.012,2085,1175-1315,
KC126028,1,92.230,2085,1a,92.374,2085,1175-1315,
KC126029,1,95.204,2085,1a,94.964,2085,1175-1315,
KC126032,1,94.197,2085,1a,94.245,2085,1175-1315,
KC126033,1,92.518,2085,1a,93.237,2085,1175-1315,
KC126034,1,93.525,2085,1a,94.245,2085,1175-1315,
KC126035,1,91.175,2085,1a,91.894,2085,1175-1315,
KC126037,1,92.374,2085,1a,92.710,2085,1175-1315,
KC126038,1,93.861,2085,1a,94.149,2085,1175-1315,
KC126040,1,91.847,2085,1a,92.086,2085,1175-1315,
KC126041,1,92.038,2085,1a,92.134,2085,1175-1315,
KC126043,1,94.341,2085,1a,94.436,2085,1175-1315,
KC126044,1,94.245,2085,1a,94.053,2085,1175-1315,
KC126045,1,92.809,2086,1a,93.097,2086,1175-1315,
KC126047,1,91.990,2085,1a,92.374,2085,1175-1315,
KC126049,1,93.621,2085,1a,93.525,2085,1175-1315,
KC126051,1,91.319,2085,1a,91.847,2085,1175-1315,
KC126052,1,91.894,2085,1a,92.470,2085,1175-1315,
KC126054,1,79.300,2058,1e,92.038,2085,1175-1315,
KC126055,1,91.942,2085,1a,92.518,2085,1175-1315,
KC126056,1,94.293,2085,1a,94.820,2085,1175-1315,
KC126057,1,92.326,2085,1a,92.854,2085,1175-1315,
KC126058,1,94.149,2085,1a,95.060,2085,1175-1315,
KC126059,1,92.422,2085,1a,93.285,2085,1175-1315,
KC126060,1,92.134,2085,1a,92.566,2085,1175-1315,
KC126061,1,93.957,2085,1a,94.628,2085,1175-1315,
KC126062,1,93.094,2085,1a,94.101,2085,1175-1315,
KC126063,1,94.724,2085,1a,95.060,2085,1175-1315,
KC126064,1,94.005,2085,1a,94.197,2085,1175-1315,
KC126065,1,93.813,2085,1a,94.820,2085,1175-1315,
KC126067,1,93.573,2085,1a,94.005,2085,1175-1315,
KC126068,1,94.005,2085,1a,94.388,2085,1175-1315,
KC126070,1,93.717,2085,1a,94.101,2085,1175-1315,
KC126071,1,95.156,2085,1a,95.156,2085,1175-1315,
KC126073,1,93.285,2085,1a,93.477,2085,1175-1315,
KC126074,1,92.854,2085,1a,93.333,2085,1175-1315,
KC126078,1,93.094,2085,1a,93.765,2085,1175-1315,
KC126079,1,92.806,2085,1a,92.950,2085,1175-1315,
KC126080,1,92.854,2085,1a,92.902,2085,1175-1315,
KC126082,1,95.731,2085,1a,95.444,2085,1175-1315,
KC126083,1,93.765,2085,1a,94.101,2085,1175-1315,
KC126084,1,92.038,2085,1a,92.278,2085,1175-1315,
KC126086,1,93.477,2085,1a,94.964,2085,1175-1315,
KC126088,1,93.861,2085,1a,94.676,2085,1175-1315,
KC126089,1,94.388,2085,1a,94.772,2085,1175-1315,
KC126090,1,92.230,2085,1a,92.806,2085,1175-1315,
KC126091,1,92.518,2085,1a,93.141,2085,1175-1315,
KC126092,1,93.957,2085,1a,94.388,2085,1175-1315,
KC126093,1,92.854,2085,1a,93.189,2085,1175-1315,
KC126094,1,91.799,2085,1a,92.374,2085,1175-1315,
KC126095,1,91.559,2085,1a,92.470,2085,1175-1315,
KC126096,1,91.559,2085,1a,91.559,2085,1175-1315,
KC126097,1,94.868,2085,1a,95.348,2085,1175-1315,
KC126099,1,92.950,2085,1a,92.806,2085,1175-1315,
KC126101,1,93.909,2085,1a,93.909,2085,1175-1315,
KC126102,1,94.149,2085,1a,94.820,2085,1175-1315,
KC126103,1,96.739,2085,1a,96.499,2085,1175-1315,
KC126104,1,93.669,2085,1a,93.573,2085,1175-1315,
KC126105,1,94.676,2085,1a,94.772,2085,1175-1315,
KC126107,1,91.319,2085,1a,91.799,2085,1175-1315,
KC126108,1,94.388,2085,1a,94.484,2085,1175-1315,
KC126109,1,93.189,2085,1a,93.189,2085,1175-1315,
KC126111,1,91.175,2085,1a,91.799,2085,1175-1315,
KC126112,1,94.245,2085,1a,94.676,2085,1175-1315,
KC126114,1,91.319,2085,1a,91.799,2085,1175-1315,
KC126115,1,91.415,2085,1a,92.374,2085,1175-1315,
KC126116,1,90.839,2085,1a,91.559,2085,1175-1315,
KC126117,1,91.655,2085,1a,92.038,2085,1175-1315,
KC126119,1,93.957,2085,1a,94.293,2085,1175-1315,
KC126120,1,95.108,2085,1a,95.012,2085,1175-1315,
KC126123,1,93.141,2085,1a,93.237,2085,1175-1315,
KC126124,1,96.259,2085,1a,95.971,2085,1175-1315,
KC126125,1,92.038,2085,1a,92.566,2085,1175-1315,
KC126126,1,91.894,2085,1a,92.278,2085,1175-1315,
KC126127,1,91.894,2085,1a,92.422,2085,1175-1315,
KC126129,1,91.655,2085,1a,91.655,2085,1175-1315,
KC126130,1,91.942,2085,1a,92.326,2085,1175-1315,
KC126132,1,92.566,2085,1a,93.046,2085,1175-1315,
KC126133,1,93.573,2085,1a,93.669,2085,1175-1315,
KC126136,1,93.909,2085,1a,94.436,2085,1175-1315,
KC126137,1,93.861,2085,1a,93.861,2085,1175-1315,
KC126138,1,92.086,2085,1a,92.902,2085,1175-1315,
KC126139,1,94.676,2085,1a,96.067,2085,1175-1315,
KC126140,1,94.964,2085,1a,95.492,2085,1175-1315,
KC126141,1,92.038,2085,1a,92.182,2085,1175-1315,
KC126142,1,94.149,2085,1a,95.396,2085,1175-1315,
KC126143,1,93.909,2085,1a,94.484,2085,1175-1315,
KC126145,1,94.916,2085,1a,95.396,2085,1175-1315,
KC126146,1,95.060,2085,1a,94.964,2085,1175-1315,
KC126147,1,94.484,2085,1a,95.156,2085,1175-1315,
KC126148,1,92.134,2085,1a,92.326,2085,1175-1315,
KC126149,1,94.724,2085,1a,95.635,2085,1175-1315,
KC126151,1,93.957,2085,1a,93.765,2085,1175-1315,
KC126152,1,91.271,2085,1a,91.271,2085,1175-1315,
KC126154,1,96.451,2085,1a,96.259,2085,1175-1315,
KC126155,1,94.341,2085,1a,94.101,2085,1175-1315,
KC126157,1,93.333,2085,1a,93.525,2085,1175-1315,
KC126161,1,92.134,2085,1a,92.422,2085,1175-1315,
KC126163,1,94.820,2085,1a,94.868,2085,1175-1315,
KC126165,1,94.676,2085,1a,94.580,2085,1175-1315,
KC126166,1,94.245,2085,1a,94.101,2085,1175-1315,
KC126168,1,91.751,2085,1a,92.470,2085,1175-1315,
KC126169,1,95.348,2085,1a,95.156,2085,1175-1315,
KC126171,1,91.894,2085,1a,92.470,2085,1175-1315,
KC126172,1,93.957,2085,1a,94.341,2085,1175-1315,
KC126173,1,94.388,2085,1a,94.964,2085,1175-1315,
KC126174,1,93.909,2085,1a,95.156,2085,1175-1315,
KC126175,1,92.518,2085,1a,92.902,2085,1175-1315,
KC126177,1,94.724,2085,1a,95.588,2085,1175-1315,
KC126180,1,94.149,2085,1a,94.197,2085,1175-1315,
KC126181,1,93.909,2085,1a,93.861,2085,1175-1315,
KC126182,1,93.861,2085,1a,93.573,2085,1175-1315,
KC126183,1,93.717,2085,1a,94.197,2085,1175-1315,
KC126184,1,93.237,2085,1a,94.676,2085,1175-1315,
KC126185,1,91.655,2085,1a,92.470,2085,1175-1315,
KC126187,1,94.149,2085,1a,94.532,2085,1175-1315,
KC126188,1,94.532,2085,1a,95.156,2085,1175-1315,
KC126189,1,94.245,2085,1a,94.293,2085,1175-1315,
KC126190,1,93.669,2085,1a,93.381,2085,1175-1315,
KC126193,1,93.621,2085,1a,94.388,2085,1175-1315,
KC126194,1,94.724,2085,1a,95.012,2085,1175-1315,
KC126196,1,89.928,2085,1a,90.072,2085,1175-1315,
KC126198,1,92.182,2085,1a,92.614,2085,1175-1315,
KC126199,1,96.451,2085,1a,96.163,2085,1175-1315,
KC126200,1,91.559,2085,1a,91.990,2085,1175-1315,
KC126201,1,94.005,2085,1a,94.293,2085,1175-1315,
KC126202,1,95.348,2085,1a,95.108,2085,1175-1315,
KC126203,1,93.094,2085,1a,93.046,2085,1175-1315,
KC126205,1,94.436,2085,1a,94.868,2085,1175-1315,
KC126207,1,91.559,2085,1a,91.703,2085,1175-1315,
KC126210,1,94.293,2085,1a,95.012,2085,1175-1315,
KC126211,1,91.703,2085,1a,92.422,2085,1175-1315,
KC126212,1,94.724,2085,1a,94.341,2085,1175-1315,
KC126213,1,92.998,2085,1a,92.998,2085,1175-1315,
KC126215,1,93.957,2085,1a,94.676,2085,1175-1315,
KC126217,1,91.799,2085,1a,92.422,2085,1175-1315,
KC126219,1,91.319,2085,1a,91.607,2085,1175-1315,
KC126220,1,93.429,2085,1a,93.573,2085,1175-1315,
KC126221,1,90.264,2085,1a,90.743,2085,1175-1315,
KC126222,1,91.031,2085,1a,91.894,2085,1175-1315,
KC126223,1,94.053,2085,1a,94.053,2085,1175-1315,
KC126224,1,93.429,2085,1a,94.005,2085,1175-1315,
KC126225,1,92.470,2085,1a,92.806,2085,1175-1315,
KC126226,1,92.566,2085,1a,92.902,2085,1175-1315,
KC126227,1,91.751,2085,1a,92.182,2085,1175-1315,
KC126228,1,94.484,2085,1a,94.436,2085,1175-1315,
KC126229,1,93.765,2085,1a,93.909,2085,1175-1315,
KC126230,1,96.307,2085,1a,96.067,2085,1175-1315,
KC126232,1,91.175,2085,1a,91.223,2085,1175-1315,
KC126233,1,94.532,2085,1a,95.204,2085,1175-1315,
KC126234,1,91.559,2085,1a,91.703,2085,1175-1315,
KC126235,1,91.799,2085,1a,92.134,2085,1175-1315,
KC126236,1,95.252,2085,1a,94.964,2085,1175-1315,
KC126237,1,95.060,2085,1a,95.779,2085,1175-1315,
KC126238,1,93.669,2085,1a,93.573,2085,1175-1315,
KC126241,1,94.532,2085,1a,95.731,2085,1175-1315,
KC126243,1,93.765,2085,1a,95.012,2085,1175-1315,
KC126244,1,93.765,2085,1a,94.676,2085,1175-1315,
KC126246,1,93.717,2085,1a,94.868,2085,1175-1315,
KC126247,1,93.189,2085,1a,93.717,2085,1175-1315,
KC126248,1,94.868,2085,1a,95.396,2085,1175-1315,
KC126249,1,93.909,2085,1a,94.388,2085,1175-1315,
KC126250,1,93.094,2085,1a,93.957,2085,1175-1315,
KC126251,1,92.230,2085,1a,92.422,2085,1175-1315,
KC126252,1,94.293,2085,1a,94.436,2085,1175-1315,
KC126253,1,93.381,2085,1a,93.525,2085,1175-1315,
KC126254,1,94.916,2085,1a,95.923,2085,1175-1315,
KC126255,1,92.374,2085,1a,92.374,2085,1175-1315,
KC126257,1,94.436,2085,1a,94.436,2085,1175-1315,
KC126258,1,92.182,2085,1a,92.134,2085,1175-1315,
KC126259,1,92.854,2085,1a,93.669,2085,1175-1315,
KC126260,1,94.101,2085,1a,93.813,2085,1175-1315,
KC126261,1,93.717,2085,1a,93.957,2085,1175-1315,
KC126263,1,94.580,2085,1a,94.916,2085,1175-1315,
KC126266,1,92.422,2085,1a,92.806,2085,1175-1315,
KC126268,1,93.957,2085,1a,93.861,2085,1175-1315,
KC126270,1,94.388,2085,1a,94.628,2085,1175-1315,
KC126274,1,93.909,2085,1a,94.149,2085,1175-1315,
KC126275,1,95.779,2085,1a,95.396,2085,1175-1315,
KC126276,1,92.854,2085,1a,93.285,2085,1175-1315,
KC126277,1,94.293,2085,1a,94.916,2085,1175-1315,
KC126278,1,90.647,2085,1a,91.271,2085,1175-1315,
KC126279,1,91.655,2085,1a,91.894,2085,1175-1315,
KC126280,1,94.197,2085,1a,95.300,2085,1175-1315,
KC126282,1,92.806,2085,1a,92.710,2085,1175-1315,
KC126283,1,91.751,2085,1a,92.614,2085,1175-1315,
KC126284,1,91.655,2085,1a,91.463,2085,1175-1315,
KC126285,1,93.525,2085,1a,93.285,2085,1175-1315,
KC126288,1,92.614,2085,1a,93.141,2085,1175-1315,
KC126289,1,93.378,2084,1a,93.810,2084,1175-1315,
KC126291,1,91.942,2085,1a,92.758,2085,1175-1315,
KC126294,1,93.189,2085,1a,93.094,2085,1175-1315,
KC126295,1,92.566,2085,1a,92.662,2085,1175-1315,
KC126296,1,93.333,2085,1a,93.141,2085,1175-1315,
KC126297,1,93.573,2085,1a,94.484,2085,1175-1315,
KC126298,1,93.861,2085,1a,94.149,2085,1175-1315,
KC126300,1,94.005,2085,1a,94.484,2085,1175-1315,
KC126302,1,94.436,2085,1a,95.156,2085,1175-1315,
KC126303,1,94.580,2085,1a,94.820,2085,1175-1315,
KC126304,1,94.197,2085,1a,94.341,2085,1175-1315,
KC126305,1,91.847,2085,1a,92.374,2085,1175-1315,
KC126306,1,94.005,2085,1a,94.676,2085,1175-1315,
KC126314,1,91.463,2085,1a,91.990,2085,1175-1315,
KC126315,1,94.580,2085,1a,95.396,2085,1175-1315,
KC126317,1,91.415,2085,1a,91.559,2085,1175-1315,
KC126318,1,94.772,2085,1a,94.868,2085,1175-1315,
KC126320,1,94.388,2085,1a,95.492,2085,1175-1315,
KC126322,1,93.333,2085,1a,93.237,2085,1175-1315,
KC126323,1,95.252,2085,1a,95.204,2085,1175-1315,
KC126324,1,93.525,2085,1a,93.909,2085,1175-1315,
KC126325,1,93.621,2085,1a,93.477,2085,1175-1315,
KC126327,1,94.628,2085,1a,94.724,2085,1175-1315,
KC126329,1,91.223,2085,1a,91.655,2085,1175-1315,
KC126331,1,92.806,2085,1a,93.094,2085,1175-1315,
KC126332,1,94.388,2085,1a,95.108,2085,1175-1315,
KC126333,1,93.669,2085,1a,94.341,2085,1175-1315,
KC126334,1,92.230,2085,1a,92.374,2085,1175-1315,
KC126335,1,90.647,2085,1a,90.647,2085,1175-1315,
KC126336,1,91.847,2085,1a,92.278,2085,1175-1315,
KC126337,1,94.101,2085,1a,94.820,2085,1175-1315,
KC126338,1,96.019,2085,1a,95.540,2085,1175-1315,
KC126339,1,94.580,2085,1a,95.060,2085,1175-1315,
KC126340,1,93.285,2085,1a,94.101,2085,1175-1315,
KC126342,1,93.189,2085,1a,93.381,2085,1175-1315,
KC126343,1,94.101,2085,1a,94.005,2085,1175-1315,
KC126344,1,94.436,2085,1a,94.484,2085,1175-1315,
KC126347,1,94.916,2085,1a,95.108,2085,1175-1315,
KC126348,1,94.005,2085,1a,94.245,2085,1175-1315,
KC126350,1,94.820,2085,1a,94.532,2085,1175-1315,
KC126351,1,92.278,2085,1a,92.662,2085,1175-1315,
KC126353,1,91.463,2085,1a,92.086,2085,1175-1315,
KC126354,1,92.226,2084,1a,92.418,2084,1175-1315,
KC126355,1,94.436,2085,1a,94.820,2085,1175-1315,
KC126356,1,93.381,2085,1a,93.333,2085,1175-1315,
KC126359,1,91.079,2085,1a,91.415,2085,1175-1315,
KC126362,1,94.149,2085,1a,94.484,2085,1175-1315,
KC126363,1,94.005,2085,1a,94.676,2085,1175-1315,
KC126364,1,93.957,2085,1a,94.341,2085,1175-1315,
KC126366,1,91.319,2085,1a,91.942,2085,1175-1315,
KC126370,1,92.134,2085,1a,92.518,2085,1175-1315,
KC126372,1,90.839,2085,1a,91.415,2085,1175-1315,
KC126375,1,93.573,2085,1a,94.101,2085,1175-1315,
KC126376,1,94.532,2085,1a,95.300,2085,1175-1315,
KC126377,1,92.950,2085,1a,92.950,2085,1175-1315,
KC126378,1,91.703,2085,1a,92.902,2085,1175-1315,
KC126379,1,94.676,2085,1a,94.868,2085,1175-1315,
KC126380,1,92.230,2085,1a,92.710,2085,1175-1315,
KC126381,1,94.245,2085,1a,94.436,2085,1175-1315,
KC126382,1,93.573,2085,1a,95.252,2085,1175-1315,
KC126384,1,92.806,2085,1a,93.477,2085,1175-1315,
KC126385,1,94.341,2085,1a,95.108,2085,1175-1315,
KC126386,1,93.285,2085,1a,94.341,2085,1175-1315,
KC126388,1,95.875,2085,1a,95.683,2085,1175-1315,
KC126389,1,91.942,2085,1a,93.094,2085,1175-1315,
KC126391,1,94.772,2085,1a,95.492,2085,1175-1315,
KC126394,1,93.954,2084,1a,93.666,2084,1175-1315,
KC126395,1,93.333,2085,1a,94.005,2085,1175-1315,
KC126396,1,94.293,2085,1a,95.300,2085,1175-1315,
KC126397,1,94.245,2085,1a,94.197,2085,1175-1315,
KC126399,1,92.230,2085,1a,92.614,2085,1175-1315,
KC126401,1,93.237,2085,1a,92.950,2085,1175-1315,
KC126402,1,92.518,2085,1a,93.333,2085,1175-1315,
KC126403,1,92.662,2085,1a,92.806,2085,1175-1315,
KC126404,1,92.614,2085,1a,93.094,2085,1175-1315,
KC126405,1,92.182,2085,1a,92.662,2085,1175-1315,
KC126406,1,92.326,2085,1a,92.902,2085,1175-1315,
KC126410,1,93.669,2085,1a,94.293,2085,1175-1315,
KC126411,1,94.101,2085,1a,94.436,2085,1175-1315,
KC126412,1,90.983,2085,1a,91.559,2085,1175-1315,
KC126413,1,93.669,2085,1a,94.005,2085,1175-1315,
KC126414,1,93.237,2085,1a,94.149,2085,1175-1315,
KC126415,1,94.101,2085,1a,95.540,2085,1175-1315,
KC126416,1,94.341,2085,1a,94.916,2085,1175-1315,
KC126418,1,92.374,2085,1a,92.710,2085,1175-1315,
KC126422,1,91.655,2085,1a,91.942,2085,1175-1315,
KC126423,1,93.333,2085,1a,94.005,2085,1175-1315,
KC126424,1,93.909,2085,1a,93.909,2085,1175-1315,
KC126427,1,94.820,2085,1a,94.532,2085,1175-1315,
KC126428,1,93.573,2085,1a,95.012,2085,1175-1315,
KC126429,1,93.573,2085,1a,94.005,2085,1175-1315,
KC126430,1,93.621,2085,1a,94.053,2085,1175-1315,
KC126432,1,94.964,2085,1a,94.628,2085,1175-1315,
KC126433,1,94.197,2085,1a,94.484,2085,1175-1315,
KC126436,1,93.765,2085,1a,94.436,2085,1175-1315,
KC126438,1,94.245,2085,1a,93.957,2085,1175-1315,
KC126439,1,95.156,2085,1a,94.868,2085,1175-1315,
KC126440,1,94.341,2085,1a,94.772,2085,1175-1315,
KC126441,1,94.149,2085,1a,94.343,2086,1175-1315,
KC126442,1,92.086,2085,1a,92.182,2085,1175-1315,
KC126444,1,93.669,2085,1a,94.341,2085,1175-1315,
KC126445,1,92.134,2085,1a,92.278,2085,1175-1315,
KC126447,1,91.127,2085,1a,91.799,2085,1175-1315,
KC126448,1,93.285,2085,1a,94.149,2085,1175-1315,
KC126452,1,94.005,2085,1a,94.149,2085,1175-1315,
KC126454,1,93.765,2085,1a,93.573,2085,1175-1315,
KC126457,1,94.628,2085,1a,95.635,2085,1175-1315,
KC126458,1,92.422,2085,1a,92.278,2085,1175-1315,
KC126459,1,94.149,2085,1a,94.532,2085,1175-1315,
KC126461,1,91.367,2085,1a,91.799,2085,1175-1315,
KC126462,1,94.005,2085,1a,95.779,2085,1175-1315,
KC126463,1,92.902,2085,1a,93.333,2085,1175-1315,
KC126464,1,92.470,2085,1a,92.902,2085,1175-1315,
KC126465,1,93.813,2085,1a,94.341,2085,1175-1315,
KC126466,1,91.175,2085,1a,91.847,2085,1175-1315,
KC126468,1,96.211,2085,1a,95.923,2085,1175-1315,
KC126470,1,91.894,2085,1a,92.614,2085,1175-1315,
KC126472,1,92.422,2085,1a,92.902,2085,1175-1315,
KC126473,1,94.580,2085,1a,94.724,2085,1175-1315,
KC126474,1,93.717,2085,1a,94.532,2085,1175-1315,
KC126475,1,94.293,2085,1a,94.005,2085,1175-1315,
KC126476,1,93.861,2085,1a,94.101,2085,1175-1315,
KC126477,1,92.230,2085,1a,92.950,2085,1175-1315,
KC126479,1,94.676,2085,1a,94.628,2085,1175-1315,
KC126480,1,93.621,2085,1a,93.957,2085,1175-1315,
KC126481,1,93.381,2085,1a,93.765,2085,1175-1315,
KC126482,1,92.086,2085,1a,92.998,2085,1175-1315,
KC126483,1,94.580,2085,1a,94.724,2085,1175-1315,
KC126485,1,93.861,2085,1a,94.820,2085,1175-1315,
KC126486,1,92.854,2085,1a,93.669,2085,1175-1315,
KC126488,1,93.669,2085,1a,94.053,2085,1175-1315,
KC126489,1,91.607,2085,1a,92.374,2085,1175-1315,
KC126490,1,94.197,2085,1a,94.149,2085,1175-1315,
KC126493,1,94.676,2085,1a,94.820,2085,1175-1315,
KC126494,1,91.367,2085,1a,91.990,2085,1175-1315,
KC126497,1,92.902,2085,1a,93.189,2085,1175-1315,
KC126500,1,94.101,2085,1a,94.484,2085,1175-1315,
KC126502,1,94.580,2085,1a,94.820,2085,1175-1315,
KC126503,1,91.175,2085,1a,92.182,2085,1175-1315,
KC126505,1,91.847,2085,1a,92.230,2085,1175-1315,
KC126507,1,91.463,2085,1a,91.847,2085,1175-1315,
KC126508,1,94.197,2085,1a,93.909,2085,1175-1315,
KC126509,1,90.072,2085,1a,90.647,2085,1175-1315,
KC126510,1,91.175,2085,1a,91.894,2085,1175-1315,
KC126511,1,92.230,2085,1a,92.566,2085,1175-1315,
KC126513,1,91.990,2085,1a,92.614,2085,1175-1315,
KC126514,1,93.525,2085,1a,93.285,2085,1175-1315,
KC126517,1,89.640,2085,1a,90.024,2085,1175-1315,
KC126520,1,92.134,2085,1a,92.902,2085,1175-1315,
KC126522,1,93.861,2085,1a,94.436,2085,1175-1315,
KC126523,1,94.964,2085,1a,94.772,2085,1175-1315,
