Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
JQ061531,2,23.134,23.134,10.510,10.510,23.418,21.852,23.379,22.060,22.060,20.886,21.518,21.518,23.418,26.590,26.590,21.748,21.748,22.632,22.632,22.893,21.254,22.628,25.130,2b,10.510,2i,20.886
JQ061532,2,23.028,23.028,10.406,10.406,23.312,21.748,23.273,21.956,21.956,20.781,21.644,21.644,23.312,26.486,26.486,21.644,21.644,22.526,22.526,22.789,21.148,22.523,25.026,2b,10.406,2i,20.781
JQ061533,2,23.028,23.028,10.406,10.406,23.312,21.748,23.273,21.956,21.956,20.781,21.644,21.644,23.312,26.486,26.486,21.644,21.644,22.526,22.526,22.789,21.148,22.523,25.026,2b,10.406,2i,20.781
JQ061534,2,23.028,23.028,10.406,10.406,23.312,21.748,23.273,21.956,21.956,20.781,21.644,21.644,23.312,26.486,26.486,21.644,21.644,22.526,22.526,22.789,21.148,22.523,25.026,2b,10.406,2i,20.781
JQ061535,2,23.028,23.028,10.406,10.406,23.312,21.748,23.273,21.956,21.956,20.781,21.644,21.644,23.312,26.486,26.486,21.644,21.644,22.526,22.526,22.789,21.148,22.523,25.026,2b,10.406,2i,20.781
JQ061536,2,21.010,21.010,9.032,9.032,20.786,20.820,20.953,21.083,21.083,21.493,20.358,20.358,20.755,25.226,25.226,20.378,20.378,21.411,21.411,20.345,18.652,21.857,21.083,2b,9.032,2t,18.652
JQ061537,2,21.010,21.010,9.032,9.032,20.786,20.820,20.953,21.083,21.083,21.493,20.358,20.358,20.755,25.226,25.226,20.378,20.378,21.411,21.411,20.345,18.652,21.857,21.083,2b,9.032,2t,18.652
JQ061538,2,21.010,21.010,9.032,9.032,20.786,20.820,20.953,21.083,21.083,21.493,20.358,20.358,20.755,25.226,25.226,20.378,20.378,21.411,21.411,20.345,18.652,21.857,21.083,2b,9.032,2t,18.652
JQ061539,2,21.010,21.010,9.032,9.032,20.786,20.820,20.953,21.083,21.083,21.493,20.358,20.358,20.755,25.226,25.226,20.378,20.378,21.411,21.411,20.345,18.652,21.857,21.083,2b,9.032,2t,18.652
JQ061540,2,21.091,21.091,9.032,9.032,20.949,20.902,21.118,21.247,21.247,21.657,20.440,20.440,20.755,25.226,25.226,20.378,20.378,21.493,21.493,20.427,18.735,21.857,21.165,2b,9.032,2t,18.735
JQ061541,2,21.010,21.010,8.950,8.950,20.867,20.820,21.035,21.165,21.165,21.575,20.358,20.358,20.673,25.144,25.144,20.296,20.296,21.411,21.411,20.345,18.652,21.775,21.083,2b,8.950,2t,18.652
JQ061542,2,21.091,21.091,9.113,9.113,20.867,20.902,21.035,21.165,21.165,21.575,20.440,20.440,20.837,25.308,25.308,20.460,20.460,21.493,21.493,20.427,18.735,21.939,21.165,2b,9.113,2t,18.735
JQ061543,2,21.010,21.010,9.032,9.032,20.786,20.820,20.953,21.083,21.083,21.493,20.358,20.358,20.755,25.226,25.226,20.378,20.378,21.411,21.411,20.345,18.652,21.857,21.083,2b,9.032,2t,18.652
JQ061544,2,21.010,21.010,9.032,9.032,20.786,20.820,20.953,21.083,21.083,21.493,20.358,20.358,20.755,25.226,25.226,20.378,20.378,21.411,21.411,20.345,18.652,21.857,21.083,2b,9.032,2t,18.652
JQ061545,2,21.010,21.010,8.950,8.950,20.867,20.820,21.035,21.165,21.165,21.575,20.358,20.358,20.673,25.144,25.144,20.296,20.296,21.411,21.411,20.345,18.652,21.775,21.083,2b,8.950,2t,18.652
JQ061627,2,23.028,23.028,10.718,10.718,23.312,21.748,23.273,21.956,21.956,20.886,21.644,21.644,23.312,26.486,26.486,21.644,21.644,22.526,22.526,22.789,21.148,22.523,24.818,2b,10.718,2i,20.886
JQ061628,2,23.028,23.028,10.718,10.718,23.101,21.540,23.061,21.748,21.748,20.675,21.436,21.436,23.101,26.486,26.486,21.436,21.436,22.316,22.316,22.789,21.041,22.315,24.922,2b,10.718,2i,20.675
JQ061629,2,23.028,23.028,10.718,10.718,23.101,21.540,23.061,21.748,21.748,20.675,21.436,21.436,23.101,26.486,26.486,21.436,21.436,22.316,22.316,22.789,21.041,22.315,24.922,2b,10.718,2i,20.675
JQ061630,2,22.923,22.923,10.614,10.614,23.207,21.644,23.167,21.852,21.852,20.781,21.540,21.540,23.207,26.382,26.382,21.540,21.540,22.421,22.421,22.685,21.041,22.419,24.922,2b,10.614,2i,20.781
JQ061631,2,23.028,23.028,10.614,10.614,23.207,21.644,23.273,21.852,21.852,20.886,21.644,21.644,23.312,26.486,26.486,21.644,21.644,22.421,22.421,22.789,21.148,22.523,25.026,2b,10.614,2i,20.886
JQ061632,2,22.923,22.923,10.614,10.614,23.207,21.644,23.167,21.852,21.852,20.781,21.540,21.540,23.207,26.382,26.382,21.540,21.540,22.421,22.421,22.685,21.041,22.419,24.922,2b,10.614,2i,20.781
JQ061633,2,22.899,22.899,11.030,11.030,23.629,22.060,23.592,22.268,22.268,21.203,21.748,21.748,23.629,26.590,26.590,21.956,21.956,22.842,22.842,23.101,21.467,22.836,25.130,2b,11.030,2i,21.203
JQ061634,2,22.818,22.818,10.614,10.614,23.207,21.644,23.167,21.852,21.852,20.675,21.540,21.540,23.312,26.382,26.382,21.436,21.436,22.316,22.316,22.685,21.041,22.523,25.026,2b,10.614,2i,20.675
JQ061635,2,22.923,22.923,10.614,10.614,23.207,21.644,23.167,21.852,21.852,20.781,21.540,21.540,23.207,26.382,26.382,21.540,21.540,22.421,22.421,22.685,21.041,22.419,24.922,2b,10.614,2i,20.781
JQ061636,2,22.923,22.923,10.614,10.614,23.207,21.644,23.167,21.852,21.852,20.781,21.540,21.540,23.207,26.382,26.382,21.540,21.540,22.421,22.421,22.685,21.041,22.419,24.922,2b,10.614,2i,20.781
JQ061637,2,20.928,20.928,9.113,9.113,20.949,20.738,20.953,21.001,21.001,21.575,20.358,20.358,20.673,25.144,25.144,20.378,20.378,21.411,21.411,20.427,18.488,21.857,21.165,2b,9.113,2t,18.488
JQ061638,2,20.928,20.928,9.032,9.032,20.949,20.738,20.953,21.083,21.083,21.575,20.358,20.358,20.673,25.144,25.144,20.378,20.378,21.411,21.411,20.427,18.570,21.857,21.165,2b,9.032,2t,18.570
JQ061639,2,20.928,20.928,9.032,9.032,21.031,20.656,21.035,21.165,21.165,21.657,20.195,20.195,20.755,25.082,25.082,20.296,20.296,21.493,21.493,20.509,18.652,21.775,21.083,2b,9.032,2t,18.652
JQ061640,2,21.010,21.010,9.113,9.113,21.031,20.820,21.035,21.165,21.165,21.657,20.440,20.440,20.755,25.226,25.226,20.460,20.460,21.493,21.493,20.509,18.652,21.939,21.247,2b,9.113,2t,18.652
JQ061641,2,20.928,20.928,9.032,9.032,20.949,20.738,20.953,21.083,21.083,21.575,20.358,20.358,20.673,25.144,25.144,20.378,20.378,21.411,21.411,20.427,18.570,21.857,21.165,2b,9.032,2t,18.570
JQ061642,2,20.928,20.928,9.032,9.032,20.949,20.738,20.953,21.083,21.083,21.575,20.358,20.358,20.673,25.144,25.144,20.378,20.378,21.411,21.411,20.427,18.570,21.857,21.165,2b,9.032,2t,18.570
JQ061643,2,21.091,21.091,9.194,9.194,20.949,20.738,20.789,20.919,20.919,21.411,20.195,20.195,20.673,25.144,25.144,20.296,20.296,21.411,21.411,20.427,18.735,21.693,21.001,2b,9.194,2t,18.735
JQ061644,2,20.928,20.928,9.032,9.032,20.949,20.738,20.953,21.083,21.083,21.575,20.358,20.358,20.673,25.144,25.144,20.378,20.378,21.411,21.411,20.427,18.570,21.857,21.165,2b,9.032,2t,18.570
JQ061645,2,21.010,21.010,9.113,9.113,21.031,20.656,21.035,21.001,21.001,21.657,20.440,20.440,20.755,25.226,25.226,20.460,20.460,21.329,21.329,20.509,18.652,21.939,21.247,2b,9.113,2t,18.652
JQ061646,2,21.091,21.091,9.357,9.357,21.113,20.820,21.035,21.247,21.247,21.657,20.440,20.440,20.837,25.308,25.308,20.542,20.542,21.657,21.657,20.591,18.817,22.104,21.329,2b,9.357,2t,18.817
JQ061718,2,23.239,23.239,10.198,10.198,23.312,21.852,23.698,22.164,22.164,21.097,21.956,21.956,23.629,26.694,26.694,21.436,21.436,22.737,22.737,23.205,20.935,22.836,25.130,2b,10.198,2t,20.935
JQ061719,2,23.239,23.239,10.198,10.198,23.312,21.852,23.698,22.164,22.164,21.097,21.956,21.956,23.629,26.694,26.694,21.436,21.436,22.737,22.737,23.205,20.935,22.836,25.130,2b,10.198,2t,20.935
PX386726,2,21.652,21.652,10.958,10.958,22.116,22.370,22.860,22.435,22.435,22.995,21.852,21.852,22.913,26.844,26.844,22.081,22.081,22.435,22.435,22.913,21.758,23.285,23.073,2b,10.958,2a,21.652
PX386728,2,21.564,21.564,9.984,9.984,21.580,22.081,22.399,21.975,21.975,22.016,20.719,20.719,22.281,25.914,25.914,20.827,20.827,21.114,21.114,22.641,20.648,22.175,23.089,2b,9.984,2t,20.648
PX386755,2,21.142,21.142,9.820,9.820,21.868,22.942,21.709,22.346,22.346,21.921,20.825,20.825,22.983,26.218,26.218,21.285,21.285,22.069,22.069,22.558,20.860,22.240,23.779,2b,9.820,2j,20.825
PX386800,2,10.777,10.777,24.260,24.260,20.181,20.637,21.827,20.754,20.754,21.136,21.622,21.622,21.083,27.350,27.350,20.074,20.074,19.649,19.649,20.127,24.270,20.605,23.036,2a,10.777,2q,19.649
PX386801,2,22.304,22.304,10.090,10.090,22.452,22.677,22.665,22.346,22.346,22.930,21.289,21.289,22.665,26.762,26.762,21.592,21.592,21.792,21.792,22.558,21.497,23.301,23.089,2b,10.090,2j,21.289
PX386826,2,20.752,20.752,10.143,10.143,21.478,22.317,21.815,22.382,22.382,22.517,20.952,20.952,22.187,26.500,26.500,21.019,21.019,21.732,21.732,22.399,20.472,22.222,22.807,2b,10.143,2t,20.472
PX386846,2,20.983,20.983,10.354,10.354,21.178,22.146,22.523,22.293,22.293,21.868,21.236,21.236,23.370,26.603,26.603,21.432,21.432,22.228,22.228,22.718,21.092,22.293,22.946,2b,10.354,2a,20.983
PX386866,2,21.300,21.300,10.724,10.724,21.444,21.933,22.523,22.452,22.452,21.709,21.447,21.447,23.688,26.592,26.592,21.485,21.485,22.546,22.546,22.824,21.198,22.771,23.105,2b,10.724,2t,21.198
PX386868,2,21.776,21.776,10.460,10.460,22.240,23.261,23.301,22.930,22.930,23.779,21.247,21.247,23.461,26.762,26.762,21.326,21.326,22.665,22.665,23.461,21.815,23.301,23.779,2b,10.460,2j,21.247
PX386926,2,18.922,18.922,23.154,23.154,19.321,19.649,19.268,19.851,19.851,18.524,18.816,18.816,18.471,24.841,24.841,17.304,17.304,18.684,18.684,18.684,23.142,19.851,19.851,2m,17.304,2k,18.471
PX386956,2,21.089,21.089,10.301,10.301,21.072,22.570,22.399,22.505,22.505,21.921,20.930,20.930,23.142,26.631,26.631,21.178,21.178,21.751,21.751,22.611,20.913,22.293,22.983,2b,10.301,2j,20.930
PX386987,2,21.406,21.406,9.619,9.619,20.827,22.092,21.762,22.081,22.081,22.028,20.708,20.708,22.771,25.794,25.794,21.178,21.178,20.955,20.955,22.081,20.382,21.656,22.399,2b,9.619,2t,20.382
PX386988,2,21.987,21.987,10.941,10.941,22.599,22.836,22.570,22.464,22.464,22.942,20.877,20.877,22.995,26.075,26.075,21.951,21.951,22.081,22.081,22.730,21.083,22.783,22.730,2b,10.941,2j,20.877
PX386989,2,20.930,20.930,9.720,9.720,21.019,22.146,21.527,22.293,22.293,22.346,21.186,21.186,23.289,26.285,26.285,21.220,21.220,22.346,22.346,22.258,20.966,22.293,22.505,2b,9.720,2a,20.930
PX386990,2,21.617,21.617,9.139,9.139,21.868,22.623,22.187,21.921,21.921,22.558,21.300,21.300,22.505,25.914,25.914,21.410,21.410,21.603,21.603,22.240,20.754,22.718,22.452,2b,9.139,2t,20.754
PX386991,2,19.027,19.027,21.712,21.712,9.979,17.313,19.321,18.206,18.206,19.055,17.600,17.600,19.321,25.663,25.663,18.707,18.707,18.365,18.365,17.251,21.338,19.396,19.161,2c,9.979,2r,17.251
PX387040,2,22.093,22.093,11.463,11.463,22.346,22.623,23.529,22.983,22.983,22.611,22.029,22.029,24.098,27.504,27.504,22.122,22.122,22.971,22.971,23.461,22.046,23.089,23.620,2b,11.463,2a,22.093
EU302587,2,21.247,21.247,8.505,8.505,21.709,22.305,21.940,21.391,21.391,22.665,21.130,21.130,22.546,26.112,26.112,20.933,20.933,21.686,21.686,22.275,20.170,22.187,22.665,2b,8.505,2t,20.170
EU312148,2,21.195,21.195,9.183,9.183,21.762,22.889,22.081,21.444,21.444,21.709,20.455,20.455,21.921,26.179,26.179,20.966,20.966,21.497,21.497,22.558,20.754,22.665,22.505,2b,9.183,2j,20.455
EU312149,2,21.036,21.036,9.086,9.086,21.951,21.827,22.187,22.134,22.134,22.311,21.028,21.028,22.028,26.232,26.232,21.231,21.231,21.975,21.975,22.081,20.594,22.346,22.983,2b,9.086,2t,20.594
EU312150,2,21.564,21.564,9.033,9.033,22.293,22.146,21.603,22.028,22.028,22.771,21.987,21.987,22.081,25.967,25.967,21.444,21.444,21.698,21.698,22.576,19.745,22.611,23.514,2b,9.033,2t,19.745
EU312151,2,21.512,21.512,9.720,9.720,21.656,23.155,21.709,22.134,22.134,22.134,20.825,20.825,22.611,26.854,26.854,20.435,20.435,21.645,21.645,22.028,20.648,21.656,22.452,2b,9.720,2m,20.435
EU332549,2,22.146,22.146,0.531,0.531,22.346,22.836,22.665,21.975,21.975,22.311,21.395,21.395,23.395,26.656,26.656,21.645,21.645,21.432,21.432,22.629,21.762,22.771,23.248,2b,0.531,2j,21.395
FN666428,2,18.446,18.446,21.326,21.326,17.941,19.065,19.055,19.480,19.480,19.321,18.552,18.552,16.454,24.801,24.801,18.471,18.471,0.000,0.000,18.259,20.488,19.692,20.648,2q,0.000,2k,16.454
FN666429,2,18.235,18.235,21.592,21.592,17.781,19.012,19.523,18.737,18.737,19.321,18.658,18.658,15.234,24.960,24.960,17.941,17.941,0.000,0.000,17.728,21.178,18.524,20.648,2q,0.000,2k,15.234
GU117910,2,8.194,8.194,21.190,21.190,18.622,17.978,17.100,18.622,18.622,17.505,19.739,19.739,17.877,27.360,27.360,16.015,16.015,16.387,16.387,16.015,21.229,19.466,17.286,2a,8.194,2r,16.015
GU117912,2,6.863,6.863,19.558,19.558,17.676,19.281,17.105,17.840,17.840,17.157,19.476,19.476,18.985,25.743,25.743,17.185,17.185,19.313,19.313,17.157,21.382,17.349,18.822,2a,6.863,2r,17.157
GU117913,2,20.270,20.270,8.108,8.108,20.674,22.146,19.595,24.146,24.146,21.233,18.493,18.493,20.824,26.027,26.027,20.316,20.316,19.595,19.595,19.820,18.993,20.595,19.865,2b,8.108,2j,18.493
GU117914,2,21.681,21.681,8.696,8.696,21.179,22.707,22.052,23.799,23.799,22.993,18.122,18.122,21.179,27.391,27.391,22.707,22.707,20.435,20.435,22.052,21.397,21.978,22.271,2b,8.696,2j,18.122
GU117915,2,20.755,20.755,7.547,7.547,20.283,22.222,21.277,24.113,24.113,21.986,18.440,18.440,20.379,27.660,27.660,20.519,20.519,20.283,20.283,20.853,20.616,20.804,21.226,2b,7.547,2j,18.440
GU117920,2,19.753,19.753,9.069,9.069,22.434,23.210,20.494,23.981,23.981,22.782,18.900,18.900,20.574,26.014,26.014,19.231,19.231,20.096,20.096,20.545,20.624,21.241,21.480,2b,9.069,2j,18.900
JQ745651,2,22.040,22.040,0.212,0.212,22.293,22.623,22.665,21.975,21.975,22.046,21.183,21.183,23.289,26.497,26.497,21.698,21.698,21.432,21.432,22.523,21.550,22.452,23.036,2b,0.212,2j,21.183
JX014307,2,0.211,0.211,22.558,22.558,19.745,20.446,20.212,19.533,19.533,19.745,20.562,20.562,20.594,26.751,26.751,18.790,18.790,19.055,19.055,20.223,22.393,19.002,21.569,2a,0.211,2m,18.790
JX170980,2,21.528,21.528,24.537,24.537,9.491,19.722,22.222,21.528,21.528,20.139,18.981,18.981,19.258,26.573,26.573,20.370,20.370,18.287,18.287,19.626,25.701,21.065,19.676,2c,9.491,2q,18.287
JX170981,2,22.222,22.222,24.769,24.769,8.333,16.473,20.139,19.907,19.907,20.370,16.667,16.667,18.329,27.972,27.972,18.519,18.519,19.213,19.213,17.991,23.833,20.370,20.370,2c,8.333,2d,16.473
JX170982,2,19.676,19.676,21.296,21.296,9.259,18.794,20.602,18.287,18.287,20.370,15.972,15.972,19.026,25.874,25.874,19.907,19.907,17.361,17.361,19.393,23.953,17.824,21.528,2c,9.259,2j,15.972
JX170983,2,20.833,20.833,23.843,23.843,9.491,17.169,19.907,19.213,19.213,18.981,18.519,18.519,19.258,25.522,25.522,19.213,19.213,17.824,17.824,18.140,25.000,18.750,21.528,2c,9.491,2d,17.169
JX170984,2,19.907,19.907,25.926,25.926,8.333,18.097,20.602,19.907,19.907,18.750,16.898,16.898,18.097,27.146,27.146,20.833,20.833,17.593,17.593,19.159,24.594,18.981,20.139,2c,8.333,2j,16.898
JX170985,2,19.907,19.907,22.917,22.917,8.333,17.401,20.602,19.444,19.444,20.602,18.056,18.056,20.418,27.610,27.610,20.370,20.370,17.824,17.824,19.767,24.362,20.139,21.991,2c,8.333,2d,17.401
JX170986,2,20.602,20.602,22.917,22.917,9.028,18.329,20.370,19.907,19.907,19.676,16.898,16.898,19.954,25.754,25.754,19.907,19.907,17.361,17.361,19.626,23.833,19.444,20.833,2c,9.028,2j,16.898
JX170987,2,17.824,17.824,27.294,27.294,9.491,19.026,20.370,18.287,18.287,19.907,19.676,19.676,18.097,28.904,28.904,19.676,19.676,18.981,18.981,19.626,25.058,19.907,21.065,2c,9.491,2a,17.824
JX170988,2,20.602,20.602,26.620,26.620,8.102,16.937,19.676,18.750,18.750,20.370,18.056,18.056,20.186,26.389,26.389,20.370,20.370,17.824,17.824,18.925,23.666,19.907,21.528,2c,8.102,2d,16.937
JX170989,2,22.402,22.402,25.463,25.463,10.648,20.418,21.065,20.602,20.602,21.065,17.593,17.593,20.418,28.205,28.205,22.454,22.454,20.139,20.139,20.093,26.218,21.940,22.685,2c,10.648,2j,17.593
JX170990,2,20.370,20.370,24.306,24.306,10.648,19.026,21.296,18.981,18.981,18.981,17.361,17.361,19.490,28.438,28.438,20.833,20.833,18.750,18.750,18.692,22.791,20.370,21.065,2c,10.648,2j,17.361
JX170991,2,21.528,21.528,23.843,23.843,10.648,19.258,20.833,21.528,21.528,21.991,18.287,18.287,20.882,25.408,25.408,20.833,20.833,19.213,19.213,20.327,23.666,21.759,21.296,2c,10.648,2j,18.287
JX170992,2,20.602,20.602,21.247,21.247,9.491,17.401,18.519,20.370,20.370,21.759,18.287,18.287,20.418,25.874,25.874,18.287,18.287,17.361,17.361,19.393,22.683,20.833,22.454,2c,9.491,2d,17.401
JX170993,2,19.213,19.213,25.000,25.000,10.417,19.954,20.833,20.139,20.139,21.528,18.329,18.329,17.169,27.570,27.570,18.750,18.750,16.667,16.667,19.114,24.594,20.602,21.176,2c,10.417,2q,16.667
JX170994,2,20.370,20.370,22.633,22.633,9.491,19.026,20.139,20.139,20.139,19.213,18.794,18.794,19.954,26.636,26.636,19.676,19.676,18.056,18.056,20.513,24.362,18.750,22.118,2c,9.491,2q,18.056
JX170995,2,20.370,20.370,22.917,22.917,8.796,18.097,20.370,20.602,20.602,22.454,18.287,18.287,20.186,27.546,27.546,18.981,18.981,16.435,16.435,18.925,23.659,19.907,20.833,2c,8.796,2q,16.435
JX170996,2,20.833,20.833,22.864,22.864,10.648,16.009,19.907,20.370,20.370,20.139,19.444,19.444,19.490,28.306,28.306,20.602,20.602,17.824,17.824,20.465,25.234,19.907,20.833,2c,10.648,2d,16.009
JX170997,2,20.602,20.602,23.148,23.148,9.259,18.097,21.296,20.833,20.833,19.907,18.097,18.097,18.561,27.146,27.146,19.676,19.676,17.361,17.361,19.626,24.594,18.750,20.139,2c,9.259,2q,17.361
JX170998,2,20.833,20.833,23.380,23.380,9.722,20.186,20.139,20.602,20.602,22.454,19.676,19.676,19.954,25.874,25.874,19.676,19.676,17.593,17.593,19.302,24.362,20.370,21.759,2c,9.722,2q,17.593
JX170999,2,20.370,20.370,24.074,24.074,10.185,18.097,19.444,18.981,18.981,19.213,16.667,16.667,20.650,27.040,27.040,19.444,19.444,17.824,17.824,18.458,24.299,19.213,19.907,2c,10.185,2j,16.667
JX171000,2,20.609,20.609,23.898,23.898,9.281,18.794,19.490,20.650,20.650,21.810,18.097,18.097,19.258,26.682,26.682,20.882,20.882,18.794,18.794,18.224,26.869,19.490,20.882,2c,9.281,2j,18.097
JX171001,2,21.296,21.296,22.685,22.685,8.333,19.954,21.065,19.213,19.213,20.370,17.593,17.593,20.186,26.107,26.107,19.213,19.213,17.130,17.130,18.692,22.927,18.981,19.907,2c,8.333,2q,17.130
JX171002,2,20.139,20.139,26.852,26.852,10.880,19.258,19.907,19.444,19.444,21.528,18.981,18.981,20.186,29.466,29.466,22.222,22.222,18.056,18.056,19.535,25.701,20.602,21.991,2c,10.880,2q,18.056
JX171003,2,19.907,19.907,24.537,24.537,9.259,18.561,20.833,21.296,21.296,20.602,19.676,19.676,20.418,28.306,28.306,18.287,18.287,18.519,18.519,20.093,24.362,20.370,21.065,2c,9.259,2m,18.287
JX171004,2,21.065,21.065,23.611,23.611,9.028,19.722,20.370,20.139,20.139,21.991,19.907,19.907,20.650,26.450,26.450,19.213,19.213,17.824,17.824,20.093,25.116,20.602,21.991,2c,9.028,2q,17.824
JX171005,2,22.685,22.685,24.537,24.537,9.259,18.561,19.907,19.907,19.907,21.065,19.213,19.213,21.114,27.083,27.083,20.370,20.370,16.435,16.435,19.159,24.570,19.444,20.370,2c,9.259,2q,16.435
JX171006,2,20.602,20.602,24.074,24.074,9.491,16.473,19.213,19.907,19.907,20.833,18.097,18.097,19.954,26.450,26.450,19.676,19.676,17.824,17.824,19.159,23.364,19.213,22.685,2c,9.491,2d,16.473
JX171007,2,21.065,21.065,23.380,23.380,8.102,17.865,20.139,19.907,19.907,20.833,18.287,18.287,19.954,26.914,26.914,19.213,19.213,17.824,17.824,18.224,23.342,19.444,22.454,2c,8.102,2d,17.865
JX171008,2,20.370,20.370,21.991,21.991,9.259,18.561,20.370,18.981,18.981,20.602,18.056,18.056,20.186,26.573,26.573,18.981,18.981,16.898,16.898,19.860,23.898,20.139,21.296,2c,9.259,2q,16.898
JX171009,2,18.287,18.287,24.074,24.074,8.102,17.401,18.519,19.213,19.213,19.676,17.824,17.824,19.722,26.218,26.218,20.370,20.370,17.361,17.361,19.159,23.666,18.750,21.991,2c,8.102,2d,17.401
JX227949,2,18.489,18.489,22.398,22.398,9.395,18.109,19.098,17.357,17.357,18.524,17.336,17.336,19.268,25.304,25.304,18.568,18.568,18.524,18.524,17.622,21.887,19.639,19.214,2c,9.395,2j,17.336
JX227950,2,18.393,18.393,20.602,20.602,8.811,17.685,18.047,18.896,18.896,19.321,17.865,17.865,19.300,25.357,25.357,19.108,19.108,18.790,18.790,16.773,21.728,20.244,18.896,2c,8.811,2r,16.773
JX227951,2,18.340,18.340,22.081,22.081,9.607,17.950,17.994,17.251,17.251,18.790,17.600,17.600,19.247,25.146,25.146,18.153,18.153,17.728,17.728,16.667,20.944,19.449,19.268,2c,9.607,2r,16.667
JX227953,2,18.816,18.816,22.850,22.850,18.611,19.118,18.153,19.002,19.002,19.214,19.229,19.229,9.660,25.278,25.278,18.143,18.143,15.764,15.764,18.418,22.134,18.939,20.276,2k,9.660,2q,15.764
JX227965,2,18.340,18.340,21.025,21.025,9.130,16.994,18.153,17.251,17.251,17.825,17.759,17.759,18.982,24.881,24.881,18.365,18.365,18.100,18.100,17.410,20.435,18.813,18.312,2c,9.130,2d,16.994
JX227966,2,18.648,18.648,21.489,21.489,9.496,17.091,18.090,17.666,17.666,18.240,17.485,17.485,19.290,25.185,25.185,18.249,18.249,18.302,18.302,17.294,20.477,18.803,18.780,2c,9.496,2d,17.091
JX227967,2,18.605,18.605,21.564,21.564,19.268,19.108,18.355,18.684,18.684,18.896,20.021,20.021,17.666,25.066,25.066,0.000,0.000,18.365,18.365,17.834,21.186,18.389,19.427,2m,0.000,2k,17.666
JX227968,2,18.499,18.499,22.410,22.410,19.533,19.214,18.631,19.214,19.214,19.904,19.546,19.546,18.302,24.723,24.723,7.643,7.643,18.524,18.524,18.206,21.525,19.161,20.011,2m,7.643,2r,18.206
JX227974,2,19.556,19.556,21.963,21.963,19.958,19.214,18.949,18.949,18.949,19.374,19.493,19.493,18.355,25.967,25.967,6.847,6.847,19.321,19.321,19.002,21.633,19.237,20.011,2m,6.847,2k,18.355
KC164984,2,0.212,0.212,22.505,22.505,20.011,20.446,20.371,19.692,19.692,20.011,20.509,20.509,20.648,26.889,26.889,18.790,18.790,19.161,19.161,20.276,22.499,18.949,21.728,2a,0.212,2m,18.790
KC164985,2,0.212,0.212,22.505,22.505,20.011,20.446,20.371,19.692,19.692,20.011,20.509,20.509,20.648,26.889,26.889,18.790,18.790,19.161,19.161,20.276,22.499,18.949,21.728,2a,0.212,2m,18.790
KC164986,2,0.212,0.212,22.505,22.505,20.011,20.446,20.371,19.692,19.692,20.011,20.509,20.509,20.648,26.889,26.889,18.790,18.790,19.161,19.161,20.276,22.499,18.949,21.728,2a,0.212,2m,18.790
KC164987,2,0.212,0.212,22.505,22.505,20.011,20.446,20.371,19.692,19.692,20.011,20.509,20.509,20.648,26.889,26.889,18.790,18.790,19.161,19.161,20.276,22.499,18.949,21.728,2a,0.212,2m,18.790
KC197226,2,21.882,21.882,9.607,9.607,22.081,22.464,22.240,22.452,22.452,21.815,20.719,20.719,22.452,26.059,26.059,20.955,20.955,22.187,22.187,22.611,20.754,22.718,22.452,2b,9.607,2j,20.719
KC197227,2,19.080,19.080,22.768,22.768,10.032,18.481,19.904,18.843,18.843,19.692,18.552,18.552,19.247,25.769,25.769,20.011,20.011,20.000,20.000,18.843,22.824,21.285,19.639,2c,10.032,2d,18.481
KC197228,2,19.133,19.133,21.447,21.447,9.713,17.472,18.684,18.631,18.631,19.002,17.495,17.495,19.088,24.828,24.828,19.268,19.268,18.471,18.471,17.550,21.993,19.979,19.639,2c,9.713,2d,17.472
KC197229,2,19.123,19.123,22.674,22.674,17.304,18.003,17.410,16.667,16.667,9.289,18.552,18.552,19.427,25.383,25.383,19.055,19.055,18.790,18.790,17.781,22.505,18.047,18.418,2i,9.289,2f,16.667
