Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
AB826621,554,23.741,29.905,31.388,29.084,29.369,28.725,33.546,32.545,1,23.741,6,28.725
AB826622,572,22.902,31.802,31.250,29.443,30.249,29.617,35.484,30.702,1,22.902,4,29.443
AB826623,575,23.826,30.930,32.314,29.361,29.181,28.943,34.292,30.541,1,23.826,6,28.943
AB826624,569,22.417,28.571,32.246,27.817,30.893,27.526,33.186,30.660,1,22.417,6,27.526
AB826625,577,23.397,32.224,30.847,29.758,29.859,28.769,,31.588,1,23.397,6,28.769
AB826626,602,22.517,30.725,32.164,28.760,29.933,28.667,33.556,30.872,1,22.517,6,28.667
AB826627,575,23.652,31.826,32.265,30.915,29.234,28.993,34.047,29.565,1,23.652,6,28.993
AB826628,564,22.242,30.442,31.923,28.000,30.427,27.032,34.590,30.458,1,22.242,6,27.032
AB826629,568,23.675,32.443,33.398,27.368,30.249,29.422,,31.673,1,23.675,4,27.368
AB826630,577,23.224,31.132,32.056,29.758,31.907,28.720,,32.810,1,23.224,6,28.720
AB826631,576,23.224,30.593,31.407,28.893,29.423,28.325,33.689,31.588,1,23.224,6,28.325
AB826632,575,24.437,31.439,32.500,30.397,30.000,29.289,34.115,30.783,1,24.437,6,29.289
AB826633,610,23.115,31.780,31.818,28.385,28.648,26.866,33.407,31.219,1,23.115,6,26.866
AB826634,577,22.877,,31.923,29.879,29.130,29.340,,30.017,1,22.877,6,29.340
AB826635,566,23.768,30.877,32.866,30.919,30.427,28.748,33.405,30.303,1,23.768,6,28.748
AB826636,609,23.443,30.846,32.184,29.153,30.213,28.268,,31.040,1,23.443,6,28.268
AB826637,572,22.648,29.982,33.401,27.778,29.485,29.043,33.038,31.579,1,22.648,4,27.778
AB826638,609,24.178,,31.862,30.000,32.053,30.820,,31.631,1,24.178,4,30.000
AB826639,609,23.179,31.281,31.731,29.787,29.883,28.881,34.328,30.034,1,23.179,6,28.881
AB826640,575,22.704,31.992,30.909,29.310,28.877,28.472,31.486,30.849,1,22.704,6,28.472
AB826641,609,22.204,31.229,32.113,27.110,28.881,27.076,34.889,30.099,1,22.204,4,27.110
AB826642,577,22.783,31.986,31.590,29.066,29.682,28.870,33.191,31.937,1,22.783,6,28.870
AB826643,609,21.875,,32.121,29.412,30.099,28.642,32.983,29.654,1,21.875,6,28.642
AB826644,609,23.115,31.757,31.187,27.524,30.449,27.121,,30.486,1,23.115,6,27.121
AB826645,609,23.607,30.916,30.645,29.508,31.414,29.180,32.203,31.137,1,23.607,6,29.180
AB826646,576,23.917,30.364,33.398,28.423,29.234,29.412,32.816,31.643,1,23.917,4,28.423
AB826647,609,23.684,31.061,30.986,29.248,30.592,29.527,,30.363,1,23.684,6,29.527
AB826648,609,22.368,29.872,31.855,27.823,30.049,27.660,,30.213,1,22.368,6,27.660
AB826649,572,22.997,31.103,34.363,30.382,29.893,27.700,34.468,31.283,1,22.997,6,27.700
AB826650,609,22.757,31.629,31.870,29.296,30.384,28.667,33.407,31.544,1,22.757,6,28.667
AB826651,607,22.682,32.061,30.382,29.603,30.100,29.500,,32.215,1,22.682,6,29.500
AB826652,609,23.355,31.614,31.736,28.293,30.303,30.333,,30.921,1,23.355,4,28.293
AB826653,609,24.098,30.975,31.099,30.442,31.012,30.164,34.529,30.198,1,24.098,8,30.198
AB826654,585,22.526,31.597,32.948,28.571,30.256,29.032,32.594,30.993,1,22.526,4,28.571
AB826655,585,24.191,31.931,31.791,29.492,30.481,28.862,33.262,31.732,1,24.191,6,28.862
AB826656,609,22.787,31.000,32.265,30.016,30.936,28.667,34.904,30.201,1,22.787,6,28.667
AB826657,609,20.820,29.524,31.538,27.569,31.386,28.785,32.979,30.821,1,20.820,4,27.569
AB826658,609,23.520,32.203,32.373,29.460,29.933,28.500,33.120,29.983,1,23.520,6,28.500
AB826659,576,23.224,31.048,31.346,29.534,28.470,28.769,34.821,31.533,1,23.224,5,28.470
AB826660,566,24.035,31.489,30.303,29.474,30.427,29.225,34.921,29.750,1,24.035,6,29.225
AB826661,609,21.803,30.534,31.263,29.133,30.551,29.833,32.347,31.667,1,21.803,4,29.133
AB826662,608,23.684,30.725,32.149,29.344,31.863,29.716,34.328,31.711,1,23.684,4,29.344
AB826663,572,23.951,31.559,32.225,30.375,31.317,29.617,34.491,32.348,1,23.951,6,29.617
AB826664,609,22.259,31.107,32.640,29.043,30.066,29.118,,31.040,1,22.259,4,29.043
AB826665,609,22.623,31.052,31.313,26.961,30.049,27.915,33.404,29.160,1,22.623,4,26.961
AB826666,607,22.351,31.029,31.985,29.819,29.382,28.047,32.889,30.034,1,22.351,6,28.047
AB826667,609,22.697,30.574,32.993,28.222,29.215,27.660,,30.148,1,22.697,6,27.660
AB826668,575,22.087,,32.353,28.843,28.877,30.172,34.395,31.707,1,22.087,4,28.843
AB826669,603,23.754,32.095,31.985,29.256,30.885,28.904,32.599,32.047,1,23.754,4,29.256
AB826670,581,20.412,31.559,34.471,28.767,28.877,27.444,34.375,31.315,1,20.412,6,27.444
AB826671,609,23.090,33.055,33.777,29.739,30.384,28.214,33.686,30.705,1,23.090,6,28.214
AB826672,609,24.098,31.667,31.923,29.316,29.181,28.548,33.778,31.376,1,24.098,6,28.548
AB826673,608,22.459,30.185,31.751,28.059,29.228,27.833,,29.489,1,22.459,6,27.833
AB826674,603,23.770,31.159,32.034,29.133,29.851,30.782,33.619,31.597,1,23.770,4,29.133
AB826675,609,21.875,31.980,33.387,29.836,31.199,28.922,34.381,30.643,1,21.875,6,28.922
AB826676,607,23.229,31.107,33.388,29.016,30.643,28.881,34.026,30.318,1,23.229,6,28.881
AB826677,609,23.849,32.101,33.220,30.328,29.883,28.381,,30.252,1,23.849,6,28.381
AB826678,609,23.770,30.354,32.887,29.624,30.706,27.377,33.917,30.478,1,23.770,6,27.377
AB826679,610,24.342,31.491,32.314,29.221,31.219,29.519,,30.369,1,24.342,4,29.221
AB826680,585,23.469,30.019,30.460,27.993,29.110,,34.156,30.375,1,23.469,4,27.993
AB826681,608,24.754,30.283,32.300,28.105,30.263,28.785,33.594,29.868,1,24.754,4,28.105
AB826682,609,23.344,31.197,32.863,27.823,30.348,28.715,34.904,30.201,1,23.344,4,27.823
AB826683,569,22.417,30.402,31.855,28.269,30.212,29.825,34.783,31.393,1,22.417,4,28.269
AB826684,575,22.010,29.545,31.919,27.979,30.481,28.201,,32.984,1,22.010,4,27.979
AB828699,1893,20.739,28.843,29.145,25.435,27.407,28.571,29.957,27.924,1,20.739,4,25.435
AB828700,1893,20.897,29.054,28.911,25.646,27.369,28.120,30.426,27.810,1,20.897,4,25.646
AB828701,1893,20.739,29.092,28.828,25.646,27.369,28.173,30.321,27.704,1,20.739,4,25.646
AB828702,1893,21.003,28.911,29.250,25.607,27.460,28.361,30.065,28.188,1,21.003,4,25.607
AB828703,1893,20.611,29.107,28.669,25.646,27.210,27.857,30.309,27.757,1,20.611,4,25.646
AB828704,1893,20.580,29.213,28.669,25.646,27.422,27.699,30.499,27.546,1,20.580,4,25.646
AF009606,1893,0.317,29.424,29.536,26.249,26.899,26.741,28.495,26.590,1,0.317,6,26.741
AF011751,1893,0.000,29.446,29.747,26.460,27.004,26.793,28.445,26.642,1,0.000,6,26.793
AF011752,1893,0.845,29.499,29.958,26.355,27.057,27.057,28.386,26.484,1,0.845,4,26.355
AF011753,1893,0.370,29.235,29.763,26.302,27.038,26.793,28.267,26.747,1,0.370,6,26.793
AF035122,761,1.971,30.052,29.737,27.953,26.974,27.800,26.204,24.837,1,1.971,8,24.837
AF035123,761,1.840,29.921,28.965,27.559,27.105,27.668,26.383,24.707,1,1.840,8,24.707
AF035124,761,1.577,29.790,29.211,27.165,26.711,26.877,26.099,24.577,1,1.577,8,24.577
AF035125,761,1.445,29.790,29.211,27.428,26.711,27.273,26.099,24.837,1,1.445,8,24.837
AF035126,761,1.708,30.052,29.474,27.690,26.702,27.536,26.525,24.837,1,1.708,8,24.837
AF035127,761,1.708,30.052,29.342,27.559,26.842,27.536,26.525,24.707,1,1.708,8,24.707
AF035128,761,1.577,29.921,29.342,27.559,26.842,27.404,26.241,24.707,1,1.577,8,24.707
AF035129,761,1.971,30.052,29.776,27.822,26.974,27.536,26.667,24.837,1,1.971,8,24.837
AF035130,761,1.971,30.184,29.737,27.822,27.105,27.800,26.525,24.837,1,1.971,8,24.837
AF035131,761,1.445,29.790,29.211,27.165,26.711,27.273,26.974,24.577,1,1.445,8,24.577
AF035132,761,1.314,29.659,29.079,27.297,26.579,27.141,26.099,24.447,1,1.314,8,24.447
AF035133,761,1.708,29.659,29.079,27.165,26.579,27.009,26.241,24.577,1,1.708,8,24.577
AF035134,761,1.577,29.659,29.211,27.428,26.711,27.273,26.099,24.707,1,1.577,8,24.707
AF035135,761,1.708,29.659,29.079,27.690,26.974,27.536,26.099,24.707,1,1.708,8,24.707
AF035136,761,1.314,29.659,29.079,27.297,26.579,27.141,26.099,24.707,1,1.314,8,24.707
AF035137,761,2.102,29.450,29.211,27.690,26.579,27.536,26.383,24.577,1,2.102,8,24.577
AF035138,761,1.971,29.790,29.474,27.428,26.842,27.536,26.525,24.707,1,1.971,8,24.707
AF035139,761,1.840,30.052,29.474,27.822,26.974,27.536,26.383,24.577,1,1.840,8,24.577
AF035140,761,1.577,29.659,29.342,27.034,26.579,27.404,25.957,24.707,1,1.577,8,24.707
AF035141,761,1.577,29.790,29.342,27.559,26.842,27.404,26.383,24.707,1,1.577,8,24.707
AF035142,761,1.708,29.659,29.211,27.428,26.711,27.141,26.099,24.707,1,1.708,8,24.707
AF035143,761,1.445,29.659,29.079,27.297,26.579,27.273,25.957,24.317,1,1.445,8,24.317
AF035144,761,1.577,29.659,29.211,27.297,26.842,27.273,26.383,24.707,1,1.577,8,24.707
AF035145,761,1.445,29.790,29.211,27.428,26.711,27.273,26.241,24.577,1,1.445,8,24.577
AF035146,761,2.365,30.315,30.000,27.822,27.368,27.800,27.092,25.358,1,2.365,8,25.358
AF035147,761,1.577,29.921,29.211,27.428,26.842,27.273,26.099,24.447,1,1.577,8,24.447
AF035148,761,1.577,29.659,29.079,27.297,26.579,27.141,26.383,24.447,1,1.577,8,24.447
AF035149,761,1.840,29.921,29.605,27.559,26.842,27.668,26.241,24.447,1,1.840,8,24.447
AF035150,761,1.445,29.790,29.211,27.428,26.711,27.273,26.241,24.577,1,1.445,8,24.577
AF051253,252,17.391,25.683,27.805,26.250,21.986,30.342,22.881,26.360,1,17.391,7,22.881
AF051254,252,18.254,26.230,28.780,27.500,28.426,29.060,25.424,26.360,1,18.254,7,25.424
AF051255,252,18.254,26.230,28.780,27.917,28.934,29.060,25.000,26.230,1,18.254,7,25.000
AF051256,252,17.857,26.230,,27.500,28.934,29.487,24.576,26.639,1,17.857,7,24.576
AF051257,252,18.651,26.230,29.268,28.333,28.934,28.372,22.335,26.639,1,18.651,7,22.335
AF051258,252,18.651,26.230,29.268,,29.442,29.060,25.424,26.613,1,18.651,7,25.424
AF051259,252,18.725,25.137,27.184,27.917,24.823,27.907,22.843,24.590,1,18.725,8,24.590
AF051260,252,19.522,25.137,26.699,27.917,24.113,28.837,22.843,24.590,1,19.522,8,24.590
AF051261,252,19.124,24.590,26.699,27.500,24.113,28.372,22.335,24.180,1,19.124,8,24.180
AF051262,252,19.522,25.137,27.184,,24.823,,25.424,24.590,1,19.522,8,24.590
AF051263,252,19.124,25.137,27.184,,24.823,,25.424,24.590,1,19.124,8,24.590
AF051264,252,19.522,25.137,27.184,,24.823,,22.843,24.590,1,19.522,8,24.590
AF051265,252,19.124,25.137,27.670,,24.823,,25.000,24.082,1,19.124,8,24.082
AF051266,252,19.920,25.137,27.670,,24.113,,25.847,25.000,1,19.920,8,25.000
AF051267,252,19.124,25.137,26.699,,24.823,,25.424,24.180,1,19.124,8,24.180
AF051268,251,19.444,25.683,28.293,,24.823,,25.847,25.514,1,19.444,7,25.847
AF051269,251,18.254,24.590,27.805,26.667,23.404,25.568,22.335,24.280,1,18.254,8,24.280
AF051270,251,20.238,25.137,27.941,27.500,28.934,29.412,25.847,25.103,1,20.238,7,25.847
AF051271,251,20.238,25.137,27.941,27.917,28.934,27.273,22.340,25.514,1,20.238,7,22.340
AF051272,251,19.291,25.137,27.941,27.083,28.934,29.412,25.847,25.514,1,19.291,7,25.847
AF051273,251,20.635,25.683,28.431,27.917,28.796,29.864,22.283,25.514,1,20.635,7,22.283
AF054247,1893,21.014,29.340,28.954,26.755,27.672,28.285,28.347,26.266,1,21.014,8,26.266
AF054248,1893,21.014,29.499,29.112,26.807,27.787,28.496,28.473,26.582,1,21.014,8,26.582
AF054249,1893,21.278,29.325,28.902,26.807,27.839,28.549,28.473,26.213,1,21.278,8,26.213
AF054250,1893,21.489,29.763,29.270,27.018,27.937,28.654,28.724,26.688,1,21.489,8,26.688
AF054251,1893,21.119,29.710,29.195,26.702,27.998,28.760,28.661,26.635,1,21.119,4,26.702
AF054252,1893,21.014,29.499,29.112,26.807,27.787,28.496,28.473,26.582,1,21.014,8,26.582
AF054253,1893,21.278,29.340,28.985,26.702,27.407,28.074,28.607,26.319,1,21.278,8,26.319
AF054254,1893,21.278,29.325,28.902,26.807,27.839,28.549,28.473,26.213,1,21.278,8,26.213
AF054255,1893,21.014,29.340,28.954,26.755,27.672,28.285,28.347,26.266,1,21.014,8,26.266
AF054256,1893,21.383,29.657,28.985,26.860,27.407,28.338,28.571,26.266,1,21.383,8,26.266
AF054257,1893,20.855,29.499,29.007,26.807,27.734,28.338,28.536,26.530,1,20.855,8,26.530
AF054258,1893,21.172,29.508,29.054,26.653,27.716,28.451,28.347,26.677,1,21.172,4,26.653
AF054259,1893,21.383,29.309,29.003,26.807,27.513,28.127,28.544,26.319,1,21.383,8,26.319
AF139594,1892,21.089,29.511,29.932,26.488,26.828,27.842,30.368,26.712,1,21.089,4,26.488
AF152343,1346,19.005,27.562,28.752,25.037,26.514,28.359,26.652,25.871,1,19.005,4,25.037
AF156793,1346,19.376,27.562,28.752,25.259,26.883,28.508,26.652,26.019,1,19.376,4,25.259
AF156794,1346,18.857,27.873,28.455,25.093,26.957,28.137,26.978,25.592,1,18.857,4,25.093
AF156795,1346,19.614,27.442,28.083,25.241,26.721,28.074,26.979,25.759,1,19.614,4,25.241
AF165045,1892,20.591,29.331,29.061,26.860,28.278,28.173,29.924,27.623,1,20.591,4,26.860
AF165046,1892,20.697,29.226,29.325,27.018,28.594,28.331,29.892,27.464,1,20.697,4,27.018
AF165047,1892,21.014,28.368,28.677,25.817,27.446,28.609,29.491,27.230,1,21.014,4,25.817
AF165048,1892,21.119,28.526,28.940,25.922,27.460,28.451,29.616,27.388,1,21.119,4,25.922
AF165049,1893,21.119,29.129,29.461,26.681,26.893,28.278,30.295,27.330,1,21.119,4,26.681
AF165050,1893,20.961,28.971,29.250,26.723,26.840,28.202,30.316,27.278,1,20.961,5,26.840
AF165051,1893,20.063,29.024,28.850,25.460,26.614,28.428,29.616,27.172,1,20.063,4,25.460
AF165052,1893,19.715,29.024,28.639,25.409,26.085,28.255,29.616,26.895,1,19.715,4,25.409
AF165053,1892,20.380,28.541,29.393,25.922,27.701,28.067,29.740,28.006,1,20.380,4,25.922
AF165054,1892,20.275,28.647,29.061,26.094,27.546,27.737,29.383,27.848,1,20.275,4,26.094
AF165055,1892,20.475,29.114,29.979,26.607,27.825,28.436,29.854,27.983,1,20.475,4,26.607
AF165056,1892,20.528,29.167,29.874,26.660,27.878,28.383,29.908,27.930,1,20.528,4,26.660
AF165057,1893,20.539,28.609,28.888,26.199,27.157,27.871,29.632,27.067,1,20.539,4,26.199
AF165058,1893,20.369,28.714,29.536,26.621,26.998,28.202,29.940,27.368,1,20.369,4,26.621
AF165059,1892,19.958,29.480,28.896,25.842,27.608,27.962,29.593,27.564,1,19.958,4,25.842
AF165060,1892,20.222,29.690,29.160,26.066,27.555,27.909,29.485,27.842,1,20.222,4,26.066
AF165061,1893,20.486,29.160,30.021,26.393,27.191,28.051,30.373,27.962,1,20.486,4,26.393
AF165062,1893,20.855,29.054,30.196,26.537,27.441,27.945,30.648,27.693,1,20.855,4,26.537
AF165063,1892,20.000,28.413,29.731,26.357,27.014,28.165,30.206,28.135,1,20.000,4,26.357
AF165064,1892,20.053,28.571,29.889,26.463,27.172,28.006,30.423,28.188,1,20.053,4,26.463
AF176573,1892,20.633,29.688,29.288,26.723,27.763,28.165,29.989,28.346,1,20.633,4,26.723
AF207752,1893,20.275,29.105,28.745,26.039,26.681,28.466,29.734,27.397,1,20.275,4,26.039
AF207753,1892,20.560,29.694,29.536,26.319,27.014,27.833,29.262,27.191,1,20.560,4,26.319
AF207754,1892,20.770,28.647,27.890,25.975,27.340,27.924,28.903,26.927,1,20.770,4,25.975
AF207755,1892,20.591,29.173,29.325,26.966,28.436,28.173,29.892,27.201,1,20.591,4,26.966
AF207756,1894,20.275,28.737,29.151,26.147,27.561,28.918,29.405,27.772,1,20.275,4,26.147
AF207757,1892,20.380,29.282,29.573,26.554,27.690,28.346,29.995,27.886,1,20.380,4,26.554
AF207758,1893,19.820,29.151,29.099,26.294,26.825,28.097,29.848,27.211,1,19.820,4,26.294
AF207759,1893,20.517,29.641,29.371,26.341,27.143,27.842,30.076,27.699,1,20.517,4,26.341
AF207760,1892,19.821,29.151,30.084,25.711,27.845,28.556,29.794,28.353,1,19.821,4,25.711
AF207761,1892,20.000,28.737,29.195,25.883,27.369,28.030,29.322,27.916,1,20.000,4,25.883
AF207762,1893,20.411,29.378,29.409,26.288,26.748,27.521,29.664,27.421,1,20.411,4,26.288
AF207763,1892,20.666,28.841,29.641,26.080,27.608,28.647,29.425,28.112,1,20.666,4,26.080
AF207764,1892,19.663,28.571,28.699,25.448,27.522,27.182,29.431,27.359,1,19.663,4,25.448
AF207765,1893,20.200,28.805,29.136,26.274,27.051,27.564,29.769,27.632,1,20.200,4,26.274
AF207766,1892,20.875,29.958,29.569,26.449,28.851,27.713,29.628,27.781,1,20.875,4,26.449
AF207767,1892,20.402,29.232,29.910,26.463,27.306,27.924,29.345,28.248,1,20.402,4,26.463
AF207768,1892,20.770,29.107,29.094,26.160,27.672,28.549,29.338,26.846,1,20.770,4,26.160
AF207769,1893,21.195,29.778,29.932,26.990,27.205,28.549,30.351,28.089,1,21.195,4,26.990
AF207770,1893,20.380,29.303,29.107,25.975,27.249,28.556,29.805,28.105,1,20.380,4,25.975
AF207771,1892,20.539,29.270,29.747,26.027,27.373,28.067,29.322,27.124,1,20.539,4,26.027
AF207772,1892,20.296,28.887,29.189,26.421,27.617,28.030,29.115,28.150,1,20.296,4,26.421
AF207773,1892,20.686,28.896,29.942,26.174,27.196,28.391,29.399,27.537,1,20.686,4,26.174
AF207774,1893,20.232,29.309,30.116,26.491,27.340,28.090,29.626,27.057,1,20.232,4,26.491
AF208024,1892,20.369,29.483,29.837,25.686,27.869,27.555,28.903,27.666,1,20.369,4,25.686
AF271632,1893,4.490,28.722,29.158,26.368,27.326,27.373,28.311,26.526,1,4.490,4,26.368
AF290978,1893,1.585,29.461,29.663,26.579,27.268,27.258,29.750,26.537,1,1.585,8,26.537
AF313916,1892,20.306,28.971,28.766,25.754,27.725,28.571,30.016,27.975,1,20.306,4,25.754
AF333324,1893,20.877,29.099,30.121,26.779,27.619,27.827,29.501,27.681,1,20.877,4,26.779
AF356827,1892,21.689,30.290,29.700,26.870,28.481,28.699,28.966,28.828,1,21.689,4,26.870
AF369214,543,5.341,33.908,33.459,29.433,29.068,30.354,32.441,29.699,1,5.341,5,29.068
AF369215,542,7.380,34.351,33.936,29.745,30.798,30.387,32.627,29.831,1,7.380,6,30.387
AF369216,543,7.735,33.143,32.990,29.250,30.241,29.368,33.333,30.150,1,7.735,6,29.368
AF369217,542,6.642,32.630,31.791,28.467,29.282,28.676,32.198,29.644,1,6.642,6,28.676
AF369218,543,6.262,33.969,31.992,29.380,29.870,29.182,31.889,30.150,1,6.262,6,29.182
AF369219,543,11.050,32.184,32.642,28.571,29.945,29.182,31.773,29.831,1,11.050,6,29.182
AF369220,543,5.709,34.160,34.535,30.672,29.074,29.368,33.000,29.887,1,5.709,5,29.074
AF369221,543,6.077,33.142,34.073,30.672,29.336,29.182,31.092,30.206,1,6.077,6,29.182
AF369222,543,6.077,34.095,33.267,30.165,29.098,29.182,33.333,31.203,1,6.077,6,29.182
AF369223,543,6.077,33.206,34.004,29.583,29.128,29.368,33.333,29.135,1,6.077,6,29.368
AF369224,543,5.525,33.714,34.068,29.562,31.657,30.855,33.230,29.511,1,5.525,8,29.511
AF369225,543,5.709,32.952,32.465,29.015,30.056,28.625,33.333,30.075,1,5.709,6,28.625
AF369226,543,6.262,32.887,33.267,29.764,29.740,29.740,33.645,31.203,1,6.262,6,29.740
AF369227,543,5.709,33.969,33.267,29.745,29.799,30.112,31.933,30.827,1,5.709,6,30.112
AF369228,543,5.341,33.397,32.932,29.380,29.466,30.297,33.438,28.893,1,5.341,8,28.893
AF369229,543,5.341,32.824,32.563,30.109,29.304,28.810,32.362,29.644,1,5.341,6,28.810
AF369230,543,4.236,33.206,33.270,28.650,29.121,29.926,33.241,29.081,1,4.236,8,29.081
AF369231,543,9.576,34.095,33.066,29.304,30.354,30.483,34.505,,1,9.576,4,29.304
AF369232,543,4.972,33.015,32.465,29.616,29.151,29.926,33.856,28.893,1,4.972,8,28.893
AF369233,543,6.446,32.950,32.797,29.946,29.705,29.926,33.127,30.019,1,6.446,6,29.926
AF369234,543,7.182,32.950,31.569,29.745,30.112,30.112,32.164,29.213,1,7.182,8,29.213
AF369235,543,5.341,33.589,33.000,29.015,28.835,29.368,32.268,29.081,1,5.341,8,29.081
AF369236,543,3.867,32.375,33.467,28.285,28.154,28.361,33.540,29.081,1,3.867,6,28.361
AF369237,543,5.709,32.252,31.388,28.780,29.616,28.625,33.444,30.019,1,5.709,6,28.625
AF369238,543,10.497,31.931,32.200,29.982,29.358,30.912,32.000,31.203,1,10.497,5,29.358
AF369239,543,10.681,32.505,33.000,30.220,30.499,31.227,31.224,30.769,1,10.681,5,30.499
AF369240,543,7.551,33.397,33.669,29.433,29.466,29.554,32.270,30.582,1,7.551,6,29.554
AF369241,543,10.129,32.122,32.998,30.403,30.627,30.112,32.489,30.206,1,10.129,6,30.112
AF369242,543,6.630,32.950,34.600,30.490,28.942,29.182,33.022,30.019,1,6.630,5,28.942
AF369243,543,10.313,31.107,32.645,27.788,30.074,29.795,34.125,29.644,1,10.313,4,27.788
AF369244,543,5.709,33.461,33.667,30.072,29.128,29.182,32.873,30.206,1,5.709,6,29.182
AF369245,543,6.262,33.588,33.467,29.433,29.740,29.554,32.051,29.831,1,6.262,6,29.554
AF369246,542,21.965,30.460,30.294,,30.203,28.807,,30.174,1,21.965,6,28.807
AF369247,542,23.359,31.549,30.522,28.860,30.453,28.885,,29.207,1,23.359,6,28.885
AF369248,542,21.731,30.210,30.785,29.074,29.650,28.073,,29.831,1,21.731,6,28.073
AF369249,542,23.020,32.418,32.863,30.241,30.755,30.147,,32.707,1,23.020,6,30.147
AF369250,542,22.736,30.534,31.313,28.466,30.018,28.676,32.836,31.141,1,22.736,6,28.676
AF369251,542,21.195,29.524,32.370,28.096,30.203,27.523,,30.948,1,21.195,6,27.523
AF369252,542,21.002,31.107,31.048,29.630,29.630,28.991,32.816,30.754,1,21.002,6,28.991
AF369253,542,20.809,30.419,32.308,29.644,29.068,29.228,33.830,32.453,1,20.809,5,29.068
AF369254,542,22.736,30.534,32.329,29.412,29.834,27.605,33.404,30.885,1,22.736,6,27.605
AF369255,542,21.387,31.298,32.056,28.044,29.596,27.839,,30.943,1,21.387,6,27.839
AF369256,542,22.736,30.843,33.131,28.942,29.282,29.304,,29.981,1,22.736,4,28.942
AF369257,542,21.229,30.402,31.870,29.853,28.860,29.044,35.021,31.141,1,21.229,5,28.860
AF369258,542,23.486,32.664,32.000,30.755,31.181,28.440,,,1,23.486,6,28.440
AF369259,543,21.580,31.749,32.056,29.499,30.387,29.358,32.981,33.269,1,21.580,6,29.358
AF369260,543,22.929,31.380,30.960,29.098,29.596,28.388,,30.754,1,22.929,6,28.388
AF369261,542,21.195,30.725,32.600,27.829,30.387,29.098,34.549,30.368,1,21.195,4,27.829
AF369262,542,21.002,30.725,32.200,27.963,30.387,28.309,34.820,31.528,1,21.002,6,28.309
AF369263,543,22.500,,33.737,27.993,30.755,29.228,,31.853,1,22.500,6,29.228
AF379279,371,18.817,28.226,29.570,23.118,25.815,25.676,28.342,27.100,1,18.817,4,23.118
AF379280,371,19.293,29.620,29.144,23.656,26.558,27.989,26.111,28.226,1,19.293,4,23.656
AF379281,371,18.548,31.165,29.144,23.925,26.630,28.997,26.923,28.533,1,18.548,4,23.925
AF379282,371,19.022,29.891,30.376,25.000,26.829,25.405,28.378,27.882,1,19.022,4,25.000
AF379283,371,18.548,30.623,28.418,23.656,25.543,27.371,27.901,27.446,1,18.548,4,23.656
AF379284,372,18.280,30.081,27.346,23.925,25.000,27.838,26.519,27.642,1,18.280,4,23.925
AF379285,371,18.478,29.891,27.733,24.194,25.745,27.642,27.500,29.032,1,18.478,4,24.194
AF379286,371,19.293,30.163,27.807,23.118,24.119,26.558,26.944,27.151,1,19.293,4,23.118
AF379287,366,19.126,30.245,30.978,24.317,25.683,28.142,27.095,27.596,1,19.126,4,24.317
