Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
AM700711,143,10.931,33.915,31.481,32.203,31.754,28.438,31.987,29.941,1,10.931,6,28.438
AM700712,143,10.526,,31.111,32.357,31.912,28.205,31.872,29.941,1,10.526,6,28.205
AM700713,143,10.661,33.527,31.481,32.049,32.070,29.325,31.872,29.746,1,10.661,6,29.325
AM700714,143,10.931,33.766,31.296,32.666,31.561,28.438,31.520,30.137,1,10.931,6,28.438
AM700715,143,10.661,33.721,31.481,32.049,31.010,26.346,31.695,29.550,1,10.661,5,31.010
AM700716,143,10.931,34.109,31.481,32.512,32.227,28.205,32.040,30.137,1,10.931,6,28.205
AM700717,143,11.066,33.333,31.608,32.666,31.746,28.438,32.546,29.941,1,11.066,5,31.746
AM700718,143,11.066,33.766,31.826,32.203,31.754,28.671,31.703,29.039,1,11.066,5,31.754
AM700719,143,10.526,33.721,31.296,32.203,31.912,28.438,31.872,29.941,1,10.526,6,28.438
AM700720,143,11.066,33.333,31.638,32.049,30.813,28.438,32.264,30.137,1,11.066,4,32.049
AM700721,143,10.526,33.721,31.111,32.203,31.533,28.438,32.040,29.941,1,10.526,6,28.438
AM700722,143,10.931,33.766,31.826,32.203,31.596,28.671,31.703,29.039,1,10.931,5,31.596
AM700723,143,10.931,33.721,31.111,32.666,31.533,28.671,32.258,29.746,1,10.931,6,28.671
AM700724,143,10.661,33.527,30.926,32.357,31.707,28.000,32.378,29.804,1,10.661,6,28.000
AM700725,143,10.661,33.527,30.926,32.203,32.385,27.972,32.040,29.941,1,10.661,6,27.972
AM700726,143,10.526,33.527,31.296,32.203,32.085,28.205,31.872,29.941,1,10.526,6,28.205
AM700727,143,10.796,33.527,31.481,32.357,32.227,26.062,31.872,30.137,1,10.796,6,26.062
AM700728,143,10.661,33.721,31.111,32.357,31.912,28.438,32.203,29.941,1,10.661,6,28.438
AM700729,143,10.661,33.915,31.296,32.357,32.070,28.438,31.872,29.941,1,10.661,6,28.438
AM700730,143,10.661,33.527,31.481,32.049,32.070,29.325,31.872,29.746,1,10.661,6,29.325
AM700731,143,10.661,33.721,31.296,32.203,31.912,28.438,31.872,29.941,1,10.661,6,28.438
AM700732,143,10.391,33.527,31.111,32.049,31.754,28.671,31.872,29.746,1,10.391,4,32.049
AM700733,143,11.066,33.983,31.296,32.820,31.728,28.438,31.520,30.137,1,11.066,6,28.438
AM700734,143,10.526,33.333,31.481,32.357,32.227,25.779,31.872,30.137,1,10.526,6,25.779
AM700735,143,10.796,34.109,31.296,32.512,32.070,28.438,31.818,30.137,1,10.796,6,28.438
AM700736,143,10.931,33.550,31.111,32.512,31.389,28.671,31.332,29.941,1,10.931,6,28.671
AM700737,143,10.796,33.721,31.296,32.203,31.922,28.671,31.703,29.941,1,10.796,4,32.203
AM700738,143,11.201,33.983,31.296,32.820,31.728,28.438,31.520,30.137,1,11.201,6,28.438
AM700739,143,10.526,33.721,31.296,32.203,31.912,28.438,31.872,29.941,1,10.526,6,28.438
AM700740,143,11.201,33.983,31.296,32.820,31.728,28.438,31.520,30.137,1,11.201,6,28.438
AM700741,143,10.931,33.527,31.296,32.203,32.070,28.438,32.040,30.137,1,10.931,6,28.438
AM700742,143,10.661,33.721,31.296,32.666,32.075,26.062,32.209,30.528,1,10.661,6,26.062
AM700743,143,10.661,33.915,31.296,32.357,31.905,28.438,32.155,29.941,1,10.661,6,28.438
AM700744,143,10.931,33.550,31.652,32.407,31.754,28.438,31.872,28.821,1,10.931,6,28.438
AM700745,143,10.526,33.721,31.296,32.203,31.912,28.438,31.872,29.941,1,10.526,6,28.438
AM700746,143,11.201,33.983,31.296,32.820,31.728,28.438,31.520,30.137,1,11.201,6,28.438
AM700747,143,11.066,34.109,31.296,32.512,32.385,28.904,31.872,30.137,1,11.066,6,28.904
AM700748,143,10.661,33.721,31.296,32.357,31.912,28.438,31.872,29.746,1,10.661,6,28.438
AM700749,143,10.931,33.550,31.296,32.407,31.561,28.438,31.872,29.941,1,10.931,6,28.438
AM700750,143,10.661,33.333,30.741,32.203,32.227,27.972,32.373,29.941,1,10.661,6,27.972
AM700751,143,10.931,33.721,31.481,32.203,32.085,28.671,31.872,30.137,1,10.931,4,32.203
AM700752,143,11.066,33.721,31.111,32.357,31.359,27.972,32.378,29.746,1,11.066,6,27.972
AM700753,143,11.201,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.201,4,30.817
AM700754,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700755,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700756,143,11.201,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.201,4,30.817
AM700757,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700758,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700759,143,11.201,33.479,32.368,30.817,30.220,27.941,31.911,29.216,1,11.201,4,30.817
AM700760,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700761,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700762,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700763,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700764,143,11.201,33.479,32.538,30.971,30.637,27.941,31.725,29.412,1,11.201,4,30.971
AM700765,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700766,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700767,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700768,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700769,143,11.201,33.698,32.709,30.971,30.809,28.151,31.911,29.412,1,11.201,4,30.971
AM700770,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700771,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700772,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700773,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700774,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700775,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700776,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700777,143,11.201,33.479,32.368,30.817,30.220,27.941,31.911,29.216,1,11.201,4,30.817
AM700778,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700779,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700780,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700781,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700782,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700783,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700784,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700785,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700786,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700787,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700788,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700789,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700790,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700791,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700792,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700793,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700794,143,10.931,33.260,32.538,30.663,30.637,27.941,31.725,29.020,1,10.931,4,30.663
AM700795,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700796,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700797,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700798,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700799,143,11.201,33.479,32.368,30.817,30.220,27.941,31.911,29.216,1,11.201,4,30.817
AM700800,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700801,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700802,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700803,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700804,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700805,143,11.201,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.201,4,30.817
AM700806,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700807,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700808,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700809,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700810,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700811,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700812,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700813,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700814,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700815,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700816,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700817,143,11.201,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.201,4,30.817
AM700818,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700819,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700820,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700821,143,11.066,33.479,32.538,30.817,30.637,27.941,31.725,29.216,1,11.066,4,30.817
AM700822,143,10.931,32.468,31.550,31.587,30.488,28.936,32.879,28.767,1,10.931,4,31.587
AM700823,143,11.201,33.117,31.181,31.741,30.662,28.936,32.879,28.571,1,11.201,8,28.571
AM700824,143,11.201,32.900,31.852,31.433,31.142,29.387,32.879,28.963,1,11.201,4,31.433
AM700825,143,10.391,32.468,31.365,31.433,30.314,28.511,32.879,28.963,1,10.391,4,31.433
AM700826,143,11.336,33.535,31.354,31.741,30.314,29.149,32.709,28.571,1,11.336,8,28.571
AM700827,143,11.606,32.684,30.996,31.587,30.769,28.936,32.538,28.376,1,11.606,8,28.376
AM700828,143,11.606,32.684,30.996,31.587,30.769,28.936,32.538,28.376,1,11.606,8,28.376
AM700829,143,11.201,32.900,31.123,31.433,30.488,28.936,32.879,28.376,1,11.201,8,28.376
AM700830,143,10.661,32.251,31.540,31.587,29.696,29.362,33.390,28.767,1,10.661,4,31.587
AM700831,143,10.931,32.684,31.365,31.433,30.662,28.723,32.709,28.571,1,10.931,4,31.433
AM700832,143,11.336,32.900,31.123,31.587,30.314,28.936,32.538,28.180,1,11.336,8,28.180
AM700833,143,10.931,32.900,30.939,31.587,30.314,29.149,32.709,28.180,1,10.931,8,28.180
AM700834,143,11.066,32.684,31.365,31.279,30.984,28.723,32.709,28.571,1,11.066,4,31.279
AM700835,143,11.066,32.251,31.852,31.741,,28.964,32.538,28.767,1,11.066,8,28.767
AM700836,143,11.201,32.468,31.550,31.433,30.488,28.511,32.879,28.376,1,11.201,8,28.376
AM700837,143,11.066,32.468,31.550,31.587,,28.298,32.538,28.767,1,11.066,6,28.298
AM700838,143,11.066,32.438,31.181,30.971,31.148,28.936,32.879,28.571,1,11.066,4,30.971
AM700839,143,10.931,32.900,31.492,31.587,30.387,28.511,32.709,28.767,1,10.931,4,31.587
AM700840,143,11.066,32.035,31.734,32.049,,28.298,32.709,29.159,1,11.066,6,28.298
AM700841,143,11.471,32.684,31.450,31.587,,28.964,32.253,28.376,1,11.471,8,28.376
AM700842,143,11.773,32.684,30.996,31.433,,28.936,32.709,28.767,1,11.773,4,31.433
AM700843,143,10.931,33.117,32.037,31.433,31.239,28.723,32.368,29.159,1,10.931,4,31.433
AM700844,143,11.471,32.684,31.550,31.587,30.836,28.298,32.709,,1,11.471,6,28.298
AM700845,143,10.931,31.749,30.996,31.433,30.488,29.149,33.220,28.571,1,10.931,4,31.433
AM700846,143,10.796,33.117,31.550,31.741,30.810,28.298,32.368,,1,10.796,6,28.298
AM700847,143,10.796,32.900,31.181,31.587,30.314,29.149,32.709,28.376,1,10.796,8,28.376
AM700848,143,11.066,32.684,31.365,31.125,30.944,29.149,32.709,28.571,1,11.066,4,31.125
AM700849,143,10.931,32.684,31.365,31.433,30.662,28.723,32.709,28.571,1,10.931,4,31.433
AM700850,143,12.011,32.900,31.481,31.587,30.769,28.723,32.538,28.376,1,12.011,8,28.376
AM700851,143,11.066,32.035,31.181,31.279,30.314,29.149,33.220,28.180,1,11.066,8,28.180
AM700852,143,11.066,32.900,31.481,31.433,30.890,28.511,32.368,28.571,1,11.066,4,31.433
AM700853,143,11.201,32.468,31.550,31.279,31.119,28.936,32.879,28.767,1,11.201,4,31.279
AM700854,143,10.931,32.251,31.676,31.433,30.662,28.723,32.767,28.767,1,10.931,4,31.433
AM700855,143,11.201,32.684,30.996,31.433,30.314,28.723,32.709,28.571,1,11.201,4,31.433
AM700856,143,11.201,32.684,31.550,31.741,,28.723,32.368,28.571,1,11.201,8,28.571
AM700857,143,11.201,32.468,31.608,31.895,,29.175,32.368,28.376,1,11.201,8,28.376
AM700858,143,11.336,33.117,31.181,31.741,30.314,28.814,33.049,28.824,1,11.336,8,28.824
AM700859,143,11.066,32.684,31.365,31.433,30.662,28.723,32.709,28.571,1,11.066,4,31.433
AM700860,143,11.066,32.900,31.365,31.279,30.662,28.723,32.709,28.767,1,11.066,4,31.279
AM700861,143,11.336,33.535,31.354,31.741,30.314,29.149,32.709,28.571,1,11.336,8,28.571
AM700862,143,11.066,32.900,31.181,31.433,30.488,28.936,32.709,28.767,1,11.066,4,31.433
AM700863,143,11.336,32.755,32.037,31.587,,28.511,32.709,,1,11.336,4,31.587
AM700864,143,11.471,32.900,31.296,31.587,30.796,29.175,32.709,28.571,1,11.471,8,28.571
AM700865,143,11.336,32.900,31.667,31.433,30.571,28.964,33.049,28.767,1,11.336,4,31.433
AM700866,143,10.555,32.251,31.181,31.587,30.662,29.149,33.390,28.376,1,10.555,8,28.376
AM700867,143,10.796,32.900,30.912,32.049,30.488,28.298,32.879,28.180,1,10.796,8,28.180
AM700868,143,11.471,32.684,31.365,31.587,30.662,28.723,32.709,28.571,1,11.471,8,28.571
AM700869,143,11.066,32.900,31.365,31.279,31.010,28.723,33.049,28.963,1,11.066,4,31.279
AM700870,143,11.066,32.468,31.550,31.433,30.314,28.723,33.049,28.376,1,11.066,8,28.376
AM700871,143,10.931,32.251,31.734,31.279,30.314,28.511,32.709,28.571,1,10.931,4,31.279
AM700872,143,11.471,32.886,31.481,31.125,31.315,29.175,33.220,28.963,1,11.471,4,31.125
AM700873,143,11.336,32.468,31.608,31.895,,29.175,32.368,28.376,1,11.336,8,28.376
AM700874,143,11.606,32.189,31.734,31.587,31.010,28.298,32.709,28.571,1,11.606,8,28.571
AM700875,143,10.931,32.900,30.996,31.741,30.488,28.936,33.049,28.767,1,10.931,8,28.767
AM700876,143,10.796,32.468,31.181,31.433,30.662,28.936,33.390,28.571,1,10.796,4,31.433
AM700877,143,10.931,32.684,31.365,31.433,30.662,28.723,32.709,28.571,1,10.931,4,31.433
AM700878,143,11.066,33.131,31.540,31.125,30.314,28.511,32.538,28.571,1,11.066,4,31.125
AM700879,143,11.201,32.251,31.734,31.587,30.314,28.723,33.049,28.571,1,11.201,8,28.571
AM700880,143,11.201,33.117,31.365,31.741,30.488,29.362,33.220,28.963,1,11.201,4,31.741
AM700881,143,11.336,32.251,31.734,31.587,30.488,28.511,32.879,28.767,1,11.336,4,31.587
AM700882,143,11.336,32.684,31.365,31.125,30.820,28.511,32.709,28.571,1,11.336,4,31.125
AM700883,143,10.121,32.251,30.996,31.433,30.139,28.723,33.220,28.376,1,10.121,8,28.376
AM700884,143,11.336,32.900,31.181,31.741,30.488,28.936,32.534,28.376,1,11.336,8,28.376
AM700885,143,10.391,32.468,31.296,31.587,30.969,28.964,32.879,28.376,1,10.391,8,28.376
AM700886,143,11.201,32.900,31.734,31.433,30.662,29.149,32.879,28.963,1,11.201,4,31.433
AM700887,143,11.066,32.684,31.365,31.279,30.984,28.723,32.709,28.571,1,11.066,4,31.279
AM700888,143,10.661,33.333,30.996,31.741,30.488,28.511,32.709,28.376,1,10.661,8,28.376
AM700889,143,11.471,33.131,31.676,31.895,30.836,28.298,32.709,28.767,1,11.471,6,28.298
AM700890,143,11.201,32.684,31.365,31.433,30.662,28.723,32.709,28.571,1,11.201,4,31.433
AM700891,143,11.876,32.251,31.911,31.741,31.475,28.511,33.220,28.963,1,11.876,6,28.511
AM700892,143,11.066,32.900,30.939,31.741,30.314,28.936,32.538,28.180,1,11.066,8,28.180
AM700893,143,11.201,32.684,31.530,31.587,31.148,28.511,32.879,28.376,1,11.201,8,28.376
AM700894,143,11.201,33.117,32.288,31.895,30.836,29.149,32.318,28.767,1,11.201,8,28.767
AM700895,143,11.336,32.900,31.481,31.741,30.314,28.936,32.709,28.180,1,11.336,8,28.180
AM700896,143,12.011,32.900,31.481,31.587,30.769,28.723,32.538,28.376,1,12.011,8,28.376
AM700897,143,11.336,,31.181,31.433,30.000,28.936,32.709,28.767,1,11.336,4,31.433
AM700898,143,11.066,33.117,30.996,31.895,30.662,28.936,33.049,28.571,1,11.066,8,28.571
AM700899,143,12.011,32.900,31.481,31.587,30.769,28.723,32.538,28.376,1,12.011,8,28.376
AM700900,143,11.066,32.251,31.734,31.741,30.662,28.723,33.220,29.159,1,11.066,4,31.741
AM700901,143,10.931,32.900,31.734,31.587,31.185,28.936,32.879,28.963,1,10.931,4,31.587
AM700902,143,10.931,32.900,31.734,31.433,30.261,29.362,32.879,28.571,1,10.931,4,31.433
AM700903,143,11.606,33.261,30.939,32.049,30.944,29.661,33.220,28.431,1,11.606,8,28.431
AM700904,143,11.066,32.251,30.996,31.125,30.944,29.149,32.709,28.180,1,11.066,4,31.125
AM700905,143,11.336,32.900,31.365,31.895,29.965,28.723,33.049,29.159,1,11.336,5,29.965
AM700906,143,10.931,32.900,31.365,31.279,30.944,29.362,32.428,28.571,1,10.931,4,31.279
AM700907,143,11.066,32.900,31.181,31.741,30.488,29.362,32.709,28.376,1,11.066,8,28.376
AM700908,143,6.326,34.559,32.995,31.587,30.645,26.809,33.276,29.688,1,6.326,6,26.809
AM700909,143,6.595,34.312,32.492,32.049,31.129,26.809,33.276,30.078,1,6.595,6,26.809
AM700910,142,6.460,34.743,32.995,32.049,30.806,26.596,33.276,30.078,1,6.460,6,26.596
AM700911,143,6.326,34.495,32.660,31.741,31.613,27.660,33.447,29.688,1,6.326,6,27.660
AM700912,143,6.595,34.743,32.995,31.741,31.129,27.021,33.447,30.078,1,6.595,6,27.021
AM700913,143,6.460,35.110,33.333,31.587,30.806,22.881,33.106,29.688,1,6.460,6,22.881
AM700914,143,6.326,34.559,32.995,31.587,30.645,26.809,33.276,29.688,1,6.326,6,26.809
AM700915,143,6.191,34.743,32.995,31.741,30.806,26.809,33.276,29.883,1,6.191,6,26.809
AM700916,143,6.326,34.559,32.826,31.895,30.968,27.021,33.447,30.078,1,6.326,6,27.021
AM700917,143,6.595,34.926,32.826,31.587,30.968,27.234,33.276,29.883,1,6.595,6,27.234
AM700918,143,6.460,34.926,32.826,31.741,31.290,26.809,33.276,29.883,1,6.460,6,26.809
AM700919,143,6.604,34.559,32.826,31.741,30.968,26.596,33.447,29.688,1,6.604,6,26.596
AM700920,143,6.460,34.559,32.826,31.741,30.968,27.021,33.447,30.078,1,6.460,6,27.021
AM700921,143,6.595,34.199,33.219,31.895,31.129,26.596,33.106,29.688,1,6.595,6,26.596
AM700922,143,6.460,34.615,32.826,31.587,30.806,26.596,33.163,30.273,1,6.460,6,26.596
AM700923,143,6.460,34.743,32.995,31.741,31.129,27.021,33.447,30.078,1,6.460,6,27.021
AM700924,143,6.326,34.559,32.995,31.587,30.645,26.809,33.276,29.688,1,6.326,6,26.809
AM700925,143,6.326,34.559,32.995,31.741,30.806,26.809,33.276,29.883,1,6.326,6,26.809
AM700926,143,6.191,34.743,32.995,31.895,30.645,26.809,33.276,29.883,1,6.191,6,26.809
AM700927,143,6.460,35.175,33.333,31.895,31.129,23.164,33.618,30.273,1,6.460,6,23.164
AM700928,143,6.460,34.743,32.995,31.895,31.129,27.021,33.447,30.078,1,6.460,6,27.021
AM700929,142,6.595,34.679,33.841,32.049,31.129,27.447,33.447,30.664,1,6.595,6,27.447
AM700930,143,6.729,34.375,32.826,31.587,30.806,27.021,33.447,29.883,1,6.729,6,27.021
AM700931,143,6.326,34.495,32.826,31.741,30.968,26.596,33.106,30.078,1,6.326,6,26.596
AM700932,143,6.729,35.175,33.333,32.049,31.250,27.021,33.447,30.273,1,6.729,6,27.021
AM700933,143,6.595,35.110,33.164,31.587,30.968,26.809,33.106,29.688,1,6.595,6,26.809
AM700934,143,6.326,34.559,32.995,31.587,30.645,26.809,33.276,29.688,1,6.326,6,26.809
AM700935,143,6.326,34.191,32.826,32.203,30.645,27.234,33.618,30.469,1,6.326,6,27.234
AM700936,143,6.595,34.191,32.657,31.433,31.018,26.809,33.447,29.883,1,6.595,6,26.809
AM700937,143,6.595,35.110,33.164,31.587,30.968,26.809,33.106,29.688,1,6.595,6,26.809
AM700938,143,6.460,33.983,32.995,31.587,30.806,26.809,32.833,29.688,1,6.460,6,26.809
AM700939,143,6.864,34.807,32.657,31.587,30.968,26.509,33.447,29.688,1,6.864,6,26.509
AM700940,143,6.460,34.490,33.164,31.741,31.129,27.021,33.276,30.078,1,6.460,6,27.021
AM700941,143,6.729,34.743,32.657,31.741,30.960,26.809,33.276,29.883,1,6.729,6,26.809
AM700942,143,6.460,34.743,32.995,31.741,30.806,23.164,33.276,29.883,1,6.460,6,23.164
AM700943,143,6.595,34.495,33.164,31.741,31.129,27.021,33.618,30.273,1,6.595,6,27.021
AM700944,143,6.864,34.743,33.164,31.741,30.968,27.021,33.447,29.688,1,6.864,6,27.021
AM700945,143,6.729,34.743,32.939,31.895,31.410,26.809,33.276,29.688,1,6.729,6,26.809
AM700946,143,6.460,35.343,32.841,31.279,30.968,26.596,32.935,29.688,1,6.460,6,26.596
AM700947,143,6.191,34.199,33.164,31.895,30.968,26.809,33.447,29.883,1,6.191,6,26.809
AM700948,143,6.460,35.176,32.995,32.049,31.129,27.021,33.447,30.273,1,6.460,6,27.021
AM700949,143,6.729,35.348,33.220,31.895,31.571,27.021,32.993,30.528,1,6.729,6,27.021
AM700950,143,6.595,34.743,33.164,31.741,31.290,26.809,33.106,29.688,1,6.595,6,26.809
AM700951,143,6.460,34.743,33.164,31.587,31.179,26.809,33.447,29.688,1,6.460,6,26.809
AM700952,143,6.460,34.559,32.826,31.741,30.484,26.809,33.276,29.688,1,6.460,6,26.809
AM700953,143,6.460,34.743,33.164,31.587,31.179,26.809,33.447,29.688,1,6.460,6,26.809
AM700954,143,6.460,34.743,32.657,31.895,31.129,27.234,33.560,30.078,1,6.460,6,27.234
AM700955,142,7.133,34.495,33.333,32.357,31.240,22.881,33.208,30.859,1,7.133,6,22.881
AM700956,143,6.460,34.743,33.672,31.741,30.806,26.596,33.447,30.078,1,6.460,6,26.596
AM700957,143,6.191,34.559,32.826,31.895,30.806,27.021,33.447,30.078,1,6.191,6,27.021
AM700958,143,6.595,34.743,32.995,31.741,31.129,27.021,33.447,30.078,1,6.595,6,27.021
AM700959,143,6.326,34.991,33.164,31.741,30.968,27.021,33.447,30.078,1,6.326,6,27.021
AM700960,143,6.191,34.559,32.995,31.895,31.129,27.234,33.276,29.883,1,6.191,6,27.234
AM700961,142,6.729,34.679,33.333,32.203,31.240,26.809,33.447,30.664,1,6.729,6,26.809
AM700962,143,6.326,34.559,32.995,31.587,30.645,26.809,33.276,29.688,1,6.326,6,26.809
