Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KT162599,716,6,4.888,4.888,21.648,23.865,26.220,26.397,26.499,30.780,25.070,25.176,25.035,23.570,24.187,25.568,24.162,24.162,25.802,25.565,27.095,23.743,25.601,27.440,27.440,26.257,27.615,27.615,26.741,26.741,26.278,26.278,25.279,25.279,29.050,19.413,19.413,25.419,25.419,26.257,26.257,25.035,25.035,27.016,24.721,24.721,25.000,6a,4.888,6xd,19.413
KT162600,718,6,4.735,4.735,22.486,24.460,25.070,26.220,26.130,29.190,25.244,26.864,24.721,25.000,22.905,25.766,23.743,23.743,25.279,25.591,25.978,24.153,26.360,26.676,26.676,26.499,26.639,26.639,26.397,26.397,25.674,25.674,25.140,25.140,28.173,20.251,20.251,25.978,25.978,25.384,25.384,24.860,24.860,27.298,24.894,24.894,23.883,6a,4.735,6xd,20.251
KT162601,716,6,3.771,3.771,22.067,24.451,25.662,26.676,26.639,30.835,24.896,26.020,25.318,23.431,23.762,25.284,24.721,24.721,25.662,25.424,27.095,23.883,25.743,27.016,27.016,26.397,26.360,26.360,26.462,26.462,26.278,26.278,25.559,25.559,29.469,19.413,19.413,25.838,25.838,26.955,26.955,25.601,25.601,27.864,24.441,24.441,25.140,6a,3.771,6xd,19.413
KT162602,716,6,4.749,4.749,22.765,23.865,25.523,27.235,26.778,30.410,24.478,25.738,24.894,23.710,23.479,25.284,23.883,23.883,25.384,25.282,26.955,24.581,25.884,26.733,26.733,27.095,26.499,26.499,26.184,26.184,26.562,26.562,25.698,25.698,28.631,20.112,20.112,25.698,25.698,27.095,27.095,25.743,25.743,27.157,24.022,24.022,25.419,6a,4.749,6xd,20.112
KT162603,716,6,5.447,5.447,22.626,24.173,25.523,26.955,26.271,29.568,25.174,27.183,25.419,24.791,22.702,25.662,23.184,23.184,24.826,26.360,26.536,24.576,26.955,27.336,27.336,26.816,25.905,25.905,26.323,26.323,25.905,25.905,24.826,24.826,28.771,18.855,18.855,25.000,25.000,25.000,25.000,25.838,25.838,26.874,25.177,25.177,24.302,6a,5.447,6xd,18.855
KT162604,716,6,5.307,5.307,22.631,24.451,26.234,27.684,25.565,29.420,24.718,25.915,25.318,24.859,23.197,25.710,24.435,24.435,25.565,26.412,26.554,23.870,26.450,27.324,27.324,27.362,26.798,26.798,26.880,26.880,25.532,25.532,25.141,25.141,29.379,19.236,19.236,25.318,25.318,25.460,25.460,25.177,25.177,27.157,24.328,24.328,24.718,6a,5.307,6xd,19.236
KT162605,718,6,5.014,5.014,21.508,24.012,25.487,26.220,26.676,28.713,25.244,26.582,25.035,25.419,22.631,25.852,23.045,23.045,25.140,26.565,25.559,24.547,26.167,27.016,27.016,26.918,26.184,26.184,26.676,26.676,25.816,25.816,25.559,25.559,29.149,18.855,18.855,25.177,25.177,25.244,25.244,24.328,24.328,27.016,25.140,25.140,24.162,6a,5.014,6xd,18.855
KT162606,718,6,4.735,4.735,21.927,23.426,25.627,26.639,25.559,29.844,25.384,26.864,24.187,24.022,23.904,25.568,23.883,23.883,25.279,26.704,25.698,23.431,26.591,26.733,26.733,25.662,26.081,26.081,26.117,26.117,25.674,25.674,24.721,24.721,28.452,20.391,20.391,25.177,25.177,25.523,25.523,24.187,24.187,25.601,24.441,24.441,25.000,6a,4.735,6xd,20.391
KT162607,718,6,5.014,5.014,21.788,24.460,24.791,26.220,25.706,29.469,25.105,25.738,24.721,25.419,23.045,25.209,23.184,23.184,25.140,25.730,26.536,24.011,25.802,27.235,27.235,26.639,26.323,26.323,26.117,26.117,25.816,25.816,24.581,24.581,27.476,18.994,18.994,25.000,25.000,25.105,25.105,25.279,25.279,27.159,24.328,24.328,23.603,6a,5.014,6xd,18.994
KT162608,718,6,4.735,4.735,23.324,24.029,24.930,26.639,25.847,31.145,25.105,26.160,25.838,24.686,24.162,25.487,24.860,24.860,25.419,26.147,27.654,23.870,26.360,27.514,27.514,25.802,27.057,27.057,26.397,26.397,26.989,26.989,25.000,25.000,28.870,19.693,19.693,25.419,25.419,26.918,26.918,25.838,25.838,28.134,24.328,24.328,25.140,6a,4.735,6xd,19.693
KT162609,718,6,4.457,4.457,21.369,23.865,25.627,26.499,26.397,29.986,24.407,26.723,24.752,24.022,23.338,25.426,24.441,24.441,25.140,26.287,27.095,23.710,26.308,26.620,26.620,25.662,26.220,26.220,26.676,26.676,26.809,26.809,25.559,25.559,28.033,19.693,19.693,25.884,25.884,25.941,25.941,24.611,24.611,27.016,24.441,24.441,25.279,6a,4.457,6xd,19.693
KT162610,716,6,6.564,6.564,21.369,24.029,25.662,27.793,26.836,29.568,25.209,27.451,25.698,24.441,23.464,26.257,25.000,25.000,25.941,25.662,27.095,23.305,26.676,27.476,27.476,25.279,25.662,25.662,26.220,26.220,26.639,26.639,25.559,25.559,27.933,19.274,19.274,26.676,26.676,25.559,25.559,25.559,25.559,27.183,24.894,24.894,24.860,6a,6.564,6xd,19.274
KT162611,718,6,4.596,4.596,22.067,24.158,25.348,26.639,26.955,29.703,24.407,25.598,24.752,23.291,23.621,25.426,23.883,23.883,25.140,25.452,26.816,23.989,26.167,27.298,27.298,26.220,26.220,26.220,25.662,25.662,25.994,25.994,25.279,25.279,29.010,18.855,18.855,25.279,25.279,26.499,26.499,25.177,25.177,26.874,24.302,24.302,24.581,6a,4.596,6xd,18.855
KT162612,718,6,4.457,4.457,22.346,23.865,26.045,26.639,25.978,29.844,24.826,26.620,24.894,23.603,23.197,25.710,24.022,24.022,25.279,26.982,26.397,23.291,25.884,27.157,27.157,26.220,26.639,26.639,26.816,26.816,26.241,26.241,25.279,25.279,27.755,19.832,19.832,25.318,25.318,25.523,25.523,24.611,24.611,26.450,24.441,24.441,24.721,6a,4.457,6xd,19.832
KT162613,718,6,4.178,4.178,21.369,22.694,24.930,25.802,26.257,29.279,25.105,26.582,24.894,23.431,23.055,25.142,23.464,23.464,25.140,25.313,26.816,24.128,26.591,27.440,27.440,25.941,27.197,27.197,25.838,25.838,25.816,25.816,25.279,25.279,29.149,19.553,19.553,25.177,25.177,26.081,26.081,25.460,25.460,26.591,24.441,24.441,24.162,6a,4.178,6xd,19.553
KT162614,718,6,5.571,5.571,22.905,24.012,25.905,27.197,26.257,29.986,24.826,26.160,24.894,25.000,22.207,25.710,23.045,23.045,25.279,26.008,25.698,24.128,26.167,27.440,27.440,27.057,25.941,25.941,26.676,26.676,25.248,25.248,25.559,25.559,29.289,20.112,20.112,25.177,25.177,25.523,25.523,24.470,24.470,26.733,25.419,25.419,24.302,6a,5.571,6xd,20.112
KT162615,718,6,4.735,4.735,21.369,23.885,24.930,25.802,26.271,29.190,24.686,26.442,24.441,24.441,24.022,24.930,24.441,24.441,25.000,25.869,26.816,23.729,26.499,26.117,26.117,25.384,25.941,25.941,25.838,25.838,25.994,25.994,24.860,24.860,27.894,19.274,19.274,25.698,25.698,25.523,25.523,24.860,24.860,26.602,23.762,23.762,24.441,6a,4.735,6xd,19.274
KT162616,718,6,3.900,3.900,22.346,24.317,25.487,26.918,25.706,29.469,25.244,26.020,24.860,24.441,23.045,25.209,23.324,23.324,25.559,26.008,25.978,23.588,26.639,26.676,26.676,26.081,25.802,25.802,26.117,26.117,24.965,24.965,25.000,25.000,29.149,19.413,19.413,25.279,25.279,24.965,24.965,24.721,24.721,27.159,24.328,24.328,24.302,6a,3.900,6xd,19.413
KT162617,716,6,3.771,3.771,22.765,23.597,25.523,26.257,26.130,29.526,25.244,25.738,25.140,24.721,22.346,25.279,23.464,23.464,25.105,25.941,26.536,24.011,26.816,26.639,26.639,26.257,25.941,25.941,25.662,25.662,25.209,25.209,25.419,25.419,28.911,19.274,19.274,25.419,25.419,25.419,25.419,24.860,24.860,27.157,24.611,24.611,24.581,6a,3.771,6xd,19.274
KT162618,716,6,4.609,4.609,22.486,23.426,25.802,25.838,25.941,29.387,25.244,25.879,24.752,24.860,21.924,24.332,23.603,23.603,25.105,25.424,26.397,23.603,26.450,26.733,26.733,26.117,25.941,25.941,25.802,25.802,24.681,24.681,25.279,25.279,28.771,19.274,19.274,25.318,25.318,25.419,25.419,24.894,24.894,26.733,24.721,24.721,24.721,6a,4.609,6xd,19.274
KT162619,715,6,3.916,3.916,21.459,23.919,25.419,26.573,25.141,29.510,24.230,26.723,24.196,24.294,22.937,24.716,23.588,23.588,24.576,26.117,26.367,23.023,26.294,26.573,26.573,25.594,26.050,26.050,25.874,25.874,25.957,25.957,24.615,24.615,27.832,19.021,19.021,25.315,25.315,25.594,25.594,24.336,24.336,26.025,23.762,23.762,23.916,6a,3.916,6xd,19.021
KT162620,715,6,5.175,5.175,22.440,23.775,25.279,27.133,25.847,29.091,24.370,26.020,24.336,23.588,23.636,25.248,23.588,23.588,24.859,26.257,25.947,23.446,26.154,26.853,26.853,25.734,25.175,25.175,26.154,26.154,26.099,26.099,24.581,24.581,28.531,19.860,19.860,25.874,25.874,25.594,25.594,24.336,24.336,25.884,24.752,24.752,24.895,6a,5.175,6xd,19.860
KT162621,716,6,3.631,3.631,21.788,23.133,25.384,25.978,26.257,29.703,24.686,27.145,24.752,24.441,22.914,25.710,23.603,23.603,25.000,26.130,26.257,23.743,25.884,26.591,26.591,25.978,26.220,26.220,26.257,26.257,26.525,26.525,25.140,25.140,28.212,19.693,19.693,25.601,25.601,25.838,25.838,24.470,24.470,26.167,24.022,24.022,24.721,6a,3.631,6xd,19.693
KT162622,718,6,4.735,4.735,21.648,24.305,25.766,26.639,25.000,29.844,24.826,26.901,24.328,23.883,23.197,25.142,23.883,23.883,25.140,26.287,26.397,22.176,25.884,26.450,26.450,25.105,26.499,26.499,26.397,26.397,24.681,24.681,24.581,24.581,29.289,19.693,19.693,25.318,25.318,25.802,25.802,23.762,23.762,25.743,24.441,24.441,25.000,6a,4.735,6xd,19.693
KT162623,716,6,4.469,4.469,21.788,24.460,25.662,25.978,25.565,29.805,24.652,26.582,24.302,23.883,23.324,26.117,23.883,23.883,25.662,25.802,26.816,23.164,25.838,27.336,27.336,25.419,26.778,26.778,26.918,26.918,26.462,26.462,24.860,24.860,28.352,19.413,19.413,26.257,26.257,25.978,25.978,25.000,25.000,26.582,24.328,24.328,24.721,6a,4.469,6xd,19.413
KT162624,718,6,4.457,4.457,21.927,23.133,25.209,26.778,25.978,30.269,25.105,26.442,24.470,23.883,23.762,24.858,23.464,23.464,24.581,26.565,26.536,23.013,25.884,26.874,26.874,26.220,26.639,26.639,26.397,26.397,25.852,25.852,25.140,25.140,27.894,20.251,20.251,26.025,26.025,25.802,25.802,24.187,24.187,26.733,24.022,24.022,24.302,6a,4.457,6xd,20.251
KT162625,718,6,4.457,4.457,22.905,24.604,24.930,25.446,25.989,30.726,24.826,25.738,25.000,23.570,23.883,25.070,24.441,24.441,25.838,26.147,26.816,23.729,26.081,26.676,26.676,25.802,26.918,26.918,26.257,26.257,26.420,26.420,24.860,24.860,28.452,19.832,19.832,25.140,25.140,26.918,26.918,25.279,25.279,27.716,24.328,24.328,24.721,6a,4.457,6xd,19.832
KT162626,718,6,4.178,4.178,22.346,23.719,25.766,26.778,25.559,29.420,24.965,26.020,24.752,24.441,23.055,25.426,23.464,23.464,25.140,26.426,26.117,24.128,26.733,27.157,27.157,26.360,26.081,26.081,25.838,25.838,24.681,24.681,25.559,25.559,29.149,19.413,19.413,25.601,25.601,25.244,25.244,24.752,24.752,26.733,25.140,25.140,25.000,6a,4.178,6xd,19.413
KT162627,713,6,4.628,4.628,22.797,23.280,24.965,25.565,26.130,29.703,24.302,24.613,24.611,23.184,23.621,25.284,24.336,24.336,25.874,25.706,26.573,24.435,25.884,27.298,27.298,26.087,26.536,26.536,26.190,26.190,25.994,25.994,25.847,25.847,29.096,19.635,19.635,25.424,25.424,25.931,25.931,25.177,25.177,26.733,24.615,24.615,25.141,6a,4.628,6xd,19.635
KT162628,716,6,5.587,5.587,22.486,23.865,25.802,26.816,25.575,29.944,25.487,26.442,24.328,23.464,22.914,25.074,24.581,24.581,25.662,25.989,25.941,22.315,26.025,27.440,27.440,26.397,26.081,26.081,26.360,26.360,25.532,25.532,25.140,25.140,28.631,19.972,19.972,25.743,25.743,25.143,25.143,24.611,24.611,26.025,24.860,24.860,25.279,6a,5.587,6xd,19.972
KT162629,716,6,4.330,4.330,22.486,23.453,25.244,26.257,26.130,30.084,25.348,27.145,24.721,24.581,23.883,25.838,24.302,24.302,24.826,26.360,26.117,23.023,26.816,26.778,26.778,25.140,26.081,26.081,26.778,26.778,26.184,26.184,25.279,25.279,27.654,20.391,20.391,26.257,26.257,25.559,25.559,24.302,24.302,26.733,24.328,24.328,25.140,6a,4.330,6xd,20.391
KT162630,718,6,4.318,4.318,21.508,23.719,25.627,26.499,25.838,29.844,25.244,26.301,24.470,24.302,23.197,25.142,23.883,23.883,24.860,26.982,26.536,23.291,26.591,26.591,26.591,25.802,25.941,25.941,26.257,26.257,25.532,25.532,24.581,24.581,27.894,19.972,19.972,25.743,25.743,25.662,25.662,23.904,23.904,26.874,24.162,24.162,24.162,6a,4.318,6xd,19.972
KT162631,718,6,4.318,4.318,21.788,23.572,25.348,26.639,25.279,29.986,24.268,26.723,24.752,24.441,23.621,25.426,24.860,24.860,24.965,26.287,27.095,23.849,25.884,26.733,26.733,25.802,26.081,26.081,25.838,25.838,26.525,26.525,24.860,24.860,28.452,20.363,20.363,26.167,26.167,26.499,26.499,24.752,24.752,26.450,24.721,24.721,24.581,6a,4.318,6xd,20.363
KT162632,716,6,4.469,4.469,21.369,22.987,24.686,26.955,25.941,30.501,24.930,26.442,24.894,24.162,23.479,25.568,24.022,24.022,24.095,25.989,26.536,24.162,26.167,26.733,26.733,25.978,25.384,25.384,26.360,26.360,26.241,26.241,25.000,25.000,27.793,20.223,20.223,26.025,26.025,25.838,25.838,24.752,24.752,26.733,24.860,24.860,25.000,6a,4.469,6xd,20.223
KT162633,718,6,4.457,4.457,22.765,24.173,25.487,26.639,26.271,29.469,24.686,26.301,24.860,24.581,22.765,25.766,23.464,23.464,25.279,26.147,26.257,24.011,26.081,27.654,27.654,27.476,25.941,25.941,26.816,26.816,25.532,25.532,25.000,25.000,28.591,19.553,19.553,25.279,25.279,25.105,25.105,24.721,24.721,27.159,24.894,24.894,24.302,6a,4.457,6xd,19.553
KT162634,718,6,4.875,4.875,22.067,23.741,25.209,26.639,25.847,30.447,25.384,27.286,24.860,24.721,23.184,25.905,23.883,23.883,24.441,25.730,26.816,24.718,26.499,26.955,26.955,25.941,25.941,25.941,26.117,26.117,26.241,26.241,24.860,24.860,28.312,20.112,20.112,25.419,25.419,26.360,26.360,24.441,24.441,26.741,25.177,25.177,24.581,6a,4.875,6xd,20.112
KT162635,718,6,5.989,5.989,21.788,23.426,25.209,27.197,26.117,30.693,25.802,26.864,24.187,24.302,24.187,25.426,24.022,24.022,24.302,26.287,26.257,24.407,26.874,26.733,26.733,25.802,25.000,25.000,25.978,25.978,25.957,25.957,25.419,25.419,28.452,20.391,20.391,25.601,25.601,26.499,26.499,24.894,24.894,26.308,25.279,25.279,24.860,6a,5.989,6xd,20.391
KT162636,718,6,4.596,4.596,21.788,23.453,25.627,26.360,25.424,29.609,25.244,26.864,24.721,24.022,23.743,25.348,23.883,23.883,25.000,26.008,26.257,23.164,26.081,26.397,26.397,24.965,26.081,26.081,25.978,25.978,25.532,25.532,24.721,24.721,27.755,19.553,19.553,25.559,25.559,25.105,25.105,24.302,24.302,26.462,23.904,23.904,24.302,6a,4.596,6xd,19.553
KT162637,718,6,5.292,5.292,21.788,23.426,25.348,26.639,26.816,29.420,25.105,26.160,24.328,23.677,22.990,25.390,23.603,23.603,25.140,25.313,25.559,23.152,25.601,26.450,26.450,25.523,25.627,25.627,25.559,25.559,26.525,26.525,25.523,25.523,27.476,19.134,19.134,25.460,25.460,25.105,25.105,24.752,24.752,26.167,23.743,23.743,25.279,6a,5.292,6xd,19.134
KT162638,716,6,3.492,3.492,21.927,23.453,25.384,26.397,25.565,29.568,24.618,26.582,24.581,24.302,23.324,25.419,23.743,23.743,24.686,26.360,26.536,23.305,26.257,26.360,26.360,25.419,25.941,25.941,25.766,25.766,26.184,26.184,24.721,24.721,27.933,19.413,19.413,25.419,25.419,25.419,25.419,24.441,24.441,26.167,23.621,23.621,24.581,6a,3.492,6xd,19.413
KT162639,718,6,3.900,3.900,21.508,23.426,25.627,26.918,25.698,30.127,25.105,26.723,24.611,24.022,23.338,25.000,23.743,23.743,25.000,26.287,26.536,23.431,26.167,26.591,26.591,26.081,25.941,25.941,26.397,26.397,25.957,25.957,24.860,24.860,28.173,19.553,19.553,25.743,25.743,25.523,25.523,24.470,24.470,26.167,24.162,24.162,24.721,6a,3.900,6xd,19.553
KT162640,718,6,4.875,4.875,21.089,23.280,25.487,26.360,25.838,29.703,24.826,27.286,24.045,24.162,23.479,24.716,24.302,24.302,24.302,26.287,26.536,23.849,25.884,26.450,26.450,25.941,26.081,26.081,25.978,25.978,25.816,25.816,25.419,25.419,28.312,19.413,19.413,25.743,25.743,26.499,26.499,24.752,24.752,26.308,24.860,24.860,25.279,6a,4.875,6xd,19.413
KT162641,718,6,4.039,4.039,21.927,23.597,25.348,26.499,25.000,29.749,25.105,26.582,24.581,23.883,23.045,25.905,23.464,23.464,25.419,26.426,26.257,23.164,26.220,27.095,27.095,25.662,25.941,25.941,26.536,26.536,25.957,25.957,24.860,24.860,27.755,19.832,19.832,25.559,25.559,25.105,25.105,24.022,24.022,26.045,24.328,24.328,25.000,6a,4.039,6xd,19.832
KT162642,718,6,4.735,4.735,22.486,23.426,25.487,25.802,25.698,29.562,25.140,25.598,24.187,23.603,23.621,25.710,24.162,24.162,24.581,26.704,25.838,22.873,26.733,26.591,26.591,25.662,25.972,25.972,26.117,26.117,26.099,26.099,25.279,25.279,27.476,20.251,20.251,25.884,25.884,25.630,25.630,24.611,24.611,26.733,24.721,24.721,24.860,6a,4.735,6xd,20.251
KT162643,718,6,4.457,4.457,21.089,23.885,25.487,26.360,25.989,29.050,25.105,26.301,24.162,23.184,24.162,25.627,24.022,24.022,25.279,25.730,26.257,23.305,26.499,26.257,26.257,25.523,26.045,26.045,26.397,26.397,25.816,25.816,24.860,24.860,28.591,19.274,19.274,25.419,25.419,25.105,25.105,24.302,24.302,26.045,23.762,23.762,25.140,6a,4.457,6xd,19.274
KT162644,718,6,4.178,4.178,23.045,24.158,25.952,27.119,26.816,31.006,25.662,26.197,25.460,24.547,24.328,25.426,24.441,24.441,25.838,26.008,27.235,24.407,27.157,27.016,27.016,26.360,26.360,26.360,27.095,27.095,26.716,26.716,24.850,24.850,28.814,20.509,20.509,25.578,25.578,26.308,26.308,25.318,25.318,27.994,25.035,25.035,25.565,6a,4.178,6xd,20.509
KT162645,718,6,4.875,4.875,21.648,23.280,25.348,26.499,25.612,29.703,24.826,27.004,24.470,24.441,23.479,25.426,23.603,23.603,24.860,26.704,26.117,23.570,26.167,26.450,26.450,25.941,26.081,26.081,26.536,26.536,26.525,26.525,24.721,24.721,28.033,20.112,20.112,26.167,26.167,25.662,25.662,24.328,24.328,26.308,24.441,24.441,24.581,6a,4.875,6xd,20.112
KT162646,718,6,4.596,4.596,21.788,23.719,25.348,26.360,26.397,29.703,24.547,26.442,24.611,23.989,23.338,25.142,23.184,23.184,24.860,25.869,26.536,23.849,26.025,26.308,26.308,26.360,26.360,26.360,26.676,26.676,25.957,25.957,24.860,24.860,28.870,19.134,19.134,25.318,25.318,26.081,26.081,24.470,24.470,27.016,24.302,24.302,25.000,6a,4.596,6xd,19.134
KT162647,718,6,5.432,5.432,22.207,24.317,25.627,26.778,25.847,29.749,25.384,25.316,24.302,23.291,24.302,25.348,24.022,24.022,25.000,26.008,26.816,23.023,25.523,26.955,26.955,26.220,26.323,26.323,26.676,26.676,25.532,25.532,25.140,25.140,28.870,19.553,19.553,25.838,25.838,26.360,26.360,25.140,25.140,27.437,24.894,24.894,24.581,6a,5.432,6xd,19.553
KT162648,718,6,4.318,4.318,22.626,23.426,25.905,26.222,25.755,30.976,24.547,25.035,25.460,23.291,23.338,25.568,24.441,24.441,25.559,25.174,26.397,23.570,26.167,27.723,27.723,26.360,26.499,26.499,25.698,25.698,25.852,25.852,25.559,25.559,29.010,19.134,19.134,25.419,25.419,26.360,26.360,25.318,25.318,27.298,24.302,24.302,25.140,6a,4.318,6xd,19.134
KT162649,718,6,3.760,3.760,22.207,23.572,25.487,26.220,25.978,30.269,24.686,25.176,25.035,23.743,23.055,25.426,24.162,24.162,25.279,25.591,26.955,23.710,26.167,27.581,27.581,26.220,26.639,26.639,26.536,26.536,26.278,26.278,25.419,25.419,29.289,18.855,18.855,25.140,25.140,26.639,26.639,24.894,24.894,27.581,24.302,24.302,25.000,6a,3.760,6xd,18.855
KT162650,716,6,3.771,3.771,21.927,24.029,25.662,26.676,25.424,29.666,24.373,26.582,24.581,24.581,24.162,26.117,24.581,24.581,24.791,26.499,26.955,23.305,26.257,27.057,27.057,25.978,26.639,26.639,25.802,25.802,26.602,26.602,24.441,24.441,27.933,19.805,19.805,25.978,25.978,26.257,26.257,24.721,24.721,26.025,24.752,24.752,24.162,6a,3.771,6xd,19.805
KT162651,716,6,5.447,5.447,21.229,24.451,25.941,26.676,26.360,30.269,24.896,26.723,24.470,23.883,22.772,25.284,23.883,23.883,25.523,26.130,26.676,23.045,26.591,27.157,27.157,25.559,26.220,26.220,26.880,26.880,26.241,26.241,25.140,25.140,28.492,19.413,19.413,25.601,25.601,26.117,26.117,23.762,23.762,26.450,24.022,24.022,25.000,6a,5.447,6xd,19.413
KT162652,716,6,4.190,4.190,22.207,23.741,25.662,26.397,25.706,29.666,25.070,26.582,24.581,23.743,23.603,25.978,24.022,24.022,24.826,26.918,26.676,23.729,26.536,27.057,27.057,25.838,25.802,25.802,25.941,25.941,26.462,26.462,24.302,24.302,27.933,19.972,19.972,25.698,25.698,25.559,25.559,24.162,24.162,26.167,24.187,24.187,24.721,6a,4.190,6xd,19.972
KT162653,716,6,4.609,4.609,21.369,24.029,25.244,26.257,25.424,29.526,24.652,26.582,24.581,23.603,24.022,25.698,24.302,24.302,25.105,26.081,26.117,23.446,26.257,26.499,26.499,26.117,26.184,26.184,25.244,25.244,26.741,26.741,24.441,24.441,28.352,19.972,19.972,25.698,25.698,25.559,25.559,24.302,24.302,25.884,24.045,24.045,24.581,6a,4.609,6xd,19.972
KT162654,716,6,4.749,4.749,22.207,24.597,25.384,26.676,25.662,29.387,24.652,26.160,24.752,24.441,22.489,25.142,23.603,23.603,25.244,26.130,26.397,23.603,26.450,27.440,27.440,27.374,26.360,26.360,26.880,26.880,25.390,25.390,24.860,24.860,29.190,19.832,19.832,25.177,25.177,25.838,25.838,24.328,24.328,26.450,25.419,25.419,24.441,6a,4.749,6xd,19.832
KT162655,718,6,5.989,5.989,21.927,23.597,25.706,25.460,26.733,29.562,24.547,25.532,24.752,24.128,23.324,25.284,23.045,23.045,25.419,26.147,25.838,23.904,25.177,26.955,26.955,26.499,26.918,26.918,25.105,25.105,25.532,25.532,25.177,25.177,28.713,19.832,19.832,25.000,25.000,27.057,27.057,25.177,25.177,26.733,24.860,24.860,24.187,6a,5.989,6xd,19.832
KT162656,718,6,4.318,4.318,23.464,24.158,25.209,26.499,26.117,30.693,24.407,25.738,25.884,23.570,23.762,25.426,23.603,23.603,25.279,25.174,27.793,24.826,26.450,27.157,27.157,26.220,26.778,26.778,26.117,26.117,25.852,25.852,24.721,24.721,28.312,19.693,19.693,25.279,25.279,26.918,26.918,25.035,25.035,28.289,24.022,24.022,24.581,6a,4.318,6xd,19.693
KT162657,718,6,4.875,4.875,20.670,23.426,25.348,25.802,25.140,28.713,24.268,26.301,23.338,23.603,23.479,24.148,23.883,23.883,24.441,26.147,26.117,22.734,26.025,26.308,26.308,24.965,25.523,25.523,26.257,26.257,25.106,25.106,24.581,24.581,28.033,19.553,19.553,25.318,25.318,25.662,25.662,24.187,24.187,26.308,24.581,24.581,25.419,6a,4.875,6xd,19.553
KT162658,718,6,4.318,4.318,21.648,23.865,25.766,26.081,25.419,30.127,24.965,26.723,24.752,23.603,23.197,25.142,23.464,23.464,25.000,25.730,26.257,23.431,25.884,26.591,26.591,25.523,26.220,26.220,26.360,26.360,26.241,26.241,24.860,24.860,28.173,20.251,20.251,24.894,24.894,25.802,25.802,24.187,24.187,26.591,24.581,24.581,25.000,6a,4.318,6xd,20.251
KT162659,718,6,4.039,4.039,22.207,24.029,25.209,26.081,25.847,29.469,24.547,26.020,25.559,25.419,22.765,25.209,23.743,23.743,24.860,26.147,26.676,23.870,26.360,26.816,26.816,26.081,25.662,25.662,25.978,25.978,25.390,25.390,24.860,24.860,28.591,18.994,18.994,25.838,25.838,25.523,25.523,25.419,25.419,27.019,24.752,24.752,24.581,6a,4.039,6xd,18.994
KT162660,718,6,4.596,4.596,21.369,23.453,25.627,25.662,25.989,29.330,25.244,26.442,24.302,23.883,23.045,25.627,23.464,23.464,25.698,26.287,25.978,23.305,25.941,26.816,26.816,26.081,25.802,25.802,26.816,26.816,25.957,25.957,25.279,25.279,28.452,19.274,19.274,25.279,25.279,25.244,25.244,23.603,23.603,25.905,24.187,24.187,25.000,6a,4.596,6xd,19.274
KT162661,716,6,4.190,4.190,21.369,23.426,25.244,26.397,25.941,29.619,24.618,26.442,24.611,23.743,23.479,25.426,23.883,23.883,25.105,25.706,26.397,23.603,26.025,27.016,27.016,25.838,25.802,25.802,25.869,25.869,25.816,25.816,25.140,25.140,27.793,19.693,19.693,25.884,25.884,25.838,25.838,24.470,24.470,26.308,24.441,24.441,25.140,6a,4.190,6xd,19.693
KT162662,718,6,5.989,5.989,21.927,23.609,25.384,26.499,25.000,29.703,25.105,27.746,24.752,24.721,24.611,26.025,24.061,24.061,25.419,25.839,27.095,23.710,27.157,26.733,26.733,25.833,26.081,26.081,26.955,26.955,26.667,26.667,25.698,25.698,28.033,19.693,19.693,25.493,25.493,24.741,24.741,24.930,24.930,27.440,24.721,24.721,25.978,6a,5.989,6xd,19.693
KT162663,718,6,4.875,4.875,22.765,23.719,25.766,26.499,26.397,29.844,24.826,26.442,24.328,23.603,23.338,25.284,23.883,23.883,24.860,25.730,26.117,23.570,26.308,27.016,27.016,25.802,25.802,25.802,26.117,26.117,25.674,25.674,24.860,24.860,28.173,20.531,20.531,25.884,25.884,25.662,25.662,24.470,24.470,25.601,23.883,23.883,24.581,6a,4.875,6xd,20.531
