Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
FJ435567,3,6.590,22.126,16.954,16.954,18.103,18.103,26.346,19.253,19.253,24.179,24.179,3a,6.590,3e,16.954
FJ435568,3,8.587,21.944,16.111,17.355,18.611,18.611,26.575,19.061,19.061,23.611,23.611,3a,8.587,3d,16.111
FJ435570,3,9.418,21.389,17.778,16.667,19.444,19.444,25.895,19.722,19.722,23.333,23.333,3a,9.418,3e,16.667
FJ435571,3,8.659,21.289,16.246,17.500,18.207,18.207,25.967,18.942,18.942,23.249,23.249,3a,8.659,3d,16.246
FJ435575,3,7.941,22.419,15.929,17.544,19.174,19.174,26.163,19.062,19.062,23.926,23.926,3a,7.941,3d,15.929
FJ435576,3,8.587,22.222,17.222,17.778,20.278,20.278,26.171,18.889,18.889,24.722,24.722,3a,8.587,3d,17.222
FJ435579,3,8.587,22.222,16.389,17.355,18.333,18.333,26.849,18.508,18.508,23.611,23.611,3a,8.587,3d,16.389
FJ435580,3,8.564,22.727,16.111,18.056,18.837,18.837,26.849,18.644,18.644,23.889,23.889,3a,8.564,3d,16.111
FJ435581,3,9.418,22.222,16.389,18.182,18.333,18.333,27.671,19.337,19.337,24.444,24.444,3a,9.418,3d,16.389
FJ435582,3,9.141,22.222,16.944,17.631,18.333,18.333,26.849,19.890,19.890,23.889,23.889,3a,9.141,3d,16.944
FJ462799,3,20.579,7.616,20.000,21.613,14.658,14.658,25.161,18.333,18.333,23.962,23.962,3b,7.616,3g,14.658
FJ462800,3,6.369,21.359,15.016,17.572,16.883,16.883,25.157,18.850,18.850,23.473,23.473,3a,6.369,3d,15.016
FJ462801,3,21.338,7.541,19.745,21.452,14.516,14.516,24.601,19.169,19.169,23.028,23.028,3b,7.541,3g,14.516
FJ462802,3,20.635,9.603,20.952,22.222,13.916,13.916,24.762,19.048,19.048,23.567,23.567,3b,9.603,3g,13.916
FJ462803,3,6.494,21.477,15.333,18.333,17.288,17.288,25.987,19.000,19.000,23.826,23.826,3a,6.494,3d,15.333
FJ462804,3,21.019,8.117,19.544,21.242,13.871,13.871,24.183,19.608,19.608,23.344,23.344,3b,8.117,3g,13.871
FJ462806,3,6.984,21.795,15.605,17.834,16.505,16.505,25.392,19.108,19.108,23.642,23.642,3a,6.984,3d,15.605
FJ462808,3,20.861,7.534,19.802,21.290,13.861,13.861,24.834,19.536,19.536,23.718,23.718,3b,7.534,3g,13.861
FJ462809,3,22.152,6.908,20.505,20.886,14.570,14.570,24.367,19.937,19.937,23.101,23.101,3b,6.908,3g,14.570
FJ462813,3,22.293,6.291,19.544,21.242,15.484,15.484,23.856,19.000,19.000,24.451,24.451,3b,6.291,3g,15.484
FJ462817,3,6.204,22.140,16.117,19.780,17.537,17.537,23.671,20.588,20.588,25.461,25.461,3a,6.204,3d,16.117
FJ462823,3,6.885,21.695,16.066,18.152,17.705,17.705,22.764,19.472,19.472,24.342,24.342,3a,6.885,3d,16.066
FJ462824,3,20.513,7.616,20.257,21.222,14.286,14.286,24.759,18.971,18.971,23.567,23.567,3b,7.616,3g,14.286
FJ462825,3,6.475,22.222,16.245,19.134,18.352,18.352,27.660,19.856,19.856,26.182,26.182,3a,6.475,3d,16.245
FJ462826,3,19.343,9.420,20.073,21.245,17.037,17.037,24.603,19.414,19.414,25.091,25.091,3b,9.420,3g,17.037
FJ462827,3,21.612,8.303,20.803,23.443,15.985,15.985,23.810,19.048,19.048,25.091,25.091,3b,8.303,3g,15.985
FJ462828,3,24.723,11.940,23.616,25.092,15.094,15.094,26.772,20.295,20.295,25.651,25.651,3b,11.940,3g,15.094
FJ462830,3,22.794,10.037,23.162,24.265,15.414,15.414,26.378,20.221,20.221,22.822,22.822,3b,10.037,3g,15.414
FJ462833,3,8.088,22.677,18.081,19.708,19.173,19.173,25.604,20.295,20.295,24.000,24.000,3a,8.088,3d,18.081
FJ462836,3,8.059,22.481,17.279,19.118,18.727,18.727,25.121,20.221,20.221,24.444,24.444,3a,8.059,3d,17.279
FJ462837,3,23.443,8.664,21.168,23.077,16.729,16.729,24.206,19.780,19.780,25.000,25.000,3b,8.664,3g,16.729
FJ462838,3,9.524,23.704,16.912,21.324,19.101,19.101,28.520,22.426,22.426,22.768,22.768,3a,9.524,3d,16.912
FJ462840,3,23.077,6.934,21.978,22.344,14.981,14.981,24.016,19.853,19.853,25.000,25.000,3b,6.934,3g,14.981
FJ462842,3,21.111,7.749,21.481,23.792,16.917,16.917,25.794,21.190,21.190,23.770,23.770,3b,7.749,3g,16.917
FJ462843,3,7.326,21.852,16.544,18.750,17.978,17.978,28.727,18.750,18.750,26.667,26.667,3a,7.326,3d,16.544
FJ462845,3,21.338,6.885,19.745,20.767,14.194,14.194,23.642,19.489,19.489,23.028,23.028,3b,6.885,3g,14.194
FJ462847,3,20.724,8.525,19.737,20.792,14.333,14.333,24.752,19.802,19.802,23.529,23.529,3b,8.525,3g,14.333
FJ462848,3,7.302,21.154,14.650,17.834,16.828,16.828,25.157,19.108,19.108,22.045,22.045,3a,7.302,3d,14.650
FJ462849,3,21.406,7.213,19.108,20.128,13.916,13.916,23.962,18.211,18.211,23.975,23.975,3b,7.213,3g,13.916
FJ462855,3,22.611,7.947,20.521,21.569,15.161,15.161,24.510,20.000,20.000,23.344,23.344,3b,7.947,3g,15.161
FJ462856,3,21.338,7.947,18.850,20.833,14.887,14.887,24.359,19.872,19.872,22.785,22.785,3b,7.947,3g,14.887
FJ462858,3,20.767,8.525,20.447,20.833,15.210,15.210,25.321,20.513,20.513,24.214,24.214,3b,8.525,3g,15.210
FJ462859,3,7.595,22.368,16.508,18.413,17.742,17.742,22.358,20.317,20.317,23.885,23.885,3a,7.595,3d,16.508
FJ462860,3,22.364,6.954,19.489,20.833,14.563,14.563,25.000,19.000,19.000,24.367,24.367,3b,6.954,3g,14.563
FJ462864,3,7.443,21.036,16.234,18.831,17.208,17.208,25.000,20.130,20.130,22.654,22.654,3a,7.443,3d,16.234
FJ462865,3,6.557,21.017,16.066,18.152,17.705,17.705,23.171,20.132,20.132,24.422,24.422,3a,6.557,3d,16.066
FJ462867,3,20.833,9.030,20.833,22.115,14.563,14.563,25.962,18.060,18.060,22.611,22.611,3b,9.030,3g,14.563
FJ462869,3,20.833,8.917,19.231,21.543,13.916,13.916,23.151,19.293,19.293,23.101,23.101,3b,8.917,3g,13.916
FJ462871,3,20.382,7.541,18.471,20.128,15.484,15.484,23.962,18.530,18.530,23.659,23.659,3b,7.541,3g,15.484
FJ462872,3,7.947,21.951,16.054,17.726,17.391,17.391,23.265,19.861,19.861,23.667,23.667,3a,7.947,3d,16.054
FJ462873,3,7.911,21.429,16.508,18.831,16.883,16.883,25.559,19.683,19.683,22.293,22.293,3a,7.911,3d,16.508
FJ462874,3,19.808,7.937,19.169,20.447,14.239,14.239,23.323,18.272,18.272,23.028,23.028,3b,7.937,3g,14.239
FJ462875,3,21.338,8.197,19.427,20.447,14.839,14.839,23.642,18.850,18.850,22.713,22.713,3b,8.197,3g,14.839
FJ462876,3,21.656,8.254,20.064,21.086,14.239,14.239,23.962,19.934,19.934,23.028,23.028,3b,8.254,3g,14.239
FJ462878,3,6.984,21.474,14.968,18.153,16.181,16.181,25.392,19.427,19.427,23.003,23.003,3a,6.984,3d,14.968
FJ462880,3,8.254,21.474,17.516,18.297,17.799,17.799,27.273,20.382,20.382,23.962,23.962,3a,8.254,3d,17.516
FJ462881,3,22.186,6.689,19.872,20.900,15.260,15.260,24.759,20.900,20.900,23.642,23.642,3b,6.689,3g,15.260
FJ462882,3,21.587,7.947,21.270,21.905,14.239,14.239,23.175,19.365,19.365,22.930,22.930,3b,7.947,3g,14.239
FJ462884,3,7.278,21.782,15.873,17.143,17.097,17.097,25.625,18.413,18.413,23.885,23.885,3a,7.278,3d,15.873
FJ462885,3,20.229,7.985,19.540,19.531,12.705,12.705,21.951,19.157,19.157,23.938,23.938,3b,7.985,3g,12.705
FJ462886,3,21.406,8.280,19.489,20.513,14.239,14.239,23.397,19.551,19.551,22.152,22.152,3b,8.280,3g,14.239
FJ462887,3,22.611,5.629,20.521,21.569,14.839,14.839,24.183,20.000,20.000,23.625,23.625,3b,5.629,3g,14.839
FJ462888,3,21.019,8.254,19.427,20.767,15.161,15.161,23.323,18.605,18.605,22.785,22.785,3b,8.254,3g,15.161
FJ462889,3,9.524,17.992,17.747,16.730,16.912,16.912,22.041,18.421,18.421,21.805,21.805,3a,9.524,3d,17.747
FJ462890,3,7.302,21.795,15.924,17.516,17.799,17.799,25.705,18.038,18.038,23.323,23.323,3a,7.302,3d,15.924
FJ462893,3,20.833,8.333,20.447,21.474,14.239,14.239,24.359,18.667,18.667,22.930,22.930,3b,8.333,3g,14.239
FJ462894,3,7.595,22.333,16.558,17.857,17.419,17.419,26.518,18.212,18.212,24.204,24.204,3a,7.595,3d,16.558
FJ462895,3,8.725,18.410,17.845,19.064,16.974,16.974,23.265,17.829,17.829,20.576,20.576,3a,8.725,3d,17.845
FJ462896,3,7.643,21.795,15.655,18.850,17.532,17.532,25.157,19.808,19.808,24.281,24.281,3a,7.643,3d,15.655
FJ462898,3,23.248,7.000,20.132,21.975,15.909,15.909,24.841,20.382,20.382,24.522,24.522,3b,7.000,3g,15.909
FJ462902,3,21.212,7.018,21.141,21.622,15.203,15.203,24.242,19.192,19.192,23.077,23.077,3b,7.018,3g,15.203
FJ462903,3,8.000,21.333,16.333,19.156,17.667,17.667,22.041,20.000,20.000,24.351,24.351,3a,8.000,3d,16.333
FJ462904,3,22.442,6.897,20.724,21.311,16.172,16.172,25.743,19.521,19.521,23.127,23.127,3b,6.897,3g,16.172
FJ462905,3,8.989,18.725,15.970,17.928,17.293,17.293,23.984,17.803,17.803,23.019,23.019,3a,8.989,3d,15.970
FJ462907,3,6.962,22.115,14.968,18.153,17.419,17.419,25.625,18.671,18.671,23.397,23.397,3a,6.962,3d,14.968
FJ462908,3,19.489,9.554,19.872,20.833,14.563,14.563,23.397,18.910,18.910,22.468,22.468,3b,9.554,3g,14.563
FJ462909,3,9.206,21.333,15.924,18.153,17.799,17.799,26.646,18.874,18.874,23.642,23.642,3a,9.206,3d,15.924
FJ462910,3,22.364,8.278,18.893,22.222,15.858,15.858,24.837,18.333,18.333,23.344,23.344,3b,8.278,3g,15.858
FJ462913,3,19.937,8.824,19.048,21.338,14.469,14.469,24.522,18.543,18.543,23.585,23.585,3b,8.824,3g,14.469
FJ462914,3,7.619,20.128,16.242,17.350,17.799,17.799,25.786,18.790,18.790,23.473,23.473,3a,7.619,3d,16.242
FJ462915,3,7.911,19.741,14.921,16.883,17.208,17.208,26.045,18.730,18.730,23.052,23.052,3a,7.911,3d,14.921
FJ462916,3,19.355,8.997,20.280,19.318,14.828,14.828,24.915,19.031,19.031,24.055,24.055,3b,8.997,3g,14.828
FJ462917,3,23.704,7.749,22.593,22.305,14.662,14.662,23.810,20.818,20.818,23.361,23.361,3b,7.749,3g,14.662
FJ462918,3,10.345,18.595,18.650,19.435,18.081,18.081,23.237,20.307,20.307,21.992,21.992,3a,10.345,3d,18.650
FJ462919,3,23.293,10.037,24.900,23.695,18.868,18.868,22.535,22.963,22.963,21.675,21.675,3b,10.037,3g,18.868
FJ462920,3,22.697,12.459,23.102,24.422,17.476,17.476,29.373,20.270,20.270,24.688,24.688,3b,12.459,3g,17.476
FJ462921,3,8.824,24.074,18.474,21.032,21.805,21.805,25.728,22.140,22.140,23.556,23.556,3a,8.824,3d,18.474
FJ462923,3,22.977,10.204,23.000,22.483,17.705,17.705,27.425,20.819,20.819,26.471,26.471,3b,10.204,3g,17.705
FJ462924,3,8.638,19.835,17.915,19.444,18.893,18.893,23.577,20.664,20.664,21.721,21.721,3a,8.638,3d,17.915
FJ462925,3,23.443,6.884,21.898,22.344,15.985,15.985,24.206,21.245,21.245,25.000,25.000,3b,6.884,3g,15.985
FJ462930,3,7.911,20.065,15.873,17.363,17.152,17.152,25.962,19.048,19.048,22.977,22.977,3a,7.911,3d,15.873
FJ462931,3,22.711,7.885,22.628,23.077,14.232,14.232,24.542,20.221,20.221,24.354,24.354,3b,7.885,3g,14.232
FJ462932,3,22.628,7.942,22.628,23.810,15.242,15.242,25.641,21.245,21.245,24.275,24.275,3b,7.942,3g,15.242
FJ462933,3,6.835,22.305,16.606,19.495,18.382,18.382,28.014,20.217,20.217,26.277,26.277,3a,6.835,3d,16.606
FJ462936,3,6.109,21.753,14.839,17.857,15.858,15.858,25.559,19.355,19.355,22.830,22.830,3a,6.109,3d,14.839
FJ462937,3,20.767,9.236,20.192,21.795,13.916,13.916,22.756,17.628,17.628,22.468,22.468,3b,9.236,3g,13.916
FJ462938,3,6.464,24.506,17.692,21.875,19.763,19.763,23.950,19.763,19.763,26.087,26.087,3a,6.464,3d,17.692
FJ462939,3,21.898,7.246,21.168,22.344,15.185,15.185,24.206,20.147,20.147,25.000,25.000,3b,7.246,3g,15.185
FJ462940,3,21.019,6.623,19.544,21.242,14.516,14.516,24.183,19.000,19.000,23.344,23.344,3b,6.623,3g,14.516
FJ462942,3,6.646,21.122,15.238,17.778,17.097,17.097,25.312,19.048,19.048,23.567,23.567,3a,6.646,3d,15.238
FJ462943,3,20.128,7.616,18.530,20.192,14.563,14.563,23.718,17.949,17.949,23.101,23.101,3b,7.616,3g,14.563
FJ462945,3,7.325,21.406,15.016,17.405,16.505,16.505,26.899,17.891,17.891,23.003,23.003,3a,7.325,3d,15.016
FJ462947,3,20.701,7.333,21.019,20.701,14.563,14.563,24.522,19.868,19.868,24.204,24.204,3b,7.333,3g,14.563
FJ462948,3,19.656,7.734,16.756,19.012,15.926,15.926,22.077,15.897,15.897,19.531,19.531,3b,7.734,3i,15.897
FJ462950,3,19.247,7.435,16.318,18.743,16.423,16.423,22.436,15.812,15.812,19.591,19.591,3b,7.435,3i,15.812
FJ462951,3,18.947,7.668,16.563,17.927,16.511,16.511,22.000,15.177,15.177,19.362,19.362,3b,7.668,3i,15.177
FJ462952,3,19.389,8.489,16.770,19.048,15.778,15.778,22.000,15.073,15.073,19.196,19.196,3b,8.489,3i,15.073
FJ462954,3,19.179,8.624,16.923,18.275,17.026,17.026,22.408,14.990,14.990,18.997,18.997,3b,8.624,3i,14.990
FJ462955,3,6.479,19.392,16.667,18.288,17.050,17.050,24.610,18.077,18.077,20.829,20.829,3a,6.479,3d,16.667
FJ462957,3,19.160,7.487,16.327,17.949,17.178,17.178,22.257,15.897,15.897,19.113,19.113,3b,7.487,3i,15.897
FJ462958,3,19.456,7.539,15.900,17.592,16.527,16.527,21.688,15.079,15.079,19.699,19.699,3b,7.539,3i,15.079
FJ462959,3,19.745,7.317,15.834,18.404,17.003,17.003,22.444,15.622,15.622,19.344,19.344,3b,7.317,3i,15.622
FJ462961,3,18.354,7.979,16.062,18.653,15.569,15.569,21.436,14.672,14.672,19.489,19.489,3b,7.979,3i,14.672
FJ462964,3,19.895,7.958,17.050,18.220,16.963,16.963,23.184,15.812,15.812,19.504,19.504,3b,7.958,3i,15.812
FJ462967,3,19.397,7.866,16.272,18.750,15.601,15.601,21.681,14.843,14.843,19.531,19.531,3b,7.866,3i,14.843
FJ462968,3,19.427,8.200,16.435,19.104,15.260,15.260,21.885,14.862,14.862,19.308,19.308,3b,8.200,3i,14.862
FJ462969,3,19.100,7.841,16.561,18.278,16.595,16.595,21.989,14.973,14.973,19.128,19.128,3b,7.841,3i,14.973
FJ462970,3,18.827,7.922,16.564,18.313,16.236,16.236,21.977,15.361,15.361,19.681,19.681,3b,7.922,3i,15.361
FJ462971,3,19.600,7.466,16.597,18.297,16.544,16.544,22.281,15.506,15.506,19.160,19.160,3b,7.466,3i,15.506
FJ462972,3,18.942,8.342,16.371,18.286,16.736,16.736,21.822,15.393,15.393,19.338,19.338,3b,8.342,3i,15.393
FJ462973,3,18.885,6.893,16.358,17.490,16.202,16.202,22.048,15.393,15.393,19.620,19.620,3b,6.893,3i,15.393
FJ462975,3,7.083,18.809,15.778,17.954,16.475,16.475,23.751,17.812,17.812,20.435,20.435,3a,7.083,3d,15.778
FJ462977,3,19.857,8.291,17.076,18.628,16.786,16.786,22.513,15.353,15.353,20.211,20.211,3b,8.291,3i,15.353
FJ462978,3,19.158,7.150,16.282,17.503,16.649,16.649,21.985,15.385,15.385,19.376,19.376,3b,7.150,3i,15.385
FJ462979,3,18.860,7.573,15.855,17.324,16.269,16.269,21.436,15.560,15.560,19.296,19.296,3b,7.573,3i,15.560
FJ462980,3,19.038,8.821,16.410,18.051,16.512,16.512,22.304,15.496,15.496,19.641,19.641,3b,8.821,3i,15.496
FJ462983,3,7.053,18.895,16.297,17.837,15.956,15.956,23.474,15.974,15.974,20.666,20.666,3a,7.053,3g,15.956
FJ462985,3,19.345,7.604,16.216,18.314,16.701,16.701,22.304,15.361,15.361,19.362,19.362,3b,7.604,3i,15.361
FJ462987,3,6.445,19.459,16.441,19.067,16.961,16.961,23.746,17.879,17.879,21.047,21.047,3a,6.445,3d,16.441
FJ462988,3,19.144,7.450,16.771,18.468,16.983,16.983,22.222,14.873,14.873,19.612,19.612,3b,7.450,3i,14.873
FJ462993,3,19.013,7.245,15.567,17.959,15.725,15.725,21.849,14.286,14.286,18.956,18.956,3b,7.245,3i,14.286
FJ462995,3,19.487,8.308,16.632,17.949,16.581,16.581,21.990,15.590,15.590,19.681,19.681,3b,8.308,3i,15.590
FJ462996,3,20.415,9.487,17.121,19.193,15.921,15.921,22.235,15.367,15.367,19.355,19.355,3b,9.487,3i,15.367
FJ462997,3,19.689,9.310,17.538,18.539,17.102,17.102,22.284,16.685,16.685,20.539,20.539,3b,9.310,3i,16.685
FJ462998,3,18.679,8.333,16.496,18.827,15.979,15.979,21.466,15.273,15.273,19.872,19.872,3b,8.333,3i,15.273
FJ462999,3,19.378,7.158,16.166,17.220,16.062,16.062,22.492,14.523,14.523,18.337,18.337,3b,7.158,3i,14.523
FJ463000,3,18.955,7.385,16.205,17.538,16.803,16.803,21.339,15.590,15.590,19.595,19.595,3b,7.385,3i,15.590
FJ463001,3,18.546,8.601,16.684,19.067,15.987,15.987,21.474,14.449,14.449,19.149,19.149,3b,8.601,3i,14.449
FJ463003,3,19.325,7.366,16.571,18.750,17.202,17.202,21.332,15.252,15.252,19.886,19.886,3b,7.366,3i,15.252
FJ463004,3,19.814,7.231,16.305,17.665,16.373,16.373,22.598,15.083,15.083,18.617,18.617,3b,7.231,3i,15.083
FJ463007,3,18.777,7.000,16.429,17.211,17.261,17.261,21.022,15.827,15.827,18.911,18.911,3b,7.000,3i,15.827
FJ463008,3,19.124,9.571,17.429,18.286,15.616,15.616,21.745,16.143,16.143,19.369,19.369,3b,9.571,3g,15.616
FJ463011,3,18.367,6.857,16.881,17.062,17.429,17.429,21.203,16.046,16.046,19.512,19.512,3b,6.857,3i,16.046
FJ463012,3,18.857,7.143,17.546,18.286,17.000,17.000,20.690,15.594,15.594,19.308,19.308,3b,7.143,3i,15.594
FJ463016,3,19.124,7.450,17.167,17.288,16.857,16.857,21.777,16.332,16.332,19.540,19.540,3b,7.450,3i,16.332
FJ463017,3,19.597,9.013,16.932,18.312,16.618,16.618,21.333,16.143,16.143,19.484,19.484,3b,9.013,3i,16.143
FJ463019,3,18.950,7.725,17.143,17.560,17.571,17.571,21.459,16.476,16.476,19.484,19.484,3b,7.725,3i,16.476
FJ463020,3,19.456,8.155,17.024,18.006,17.429,17.429,21.314,16.046,16.046,19.465,19.465,3b,8.155,3i,16.046
FJ463021,3,18.632,6.714,17.118,16.642,16.690,16.690,21.030,15.616,15.616,19.054,19.054,3b,6.714,3i,15.616
FJ463022,3,19.308,8.584,16.429,18.312,16.429,16.429,20.601,15.759,15.759,18.911,18.911,3b,8.584,3i,15.759
FJ463023,3,19.214,6.867,16.571,17.262,17.261,17.261,20.887,16.332,16.332,19.341,19.341,3b,6.867,3i,16.332
FJ463025,3,18.659,7.296,16.762,17.088,16.189,16.189,21.060,15.903,15.903,19.341,19.341,3b,7.296,3i,15.903
FJ463026,3,5.706,19.456,17.024,19.456,17.000,17.000,23.156,18.052,18.052,21.121,21.121,3a,5.706,3g,17.000
FJ463027,3,19.429,6.571,17.404,17.429,17.000,17.000,21.552,16.452,16.452,20.317,20.317,3b,6.571,3i,16.452
FJ768832,3,20.767,8.036,19.822,20.362,16.100,16.100,22.197,19.283,19.283,23.423,23.423,3b,8.036,3g,16.100
FJ768833,3,21.205,8.482,20.045,22.000,16.368,16.368,21.749,18.386,18.386,23.778,23.778,3b,8.482,3g,16.368
FJ768834,3,7.350,18.304,16.071,16.741,19.507,19.507,24.390,17.411,17.411,23.214,23.214,3a,7.350,3d,16.071
FJ859305,3,29.608,31.164,29.901,31.755,29.783,29.783,30.584,30.572,30.572,31.115,31.115,3g,29.783,3a,29.608
FJ859328,3,28.725,30.142,29.255,30.909,28.957,28.957,28.829,28.597,28.597,30.036,30.036,3h,28.829,3i,28.597
FJ859333,3,29.618,29.794,28.776,30.622,28.935,28.935,28.889,28.910,28.910,29.984,29.984,3i,28.910,3d,28.776
FJ872272,3,5.689,17.899,16.283,17.889,16.657,16.657,24.486,16.725,16.725,21.655,21.655,3a,5.689,3d,16.283
FJ872273,3,6.452,18.192,16.814,18.006,16.234,16.234,24.794,16.539,16.539,21.818,21.818,3a,6.452,3g,16.234
FJ872274,3,5.806,17.312,16.165,17.740,16.667,16.667,25.059,16.549,16.549,21.890,21.890,3a,5.806,3d,16.165
FJ872275,3,5.337,17.606,15.870,17.302,16.315,16.315,24.016,16.197,16.197,21.127,21.127,3a,5.337,3d,15.870
FJ872276,3,6.745,17.664,16.224,16.950,16.373,16.373,24.426,16.549,16.549,21.009,21.009,3a,6.745,3d,16.224
FJ872277,3,5.513,17.312,15.162,17.213,15.641,15.641,24.103,16.138,16.138,20.657,20.657,3a,5.513,3d,15.162
FJ872278,3,6.217,16.843,15.634,16.393,16.256,16.256,24.396,16.373,16.373,20.716,20.716,3a,6.217,3d,15.634
FJ872279,3,6.100,17.889,15.988,17.419,15.786,15.786,24.515,16.491,16.491,20.364,20.364,3a,6.100,3g,15.786
FJ872280,3,6.100,17.654,16.627,17.664,16.716,16.716,25.176,17.468,17.468,21.173,21.173,3a,6.100,3d,16.627
FJ872281,3,6.041,17.606,15.566,17.126,16.373,16.373,24.162,16.110,16.110,21.207,21.207,3a,6.041,3d,15.566
FJ872282,3,6.217,17.254,16.047,16.872,16.080,16.080,24.456,16.930,16.930,21.303,21.303,3a,6.217,3d,16.047
FJ872283,3,5.924,18.075,16.460,18.182,17.195,17.195,24.191,17.136,17.136,21.479,21.479,3a,5.924,3d,16.460
FJ872284,3,6.268,16.795,16.002,17.209,15.858,15.858,23.981,16.736,16.736,20.710,20.710,3a,6.268,3g,15.858
FJ872285,3,6.494,17.591,16.460,17.659,15.753,15.753,23.978,17.248,17.248,21.150,21.150,3a,6.494,3g,15.753
FJ872286,3,6.671,17.768,16.979,18.112,16.110,16.110,24.469,17.383,17.383,21.759,21.759,3a,6.671,3g,16.110
FJ872287,3,5.824,17.855,16.708,18.340,15.995,15.995,24.676,16.543,16.543,21.327,21.327,3a,5.824,3g,15.995
FJ872288,3,6.419,17.527,16.234,16.886,15.653,15.653,24.565,16.137,16.137,21.360,21.360,3a,6.419,3g,15.653
FJ872289,3,6.309,17.803,15.810,17.413,15.341,15.341,24.433,16.215,16.215,20.896,20.896,3a,6.309,3g,15.341
FJ872290,3,5.319,17.470,15.932,17.231,15.842,15.842,24.377,16.896,16.896,21.567,21.567,3a,5.319,3g,15.842
FJ872291,3,5.941,17.897,15.922,17.073,15.019,15.019,24.408,15.697,15.697,20.901,20.901,3a,5.941,3g,15.019
FJ872292,3,6.222,18.100,15.946,17.084,15.212,15.212,24.244,15.715,15.715,20.988,20.988,3a,6.222,3g,15.212
FJ872293,3,6.045,17.958,16.994,18.514,16.131,16.131,24.937,16.814,16.814,21.375,21.375,3a,6.045,3g,16.131
FJ872294,3,6.136,17.296,15.668,16.784,15.802,15.802,23.810,16.519,16.519,20.897,20.897,3a,6.136,3d,15.668
FJ872295,3,5.931,17.499,15.062,17.292,15.376,15.376,24.221,16.089,16.089,20.846,20.846,3a,5.931,3d,15.062
FJ872296,3,5.814,17.770,15.275,17.466,15.608,15.608,24.526,16.175,16.175,20.692,20.692,3a,5.814,3d,15.275
FN401075,3,7.744,24.662,18.243,19.192,20.946,20.946,25.100,20.946,20.946,25.275,25.275,3a,7.744,3d,18.243
FN401084,3,10.239,26.621,19.521,20.619,21.233,21.233,28.800,21.575,21.575,26.838,26.838,3a,10.239,3d,19.521
FN401085,3,8.219,23.024,19.244,18.966,21.575,21.575,25.794,20.068,20.068,25.000,25.000,3a,8.219,3e,18.966
FN401094,3,10.580,22.867,19.863,19.244,21.649,21.649,23.200,22.603,22.603,24.632,24.632,3a,10.580,3e,19.244
FN401099,3,8.191,23.549,18.836,18.213,20.890,20.890,24.800,19.863,19.863,24.632,24.632,3a,8.191,3e,18.213
FN401104,3,9.215,25.342,19.521,17.526,22.945,22.945,26.000,20.137,20.137,25.368,25.368,3a,9.215,3e,17.526
FN401105,3,6.143,24.315,18.493,18.557,20.890,20.890,25.200,19.521,19.521,25.000,25.000,3a,6.143,3d,18.493
FN401109,3,7.509,23.630,18.836,18.900,21.918,21.918,24.800,21.575,21.575,24.632,24.632,3a,7.509,3d,18.836
FN401117,3,9.732,24.585,18.000,19.269,22.333,22.333,26.400,22.000,22.000,25.368,25.368,3a,9.732,3d,18.000
FN401118,3,7.850,23.891,18.493,19.588,20.890,20.890,25.200,21.918,21.918,25.368,25.368,3a,7.850,3d,18.493
FN401121,3,8.725,22.591,18.272,18.874,22.000,22.000,26.000,20.667,20.667,25.368,25.368,3a,8.725,3d,18.272
FN401125,3,8.304,24.567,18.403,19.861,21.528,21.528,26.400,23.264,23.264,24.803,24.803,3a,8.304,3d,18.403
FN401134,3,8.054,23.490,17.450,18.000,20.875,20.875,24.603,20.539,20.539,25.000,25.000,3a,8.054,3d,17.450
FN401139,3,8.191,24.658,19.521,18.900,22.603,22.603,25.794,21.769,21.769,25.735,25.735,3a,8.191,3e,18.900
FN401140,3,6.376,23.411,18.121,17.845,18.792,18.792,25.200,20.539,20.539,25.368,25.368,3a,6.376,3e,17.845
FN401159,3,6.711,23.746,19.064,18.792,22.074,22.074,24.800,20.539,20.539,24.265,24.265,3a,6.711,3e,18.792
FN401162,3,9.396,23.920,18.333,17.726,22.000,22.000,26.000,21.000,21.000,25.194,25.194,3a,9.396,3e,17.726
FN401164,3,7.047,24.415,17.726,17.000,21.739,21.739,25.200,21.212,21.212,25.368,25.368,3a,7.047,3e,17.000
FN401167,3,7.383,24.916,18.855,18.557,22.559,22.559,25.200,20.539,20.539,25.000,25.000,3a,7.383,3d,18.855
FN401169,3,9.732,22.667,19.398,19.463,21.070,21.070,24.000,20.202,20.202,23.529,23.529,3a,9.732,3d,19.398
FN401170,3,8.389,23.490,18.792,16.333,21.812,21.812,26.400,19.865,19.865,26.736,26.736,3a,8.389,3e,16.333
FN401173,3,7.718,23.920,18.667,18.395,21.262,21.262,25.600,20.930,20.930,25.735,25.735,3a,7.718,3e,18.395
FN401176,3,10.727,25.263,19.718,19.435,22.887,22.887,28.400,21.127,21.127,24.016,24.016,3a,10.727,3e,19.435
FN401179,3,7.718,24.832,18.182,18.243,21.886,21.886,25.600,20.875,20.875,25.735,25.735,3a,7.718,3d,18.182
