Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
HQ823842,639,1,4.851,4.851,21.821,21.821,20.695,20.695,22.741,22.606,22.606,21.855,21.855,22.933,22.933,23.234,16.588,15.361,24.686,24.686,16.088,16.088,16.588,16.588,21.677,21.677,1a,4.851,1k,15.361
HQ823843,639,1,4.851,4.851,21.821,21.821,20.695,20.695,22.741,22.449,22.449,21.855,21.855,22.621,22.621,23.077,16.432,15.204,24.686,24.686,16.088,16.088,16.432,16.432,21.677,21.677,1a,4.851,1k,15.204
HQ823844,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823845,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823846,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823847,639,1,4.851,4.851,21.821,21.821,20.695,20.695,22.741,22.606,22.606,21.855,21.855,22.933,22.933,23.234,16.588,15.361,24.686,24.686,16.088,16.088,16.588,16.588,21.677,21.677,1a,4.851,1k,15.361
HQ823848,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823849,639,1,4.851,4.851,21.821,21.821,20.695,20.695,22.741,22.449,22.449,21.855,21.855,22.933,22.933,22.920,16.588,15.361,24.686,24.686,16.088,16.088,16.588,16.588,21.677,21.677,1a,4.851,1k,15.361
HQ823850,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823851,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823852,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823853,639,1,4.695,4.695,21.664,21.664,20.537,20.537,22.586,22.449,22.449,21.698,21.698,22.777,22.777,23.077,16.432,15.204,24.528,24.528,15.931,15.931,16.432,16.432,21.519,21.519,1a,4.695,1k,15.204
HQ823854,639,1,4.851,4.851,21.821,21.821,20.695,20.695,22.741,22.606,22.606,21.855,21.855,22.933,22.933,23.234,16.588,15.361,24.686,24.686,16.088,16.088,16.588,16.588,21.677,21.677,1a,4.851,1k,15.361
HQ823855,639,1,5.321,5.321,21.575,21.575,20.695,20.695,23.631,23.585,23.585,22.170,22.170,23.557,23.557,23.428,17.527,15.204,25.000,25.000,17.035,17.035,16.119,16.119,21.677,21.677,1a,5.321,1k,15.204
HQ823856,639,1,5.008,5.008,21.260,21.260,20.537,20.537,23.005,23.113,23.113,21.384,21.384,23.089,23.089,22.799,17.058,14.890,24.371,24.371,16.404,16.404,15.806,15.806,21.203,21.203,1a,5.008,1k,14.890
HQ823857,639,1,4.851,4.851,22.047,22.047,20.379,20.379,23.438,23.270,23.270,21.855,21.855,23.161,23.161,22.606,17.058,15.674,24.686,24.686,16.719,16.719,15.336,15.336,21.835,21.835,1a,4.851,1n,15.336
HQ823858,639,1,5.008,5.008,22.047,22.047,20.695,20.695,23.281,22.956,22.956,21.855,21.855,23.245,23.245,22.449,17.058,15.517,24.843,24.843,17.035,17.035,15.336,15.336,21.835,21.835,1a,5.008,1n,15.336
HQ823859,639,1,5.477,5.477,21.890,21.890,20.695,20.695,23.161,22.956,22.956,22.170,22.170,24.181,24.181,23.113,17.684,15.517,25.314,25.314,17.508,17.508,15.962,15.962,21.677,21.677,1a,5.477,1k,15.517
HQ823860,639,1,4.538,4.538,21.260,21.260,20.063,20.063,22.812,23.270,23.270,21.855,21.855,23.089,23.089,22.292,17.214,15.674,24.371,24.371,17.192,17.192,15.806,15.806,21.677,21.677,1a,4.538,1k,15.674
HQ823861,639,1,5.164,5.164,21.541,21.541,20.537,20.537,23.438,23.234,23.234,21.821,21.821,23.318,23.318,22.606,16.588,15.831,23.981,23.981,17.192,17.192,15.493,15.493,21.643,21.643,1a,5.164,1n,15.493
HQ823862,639,1,4.851,4.851,21.575,21.575,20.221,20.221,22.741,23.270,23.270,21.541,21.541,22.848,22.848,22.449,16.901,15.674,24.528,24.528,16.877,16.877,15.649,15.649,21.677,21.677,1a,4.851,1n,15.649
HQ823863,639,1,4.695,4.695,21.732,21.732,20.853,20.853,23.438,23.428,23.428,21.855,21.855,23.005,23.005,22.606,17.214,15.831,24.528,24.528,16.877,16.877,16.275,16.275,21.452,21.452,1a,4.695,1k,15.831
HQ823864,638,1,4.702,4.702,21.732,21.732,20.379,20.379,23.005,23.270,23.270,21.855,21.855,23.041,23.041,22.449,17.085,15.831,24.528,24.528,17.035,17.035,15.674,15.674,21.835,21.835,1a,4.702,1n,15.674
HQ823865,639,1,4.851,4.851,21.890,21.890,20.221,20.221,23.125,23.113,23.113,21.698,21.698,23.161,23.161,22.292,16.901,15.987,24.371,24.371,17.192,17.192,15.806,15.806,21.994,21.994,1a,4.851,1n,15.806
HQ823866,639,1,4.538,4.538,21.575,21.575,20.379,20.379,22.500,22.956,22.956,21.855,21.855,23.161,23.161,22.292,17.214,15.674,24.371,24.371,17.192,17.192,15.806,15.806,21.677,21.677,1a,4.538,1k,15.674
HQ823867,639,1,4.851,4.851,21.732,21.732,20.221,20.221,22.656,23.428,23.428,21.541,21.541,22.848,22.848,22.449,17.214,15.987,24.371,24.371,16.877,16.877,15.493,15.493,21.327,21.327,1a,4.851,1n,15.493
HQ823868,639,1,4.382,4.382,21.417,21.417,20.063,20.063,22.656,22.956,22.956,21.698,21.698,22.692,22.692,22.135,17.058,15.831,24.214,24.214,17.035,17.035,15.649,15.649,21.835,21.835,1a,4.382,1n,15.649
HQ823869,639,1,5.321,5.321,21.890,21.890,20.695,20.695,23.474,23.585,23.585,22.013,22.013,23.438,23.438,22.956,17.214,15.047,24.843,24.843,16.719,16.719,15.806,15.806,21.677,21.677,1a,5.321,1k,15.047
HQ823870,639,1,5.790,5.790,22.362,22.362,21.011,21.011,23.364,23.428,23.428,22.013,22.013,24.100,24.100,22.763,18.153,15.674,24.686,24.686,17.035,17.035,16.275,16.275,21.361,21.361,1a,5.790,1k,15.674
HQ823871,639,1,5.321,5.321,21.890,21.890,21.011,21.011,23.631,23.585,23.585,22.170,22.170,23.713,23.713,23.428,17.840,15.517,25.000,25.000,17.350,17.350,16.432,16.432,21.677,21.677,1a,5.321,1k,15.517
HQ823872,639,1,5.790,5.790,22.135,22.135,20.695,20.695,23.364,23.742,23.742,22.327,22.327,23.318,23.318,22.606,17.840,15.674,25.314,25.314,17.035,17.035,16.225,16.225,20.695,20.695,1a,5.790,1k,15.674
HQ823873,639,1,5.164,5.164,21.732,21.732,20.853,20.853,23.474,23.113,23.113,22.013,22.013,23.713,23.713,22.956,17.684,15.361,24.843,24.843,17.192,17.192,16.275,16.275,21.519,21.519,1a,5.164,1k,15.361
HQ823874,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823875,639,1,5.164,5.164,21.732,21.732,20.537,20.537,23.053,23.428,23.428,21.384,21.384,23.161,23.161,22.292,17.527,15.204,24.528,24.528,16.719,16.719,15.806,15.806,21.203,21.203,1a,5.164,1k,15.204
HQ823876,639,1,5.477,5.477,21.575,21.575,20.537,20.537,23.209,23.270,23.270,21.855,21.855,23.318,23.318,22.135,17.997,15.674,24.371,24.371,16.904,16.904,16.275,16.275,21.044,21.044,1a,5.477,1k,15.674
HQ823877,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823878,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823879,639,1,6.416,6.416,21.575,21.575,20.537,20.537,24.143,22.799,22.799,21.507,21.507,23.161,23.161,22.135,17.997,15.517,24.371,24.371,17.350,17.350,16.588,16.588,19.905,19.905,1a,6.416,1k,15.517
HQ823880,639,1,5.164,5.164,21.732,21.732,20.853,20.853,23.474,23.428,23.428,22.013,22.013,23.713,23.713,23.270,17.684,15.361,24.843,24.843,17.192,17.192,16.275,16.275,21.519,21.519,1a,5.164,1k,15.361
HQ823881,639,1,5.790,5.790,21.732,21.732,20.695,20.695,23.364,23.428,23.428,22.170,22.170,23.474,23.474,22.292,18.310,15.831,24.686,24.686,17.220,17.220,16.588,16.588,21.203,21.203,1a,5.790,1k,15.831
HQ823882,639,1,5.634,5.634,21.890,21.890,20.695,20.695,23.520,23.428,23.428,22.013,22.013,23.161,23.161,22.606,17.840,15.831,24.528,24.528,17.192,17.192,16.119,16.119,21.044,21.044,1a,5.634,1k,15.831
HQ823883,639,1,5.634,5.634,21.890,21.890,21.011,21.011,23.631,23.270,23.270,22.170,22.170,24.181,24.181,23.428,18.153,15.517,25.314,25.314,17.350,17.350,16.745,16.745,21.677,21.677,1a,5.634,1k,15.517
HQ823884,639,1,7.042,7.042,21.890,21.890,19.747,19.747,22.848,23.113,23.113,21.698,21.698,23.318,23.318,22.799,18.310,15.674,24.528,24.528,17.508,17.508,15.806,15.806,21.677,21.677,1a,7.042,1k,15.674
HQ823885,639,1,5.477,5.477,22.047,22.047,21.111,21.111,23.318,23.428,23.428,22.013,22.013,23.713,23.713,23.270,17.371,15.361,25.000,25.000,17.350,17.350,16.275,16.275,22.152,22.152,1a,5.477,1k,15.361
HQ823886,639,1,5.321,5.321,21.890,21.890,21.011,21.011,23.631,23.585,23.585,22.170,22.170,23.869,23.869,23.428,17.840,15.517,25.000,25.000,17.350,17.350,16.432,16.432,21.677,21.677,1a,5.321,1k,15.517
HQ823887,639,1,5.634,5.634,22.205,22.205,21.270,21.270,23.474,23.585,23.585,22.170,22.170,23.869,23.869,23.428,17.527,15.517,25.000,25.000,17.508,17.508,16.432,16.432,22.152,22.152,1a,5.634,1k,15.517
HQ823888,639,1,5.790,5.790,22.170,22.170,21.361,21.361,23.787,23.742,23.742,22.013,22.013,24.062,24.062,23.780,17.997,16.301,24.843,24.843,17.165,17.165,16.901,16.901,22.117,22.117,1a,5.790,1k,16.301
HQ823889,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823890,639,1,5.477,5.477,22.047,22.047,21.111,21.111,23.318,23.428,23.428,22.013,22.013,23.713,23.713,23.270,17.371,15.361,25.000,25.000,17.350,17.350,16.275,16.275,22.152,22.152,1a,5.477,1k,15.361
HQ823891,639,1,5.634,5.634,21.890,21.890,20.853,20.853,23.631,23.428,23.428,21.855,21.855,23.869,23.869,23.113,17.840,15.517,24.686,24.686,16.719,16.719,16.275,16.275,21.361,21.361,1a,5.634,1k,15.517
HQ823892,639,1,5.164,5.164,21.732,21.732,20.853,20.853,23.474,23.428,23.428,22.013,22.013,23.713,23.713,23.270,17.684,15.361,24.843,24.843,17.192,17.192,16.275,16.275,21.519,21.519,1a,5.164,1k,15.361
HQ823893,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823894,639,1,4.851,4.851,21.575,21.575,20.537,20.537,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.361,24.686,24.686,16.877,16.877,15.962,15.962,21.361,21.361,1a,4.851,1k,15.361
HQ823895,639,1,5.477,5.477,21.417,21.417,20.221,20.221,22.656,22.956,22.956,21.541,21.541,23.474,23.474,21.821,17.527,15.674,24.214,24.214,16.719,16.719,15.806,15.806,21.044,21.044,1a,5.477,1k,15.674
HQ823896,639,1,5.164,5.164,21.890,21.890,20.537,20.537,23.209,23.113,23.113,21.698,21.698,23.318,23.318,22.135,17.997,15.517,24.686,24.686,16.877,16.877,15.962,15.962,21.203,21.203,1a,5.164,1k,15.517
HQ823897,639,1,5.634,5.634,21.732,21.732,20.063,20.063,22.777,22.642,22.642,21.541,21.541,23.089,23.089,22.642,17.371,14.734,25.000,25.000,17.062,17.062,15.962,15.962,21.044,21.044,1a,5.634,1k,14.734
HQ823898,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823899,639,1,5.634,5.634,21.890,21.890,21.011,21.011,23.520,23.585,23.585,22.327,22.327,23.631,23.631,22.449,18.466,16.144,24.686,24.686,17.062,17.062,16.432,16.432,21.203,21.203,1a,5.634,1k,16.144
HQ823900,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823901,639,1,5.321,5.321,21.890,21.890,20.853,20.853,23.474,23.428,23.428,22.013,22.013,23.713,23.713,23.113,17.527,14.890,25.000,25.000,17.192,17.192,16.119,16.119,21.361,21.361,1a,5.321,1k,14.890
HQ823902,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823903,639,1,5.321,5.321,21.575,21.575,20.537,20.537,23.631,23.270,23.270,21.855,21.855,23.557,23.557,22.799,17.840,14.890,24.686,24.686,17.035,17.035,16.119,16.119,21.044,21.044,1a,5.321,1k,14.890
HQ823904,639,1,5.321,5.321,21.890,21.890,20.853,20.853,23.631,23.585,23.585,22.170,22.170,23.869,23.869,23.113,17.840,15.204,25.000,25.000,17.350,17.350,16.432,16.432,21.361,21.361,1a,5.321,1k,15.204
HQ823905,639,1,5.321,5.321,21.890,21.890,20.853,20.853,23.631,23.585,23.585,22.170,22.170,23.869,23.869,23.113,17.840,15.204,25.000,25.000,17.350,17.350,16.432,16.432,21.361,21.361,1a,5.321,1k,15.204
HQ823906,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823907,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823908,639,1,5.321,5.321,21.890,21.890,20.853,20.853,23.631,23.585,23.585,22.170,22.170,23.869,23.869,23.113,17.840,15.204,25.000,25.000,17.350,17.350,16.432,16.432,21.361,21.361,1a,5.321,1k,15.204
HQ823909,639,1,5.477,5.477,21.575,21.575,21.011,21.011,23.631,23.585,23.585,21.855,21.855,23.713,23.713,23.585,17.527,15.517,25.000,25.000,17.508,17.508,16.588,16.588,21.835,21.835,1a,5.477,1k,15.517
HQ823910,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823911,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823912,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823913,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823914,639,1,5.164,5.164,21.732,21.732,20.695,20.695,23.474,23.428,23.428,22.013,22.013,23.713,23.713,22.956,17.684,15.047,24.843,24.843,17.192,17.192,16.275,16.275,21.203,21.203,1a,5.164,1k,15.047
HQ823915,639,1,5.164,5.164,21.575,21.575,20.537,20.537,23.318,23.113,23.113,21.855,21.855,23.474,23.474,23.113,17.684,15.361,24.528,24.528,17.192,17.192,15.962,15.962,21.519,21.519,1a,5.164,1k,15.361
HQ823916,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823917,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823918,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.428,23.428,22.013,22.013,23.557,23.557,23.113,17.527,15.517,24.528,24.528,17.035,17.035,16.119,16.119,21.519,21.519,1a,5.008,1k,15.517
HQ823919,639,1,5.634,5.634,22.047,22.047,21.011,21.011,23.631,23.899,23.899,22.484,22.484,23.787,23.787,23.428,17.527,15.831,24.528,24.528,17.666,17.666,16.275,16.275,21.835,21.835,1a,5.634,1k,15.831
HQ823920,639,1,5.634,5.634,22.047,22.047,21.011,21.011,23.631,23.899,23.899,22.484,22.484,23.787,23.787,23.428,17.527,15.831,24.528,24.528,17.666,17.666,16.275,16.275,21.835,21.835,1a,5.634,1k,15.831
HQ823921,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823922,639,1,5.477,5.477,22.205,22.205,20.853,20.853,23.787,23.742,23.742,22.327,22.327,23.631,23.631,23.270,17.371,15.674,24.371,24.371,17.508,17.508,16.119,16.119,21.677,21.677,1a,5.477,1k,15.674
HQ823923,639,1,5.164,5.164,21.732,21.732,20.853,20.853,23.474,23.585,23.585,21.855,21.855,23.713,23.713,23.270,17.684,15.674,24.686,24.686,16.877,16.877,16.275,16.275,21.677,21.677,1a,5.164,1k,15.674
HQ823924,639,1,5.634,5.634,22.047,22.047,21.011,21.011,23.631,23.899,23.899,22.484,22.484,23.787,23.787,23.428,17.527,15.831,24.528,24.528,17.666,17.666,16.275,16.275,21.835,21.835,1a,5.634,1k,15.831
HQ823925,639,1,5.008,5.008,21.575,21.575,20.695,20.695,23.318,23.270,23.270,21.855,21.855,23.557,23.557,23.113,17.527,15.204,24.686,24.686,17.035,17.035,16.119,16.119,21.361,21.361,1a,5.008,1k,15.204
HQ823926,639,1,6.103,6.103,21.575,21.575,19.905,19.905,23.005,23.113,23.113,21.698,21.698,23.125,23.125,23.113,18.153,15.047,24.057,24.057,17.192,17.192,15.962,15.962,21.519,21.519,1a,6.103,1k,15.047
HQ823927,639,1,5.634,5.634,22.047,22.047,21.011,21.011,23.631,23.899,23.899,22.484,22.484,23.787,23.787,23.428,17.527,15.831,24.528,24.528,17.666,17.666,16.275,16.275,21.835,21.835,1a,5.634,1k,15.831
HQ823928,639,1,5.790,5.790,21.855,21.855,21.169,21.169,23.787,23.899,23.899,22.484,22.484,23.944,23.944,23.234,17.684,15.987,24.528,24.528,17.823,17.823,16.432,16.432,21.994,21.994,1a,5.790,1k,15.987
HQ823929,639,1,5.790,5.790,22.205,22.205,21.169,21.169,23.787,24.057,24.057,22.642,22.642,24.100,24.100,23.585,17.997,15.987,25.000,25.000,17.823,17.823,16.432,16.432,22.152,22.152,1a,5.790,1k,15.987
HQ823930,639,1,5.634,5.634,21.417,21.417,20.189,20.189,23.209,23.234,23.234,21.698,21.698,22.897,22.897,22.606,17.997,14.710,24.843,24.843,16.719,16.719,16.275,16.275,21.169,21.169,1a,5.634,1k,14.710
HQ823931,639,1,5.477,5.477,22.205,22.205,20.853,20.853,23.161,23.585,23.585,22.327,22.327,24.025,24.025,23.742,18.153,15.204,25.314,25.314,17.666,17.666,16.901,16.901,21.994,21.994,1a,5.477,1k,15.204
HQ823932,639,1,5.477,5.477,22.205,22.205,20.853,20.853,23.318,23.585,23.585,22.327,22.327,24.025,24.025,23.585,18.153,15.204,25.314,25.314,17.666,17.666,16.901,16.901,21.994,21.994,1a,5.477,1k,15.204
HQ823933,639,1,5.321,5.321,21.575,21.575,20.695,20.695,23.318,23.270,23.270,22.013,22.013,23.557,23.557,23.270,17.684,15.204,25.000,25.000,17.350,17.350,16.432,16.432,21.519,21.519,1a,5.321,1k,15.204
HQ823934,639,1,5.321,5.321,22.047,22.047,20.695,20.695,23.318,23.428,23.428,22.170,22.170,23.869,23.869,23.585,17.997,15.047,25.157,25.157,17.508,17.508,16.745,16.745,21.835,21.835,1a,5.321,1k,15.047
HQ823935,639,1,5.477,5.477,21.890,21.890,20.853,20.853,23.161,23.585,23.585,22.327,22.327,24.025,24.025,23.742,18.153,15.204,25.314,25.314,17.666,17.666,16.901,16.901,21.994,21.994,1a,5.477,1k,15.204
HQ823936,639,1,5.477,5.477,22.047,22.047,20.695,20.695,23.318,23.428,23.428,22.170,22.170,23.869,23.869,23.585,17.997,15.047,25.157,25.157,17.508,17.508,16.745,16.745,21.835,21.835,1a,5.477,1k,15.047
HQ823937,639,1,5.634,5.634,21.732,21.732,20.853,20.853,23.557,23.270,23.270,21.855,21.855,23.713,23.713,22.956,17.997,15.361,25.000,25.000,17.192,17.192,16.275,16.275,21.519,21.519,1a,5.634,1k,15.361
HQ823938,639,1,5.321,5.321,22.047,22.047,20.695,20.695,23.318,23.428,23.428,22.170,22.170,23.869,23.869,23.585,17.997,15.047,25.157,25.157,17.508,17.508,16.745,16.745,21.835,21.835,1a,5.321,1k,15.047
HQ823939,639,1,5.321,5.321,22.047,22.047,20.695,20.695,23.318,23.428,23.428,22.170,22.170,23.869,23.869,23.585,17.997,15.047,25.157,25.157,17.508,17.508,16.745,16.745,21.835,21.835,1a,5.321,1k,15.047
HQ823940,639,1,5.477,5.477,22.205,22.205,20.853,20.853,23.474,23.585,23.585,22.327,22.327,24.025,24.025,23.742,18.153,15.204,25.314,25.314,17.666,17.666,16.901,16.901,21.994,21.994,1a,5.477,1k,15.204
HQ823941,639,1,5.321,5.321,21.417,21.417,20.537,20.537,23.245,23.270,23.270,21.541,21.541,23.401,23.401,22.956,17.684,15.047,24.686,24.686,16.877,16.877,15.962,15.962,21.203,21.203,1a,5.321,1k,15.047
HQ823942,639,1,5.321,5.321,21.417,21.417,20.537,20.537,23.245,23.270,23.270,21.541,21.541,23.401,23.401,22.956,17.684,15.047,24.686,24.686,16.877,16.877,15.962,15.962,21.203,21.203,1a,5.321,1k,15.047
HQ823943,639,1,5.321,5.321,22.047,22.047,20.695,20.695,23.318,23.428,23.428,22.170,22.170,23.869,23.869,23.585,17.997,15.047,25.157,25.157,17.508,17.508,16.745,16.745,21.835,21.835,1a,5.321,1k,15.047
HQ823944,639,1,5.477,5.477,21.575,21.575,20.695,20.695,23.401,23.428,23.428,21.698,21.698,23.245,23.245,23.113,17.527,15.204,24.686,24.686,16.719,16.719,16.119,16.119,21.361,21.361,1a,5.477,1k,15.204
HQ823945,639,1,3.756,3.756,21.102,21.102,19.524,19.524,22.992,22.799,22.799,21.698,21.698,23.474,23.474,22.170,16.378,15.094,23.899,23.899,16.430,16.430,16.588,16.588,20.886,20.886,1a,3.756,1k,15.094
HQ823946,639,1,3.756,3.756,21.417,21.417,19.589,19.589,22.835,22.642,22.642,21.541,21.541,23.318,23.318,22.484,16.063,14.780,24.371,24.371,16.588,16.588,16.275,16.275,21.203,21.203,1a,3.756,1k,14.780
HQ823947,639,1,3.912,3.912,21.417,21.417,19.431,19.431,22.992,22.449,22.449,21.698,21.698,23.474,23.474,22.484,16.063,14.780,24.371,24.371,16.430,16.430,16.119,16.119,21.203,21.203,1a,3.912,1k,14.780
HQ823948,639,1,3.756,3.756,21.260,21.260,19.273,19.273,22.835,22.292,22.292,21.541,21.541,23.318,23.318,22.327,16.220,14.937,24.214,24.214,16.588,16.588,16.275,16.275,21.044,21.044,1a,3.756,1k,14.937
HQ823949,639,1,3.912,3.912,21.417,21.417,19.431,19.431,22.992,22.135,22.135,21.698,21.698,23.401,23.401,22.170,16.063,14.780,24.371,24.371,16.746,16.746,16.119,16.119,21.203,21.203,1a,3.912,1k,14.780
HQ823950,639,1,3.756,3.756,21.260,21.260,19.273,19.273,22.835,22.292,22.292,21.541,21.541,23.318,23.318,22.327,16.220,14.937,24.214,24.214,16.588,16.588,16.275,16.275,21.044,21.044,1a,3.756,1k,14.937
HQ823951,639,1,3.756,3.756,21.417,21.417,19.273,19.273,22.992,22.799,22.799,21.698,21.698,23.474,23.474,22.484,16.378,15.094,24.371,24.371,16.746,16.746,16.588,16.588,20.886,20.886,1a,3.756,1k,15.094
HQ823952,639,1,3.912,3.912,21.417,21.417,19.431,19.431,22.677,22.292,22.292,21.541,21.541,23.474,23.474,22.484,16.063,15.094,24.057,24.057,16.746,16.746,16.432,16.432,21.203,21.203,1a,3.912,1k,15.094
HQ823953,639,1,3.756,3.756,21.260,21.260,19.273,19.273,22.835,22.292,22.292,21.541,21.541,23.318,23.318,22.327,16.220,14.937,24.214,24.214,16.588,16.588,16.275,16.275,21.044,21.044,1a,3.756,1k,14.937
HQ823954,639,1,3.912,3.912,21.102,21.102,19.115,19.115,22.677,22.292,22.292,21.541,21.541,23.474,23.474,22.170,16.378,14.780,24.057,24.057,16.746,16.746,16.119,16.119,20.886,20.886,1a,3.912,1k,14.780
