Accession,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
FJ831353,1,20.074,20.074,7.934,7.934,23.020,23.020,20.074,25.230,25.230,26.199,26.199,16.605,16.605,18.600,20.442,22.468,19.853,19.853,21.140,21.140,20.221,20.221,22.468,22.468,1b,7.934,1h,16.605
FJ831354,1,6.998,6.998,22.140,22.140,20.258,20.258,25.783,25.414,25.414,25.184,25.184,21.956,21.956,20.772,16.575,17.864,22.652,22.652,16.943,16.943,16.912,16.912,20.074,20.074,1a,6.998,1j,16.575
FJ831355,1,20.994,20.994,9.963,9.963,22.385,22.385,20.626,26.335,26.335,25.414,25.414,16.421,16.421,17.831,21.179,22.243,20.994,20.994,21.363,21.363,19.337,19.337,22.284,22.284,1b,9.963,1h,16.421
FJ831356,1,6.262,6.262,21.773,21.773,20.810,20.810,25.048,25.824,25.824,26.838,26.838,21.415,21.415,23.162,17.064,20.810,23.389,23.389,18.600,18.600,17.831,17.831,22.652,22.652,1a,6.262,1j,17.064
FJ831357,1,4.604,4.604,21.387,21.387,20.258,20.258,24.470,24.908,24.908,25.184,25.184,20.484,20.484,21.835,16.759,19.521,23.020,23.020,18.048,18.048,16.912,16.912,21.731,21.731,1a,4.604,1j,16.759
FJ831358,1,6.446,6.446,22.325,22.325,21.179,21.179,26.335,23.260,23.260,24.816,24.816,21.033,21.033,22.978,17.495,19.337,22.652,22.652,18.048,18.048,16.728,16.728,20.258,20.258,1a,6.446,1n,16.728
FJ831359,1,6.077,6.077,21.956,21.956,20.810,20.810,26.335,23.260,23.260,24.816,24.816,20.664,20.664,22.610,17.127,18.969,22.284,22.284,17.680,17.680,16.360,16.360,19.890,19.890,1a,6.077,1n,16.360
FJ831360,1,7.366,7.366,23.801,23.801,20.994,20.994,27.168,25.824,25.824,27.206,27.206,22.140,22.140,22.426,18.416,20.994,23.389,23.389,19.153,19.153,19.153,19.153,22.099,22.099,1a,7.366,1j,18.416
FJ831361,1,6.630,6.630,23.247,23.247,20.442,20.442,26.397,25.275,25.275,26.838,26.838,21.956,21.956,22.243,18.048,20.074,22.836,22.836,18.600,18.600,18.199,18.199,21.731,21.731,1a,6.630,1j,18.048
FJ831362,1,7.366,7.366,21.771,21.771,20.626,20.626,25.414,25.275,25.275,25.368,25.368,21.415,21.415,20.588,16.575,18.416,21.547,21.547,16.943,16.943,16.544,16.544,21.363,21.363,1a,7.366,1j,16.575
FJ831363,1,7.366,7.366,22.140,22.140,20.810,20.810,25.967,25.641,25.641,25.551,25.551,21.974,21.974,20.956,16.943,18.785,21.915,21.915,17.311,17.311,17.279,17.279,20.994,20.994,1a,7.366,1j,16.943
FJ831364,1,4.236,4.236,21.587,21.587,19.890,19.890,23.938,23.260,23.260,24.632,24.632,20.664,20.664,22.243,17.495,18.416,22.468,22.468,16.206,16.206,16.360,16.360,21.915,21.915,1a,4.236,1m,16.206
FJ831365,1,3.867,3.867,21.587,21.587,19.521,19.521,23.715,23.443,23.443,24.449,24.449,20.664,20.664,22.243,17.127,18.416,22.468,22.468,16.206,16.206,16.360,16.360,21.547,21.547,1a,3.867,1m,16.206
FJ831366,1,6.630,6.630,22.533,22.533,20.626,20.626,25.241,25.458,25.458,25.735,25.735,21.601,21.601,22.426,17.495,20.626,22.284,22.284,19.705,19.705,18.199,18.199,19.705,19.705,1a,6.630,1j,17.495
FJ831367,1,5.341,5.341,22.346,22.346,19.890,19.890,24.855,25.458,25.458,25.368,25.368,21.415,21.415,22.059,17.127,19.521,21.915,21.915,18.969,18.969,17.463,17.463,19.521,19.521,1a,5.341,1j,17.127
FJ831368,1,8.840,8.840,20.664,20.664,20.442,20.442,23.507,24.088,24.088,25.735,25.735,20.111,20.111,21.140,18.969,19.521,21.547,21.547,18.232,18.232,18.199,18.199,21.731,21.731,1a,8.840,1m,18.232
FJ831369,1,8.456,8.456,20.295,20.295,20.258,20.258,23.699,24.088,24.088,25.551,25.551,19.557,19.557,21.507,18.600,19.153,20.626,20.626,18.416,18.416,18.349,18.349,21.363,21.363,1a,8.456,1m,18.416
FJ831370,1,7.919,7.919,20.588,20.588,20.442,20.442,24.309,23.358,23.358,25.184,25.184,19.669,19.669,22.610,17.680,19.521,21.363,21.363,17.311,17.311,17.463,17.463,21.915,21.915,1a,7.919,1m,17.311
FJ831371,1,8.287,8.287,20.664,20.664,19.669,19.669,24.678,23.905,23.905,25.551,25.551,19.485,19.485,22.426,16.943,19.301,21.915,21.915,17.647,17.647,17.647,17.647,21.363,21.363,1a,8.287,1j,16.943
FJ831372,1,22.718,22.718,9.208,9.208,23.713,23.713,21.771,26.796,26.796,26.335,26.335,19.705,19.705,18.048,23.985,23.616,22.694,22.694,23.247,23.247,21.547,21.547,23.247,23.247,1b,9.208,1i,18.048
FJ831373,1,22.325,22.325,9.576,9.576,24.816,24.816,22.140,25.869,25.869,27.624,27.624,18.600,18.600,19.153,24.170,23.801,23.063,23.063,22.140,22.140,20.442,20.442,24.170,24.170,1b,9.576,1h,18.600
FJ831374,1,7.735,7.735,22.140,22.140,20.074,20.074,25.230,26.190,26.190,25.735,25.735,20.664,20.664,22.059,18.048,19.705,23.573,23.573,18.048,18.048,16.390,16.390,20.599,20.599,1a,7.735,1n,16.390
FJ831375,1,7.735,7.735,21.956,21.956,19.705,19.705,25.414,25.458,25.458,25.919,25.919,20.111,20.111,22.243,17.680,19.705,23.204,23.204,18.232,18.232,17.495,17.495,20.442,20.442,1a,7.735,1n,17.495
FJ831376,1,6.446,6.446,22.878,22.878,21.547,21.547,25.414,24.725,24.725,25.735,25.735,21.140,21.140,23.346,18.048,19.705,23.204,23.204,18.048,18.048,18.566,18.566,21.547,21.547,1a,6.446,1m,18.048
FJ831377,1,5.709,5.709,22.140,22.140,20.258,20.258,23.757,23.993,23.993,25.184,25.184,20.480,20.480,22.426,18.048,18.969,22.284,22.284,16.943,16.943,17.279,17.279,20.810,20.810,1a,5.709,1m,16.943
FJ831378,1,4.604,4.604,22.346,22.346,19.705,19.705,24.085,24.908,24.908,25.000,25.000,21.043,21.043,22.426,17.311,18.048,22.836,22.836,18.416,18.416,18.015,18.015,20.810,20.810,1a,4.604,1j,17.311
FJ831379,1,4.052,4.052,22.346,22.346,18.969,18.969,24.277,24.725,24.725,24.449,24.449,20.484,20.484,21.507,16.759,17.680,22.836,22.836,18.232,18.232,17.647,17.647,20.626,20.626,1a,4.052,1j,16.759
FJ831380,1,8.672,8.672,21.547,21.547,19.926,19.926,25.281,24.132,24.132,25.138,25.138,20.810,20.810,22.119,18.266,20.664,23.063,23.063,17.712,17.712,18.232,18.232,22.509,22.509,1a,8.672,1m,17.712
FJ831381,1,7.934,7.934,21.363,21.363,19.557,19.557,24.532,23.583,23.583,25.230,25.230,20.258,20.258,21.561,17.712,20.111,22.509,22.509,17.159,17.159,17.864,17.864,21.956,21.956,1a,7.934,1m,17.159
FJ831382,1,4.972,4.972,22.140,22.140,20.074,20.074,23.757,24.542,24.542,26.287,26.287,20.849,20.849,22.243,17.680,18.416,22.468,22.468,17.680,17.680,18.199,18.199,20.994,20.994,1a,4.972,1m,17.680
FJ831383,1,5.341,5.341,22.140,22.140,20.442,20.442,24.125,24.908,24.908,26.654,26.654,20.849,20.849,22.243,17.680,18.785,22.836,22.836,17.680,17.680,18.199,18.199,21.363,21.363,1a,5.341,1m,17.680
FJ831384,1,6.446,6.446,22.509,22.509,20.258,20.258,26.204,25.414,25.414,26.471,26.471,21.402,21.402,23.346,17.680,20.258,22.836,22.836,18.785,18.785,16.728,16.728,22.652,22.652,1a,6.446,1n,16.728
FJ831385,1,4.052,4.052,21.956,21.956,20.442,20.442,26.519,25.046,25.046,26.103,26.103,21.402,21.402,23.346,17.495,19.521,22.836,22.836,17.680,17.680,17.096,17.096,21.915,21.915,1a,4.052,1n,17.096
FJ831386,1,6.077,6.077,23.063,23.063,20.810,20.810,25.230,24.542,24.542,24.632,24.632,21.033,21.033,22.978,18.048,19.521,24.309,24.309,18.048,18.048,18.199,18.199,22.284,22.284,1a,6.077,1m,18.048
FJ831387,1,20.810,20.810,7.749,7.749,23.486,23.486,19.153,25.967,25.967,26.753,26.753,17.897,17.897,17.831,22.099,22.099,20.956,20.956,22.099,22.099,20.221,20.221,21.915,21.915,1b,7.749,1h,17.897
FJ831388,1,6.077,6.077,23.063,23.063,20.810,20.810,26.703,27.106,27.106,26.654,26.654,22.878,22.878,22.978,18.600,19.890,23.204,23.204,18.600,18.600,17.279,17.279,21.363,21.363,1a,6.077,1n,17.279
FJ831389,1,5.157,5.157,22.325,22.325,20.810,20.810,25.516,24.725,24.725,26.103,26.103,20.295,20.295,22.978,17.495,19.521,23.941,23.941,17.680,17.680,16.360,16.360,21.731,21.731,1a,5.157,1n,16.360
FJ831390,1,5.525,5.525,22.325,22.325,20.810,20.810,24.678,23.993,23.993,24.632,24.632,21.043,21.043,23.346,18.349,20.626,23.757,23.757,18.048,18.048,17.096,17.096,20.626,20.626,1a,5.525,1n,17.096
FJ831391,1,4.604,4.604,22.509,22.509,20.074,20.074,24.862,24.359,24.359,24.816,24.816,21.771,21.771,22.610,17.982,20.258,23.757,23.757,17.680,17.680,16.912,16.912,21.363,21.363,1a,4.604,1n,16.912
FJ831392,1,5.525,5.525,22.394,22.394,21.179,21.179,24.903,23.389,23.389,26.888,26.888,20.077,20.077,22.978,18.232,19.414,23.573,23.573,18.048,18.048,17.279,17.279,21.363,21.363,1a,5.525,1n,17.279
FJ831393,1,4.788,4.788,22.719,22.719,20.258,20.258,24.855,23.941,23.941,26.103,26.103,20.857,20.857,22.978,17.495,19.414,23.389,23.389,18.048,18.048,17.279,17.279,20.626,20.626,1a,4.788,1j,17.495
FJ831394,1,6.077,6.077,21.956,21.956,20.074,20.074,25.599,25.414,25.414,25.735,25.735,20.480,20.480,22.794,17.680,19.337,23.941,23.941,17.680,17.680,18.382,18.382,20.787,20.787,1a,6.077,1m,17.680
FJ831395,1,6.630,6.630,21.956,21.956,20.074,20.074,25.599,25.967,25.967,25.735,25.735,20.849,20.849,22.794,17.680,19.705,23.941,23.941,18.048,18.048,18.566,18.566,20.787,20.787,1a,6.630,1j,17.680
FJ831396,1,9.208,9.208,21.587,21.587,21.547,21.547,23.699,24.678,24.678,24.449,24.449,20.849,20.849,22.243,17.864,17.680,22.284,22.284,18.416,18.416,18.382,18.382,22.099,22.099,1a,9.208,1k,17.680
FJ831397,1,9.945,9.945,21.587,21.587,21.179,21.179,24.678,25.046,25.046,25.919,25.919,21.218,21.218,21.691,19.153,19.705,21.915,21.915,18.600,18.600,19.118,19.118,21.363,21.363,1a,9.945,1m,18.600
FJ831398,1,6.446,6.446,20.111,20.111,21.179,21.179,24.678,24.862,24.862,25.551,25.551,19.188,19.188,23.346,17.399,18.416,23.204,23.204,18.232,18.232,18.015,18.015,21.363,21.363,1a,6.446,1j,17.399
FJ831399,1,6.077,6.077,19.926,19.926,20.404,20.404,24.494,24.678,24.678,24.816,24.816,19.557,19.557,23.162,17.399,18.199,23.020,23.020,17.864,17.864,17.647,17.647,21.547,21.547,1a,6.077,1m,17.864
FJ831400,1,7.721,7.721,20.480,20.480,20.994,20.994,24.125,24.037,24.037,24.632,24.632,20.480,20.480,22.426,19.337,18.969,22.099,22.099,18.785,18.785,18.566,18.566,21.731,21.731,1a,7.721,1m,18.785
FJ831401,1,7.169,7.169,20.111,20.111,20.626,20.626,24.125,23.853,23.853,24.449,24.449,20.111,20.111,22.059,18.969,18.785,21.731,21.731,18.015,18.015,17.798,17.798,21.363,21.363,1a,7.169,1m,18.015
FJ831402,1,21.547,21.547,10.681,10.681,23.162,23.162,20.664,25.277,25.277,26.753,26.753,18.969,18.969,19.153,21.771,23.063,21.218,21.218,22.878,22.878,21.547,21.547,21.218,21.218,1b,10.681,1h,18.969
FJ831403,1,21.547,21.547,10.497,10.497,22.243,22.243,20.664,24.908,24.908,26.937,26.937,18.600,18.600,19.521,21.587,22.694,19.926,19.926,22.325,22.325,20.626,20.626,20.664,20.664,1b,10.497,1h,18.600
FJ831404,1,5.893,5.893,22.140,22.140,20.074,20.074,25.967,23.626,23.626,25.824,25.824,20.664,20.664,22.978,18.969,19.153,23.389,23.389,17.864,17.864,18.232,18.232,21.731,21.731,1a,5.893,1m,17.864
FJ831405,1,4.052,4.052,22.140,22.140,18.416,18.416,23.913,23.443,23.443,25.368,25.368,20.664,20.664,22.243,17.127,18.600,22.836,22.836,16.022,16.022,17.279,17.279,20.442,20.442,1a,4.052,1m,16.022
FJ831406,1,4.420,4.420,22.160,22.160,19.890,19.890,25.241,25.458,25.458,26.103,26.103,21.043,21.043,22.610,17.127,19.337,23.204,23.204,17.495,17.495,17.096,17.096,20.994,20.994,1a,4.420,1j,17.127
FJ831407,1,4.428,4.428,22.468,22.468,19.742,19.742,25.241,25.505,25.505,26.151,26.151,21.179,21.179,22.491,16.790,19.373,23.247,23.247,17.528,17.528,17.127,17.127,20.849,20.849,1a,4.428,1j,16.790
FJ831408,1,6.446,6.446,23.063,23.063,19.705,19.705,25.414,25.275,25.275,26.287,26.287,21.402,21.402,22.426,17.680,19.153,23.020,23.020,16.759,16.759,16.728,16.728,20.994,20.994,1a,6.446,1m,16.759
FJ831409,1,6.077,6.077,22.878,22.878,19.337,19.337,25.230,24.908,24.908,26.287,26.287,21.033,21.033,22.610,17.680,19.153,23.020,23.020,16.759,16.759,16.728,16.728,20.994,20.994,1a,6.077,1m,16.759
FJ831410,1,4.788,4.788,20.670,20.670,21.179,21.179,24.906,24.725,24.725,25.735,25.735,19.926,19.926,21.691,18.048,18.830,22.468,22.468,17.495,17.495,17.096,17.096,20.442,20.442,1a,4.788,1n,17.096
FJ831411,1,4.052,4.052,20.670,20.670,19.890,19.890,23.970,24.725,24.725,25.735,25.735,20.112,20.112,21.507,17.864,18.464,22.099,22.099,16.943,16.943,17.096,17.096,19.705,19.705,1a,4.052,1m,16.943
FJ831412,1,23.020,23.020,9.779,9.779,24.037,24.037,21.915,26.335,26.335,26.151,26.151,18.450,18.450,19.337,23.119,20.917,21.731,21.731,22.099,22.099,20.037,20.037,24.299,24.299,1b,9.779,1h,18.450
FJ831413,1,22.652,22.652,9.041,9.041,23.119,23.119,21.179,25.676,25.676,25.599,25.599,17.897,17.897,18.566,22.569,21.101,20.994,20.994,22.099,22.099,18.934,18.934,22.991,22.991,1b,9.041,1h,17.897
FJ831414,1,14.365,14.365,16.236,16.236,22.284,22.284,21.731,24.862,24.862,24.723,24.723,19.188,19.188,18.600,20.626,19.890,21.179,21.179,20.626,20.626,19.890,19.890,22.285,22.285,1a,14.365,1b,16.236
FJ831415,1,20.442,20.442,10.148,10.148,22.951,22.951,19.521,25.138,25.138,26.015,26.015,17.897,17.897,18.934,22.852,23.389,21.915,21.915,22.836,22.836,21.179,21.179,23.389,23.389,1b,10.148,1h,17.897
FJ831416,1,4.604,4.604,21.415,21.415,20.956,20.956,25.241,24.680,24.680,25.919,25.919,20.298,20.298,22.794,18.416,19.118,24.309,24.309,18.232,18.232,17.279,17.279,21.691,21.691,1a,4.604,1n,17.279
FJ831417,1,3.683,3.683,21.601,21.601,20.442,20.442,24.663,24.542,24.542,25.919,25.919,20.298,20.298,22.610,18.416,18.785,23.941,23.941,17.864,17.864,16.728,16.728,21.547,21.547,1a,3.683,1n,16.728
FJ831418,1,6.814,6.814,22.325,22.325,21.547,21.547,24.494,25.458,25.458,25.735,25.735,20.664,20.664,23.529,19.118,20.330,24.125,24.125,19.705,19.705,19.153,19.153,22.284,22.284,1a,6.814,1n,19.153
FJ831419,1,5.893,5.893,21.587,21.587,20.810,20.810,24.862,24.908,24.908,26.335,26.335,20.849,20.849,22.426,18.750,19.963,23.204,23.204,18.969,18.969,18.416,18.416,21.731,21.731,1a,5.893,1n,18.416
FJ831420,1,4.972,4.972,21.956,21.956,20.626,20.626,25.414,24.725,24.725,25.184,25.184,20.849,20.849,23.346,17.311,18.969,23.573,23.573,17.680,17.680,17.096,17.096,20.994,20.994,1a,4.972,1j,17.311
FJ831421,1,5.709,5.709,21.771,21.771,19.853,19.853,25.048,24.542,24.542,25.551,25.551,19.742,19.742,23.529,17.127,18.015,23.941,23.941,17.127,17.127,17.096,17.096,20.994,20.994,1a,5.709,1m,17.127
FJ831422,1,7.919,7.919,20.295,20.295,19.485,19.485,23.389,23.175,23.175,25.000,25.000,19.004,19.004,20.221,17.864,20.037,21.915,21.915,17.647,17.647,17.495,17.495,21.179,21.179,1a,7.919,1n,17.495
FJ831423,1,7.366,7.366,20.480,20.480,20.258,20.258,23.573,23.540,23.540,25.551,25.551,19.373,19.373,20.588,18.232,20.074,21.179,21.179,17.680,17.680,17.127,17.127,21.547,21.547,1a,7.366,1n,17.127
FJ831424,1,22.509,22.509,8.656,8.656,24.081,24.081,19.004,24.265,24.265,26.199,26.199,17.864,17.864,18.969,22.243,23.063,21.179,21.179,21.402,21.402,21.587,21.587,23.247,23.247,1b,8.656,1h,17.864
FJ831425,1,21.587,21.587,8.103,8.103,22.426,22.426,18.819,24.265,24.265,25.783,25.783,17.647,17.647,18.232,20.037,21.956,19.926,19.926,20.295,20.295,20.442,20.442,21.218,21.218,1b,8.103,1h,17.647
FJ831426,1,4.788,4.788,22.140,22.140,20.810,20.810,25.230,24.309,24.309,24.816,24.816,21.402,21.402,22.794,18.416,18.600,24.309,24.309,17.311,17.311,15.993,15.993,22.468,22.468,1a,4.788,1n,15.993
FJ831427,1,5.157,5.157,22.694,22.694,20.258,20.258,24.085,24.725,24.725,24.449,24.449,21.033,21.033,23.529,17.680,19.337,22.652,22.652,16.943,16.943,15.809,15.809,21.547,21.547,1a,5.157,1n,15.809
FJ831428,1,21.179,21.179,9.963,9.963,21.651,21.651,19.337,24.678,24.678,26.103,26.103,17.897,17.897,17.495,20.810,22.099,20.074,20.074,21.915,21.915,20.810,20.810,21.547,21.547,1b,9.963,1i,17.495
FJ831429,1,21.179,21.179,9.963,9.963,21.284,21.284,19.337,24.494,24.494,25.551,25.551,17.897,17.897,17.495,20.810,21.731,19.890,19.890,21.915,21.915,20.626,20.626,21.547,21.547,1b,9.963,1i,17.495
FJ831430,1,6.250,6.250,23.063,23.063,21.363,21.363,25.967,25.046,25.046,26.654,26.654,21.402,21.402,23.346,18.785,20.074,24.678,24.678,19.153,19.153,17.647,17.647,22.099,22.099,1a,6.250,1n,17.647
FJ831431,1,5.893,5.893,23.247,23.247,20.810,20.810,25.967,24.862,24.862,26.654,26.654,20.664,20.664,22.978,18.232,19.890,24.125,24.125,18.416,18.416,16.912,16.912,21.731,21.731,1a,5.893,1n,16.912
FJ831432,1,7.551,7.551,21.587,21.587,20.810,20.810,24.855,25.458,25.458,25.184,25.184,21.229,21.229,20.772,16.759,18.232,21.363,21.363,17.127,17.127,16.728,16.728,21.547,21.547,1a,7.551,1j,16.759
FJ831433,1,21.179,21.179,8.487,8.487,22.936,22.936,19.705,24.220,24.220,25.414,25.414,16.421,16.421,17.680,21.915,21.915,21.363,21.363,22.652,22.652,19.669,19.669,23.757,23.757,1b,8.487,1h,16.421
FJ831434,1,6.434,6.434,21.218,21.218,19.853,19.853,24.678,23.713,23.713,25.046,25.046,19.557,19.557,21.363,16.390,17.248,22.099,22.099,15.993,15.993,15.654,15.654,20.956,20.956,1a,6.434,1n,15.654
FJ831435,1,6.066,6.066,20.849,20.849,19.485,19.485,24.494,22.852,22.852,24.265,24.265,19.188,19.188,20.772,16.575,16.697,21.915,21.915,15.441,15.441,14.917,14.917,20.404,20.404,1a,6.066,1n,14.917
FJ831436,1,6.630,6.630,22.325,22.325,19.890,19.890,24.578,24.862,24.862,25.919,25.919,21.402,21.402,23.162,18.600,20.626,22.284,22.284,18.969,18.969,18.199,18.199,22.099,22.099,1a,6.630,1n,18.199
FJ831437,1,5.525,5.525,21.218,21.218,20.442,20.442,24.953,25.783,25.783,26.103,26.103,22.140,22.140,22.610,18.600,19.521,23.020,23.020,18.600,18.600,17.096,17.096,21.536,21.536,1a,5.525,1n,17.096
FJ831438,1,5.709,5.709,21.218,21.218,20.074,20.074,24.494,24.542,24.542,25.230,25.230,20.111,20.111,22.243,17.864,19.153,22.836,22.836,18.048,18.048,18.015,18.015,20.442,20.442,1a,5.709,1j,17.864
FJ831439,1,5.341,5.341,21.033,21.033,19.705,19.705,24.678,24.725,24.725,25.599,25.599,19.926,19.926,22.059,17.495,19.153,22.652,22.652,18.048,18.048,17.647,17.647,20.074,20.074,1a,5.341,1j,17.495
FJ864731,1,19.409,19.409,9.514,9.514,21.689,21.689,17.143,21.595,21.595,22.821,22.821,17.918,17.918,16.852,20.338,20.021,20.275,20.275,21.342,21.342,19.546,19.546,20.919,20.919,1b,9.514,1i,16.852
FJ864732,1,19.060,19.060,8.879,8.879,20.264,20.264,17.249,21.214,21.214,22.017,22.017,18.648,18.648,15.892,20.613,19.715,19.651,19.651,20.190,20.190,18.922,18.922,20.792,20.792,1b,8.879,1i,15.892
FJ864733,1,19.271,19.271,9.672,9.672,21.900,21.900,17.407,21.700,21.700,21.877,21.877,17.880,17.880,15.275,20.391,20.180,19.070,19.070,20.285,20.285,19.799,19.799,20.560,20.560,1b,9.672,1i,15.275
FJ864734,1,20.106,20.106,9.355,9.355,22.058,22.058,16.975,20.803,20.803,22.029,22.029,18.182,18.182,15.531,21.447,20.391,20.085,20.085,20.814,20.814,19.852,19.852,21.003,21.003,1b,9.355,1i,15.531
FJ864735,1,18.786,18.786,9.619,9.619,21.783,21.783,18.307,21.108,21.108,21.670,21.670,18.235,18.235,17.169,20.739,20.106,19.440,19.440,19.863,19.863,19.334,19.334,20.655,20.655,1b,9.619,1i,17.169
FJ864736,1,21.278,21.278,10.512,10.512,22.129,22.129,18.360,22.650,22.650,23.414,23.414,20.032,20.032,17.485,21.003,20.805,20.877,20.877,20.486,20.486,20.930,20.930,21.478,21.478,1b,10.512,1i,17.485
FJ864737,1,19.894,19.894,8.510,8.510,21.911,21.911,18.148,21.300,21.300,22.140,22.140,19.027,19.027,16.173,20.655,20.655,19.113,19.113,20.803,20.803,20.285,20.285,20.866,20.866,1b,8.510,1i,16.173
FJ864738,1,19.947,19.947,10.307,10.307,20.855,20.855,17.831,21.617,21.617,22.674,22.674,19.503,19.503,16.904,20.391,20.602,19.450,19.450,20.338,20.338,19.704,19.704,19.715,19.715,1b,10.307,1i,16.904
FJ864739,1,18.892,18.892,9.144,9.144,21.266,21.266,17.187,20.961,20.961,21.613,21.613,18.076,18.076,16.270,20.549,20.708,18.975,18.975,19.810,19.810,19.641,19.641,20.886,20.886,1b,9.144,1i,16.270
FJ864740,1,20.560,20.560,9.038,9.038,21.794,21.794,18.307,21.670,21.670,22.345,22.345,18.340,18.340,17.072,20.930,19.715,20.549,20.549,20.708,20.708,19.440,19.440,20.708,20.708,1b,9.038,1i,17.072
FJ864741,1,19.747,19.747,9.672,9.672,21.583,21.583,17.750,20.560,20.560,21.489,21.489,17.600,17.600,16.587,20.296,19.915,19.503,19.503,19.873,19.873,19.599,19.599,20.708,20.708,1b,9.672,1i,16.587
FJ864742,1,19.905,19.905,7.875,7.875,21.372,21.372,16.746,21.225,21.225,21.859,21.859,18.172,18.172,16.420,21.089,20.613,18.902,18.902,20.074,20.074,19.546,19.546,20.444,20.444,1b,7.875,1i,16.420
FJ864743,1,20.169,20.169,9.249,9.249,21.783,21.783,17.354,21.564,21.564,22.281,22.281,18.605,18.605,16.746,21.078,20.750,19.873,19.873,20.549,20.549,20.074,20.074,21.142,21.142,1b,9.249,1i,16.746
FJ864744,1,19.599,19.599,9.038,9.038,21.108,21.108,17.451,21.659,21.659,21.941,21.941,18.658,18.658,16.323,20.497,20.127,19.715,19.715,20.602,20.602,19.324,19.324,20.761,20.761,1b,9.038,1i,16.323
FJ864745,1,18.681,18.681,8.932,8.932,20.686,20.686,17.513,20.825,20.825,21.606,21.606,17.970,17.970,16.640,20.232,19.704,19.387,19.387,19.757,19.757,19.799,19.799,19.873,19.873,1b,8.932,1i,16.640
FJ864746,1,20.580,20.580,10.148,10.148,22.216,22.216,18.413,22.134,22.134,21.700,21.700,18.288,18.288,16.693,21.289,21.624,19.556,19.556,21.236,21.236,20.011,20.011,21.583,21.583,1b,10.148,1i,16.693
FJ864747,1,19.578,19.578,9.091,9.091,21.214,21.214,18.360,21.089,21.089,22.304,22.304,18.710,18.710,16.913,20.814,19.334,18.806,18.806,20.391,20.391,19.704,19.704,20.549,20.549,1b,9.091,1i,16.913
FJ864748,1,19.357,19.357,9.249,9.249,21.613,21.613,17.196,21.195,21.195,21.812,21.812,18.129,18.129,16.438,20.866,19.610,19.662,19.662,20.539,20.539,19.651,19.651,20.021,20.021,1b,9.249,1i,16.438
FJ864749,1,19.926,19.926,10.143,10.143,21.478,21.478,16.984,20.666,20.666,22.345,22.345,18.605,18.605,16.490,20.719,20.455,19.905,19.905,20.613,20.613,19.588,19.588,20.708,20.708,1b,10.143,1i,16.490
FJ864750,1,19.631,19.631,7.452,7.452,20.864,20.864,17.380,21.195,21.195,21.987,21.987,18.076,18.076,15.592,20.180,20.497,19.345,19.345,20.011,20.011,18.585,18.585,20.719,20.719,1b,7.452,1i,15.592
FJ864751,1,20.021,20.021,9.461,9.461,20.897,20.897,17.090,21.670,21.670,22.521,22.521,18.288,18.288,16.640,20.011,20.169,19.450,19.450,20.116,20.116,19.852,19.852,21.183,21.183,1b,9.461,1i,16.640
FJ864752,1,20.369,20.369,10.148,10.148,22.005,22.005,17.750,21.247,21.247,22.838,22.838,18.499,18.499,16.587,21.659,21.078,20.719,20.719,20.972,20.972,19.905,19.905,21.395,21.395,1b,10.148,1i,16.587
FJ864753,1,19.947,19.947,8.351,8.351,21.425,21.425,17.407,21.776,21.776,22.569,22.569,18.182,18.182,15.795,21.395,20.444,19.556,19.556,20.708,20.708,19.588,19.588,20.897,20.897,1b,8.351,1i,15.795
FJ864754,1,19.578,19.578,8.774,8.774,21.372,21.372,16.720,20.560,20.560,21.044,21.044,18.235,18.235,16.121,19.704,19.810,19.186,19.186,19.588,19.588,18.849,18.849,19.820,19.820,1b,8.774,1i,16.121
FJ864755,1,20.961,20.961,10.465,10.465,21.478,21.478,18.254,22.146,22.146,22.569,22.569,19.450,19.450,16.315,20.919,20.011,20.539,20.539,21.055,21.055,20.750,20.750,21.512,21.512,1b,10.465,1i,16.315
FJ864756,1,19.535,19.535,8.985,8.985,21.542,21.542,17.566,20.950,20.950,22.152,22.152,18.014,18.014,16.429,20.032,20.021,19.915,19.915,20.444,20.444,19.503,19.503,20.580,20.580,1b,8.985,1i,16.429
FJ864757,1,20.021,20.021,9.355,9.355,21.011,21.011,16.984,21.553,21.553,22.386,22.386,18.595,18.595,15.673,20.772,20.772,19.863,19.863,20.349,20.349,19.704,19.704,20.106,20.106,1b,9.355,1i,15.673
