Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
AB470009,4,9.215,22.297,12.287,12.628,12.628,15.700,15.700,19.588,16.838,16.838,15.017,12.628,19.454,19.454,16.382,18.900,14.334,17.406,13.652,16.041,16.041,20.478,20.478,4a,9.215,4c,12.287
AB470010,4,9.215,21.843,12.969,14.676,14.676,15.700,15.700,18.621,18.276,18.276,17.406,15.017,19.728,19.795,17.747,19.310,16.382,17.747,16.724,15.700,15.700,21.429,21.429,4a,9.215,4c,12.969
AB470011,4,13.158,24.231,14.286,16.854,16.854,18.045,18.045,20.076,17.045,17.045,19.549,15.385,20.233,21.429,17.669,18.605,13.910,19.549,19.549,19.173,19.173,22.932,22.932,4a,13.158,4r,13.910
AB470012,4,11.263,21.502,12.969,16.041,16.041,16.041,16.041,15.808,15.120,15.120,14.676,12.628,18.707,20.819,16.382,17.869,15.017,18.430,18.430,13.652,13.652,20.408,20.408,4a,11.263,4m,12.628
AB470013,4,11.604,20.068,13.652,12.969,12.969,16.041,16.041,18.213,17.869,17.869,15.017,15.017,18.707,17.406,14.676,17.182,15.700,17.065,16.724,14.676,14.676,20.819,20.819,4a,11.604,4d,12.969
AB470014,4,8.874,21.843,11.945,13.946,13.946,16.382,16.382,17.526,17.182,17.182,15.358,12.969,18.089,17.747,15.358,17.526,15.358,16.041,17.406,15.358,15.358,21.843,21.843,4a,8.874,4c,11.945
AB470015,4,12.414,21.306,10.690,14.089,14.089,15.862,15.862,17.014,16.319,16.319,16.207,13.793,19.310,18.621,16.207,20.486,16.207,16.897,17.586,17.586,17.586,20.690,20.690,4c,10.690,4a,12.414
AB470016,4,11.604,20.408,13.311,14.334,14.334,14.676,14.676,17.182,17.526,17.526,15.358,13.652,19.388,19.454,17.747,19.588,15.358,15.700,18.771,17.065,17.065,20.478,20.478,4a,11.604,4c,13.311
AB470017,4,9.556,21.843,12.969,15.358,15.358,16.382,16.382,18.557,17.869,17.869,17.065,14.334,18.027,20.478,18.771,19.588,16.724,19.454,17.747,16.382,16.382,21.843,21.843,4a,9.556,4c,12.969
AB470018,4,9.898,21.843,14.334,16.724,16.724,15.700,15.700,17.526,17.869,17.869,16.724,15.700,17.406,18.089,17.065,18.900,17.065,18.430,18.089,17.065,17.065,21.088,21.088,4a,9.898,4c,14.334
AB470019,4,11.604,20.504,15.017,15.017,15.017,15.700,15.700,19.244,17.526,17.526,16.041,14.676,19.113,17.747,17.747,17.526,16.041,17.406,17.406,17.065,17.065,20.068,20.068,4a,11.604,4m,14.676
AB470020,4,10.239,21.502,12.969,14.334,14.334,17.065,17.065,19.588,17.869,17.869,17.065,15.700,18.771,19.454,18.771,19.931,16.724,19.113,18.089,17.065,17.065,20.339,20.339,4a,10.239,4c,12.969
AB470021,4,8.191,20.478,11.945,13.946,13.946,15.358,15.358,17.526,16.838,16.838,16.382,14.334,19.113,19.454,16.724,18.213,16.041,17.747,17.406,16.382,16.382,20.068,20.068,4a,8.191,4c,11.945
AB470022,4,9.556,20.819,11.945,15.986,15.986,15.700,15.700,16.838,16.838,16.838,16.382,15.017,20.478,20.819,18.089,19.244,14.334,18.771,17.406,16.724,16.724,21.769,21.769,4a,9.556,4c,11.945
AB470023,4,10.239,20.478,13.311,14.676,14.676,14.676,14.676,17.526,17.182,17.182,15.700,14.676,18.771,18.089,17.065,18.900,16.382,16.041,16.724,16.041,16.041,18.707,18.707,4a,10.239,4c,13.311
AB470024,4,8.874,19.795,11.945,14.676,14.676,14.676,14.676,18.900,16.495,16.495,15.017,13.311,19.795,19.795,17.747,18.900,16.382,17.406,17.406,16.041,16.041,20.748,20.748,4a,8.874,4c,11.945
AB470025,4,8.874,20.478,11.945,13.946,13.946,16.041,16.041,18.900,16.151,16.151,14.334,13.993,18.089,17.747,15.700,16.838,15.358,17.406,16.041,14.334,14.334,20.748,20.748,4a,8.874,4c,11.945
AB470026,4,12.287,23.891,12.287,17.747,17.747,16.041,16.041,19.931,18.213,18.213,15.700,14.334,19.388,17.406,17.747,19.244,15.358,17.747,18.089,15.700,15.700,21.502,21.502,4c,12.287,4a,12.287
AB470027,4,10.239,23.208,10.580,15.017,15.017,15.700,15.700,18.213,15.464,15.464,13.993,13.652,18.771,17.406,15.017,18.557,13.993,15.700,16.041,16.041,16.041,20.478,20.478,4a,10.239,4c,10.580
AB470028,4,9.215,20.478,11.604,13.993,13.993,12.969,12.969,18.557,14.777,14.777,14.334,12.287,18.430,18.430,16.041,17.869,14.676,17.065,16.382,15.700,15.700,19.795,19.795,4a,9.215,4c,11.604
AB470029,4,8.532,22.526,14.334,14.334,14.334,15.358,15.358,18.900,16.838,16.838,17.406,14.676,20.478,18.771,17.406,19.588,15.017,18.771,17.065,18.089,18.089,21.843,21.843,4a,8.532,4d,14.334
AB470030,4,9.408,20.557,12.544,13.542,13.542,15.331,15.331,18.246,13.333,13.333,14.983,12.544,17.266,17.770,14.029,17.193,13.240,18.118,15.679,16.376,16.376,19.512,19.512,4a,9.408,4m,12.544
AB470031,4,6.993,21.348,11.888,13.986,13.986,15.141,15.141,17.021,14.184,14.184,13.287,11.888,18.310,16.901,15.493,18.310,15.035,15.734,16.434,16.084,16.084,19.366,19.366,4a,6.993,4m,11.888
AB470032,4,10.580,22.789,13.652,14.626,14.626,18.430,18.430,19.931,16.151,16.151,15.358,13.652,20.137,19.454,16.382,18.900,16.041,16.724,17.747,17.747,17.747,22.184,22.184,4a,10.580,4m,13.652
AB470033,4,8.874,22.302,12.287,15.358,15.358,17.406,17.406,20.275,17.526,17.526,16.724,13.993,19.388,20.137,17.406,18.900,16.724,18.430,19.113,16.724,16.724,20.000,20.000,4a,8.874,4c,12.287
AB470034,4,10.580,19.048,12.969,15.017,15.017,16.041,16.041,20.619,17.526,17.526,16.382,14.676,18.707,19.454,18.430,19.244,16.724,18.430,17.747,17.406,17.406,19.454,19.454,4a,10.580,4c,12.969
AB470035,4,10.239,21.160,12.628,15.306,15.306,16.382,16.382,18.557,16.838,16.838,16.382,14.676,18.089,17.406,16.382,19.244,16.041,18.771,17.406,15.358,15.358,20.478,20.478,4a,10.239,4c,12.628
AB470036,4,10.239,18.638,11.263,13.946,13.946,14.334,14.334,16.495,14.777,14.777,13.311,12.969,16.667,17.406,15.017,16.495,15.358,16.382,17.406,12.287,12.287,19.795,19.795,4a,10.239,4c,11.263
AB470037,4,9.059,20.741,13.589,14.583,14.583,14.545,14.545,17.544,16.491,16.491,16.725,14.983,17.668,18.081,16.667,20.351,15.278,17.422,18.815,17.073,17.073,20.370,20.370,4a,9.059,4c,13.589
AB470038,4,8.191,19.113,12.287,13.993,13.993,14.676,14.676,16.838,15.464,15.464,13.993,13.311,18.089,17.747,16.041,18.900,14.676,16.724,17.905,16.382,16.382,19.454,19.454,4a,8.191,4c,12.287
AB470039,4,8.874,20.137,12.628,13.993,13.993,15.017,15.017,16.838,13.746,13.746,13.311,12.628,16.041,18.430,14.676,16.838,15.358,17.747,16.382,11.604,11.604,19.795,19.795,4a,8.874,4v,11.604
AB470040,4,7.509,21.843,12.287,14.286,14.286,15.017,15.017,17.182,16.151,16.151,16.041,13.993,20.137,18.430,16.382,18.213,13.993,17.406,18.771,15.700,15.700,21.843,21.843,4a,7.509,4c,12.287
AB470041,4,8.651,20.069,12.111,13.841,13.841,14.983,14.983,17.895,15.439,15.439,14.676,13.495,18.467,19.454,15.679,18.246,14.634,16.028,16.263,14.634,14.634,19.861,19.861,4a,8.651,4c,12.111
AB470042,4,9.556,22.867,12.628,15.358,15.358,17.065,17.065,17.869,17.526,17.526,15.358,13.993,20.819,19.454,17.406,19.244,17.747,16.382,18.089,15.700,15.700,21.843,21.843,4a,9.556,4c,12.628
AB470043,4,9.556,20.149,11.263,14.334,14.334,14.676,14.676,14.828,14.828,14.828,15.700,15.700,17.747,17.406,15.700,19.310,16.041,15.700,17.065,14.676,14.676,20.819,20.819,4a,9.556,4c,11.263
AB470044,4,12.287,24.232,13.652,17.406,17.406,18.430,18.430,20.000,19.310,19.310,18.430,16.724,18.089,19.795,17.406,20.345,18.430,19.113,19.454,15.700,15.700,22.184,22.184,4a,12.287,4c,13.652
AB470045,4,9.556,21.502,11.604,14.334,14.334,15.700,15.700,17.869,16.151,16.151,14.676,12.628,18.771,18.771,15.017,18.900,15.358,16.041,16.724,16.382,16.382,19.113,19.113,4a,9.556,4c,11.604
AB470046,4,7.534,18.727,10.959,14.334,14.334,14.789,14.789,15.957,14.184,14.184,13.636,13.103,16.041,16.549,15.753,17.586,13.636,17.123,17.808,15.068,15.068,19.718,19.718,4a,7.534,4c,10.959
AB470047,4,8.191,20.819,11.604,13.311,13.311,15.017,15.017,17.526,16.151,16.151,14.676,13.652,16.382,18.430,14.676,19.588,15.017,17.065,16.382,16.041,16.041,19.113,19.113,4a,8.191,4c,11.604
AB470048,4,8.532,23.549,10.580,14.676,14.676,15.017,15.017,17.869,15.464,15.464,16.382,14.334,18.771,18.430,17.406,20.962,14.334,16.724,17.406,15.700,15.700,22.526,22.526,4a,8.532,4c,10.580
AB470049,4,8.191,20.819,12.287,13.946,13.946,13.993,13.993,17.526,17.869,17.869,14.676,14.676,19.454,19.454,16.724,16.838,15.358,16.724,16.041,15.017,15.017,21.088,21.088,4a,8.191,4c,12.287
AB470050,4,6.826,20.137,11.263,14.676,14.676,13.311,13.311,16.151,16.838,16.838,13.652,12.628,18.089,19.113,17.065,17.869,15.700,15.017,16.382,13.652,13.652,21.160,21.160,4a,6.826,4c,11.263
AB470051,4,7.509,20.478,10.922,14.334,14.334,15.017,15.017,17.182,15.808,15.808,14.334,13.311,17.406,18.771,15.700,18.213,15.358,16.724,17.065,13.993,13.993,21.160,21.160,4a,7.509,4c,10.922
AB470052,4,8.532,20.478,13.652,15.700,15.700,15.017,15.017,16.838,17.869,17.869,14.334,14.334,19.795,19.113,16.724,18.557,16.382,15.700,17.747,15.017,15.017,20.068,20.068,4a,8.532,4c,13.652
AB470053,4,6.485,21.160,11.263,13.993,13.993,13.652,13.652,16.495,15.464,15.464,15.358,12.628,18.771,18.771,15.700,18.557,15.700,16.041,16.382,14.676,14.676,20.819,20.819,4a,6.485,4c,11.263
AB470054,4,7.850,22.526,12.969,16.041,16.041,15.358,15.358,17.869,17.869,17.869,16.724,15.700,19.048,21.843,17.406,21.649,17.065,19.454,18.771,17.406,17.406,21.843,21.843,4a,7.850,4c,12.969
AB470055,4,7.850,21.843,11.604,14.334,14.334,15.017,15.017,17.869,17.526,17.526,16.724,13.652,18.367,20.478,16.724,19.588,16.041,18.430,18.430,16.382,16.382,22.526,22.526,4a,7.850,4c,11.604
AB470056,4,8.562,21.379,12.671,14.726,14.726,14.138,14.138,15.625,16.667,16.667,15.862,13.103,19.521,19.655,16.438,19.310,14.138,17.808,17.808,15.753,15.753,21.724,21.724,4a,8.562,4c,12.671
AB470057,4,7.850,20.819,12.287,12.969,12.969,15.358,15.358,18.213,15.808,15.808,13.993,12.969,18.430,17.747,15.700,16.838,14.676,15.358,16.382,14.334,14.334,20.068,20.068,4a,7.850,4c,12.287
AB470058,4,10.239,20.478,15.017,14.626,14.626,15.017,15.017,18.900,16.838,16.838,15.358,15.700,20.137,18.771,16.382,18.557,15.017,17.406,16.724,18.089,18.089,21.843,21.843,4a,10.239,4d,14.626
AB470059,4,9.215,21.502,12.628,15.306,15.306,15.017,15.017,18.900,15.464,15.464,15.700,13.652,18.430,18.430,17.065,18.900,15.358,16.382,16.382,13.652,13.652,22.184,22.184,4a,9.215,4c,12.628
AB470060,4,10.239,22.526,13.652,13.605,13.605,17.406,17.406,19.931,16.151,16.151,14.676,13.993,17.687,18.430,15.700,16.838,16.382,14.676,15.700,15.700,15.700,22.109,22.109,4a,10.239,4c,13.652
AB470061,4,14.334,19.454,15.358,15.700,15.700,14.334,14.334,19.244,15.808,15.808,12.969,6.826,16.382,16.724,12.628,17.869,17.065,17.065,16.041,13.311,13.311,20.137,20.137,4m,6.826,4p,12.628
AB470062,4,18.089,19.173,18.771,16.382,16.382,17.065,17.065,20.275,18.213,18.213,6.485,15.017,18.771,18.430,13.652,14.089,18.089,14.334,14.334,12.628,12.628,19.454,19.454,4l,6.485,4v,12.628
AB470063,4,18.089,19.549,18.771,15.017,15.017,16.041,16.041,20.619,18.089,18.089,5.802,15.017,17.406,17.065,12.628,12.027,17.065,15.358,14.334,11.945,11.945,20.478,20.478,4l,5.802,4v,11.945
AB470064,4,16.724,18.352,17.406,15.700,15.700,15.358,15.358,17.586,16.552,16.552,6.826,14.334,17.406,17.747,13.993,12.759,16.724,14.676,16.382,10.580,10.580,19.454,19.454,4l,6.826,4v,10.580
AB470065,4,16.724,20.677,16.724,14.676,14.676,14.334,14.334,19.588,15.464,15.464,6.485,11.263,17.747,16.724,11.263,12.371,16.382,12.969,13.993,11.604,11.604,19.454,19.454,4l,6.485,4m,11.263
AB470066,4,17.065,20.979,16.041,14.676,14.676,14.685,14.685,19.014,16.549,16.549,9.859,13.028,8.191,15.385,12.628,15.464,14.695,17.065,13.669,13.311,13.311,18.881,18.881,4n,8.191,4l,9.859
AB470067,4,16.547,21.502,15.827,17.065,17.065,16.382,16.382,19.931,17.406,17.406,11.945,15.700,9.556,17.065,13.311,17.182,16.041,17.266,16.724,14.676,14.676,19.454,19.454,4n,9.556,4l,11.945
AB470068,4,16.058,20.974,15.328,15.693,15.693,14.964,14.964,16.544,16.544,16.544,12.774,15.328,10.219,14.760,14.599,14.961,13.504,18.382,16.058,14.234,14.234,19.259,19.259,4n,10.219,4l,12.774
AB470069,4,17.065,21.502,16.724,13.993,13.993,17.065,17.065,18.557,16.724,16.724,14.676,16.041,15.700,7.167,16.382,16.838,15.017,18.089,16.724,12.969,12.969,17.747,17.747,4o,7.167,4v,12.969
AB470251,4,11.945,21.502,11.604,14.966,14.966,15.700,15.700,19.588,16.151,16.151,11.604,14.334,17.065,17.747,16.382,16.151,15.358,15.017,18.089,14.334,14.334,20.137,20.137,4l,11.604,4c,11.604
AB470252,4,7.850,21.502,12.287,15.017,15.017,15.017,15.017,17.526,17.869,17.869,15.017,13.652,17.747,17.065,16.041,18.900,17.406,16.041,16.724,14.334,14.334,20.478,20.478,4a,7.850,4c,12.287
AB470253,4,8.874,20.478,11.263,13.311,13.311,14.334,14.334,17.526,14.777,14.777,15.358,14.334,17.065,17.747,16.724,17.869,15.017,18.089,15.017,13.652,13.652,19.728,19.728,4a,8.874,4c,11.263
AB470254,4,8.191,20.137,11.263,14.334,14.334,14.676,14.676,17.182,14.777,14.777,14.676,12.969,16.667,18.771,15.358,17.182,14.334,17.065,16.610,12.969,12.969,19.257,19.257,4a,8.191,4c,11.263
AB470255,4,8.874,20.819,10.239,14.334,14.334,14.334,14.334,17.869,15.120,15.120,13.311,11.945,16.724,17.406,14.334,17.182,14.676,17.406,17.406,13.652,13.652,20.137,20.137,4a,8.874,4c,10.239
AB661804,4,9.172,20.427,12.166,16.617,16.617,15.584,15.584,19.169,17.785,17.785,17.431,17.804,18.581,17.846,18.043,18.694,17.162,15.088,18.991,15.727,15.727,19.741,19.741,4a,9.172,4c,12.166
AB661814,4,8.442,24.671,13.245,17.822,17.822,18.152,18.152,21.452,19.472,19.472,16.013,18.333,20.462,18.482,20.199,19.142,23.179,17.492,20.261,14.851,14.851,21.053,21.053,4a,8.442,4c,13.245
AB661819,4,9.554,24.038,13.183,16.883,16.883,18.971,18.971,22.508,20.900,20.900,16.077,17.685,19.936,18.850,20.767,19.489,23.003,17.685,19.614,14.791,14.791,21.595,21.595,4a,9.554,4c,13.183
AB795432,4,7.995,19.651,10.553,14.157,14.157,15.962,15.962,17.099,15.632,15.632,13.600,14.262,16.084,15.228,15.567,15.341,17.746,14.895,16.657,14.157,14.157,18.363,18.363,4a,7.995,4c,10.553
AF046823,4,10.811,21.635,10.909,15.596,15.596,14.904,14.904,20.091,18.468,18.468,16.818,15.000,18.468,18.182,16.818,20.455,17.727,18.636,20.000,18.018,18.018,19.444,19.444,4a,10.811,4c,10.909
AF046824,4,15.455,18.660,17.431,12.613,12.613,17.117,17.117,20.721,15.068,15.068,14.414,14.091,13.636,11.712,15.315,15.766,14.865,17.568,16.667,15.000,15.000,17.593,17.593,4o,11.712,4d,12.613
AF271800,4,7.418,20.186,10.089,13.056,13.056,15.134,15.134,16.822,15.265,15.265,14.837,12.463,17.751,19.048,16.467,18.398,14.837,17.059,17.015,14.540,14.540,19.585,19.585,4a,7.418,4c,10.089
AF271801,4,7.647,22.714,12.353,13.824,13.824,17.404,17.404,19.062,17.009,17.009,15.294,13.529,17.109,18.584,17.647,19.118,15.249,18.047,16.049,16.471,16.471,20.354,20.354,4a,7.647,4c,12.353
AF271802,4,10.294,22.647,13.529,14.706,14.706,16.224,16.224,19.118,18.235,18.235,15.882,15.882,17.699,20.649,18.235,17.941,17.059,18.343,17.445,16.176,16.176,21.534,21.534,4a,10.294,4c,13.529
AF271803,4,10.557,20.882,12.317,14.620,14.620,16.814,16.814,19.062,15.543,15.543,15.836,15.249,17.109,19.118,17.889,18.182,15.543,17.699,16.923,15.000,15.000,19.412,19.412,4a,10.557,4c,12.317
AF271804,4,7.353,20.944,10.588,13.235,13.235,15.089,15.089,17.353,15.294,15.294,15.294,13.235,18.879,19.469,16.471,17.941,14.412,17.751,16.667,15.882,15.882,19.174,19.174,4a,7.353,4c,10.588
AF271805,4,8.824,21.829,12.059,13.235,13.235,16.224,16.224,18.824,17.353,17.353,13.235,13.235,16.814,18.879,17.353,16.471,17.059,15.385,15.432,12.941,12.941,19.469,19.469,4a,8.824,4c,12.059
AF271806,4,11.765,21.807,11.471,14.663,14.663,18.069,18.069,18.323,16.471,16.471,17.059,15.294,18.824,23.009,18.235,20.000,16.471,19.231,17.964,17.059,17.059,19.764,19.764,4c,11.471,4a,11.765
AF271807,4,7.353,20.059,11.471,13.824,13.824,13.864,13.864,16.511,17.647,17.647,14.706,13.824,17.994,19.764,17.059,18.824,16.176,17.160,15.480,15.000,15.000,20.059,20.059,4a,7.353,4c,11.471
AF271808,4,9.118,23.304,12.059,15.000,15.000,18.639,18.639,20.294,16.471,16.471,14.706,14.118,18.879,19.764,17.059,18.529,16.765,18.047,18.210,15.882,15.882,19.174,19.174,4a,9.118,4c,12.059
AF271809,4,9.118,22.124,11.471,14.706,14.706,15.385,15.385,17.941,16.176,16.176,14.118,13.824,18.584,19.469,16.765,18.824,15.882,16.272,17.284,16.176,16.176,18.584,18.584,4a,9.118,4c,11.471
AF271810,4,9.412,22.419,12.059,14.412,14.412,17.404,17.404,17.941,17.059,17.059,13.529,12.941,18.289,19.764,17.353,17.647,16.765,15.680,16.358,15.000,15.000,20.059,20.059,4a,9.412,4c,12.059
AF271811,4,8.235,23.167,12.647,15.588,15.588,17.066,17.066,16.511,15.265,15.265,17.647,14.118,20.944,21.829,18.235,20.294,17.059,17.456,18.519,16.765,16.765,21.534,21.534,4a,8.235,4c,12.647
AF271812,4,8.235,20.059,9.706,13.235,13.235,16.519,16.519,17.059,15.588,15.588,13.529,12.941,15.929,17.699,14.118,15.294,13.235,16.864,16.199,14.706,14.706,20.649,20.649,4a,8.235,4c,9.706
AF271813,4,12.647,20.649,14.118,14.118,14.118,14.159,14.159,19.938,14.330,14.330,12.059,7.353,17.109,19.174,13.824,16.765,16.471,17.160,14.925,13.824,13.824,19.706,19.706,4m,7.353,4l,12.059
AF271814,4,16.765,18.879,18.529,16.765,16.765,19.469,19.469,22.059,18.235,18.235,14.412,17.647,17.994,6.785,15.082,17.059,17.941,18.343,17.162,16.765,16.765,17.109,17.109,4o,6.785,4l,14.412
AF271815,4,19.940,21.958,19.940,19.048,19.048,18.060,18.060,21.726,20.536,20.536,18.750,20.238,18.398,4.167,17.276,19.345,19.048,20.060,18.937,17.857,17.857,19.104,19.104,4o,4.167,4v,17.857
AF271816,4,15.882,21.239,15.294,14.118,14.118,17.109,17.109,19.941,16.471,16.471,6.471,14.412,16.519,19.174,14.706,12.647,17.353,12.426,14.019,12.353,12.353,21.239,21.239,4l,6.471,4v,12.353
AF308573,4,8.970,20.748,12.871,16.556,16.556,14.286,14.286,16.556,17.881,17.881,16.225,15.282,19.672,17.500,16.776,18.874,15.615,18.605,19.269,16.944,16.944,20.137,20.137,4a,8.970,4c,12.871
AF308574,4,15.686,20.890,15.033,5.921,5.921,17.162,17.162,20.598,12.625,12.625,15.615,14.803,17.492,18.750,14.754,17.931,16.887,16.447,15.461,14.052,14.052,18.667,18.667,4d,5.921,4k,12.625
AF308575,4,15.686,20.205,14.706,4.934,4.934,16.502,16.502,19.934,13.289,13.289,14.950,15.461,16.832,18.750,14.426,16.897,16.887,17.105,14.803,14.706,14.706,18.855,18.855,4d,4.934,4k,13.289
AF388477,4,16.335,19.763,17.530,3.557,3.557,17.787,17.787,20.800,11.200,11.200,14.343,15.020,16.466,18.327,13.546,15.936,16.400,17.530,15.139,15.139,15.139,16.466,16.466,4d,3.557,4k,11.200
AF515974,4,15.634,20.561,15.044,4.720,4.720,16.272,16.272,20.312,12.812,12.812,15.929,14.159,18.047,19.469,15.339,19.174,17.404,17.507,14.072,15.294,15.294,18.935,18.935,4d,4.720,4m,14.159
AF515975,4,15.634,20.561,15.634,4.425,4.425,16.272,16.272,20.312,13.438,13.438,16.519,14.749,18.639,19.469,15.929,19.174,17.404,17.804,14.671,14.706,14.706,19.527,19.527,4d,4.425,4m,14.749
AF516053,4,15.044,20.710,15.634,5.015,5.015,17.456,17.456,20.938,13.125,13.125,15.339,14.749,17.160,20.649,16.224,17.994,15.929,18.101,13.473,15.882,15.882,18.639,18.639,4d,5.015,4t,13.473
AF516054,4,14.749,20.561,14.454,3.835,3.835,17.160,17.160,20.938,12.812,12.812,15.339,14.159,17.160,19.764,15.339,18.289,16.814,17.211,13.473,14.749,14.749,19.527,19.527,4d,3.835,4t,13.473
AF516055,4,14.749,20.872,14.454,5.900,5.900,16.864,16.864,19.062,14.688,14.688,14.749,13.864,16.864,17.109,14.159,17.404,15.929,16.914,15.015,14.159,14.159,18.639,18.639,4d,5.900,4m,13.864
AF516056,4,15.339,21.184,14.749,4.425,4.425,17.751,17.751,19.062,11.562,11.562,15.044,13.864,16.568,20.354,15.044,18.289,15.044,17.507,12.874,15.044,15.044,18.639,18.639,4d,4.425,4k,11.562
AF516057,4,15.044,20.561,14.454,3.540,3.540,17.160,17.160,19.375,12.500,12.500,15.634,14.454,17.751,19.469,15.634,18.289,16.224,16.914,14.371,14.454,14.454,18.639,18.639,4d,3.540,4k,12.500
AJ231456,4,15.385,18.396,15.837,2.703,2.703,17.117,17.117,20.548,10.046,10.046,13.964,14.480,14.932,18.919,13.063,15.315,15.837,17.568,14.865,14.865,14.865,15.668,15.668,4d,2.703,4k,10.046
AJ231457,4,16.290,18.396,16.742,3.604,3.604,17.568,17.568,20.548,10.046,10.046,13.964,14.480,14.932,18.018,13.063,15.315,15.837,18.468,15.766,14.865,14.865,14.747,14.747,4d,3.604,4k,10.046
AJ231458,4,16.290,18.056,16.742,3.604,3.604,16.667,16.667,19.635,10.046,10.046,13.063,14.480,14.027,18.018,12.162,14.414,14.932,17.568,15.766,13.964,13.964,14.747,14.747,4d,3.604,4k,10.046
AJ231459,4,15.385,18.396,15.837,2.703,2.703,17.117,17.117,20.548,10.046,10.046,13.964,14.480,14.932,18.919,13.063,15.315,15.837,17.568,14.865,14.865,14.865,15.668,15.668,4d,2.703,4k,10.046
AJ231460,4,15.385,18.396,15.837,2.703,2.703,17.117,17.117,20.548,10.046,10.046,13.964,14.480,14.932,18.919,13.063,15.315,15.837,17.568,14.865,14.865,14.865,15.668,15.668,4d,2.703,4k,10.046
AJ231461,4,16.290,18.396,16.742,3.604,3.604,17.117,17.117,19.635,10.046,10.046,13.964,14.480,14.932,18.018,13.063,15.315,14.932,18.468,15.766,13.964,13.964,15.668,15.668,4d,3.604,4k,10.046
AJ231462,4,15.837,17.925,16.290,3.153,3.153,17.117,17.117,20.091,9.589,9.589,13.514,14.027,14.480,18.468,12.613,14.865,15.385,18.018,15.315,14.414,14.414,15.207,15.207,4d,3.153,4k,9.589
AJ231463,4,17.195,21.226,18.552,5.856,5.856,18.468,18.468,20.091,11.872,11.872,15.315,15.837,15.837,21.171,15.315,18.018,16.290,18.919,15.766,16.216,16.216,17.972,17.972,4d,5.856,4k,11.872
AJ231464,4,17.647,20.755,18.100,5.405,5.405,18.919,18.919,20.548,11.416,11.416,15.766,16.290,15.385,20.721,14.865,17.568,15.837,19.369,16.216,16.667,16.667,17.512,17.512,4d,5.405,4k,11.416
AJ231465,4,9.955,18.009,11.765,16.592,16.592,13.514,13.514,17.352,20.091,20.091,18.018,16.742,19.005,18.919,17.568,18.468,17.195,15.934,18.468,17.195,17.195,17.708,17.708,4a,9.955,4c,11.765
AJ231466,4,9.050,20.853,11.312,15.247,15.247,13.063,13.063,19.178,18.721,18.721,18.018,15.385,19.910,17.568,17.568,19.820,16.290,20.721,19.820,18.552,18.552,17.188,17.188,4a,9.050,4c,11.312
AJ231483,4,15.183,17.453,16.143,17.568,17.568,6.306,6.306,19.091,18.779,18.779,16.216,15.315,16.143,17.568,15.315,18.919,17.195,18.605,19.457,15.315,15.315,16.509,16.509,4f,6.306,4m,15.315
AJ231484,4,16.230,18.396,17.040,17.568,17.568,7.207,7.207,20.000,19.718,19.718,17.117,15.766,17.040,18.468,16.216,19.820,18.100,17.674,20.362,16.216,16.216,17.453,17.453,4f,7.207,4m,15.766
AJ231485,4,16.754,18.868,16.592,18.018,18.018,7.658,7.658,20.455,20.188,20.188,17.568,15.315,17.489,18.919,16.667,20.270,18.552,18.140,20.814,16.667,16.667,17.925,17.925,4f,7.658,4m,15.315
AJ231486,4,15.183,17.925,16.592,16.216,16.216,7.658,7.658,20.455,18.310,18.310,16.667,14.414,16.143,18.468,16.216,19.369,18.100,17.209,20.362,15.766,15.766,16.038,16.038,4f,7.658,4m,14.414
AJ231487,4,14.660,17.453,15.888,15.421,15.421,5.742,5.742,19.524,17.840,17.840,16.667,13.551,16.143,18.468,16.216,19.369,18.100,17.674,19.159,15.766,15.766,15.566,15.566,4f,5.742,4m,13.551
