Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
JX183552,633,6,30.016,30.016,28.278,27.199,30.906,27.199,29.068,28.776,23.016,26.899,26.032,16.667,17.823,23.492,21.587,21.587,28.935,27.504,26.772,29.968,30.829,27.129,27.129,28.031,28.549,28.549,26.375,26.375,27.287,27.287,0.000,0.000,30.130,28.481,28.481,21.463,21.463,29.226,29.226,22.397,22.397,30.174,15.238,15.238,17.089,6xb,0.000,6xi,15.238
JX183553,629,6,28.864,28.864,28.095,27.316,29.683,27.113,29.905,29.412,25.596,23.548,25.559,19.101,19.654,24.642,24.165,24.165,29.477,26.518,25.556,28.006,30.455,28.368,28.368,28.045,28.192,28.192,27.228,27.228,27.619,27.619,18.919,18.919,28.594,28.230,28.230,22.871,22.871,28.526,28.526,21.384,21.384,30.366,17.488,17.488,19.078,6xi,17.488,6xb,18.919
JX183554,633,6,29.236,29.236,26.667,28.185,29.831,28.389,29.452,27.258,22.734,23.529,23.003,18.314,14.850,21.940,20.896,20.896,29.133,26.246,26.023,29.700,29.805,27.504,27.504,27.157,26.774,26.774,25.125,25.125,25.710,25.710,17.342,17.342,28.025,25.000,25.000,18.719,18.719,26.393,26.393,19.440,19.440,27.197,15.686,15.686,18.601,6l,14.850,6xi,15.686
JX183555,636,6,30.709,30.709,27.330,29.048,29.858,26.032,29.874,28.453,23.968,24.132,22.821,19.391,6.447,24.127,20.476,20.476,29.319,28.776,24.487,29.764,30.538,28.571,28.571,27.170,28.571,28.571,24.756,24.756,26.825,26.825,17.722,17.722,27.302,26.856,26.856,18.966,18.966,26.899,26.899,19.340,19.340,29.542,18.254,18.254,18.196,6l,6.447,6xb,17.722
JX183556,633,6,28.639,28.639,25.990,28.549,29.173,27.476,29.180,29.549,23.016,23.697,22.540,18.910,7.899,23.968,19.683,19.683,28.431,27.113,25.556,30.490,28.793,28.413,28.413,28.296,27.892,27.892,26.016,26.016,27.345,27.345,18.254,18.254,27.113,27.143,27.143,19.401,19.401,26.868,26.868,18.957,18.957,30.000,17.619,17.619,18.889,6l,7.899,6xi,17.619
JX183557,636,6,27.778,27.778,28.728,27.866,29.268,28.914,27.445,28.214,26.382,23.817,25.397,22.311,20.094,20.952,14.603,14.603,28.095,28.047,24.762,30.332,29.606,28.413,28.413,27.288,28.323,28.323,26.307,26.307,27.504,27.504,21.801,21.801,27.213,25.837,25.837,0.000,0.000,27.389,27.389,14.308,14.308,29.194,21.725,21.725,22.187,6xe,0.000,6xg,14.308
JX183558,630,6,28.548,28.548,29.700,26.504,29.291,26.504,27.053,26.813,21.587,18.325,16.825,24.394,22.414,24.406,22.698,22.698,25.449,26.645,26.797,28.323,29.000,27.409,27.409,27.023,27.417,27.417,25.968,25.968,26.774,26.774,24.525,24.525,26.936,29.506,29.506,22.362,22.362,25.938,25.938,23.150,23.150,25.620,23.138,23.138,25.276,6j,16.825,6i,18.325
KC191671,630,6,30.635,30.635,29.356,28.981,30.236,29.506,28.504,28.814,23.651,25.397,25.478,24.077,18.740,21.587,4.762,4.762,29.841,29.549,27.778,29.653,31.301,28.889,28.889,27.787,29.002,29.002,27.302,27.302,29.571,29.571,21.270,21.270,29.984,28.481,28.481,15.739,15.739,28.039,28.039,14.488,14.488,30.323,23.051,23.051,23.810,6n,4.762,6xg,14.488
KC441477,639,6,4.069,4.069,21.609,27.461,31.452,28.233,29.595,30.210,28.874,27.076,30.384,28.479,29.002,29.160,32.063,32.063,26.232,27.504,28.081,29.421,29.827,26.209,26.209,28.824,29.114,29.114,29.319,29.319,30.794,30.794,29.384,29.384,28.323,20.978,20.978,27.937,27.937,28.147,28.147,31.220,31.220,30.174,29.319,29.319,28.639,6a,4.069,6xd,20.978
KC441478,639,6,4.069,4.069,22.082,27.288,31.962,29.068,30.109,31.111,29.272,26.741,30.111,28.595,28.571,29.160,31.487,31.487,26.073,27.345,28.549,30.047,29.797,27.500,27.500,29.308,28.548,28.548,29.022,29.022,29.841,29.841,29.764,29.764,28.843,21.940,21.940,27.861,27.861,27.616,27.616,30.745,30.745,30.016,28.889,28.889,28.661,6a,4.069,6xd,21.940
KC441479,639,6,4.225,4.225,22.240,27.461,32.437,28.864,29.128,30.952,29.794,28.006,30.222,27.625,29.365,29.160,31.905,31.905,27.027,27.504,28.393,30.516,30.926,27.301,27.301,29.147,28.871,28.871,29.180,29.180,31.270,31.270,28.819,28.819,29.319,21.304,21.304,27.695,27.695,27.787,27.787,31.537,31.537,30.964,28.730,28.730,28.707,6a,4.225,6xd,21.304
KC441480,639,6,3.912,3.912,20.505,28.254,31.487,28.391,29.128,30.000,29.479,26.299,29.542,28.311,29.365,29.319,31.429,31.429,25.914,27.027,27.301,29.421,30.975,26.677,26.677,28.180,28.320,28.320,27.804,27.804,30.317,30.317,29.291,29.291,29.002,20.509,20.509,27.143,27.143,28.013,28.013,30.586,30.586,29.560,29.048,29.048,28.864,6a,3.912,6b,20.505
KC441481,639,6,3.599,3.599,20.505,28.730,31.280,28.549,29.128,29.319,29.431,26.457,29.495,28.808,29.841,29.477,31.587,31.587,26.391,27.504,27.613,29.734,30.141,26.989,26.989,28.341,28.800,28.800,27.962,27.962,30.317,30.317,29.134,29.134,28.843,20.668,20.668,27.302,27.302,28.013,28.013,30.428,30.428,29.717,29.365,29.365,29.180,6a,3.599,6b,20.505
KC441482,639,6,4.225,4.225,22.082,27.288,31.804,28.549,29.595,30.952,29.477,27.848,29.905,28.065,29.365,29.272,32.222,32.222,25.914,27.027,28.081,29.734,30.769,26.677,26.677,28.663,28.710,28.710,28.864,28.864,30.476,30.476,29.134,29.134,28.685,21.940,21.940,28.358,28.358,27.101,27.101,32.013,32.013,30.174,29.272,29.272,28.819,6a,4.225,6xd,21.940
KC441483,639,6,3.912,3.912,21.609,28.254,31.670,28.549,29.751,30.952,29.430,27.244,29.716,28.065,29.048,29.160,31.746,31.746,26.391,26.550,28.705,30.673,31.083,26.521,26.521,28.824,28.732,28.732,28.752,28.752,30.159,30.159,28.819,28.819,28.843,21.781,21.781,28.095,28.095,27.444,27.444,31.379,31.379,30.346,29.206,29.206,28.864,6a,3.912,6b,21.609
KC441484,639,6,3.756,3.756,20.505,28.254,31.962,28.233,29.329,29.841,29.106,26.258,29.858,28.642,29.683,29.635,31.429,31.429,26.073,27.186,27.613,29.890,30.975,26.989,26.989,28.019,28.275,28.275,27.804,27.804,30.317,30.317,29.449,29.449,28.368,20.509,20.509,27.143,27.143,27.700,27.700,30.903,30.903,29.717,29.048,29.048,29.022,6a,3.756,6b,20.505
KC441485,639,6,3.912,3.912,21.924,27.461,32.437,28.549,29.128,30.635,29.635,27.402,29.833,28.226,29.206,29.160,32.063,32.063,26.391,27.663,27.925,29.734,30.298,26.365,26.365,28.341,28.250,28.250,28.707,28.707,30.159,30.159,28.661,28.661,29.002,21.304,21.304,28.571,28.571,28.482,28.482,31.696,31.696,29.560,29.206,29.206,28.549,6a,3.912,6xd,21.304
KC441486,639,6,4.069,4.069,22.240,27.634,32.070,28.549,30.062,30.794,29.226,27.129,30.380,28.595,29.206,28.843,32.013,32.013,26.667,27.345,27.925,29.439,29.513,26.521,26.521,28.296,27.858,27.858,29.180,29.180,30.635,30.635,29.764,29.764,28.051,21.622,21.622,28.685,28.685,27.226,27.226,32.177,32.177,30.284,29.365,29.365,28.976,6a,4.069,6xd,21.622
KC844037,639,6,4.069,4.069,20.978,27.937,32.419,28.391,28.505,30.000,29.589,27.087,30.428,28.871,29.206,28.843,32.222,32.222,26.073,27.027,27.145,29.421,30.189,26.989,26.989,28.341,28.257,28.257,27.804,27.804,30.159,30.159,29.811,29.811,27.575,20.986,20.986,26.941,26.941,28.076,28.076,30.964,30.964,29.560,29.206,29.206,29.022,6a,4.069,6b,20.978
KC844038,639,6,5.477,5.477,21.451,29.365,31.804,28.233,29.283,30.000,29.153,27.402,29.384,28.738,29.524,29.477,31.429,31.429,26.550,27.663,27.925,29.264,30.975,26.989,26.989,29.147,29.535,29.535,28.209,28.209,30.317,30.317,29.589,29.589,28.685,20.827,20.827,27.575,27.575,27.856,27.856,30.111,30.111,29.874,29.206,29.206,29.589,6a,5.477,6xd,20.827
KC844039,633,6,27.690,27.690,29.553,30.933,28.478,29.100,30.096,30.016,27.375,28.151,28.618,27.363,29.133,30.210,29.073,29.073,29.365,30.635,28.617,30.671,30.796,26.698,26.698,29.032,25.968,25.968,27.127,27.127,26.101,26.101,27.488,27.488,30.161,28.780,28.780,29.808,29.808,26.427,26.427,28.254,28.254,30.794,26.421,26.421,27.955,6t,26.698,6v,25.968
KC844040,638,6,27.586,27.586,28.639,29.477,29.653,29.477,30.721,30.097,30.442,28.752,,29.935,29.952,29.319,29.968,29.968,29.412,29.683,28.638,29.890,30.854,30.346,30.346,29.747,29.272,29.272,27.619,27.619,28.110,28.110,27.717,27.717,30.000,27.663,27.663,29.114,29.114,29.213,29.213,29.319,29.319,28.797,29.708,29.708,28.165,6a,27.586,6xd,27.663
KF420490,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ470620,623,6,27.967,27.967,26.923,26.087,27.127,25.361,25.779,21.669,28.448,27.133,25.129,28.793,27.104,28.451,27.807,27.807,26.603,26.512,25.600,29.459,28.868,26.343,26.343,26.342,29.452,29.452,24.390,24.390,28.571,28.571,27.807,27.807,26.431,26.282,26.282,26.252,26.252,27.478,27.478,27.441,27.441,25.848,27.835,27.835,29.064,6g,21.669,6w,24.390
KJ470621,631,6,27.715,27.715,28.409,29.094,27.965,28.943,28.797,18.542,28.092,25.088,28.479,30.000,28.896,30.207,28.780,28.780,28.223,28.849,27.937,28.227,30.952,28.174,28.174,27.734,29.984,29.984,23.726,23.726,27.036,27.036,28.233,28.233,30.346,29.479,29.479,28.943,28.943,27.559,27.559,27.866,27.866,27.778,29.173,29.173,31.392,6g,18.542,6w,23.726
KJ470623,623,6,28.619,28.619,29.201,29.612,30.222,28.644,27.711,26.518,29.125,27.128,29.072,29.851,28.147,29.549,27.674,27.674,27.707,29.630,26.433,30.113,30.240,28.730,28.730,29.756,28.669,28.669,26.164,26.164,28.595,28.595,29.623,29.623,27.703,29.831,29.831,27.509,27.509,27.814,27.814,28.475,28.475,28.135,28.242,28.242,28.571,6w,26.164,6q,26.433
KJ470624,633,6,30.048,30.048,30.255,27.751,29.983,26.156,27.556,18.957,28.152,29.693,25.983,28.697,28.308,29.048,28.205,28.205,28.095,30.096,26.316,28.374,31.260,26.957,26.957,25.779,29.066,29.066,24.228,24.228,26.516,26.516,28.776,28.776,27.778,28.436,28.436,27.911,27.911,28.497,28.497,28.114,28.114,26.466,26.842,26.842,29.636,6g,18.957,6w,24.228
KJ470625,633,6,29.383,29.383,30.648,27.317,27.053,26.623,26.791,23.539,27.768,27.987,28.090,27.438,26.506,28.254,28.387,28.387,26.190,27.186,24.531,28.169,29.764,27.397,27.397,27.848,27.646,27.646,25.040,25.040,25.990,25.990,27.874,27.874,28.525,29.153,29.153,26.424,26.424,28.006,28.006,28.120,28.120,27.488,27.551,27.551,28.527,6g,23.539,6q,24.531
KJ567644,630,6,28.481,28.481,28.571,29.038,32.025,27.592,31.596,29.516,24.762,24.613,24.127,15.224,18.297,24.286,23.333,23.333,28.730,27.937,27.892,29.068,30.632,30.016,30.016,28.180,28.095,28.095,26.032,26.032,28.481,28.481,15.956,15.956,29.983,25.837,25.837,20.945,20.945,27.822,27.822,21.609,21.609,28.548,19.206,19.206,15.397,6xj,15.397,6k,15.224
KJ567645,633,6,30.442,30.442,28.278,27.634,30.386,28.617,29.245,28.776,24.127,27.014,26.508,16.181,17.035,22.833,21.587,21.587,28.843,26.806,27.918,30.332,29.606,27.760,27.760,28.006,29.288,29.288,25.896,25.896,28.436,28.436,0.000,0.000,30.366,27.690,27.690,20.986,20.986,29.905,29.905,20.505,20.505,29.968,16.071,16.071,16.930,6xb,0.000,6xi,16.071
KJ567646,627,6,29.589,29.589,29.905,25.559,26.038,26.190,27.636,30.366,25.220,26.948,27.215,29.758,28.189,28.115,29.027,29.027,24.402,26.709,21.587,28.115,29.889,25.399,25.399,26.911,31.100,31.100,28.661,28.661,28.299,28.299,29.188,29.188,24.760,30.490,30.490,29.088,29.088,0.000,0.000,29.764,29.764,29.140,28.345,28.345,29.002,6xf,0.000,6q,21.587
KJ567647,636,6,28.728,28.728,28.976,26.508,25.674,26.709,27.186,29.094,25.132,27.049,26.480,29.188,26.508,29.112,27.476,27.476,24.561,25.552,20.602,27.186,28.051,25.559,25.559,25.596,29.836,29.836,27.796,27.796,29.094,29.094,29.226,29.226,25.198,26.678,26.678,27.389,27.389,0.000,0.000,28.070,28.070,26.783,28.031,28.031,27.987,6xf,0.000,6q,20.602
KJ567648,639,6,28.861,28.861,30.599,27.186,25.949,26.508,26.406,29.665,27.258,27.419,27.419,26.904,25.000,25.532,26.783,26.783,25.119,27.027,21.596,25.938,27.488,25.000,25.000,26.667,30.159,30.159,27.642,27.642,27.143,27.143,27.172,27.172,26.032,28.056,28.056,27.167,27.167,22.099,22.099,26.508,26.508,27.646,26.140,26.140,27.330,6q,21.596,6xf,22.099
KJ567649,633,6,27.057,27.057,29.618,23.847,23.810,20.188,25.472,27.896,28.718,28.783,27.138,30.449,29.393,27.741,29.201,29.201,22.169,22.275,23.016,26.582,27.083,24.083,24.083,19.273,27.980,27.980,26.677,26.677,26.954,26.954,29.316,29.316,13.270,27.044,27.044,28.595,28.595,23.772,23.772,27.929,27.929,28.436,27.986,27.986,30.632,6xc,13.270,6u,19.273
KJ567650,633,6,27.417,27.417,29.760,23.688,24.006,20.188,25.512,28.059,28.376,28.454,26.645,29.784,28.754,27.409,28.711,28.711,22.169,22.468,22.857,26.108,27.127,23.923,23.923,18.957,27.649,27.649,26.038,26.038,27.113,27.113,28.526,28.526,13.112,27.100,27.100,28.105,28.105,23.455,23.455,27.464,27.464,28.278,27.304,27.304,30.619,6xc,13.112,6u,18.957
KJ567651,633,6,28.685,28.685,29.542,24.483,25.755,21.875,27.994,28.548,28.000,29.935,27.480,29.863,28.070,28.453,28.922,28.922,23.642,21.994,22.540,28.076,29.700,25.637,25.637,20.695,30.000,30.000,27.751,27.751,28.548,28.548,30.130,30.130,0.000,26.856,26.856,27.213,27.213,24.760,24.760,29.276,29.276,29.365,29.431,29.431,30.130,6xc,0.000,6u,20.695
KJ567652,633,6,27.929,27.929,26.266,24.642,24.324,20.031,26.108,28.435,29.010,27.993,26.325,29.452,27.196,27.636,27.480,27.480,21.824,20.570,22.540,28.482,26.466,23.622,23.622,16.114,28.079,28.079,26.837,26.837,28.070,28.070,28.571,28.571,16.272,26.307,26.307,28.176,28.176,24.483,24.483,27.316,27.316,26.508,28.718,28.718,28.827,6xc,16.272,6u,16.114
KJ678579,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678580,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678581,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678582,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678583,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678584,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678585,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678586,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678587,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678588,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678589,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678590,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678591,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678592,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678593,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678594,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678595,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678596,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678597,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678598,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678599,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678600,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678601,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678602,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678603,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678604,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678605,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678606,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678607,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678608,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678609,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678610,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678611,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678612,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678613,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678614,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678615,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678616,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678617,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678618,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678619,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678620,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678621,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678622,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678623,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678624,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678625,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678626,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678627,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678628,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678629,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678630,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678631,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678632,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678633,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678634,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678635,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678636,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678637,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678638,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678639,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678640,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678641,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678642,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678643,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678644,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678645,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678646,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678647,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678648,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678649,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678650,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678651,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678652,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678653,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678654,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678655,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678656,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678657,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678658,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678659,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678660,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678661,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678662,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678663,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678664,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678665,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678666,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678667,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678668,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678669,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678670,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678671,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678672,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678673,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678674,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678675,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678676,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678677,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678678,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678679,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678680,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678681,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ678682,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
