Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
OM884320,4,20.285,20.602,20.243,19.651,19.651,20.338,20.338,19.070,18.859,18.859,19.968,20.497,20.349,20.814,20.296,20.497,10.195,21.595,21.247,21.459,21.459,19.556,19.556,4r,10.195,4k,18.859
OM884321,4,21.130,20.750,21.089,20.602,20.602,20.708,20.708,16.323,9.720,9.720,20.602,21.553,20.613,20.539,20.402,20.338,19.968,23.666,20.613,20.602,20.602,20.719,20.719,4k,9.720,4g,16.323
OM884322,4,19.017,22.715,18.292,18.922,18.922,19.493,19.493,20.190,20.232,20.232,18.595,19.947,18.163,18.975,19.282,18.922,21.776,10.941,19.397,19.757,19.757,20.761,20.761,4s,10.941,4c,18.292
OM884323,4,21.934,22.504,21.459,21.764,21.764,21.395,21.395,17.855,10.565,10.565,22.029,22.228,20.877,20.655,21.142,21.764,20.919,24.247,21.459,21.459,21.459,21.089,21.089,4k,10.565,4g,17.855
OM884324,4,20.380,20.644,20.085,20.338,20.338,20.708,20.708,17.010,8.611,8.611,20.444,21.436,18.869,20.285,19.767,20.549,19.789,22.874,20.877,19.704,19.704,20.021,20.021,4k,8.611,4g,17.010
OM884325,4,20.772,21.078,19.715,20.338,20.338,20.127,20.127,16.852,9.456,9.456,20.021,21.395,20.243,19.599,20.772,20.708,19.810,23.191,19.820,19.282,19.282,20.137,20.137,4k,9.456,4g,16.852
OM884326,4,20.243,19.968,19.556,20.761,20.761,19.599,19.599,16.165,8.241,8.241,20.074,19.842,18.816,18.753,20.455,20.391,19.334,22.492,20.190,19.704,19.704,19.450,19.450,4k,8.241,4g,16.165
OM884327,4,19.123,19.334,18.763,19.546,19.546,19.070,19.070,15.417,8.347,8.347,19.810,19.905,18.446,18.902,19.345,19.599,18.278,22.386,19.778,19.239,19.239,18.829,18.829,4k,8.347,4g,15.417
OM884328,4,20.539,20.972,20.719,20.180,20.180,20.539,20.539,18.542,19.546,19.546,20.602,21.289,20.877,21.025,20.560,20.497,9.614,22.439,21.670,21.500,21.500,18.859,18.859,4r,9.614,4g,18.542
OM884329,4,18.859,20.127,16.746,17.230,17.230,18.552,18.552,19.282,19.651,19.651,14.950,19.133,16.570,17.844,17.221,15.433,21.142,18.997,18.816,14.097,14.097,19.525,19.525,4v,14.097,4l,14.950
OM884330,4,20.666,20.169,20.877,20.549,20.549,20.180,20.180,16.270,8.875,8.875,21.025,21.067,19.820,20.127,20.666,20.919,19.546,22.586,20.085,19.599,19.599,20.180,20.180,4k,8.875,4g,16.270
OM884331,4,21.712,22.979,22.093,21.976,21.976,22.768,22.768,20.655,21.606,21.606,21.447,22.240,22.304,21.870,22.516,22.081,10.618,24.142,22.463,23.337,23.337,22.146,22.146,4r,10.618,4g,20.655
OM884332,4,20.972,20.972,20.402,19.757,19.757,20.602,20.602,18.436,19.070,19.070,20.972,20.644,20.296,20.338,20.507,21.078,9.033,22.187,20.930,21.142,21.142,20.613,20.613,4r,9.033,4g,18.436
OM884333,4,19.546,20.232,19.080,19.968,19.968,19.651,19.651,16.323,8.399,8.399,20.497,20.497,19.239,19.070,19.345,19.757,19.599,22.439,20.402,19.176,19.176,19.503,19.503,4k,8.399,4g,16.323
OM884334,4,20.666,19.915,20.772,20.855,20.855,20.866,20.866,17.697,9.456,9.456,20.708,21.383,20.825,20.708,20.772,20.919,20.127,23.455,21.300,19.915,19.915,20.032,20.032,4k,9.456,4g,17.697
OM884335,4,19.546,23.560,17.495,19.546,19.546,19.070,19.070,20.655,21.067,21.067,18.595,20.232,18.816,19.334,19.767,19.387,22.451,10.565,19.387,18.869,18.869,21.247,21.247,4s,10.565,4c,17.495
OM884336,4,20.919,21.119,20.475,20.232,20.232,20.919,20.919,16.640,13.471,13.471,20.317,21.183,20.455,20.074,19.747,20.866,18.206,23.508,20.961,20.433,20.433,20.137,20.137,4k,13.471,4g,16.640
OM884337,4,19.556,19.546,19.820,20.232,20.232,18.806,18.806,15.839,8.452,8.452,20.602,20.338,18.922,18.479,19.397,19.863,18.595,22.874,19.979,19.397,19.397,19.292,19.292,4k,8.452,4g,15.839
OM884338,4,20.507,20.011,19.715,19.704,19.704,19.493,19.493,15.478,9.033,9.033,20.232,20.391,19.503,19.546,20.085,19.599,18.119,23.706,20.085,19.662,19.662,18.975,18.975,4k,9.033,4g,15.478
OM884339,4,22.410,22.410,21.406,21.142,21.142,21.617,21.617,19.662,19.767,19.767,21.882,22.175,21.829,22.146,21.670,22.040,10.307,23.508,22.569,22.939,22.939,20.877,20.877,4r,10.307,4g,19.662
OM884340,4,21.553,23.309,20.232,20.074,20.074,20.560,20.560,21.776,22.463,22.463,18.076,21.987,21.289,21.247,20.074,18.975,23.732,22.833,21.353,11.311,11.311,22.029,22.029,4v,11.311,4l,18.076
OM884341,4,20.444,22.357,19.186,19.450,19.450,20.243,20.243,21.459,21.882,21.882,18.605,20.666,19.873,20.021,20.402,10.994,21.987,22.252,20.085,17.442,17.442,21.934,21.934,4q,10.994,4v,17.442
OM884342,4,19.546,20.338,20.085,19.599,19.599,20.074,20.074,17.221,10.407,10.407,20.021,20.708,20.085,19.863,20.455,19.546,20.497,22.187,20.507,19.027,19.027,20.032,20.032,4k,10.407,4g,17.221
OM884343,4,20.127,20.444,20.560,20.180,20.180,19.599,19.599,16.895,8.452,8.452,20.549,20.897,19.556,19.219,19.397,20.338,19.282,23.020,20.560,19.757,19.757,19.968,19.968,4k,8.452,4g,16.895
OM884344,4,20.719,20.180,20.613,20.761,20.761,20.021,20.021,15.989,9.456,9.456,20.549,20.232,19.186,19.440,19.873,20.021,19.546,22.691,20.613,19.810,19.810,19.820,19.820,4k,9.456,4g,15.989
OM884345,4,19.535,21.723,18.129,18.605,18.605,19.080,19.080,20.402,20.085,20.085,17.019,20.560,18.393,18.965,19.027,11.575,21.300,19.863,19.334,16.746,16.746,21.036,21.036,4q,11.575,4v,16.746
OM884346,4,21.564,20.602,20.825,20.803,20.803,21.078,21.078,17.380,10.565,10.565,21.753,21.817,20.719,20.866,21.447,20.739,20.549,23.349,21.447,20.391,20.391,20.761,20.761,4k,10.565,4g,17.380
OM884347,4,19.968,23.548,18.975,20.444,20.444,20.338,20.338,20.866,21.741,21.741,19.176,20.919,19.873,19.176,20.137,19.535,22.715,12.414,20.497,20.190,20.190,21.882,21.882,4s,12.414,4c,18.975
OM884348,4,22.029,21.976,22.410,22.768,22.768,21.976,21.976,19.007,11.569,11.569,22.662,22.322,21.617,22.281,21.987,22.187,21.817,24.446,21.829,21.553,21.553,22.040,22.040,4k,11.569,4g,19.007
OM884349,4,21.353,21.870,21.036,20.708,20.708,20.814,20.814,18.743,19.810,19.810,21.236,20.750,20.402,20.697,20.825,21.395,8.611,21.606,21.300,21.617,21.617,20.825,20.825,4r,8.611,4g,18.743
OM884350,4,21.670,22.780,21.353,20.930,20.930,21.406,21.406,20.032,19.820,19.820,21.987,21.870,21.776,21.934,21.882,21.829,10.307,23.203,22.727,22.252,22.252,21.383,21.383,4r,10.307,4k,19.820
OM884351,4,20.338,22.463,19.176,19.863,19.863,19.609,19.609,21.670,20.402,20.402,18.182,21.300,19.546,19.820,19.176,17.600,23.044,21.987,20.455,9.355,9.355,21.647,21.647,4v,9.355,4q,17.600
OM884352,4,19.556,19.546,19.820,20.232,20.232,18.806,18.806,15.839,8.505,8.505,20.602,20.338,18.922,18.479,19.345,19.863,18.595,22.874,19.979,19.397,19.397,19.292,19.292,4k,8.505,4g,15.839
OM884353,4,19.641,21.183,18.869,18.384,18.384,19.704,19.704,20.761,21.402,21.402,16.482,20.444,18.446,19.493,19.292,10.988,21.659,20.855,19.662,17.116,17.116,20.825,20.825,4q,10.988,4l,16.482
OM884354,4,20.549,20.116,20.877,20.814,20.814,20.338,20.338,16.006,9.562,9.562,20.127,20.633,19.757,20.127,20.455,19.704,19.440,23.337,20.877,19.493,19.493,19.915,19.915,4k,9.562,4g,16.006
OM884355,4,19.007,20.613,17.855,17.970,17.970,18.763,18.763,20.613,19.556,19.556,16.438,18.816,17.485,18.753,18.648,9.144,20.613,19.546,18.869,15.698,15.698,20.708,20.708,4q,9.144,4v,15.698
OM884356,4,19.493,21.142,17.485,18.658,18.658,18.340,18.340,19.450,19.979,19.979,17.125,19.810,18.595,18.816,18.753,16.015,22.674,20.666,20.032,8.510,8.510,20.074,20.074,4v,8.510,4q,16.015
OM884357,4,20.021,21.300,17.591,18.605,18.605,19.186,19.186,20.560,20.085,20.085,16.860,20.602,18.912,19.651,18.648,16.068,22.639,21.195,20.296,9.038,9.038,20.549,20.549,4v,9.038,4q,16.068
OM884358,4,21.934,22.187,21.723,21.183,21.183,21.712,21.712,19.810,20.497,20.497,21.870,21.647,21.406,21.025,20.772,21.764,11.146,22.703,22.040,22.304,22.304,20.930,20.930,4r,11.146,4g,19.810
OM884359,4,21.617,20.919,20.983,20.655,20.655,21.078,21.078,17.327,10.724,10.724,21.395,21.289,20.772,20.655,20.190,21.395,19.968,23.508,21.723,20.930,20.930,21.142,21.142,4k,10.724,4g,17.327
OM884360,4,21.817,21.606,21.564,22.345,22.345,21.342,21.342,18.225,10.935,10.935,21.923,22.081,21.036,20.285,21.089,21.923,21.130,24.367,22.146,21.459,21.459,21.406,21.406,4k,10.935,4g,18.225
OM884361,4,19.609,20.180,20.349,20.814,20.814,20.127,20.127,16.746,8.822,8.822,19.704,20.053,19.027,20.000,20.666,19.842,19.968,21.964,20.349,19.493,19.493,19.662,19.662,4k,8.822,4g,16.746
OM884362,4,19.493,21.025,18.076,18.384,18.384,17.802,17.802,20.708,19.915,19.915,16.535,20.021,17.548,18.892,18.288,9.350,21.078,19.736,18.076,16.535,16.535,19.820,19.820,4q,9.350,4l,16.535
OM884363,4,20.232,20.602,19.503,20.349,20.349,20.613,20.613,17.116,9.884,9.884,20.930,20.655,19.926,20.549,20.243,20.666,19.397,22.715,20.772,20.349,20.349,20.708,20.708,4k,9.884,4g,17.116
OM884364,4,17.687,22.727,8.774,19.863,19.863,18.975,18.975,21.353,21.617,21.617,19.556,20.549,19.027,19.609,19.503,18.710,22.040,20.930,19.229,18.869,18.869,20.666,20.666,4c,8.774,4a,17.687
MW715689,4,18.859,20.814,18.922,6.022,6.022,18.595,18.595,20.655,20.285,20.285,17.116,18.648,18.975,18.595,16.913,17.644,19.599,20.433,18.869,18.110,18.110,19.027,19.027,4d,6.022,4p,16.913
