Accession,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
EF116174,6,26.923,26.923,24.765,20.000,17.612,23.304,17.404,23.512,29.874,28.527,28.522,27.500,27.114,26.730,23.659,23.659,22.388,18.343,25.294,6.176,25.373,20.536,20.536,23.582,26.488,26.488,24.702,24.702,25.893,25.893,27.596,27.596,25.667,22.623,22.623,25.237,25.237,22.713,22.713,25.237,25.237,22.985,28.358,28.358,23.721,6r,6.176,6f,17.404
EF116178,6,29.290,29.290,28.698,20.649,21.053,21.239,20.588,23.373,30.117,29.721,30.903,28.824,30.588,30.029,27.859,27.859,24.189,22.356,21.176,19.764,30.678,19.469,19.469,19.118,28.909,28.909,25.294,25.294,24.706,24.706,26.718,26.718,22.647,29.499,29.499,31.176,31.176,22.330,22.330,29.514,29.514,24.047,28.779,28.779,29.762,6t,19.469,6u,19.118
EF116180,6,27.640,27.640,30.124,27.532,28.483,27.469,27.469,28.793,29.499,25.294,27.414,15.000,18.380,26.686,24.118,24.118,30.275,27.760,29.221,29.231,32.710,28.049,28.049,26.695,28.173,28.173,28.704,28.704,25.234,25.234,16.765,16.765,32.013,29.102,29.102,24.706,24.706,27.063,27.063,23.529,23.529,29.969,14.412,14.412,16.765,6xi,14.412,6k,15.000
EF116181,6,25.387,25.387,28.614,20.710,21.471,7.101,19.764,24.118,29.630,28.395,29.755,28.438,29.204,26.875,24.483,24.483,22.189,21.450,22.189,23.667,29.283,19.231,19.231,15.929,27.500,27.500,23.460,23.460,21.239,21.239,28.655,28.655,18.935,26.623,26.623,28.349,28.349,18.874,18.874,28.349,28.349,25.294,27.273,27.273,27.778,6e,7.101,6u,15.929
EF116184,6,27.551,27.551,28.107,19.412,18.047,23.235,16.224,23.304,30.851,30.341,25.893,27.434,28.115,28.909,25.000,25.000,25.074,20.710,24.706,4.118,26.765,22.353,22.353,22.714,25.510,25.510,24.633,24.633,27.859,27.859,23.967,23.967,26.254,25.170,25.170,24.923,24.923,26.235,26.235,27.469,27.469,22.353,28.614,28.614,23.256,6r,4.118,6f,16.224
EF116185,6,28.909,28.909,28.698,27.729,27.811,30.678,30.117,29.352,29.204,28.846,29.487,28.058,29.268,29.118,27.059,27.059,,25.680,30.678,25.588,5.588,27.434,27.434,30.973,28.239,28.239,28.446,28.446,28.909,28.909,28.024,28.024,33.667,29.043,29.043,26.471,26.471,31.633,31.633,28.824,28.824,27.729,31.563,31.563,29.412,6s,5.588,6p,25.680
EF116187,6,5.882,5.882,20.059,26.923,24.779,27.864,28.152,27.160,28.438,25.077,29.630,29.360,29.032,27.811,28.994,28.994,27.434,24.625,30.792,26.254,28.319,28.107,28.107,26.254,27.139,27.139,26.168,26.168,23.077,23.077,29.794,29.794,31.361,18.879,18.879,28.909,28.909,27.393,27.393,27.566,27.566,24.691,28.739,28.739,28.528,6a,5.882,6xd,18.879
EF116188,6,29.032,29.032,27.811,20.354,19.469,21.534,5.294,25.740,30.745,30.814,29.814,28.082,27.000,29.032,26.176,26.176,21.239,21.302,23.615,16.814,28.614,19.174,19.174,21.765,29.794,29.794,25.369,25.369,27.485,27.485,27.353,27.353,23.460,27.597,27.597,27.353,27.353,23.102,23.102,29.321,29.321,25.294,26.263,26.263,24.206,6f,5.294,6r,16.814
EF116189,6,25.776,25.776,28.319,21.893,19.706,6.213,21.534,22.353,28.966,29.688,29.655,28.383,28.909,28.125,26.765,26.765,22.485,22.356,24.556,24.260,31.065,18.047,18.047,16.224,28.750,28.750,23.167,23.167,24.484,24.484,29.118,29.118,18.639,26.608,26.608,28.793,28.793,18.827,18.827,28.173,28.173,24.706,28.024,28.024,30.556,6e,6.213,6u,16.224
EF116190,6,24.398,24.398,25.904,20.882,20.783,20.354,21.239,25.000,26.885,28.358,27.616,26.885,27.729,26.349,21.321,21.321,17.470,5.621,22.353,20.294,26.946,18.919,18.919,20.181,25.498,25.498,24.024,24.024,22.090,22.090,27.928,27.928,21.687,23.649,23.649,25.237,25.237,22.884,22.884,25.472,25.472,26.126,27.711,27.711,27.545,6p,5.621,6o,17.470
EF116192,6,5.588,5.588,19.938,25.740,25.000,27.188,27.616,28.261,28.024,25.439,28.947,,28.698,,29.586,29.586,28.319,25.225,28.739,,28.024,26.821,26.821,27.434,26.844,26.844,25.000,25.000,23.373,23.373,29.825,29.825,30.769,19.764,19.764,28.994,28.994,26.733,26.733,28.402,28.402,24.299,29.619,29.619,25.214,6a,5.588,6xd,19.764
EF116193,6,,,26.627,20.944,20.944,5.900,22.353,23.304,28.767,30.218,31.849,29.373,30.363,28.972,27.778,27.778,22.419,22.054,22.671,26.254,31.268,19.469,19.469,13.824,28.349,28.349,25.588,25.588,24.118,24.118,29.275,29.275,17.994,27.139,27.139,30.556,30.556,21.846,21.846,28.395,28.395,24.118,29.706,29.706,,6e,5.900,6u,13.824
EF116194,6,,,28.146,22.156,22.124,6.195,22.059,24.850,30.650,29.102,29.110,29.503,27.723,27.778,25.776,25.776,22.156,22.018,24.299,26.647,,18.563,18.563,14.118,29.814,29.814,24.405,24.405,21.711,21.711,29.619,29.619,17.665,25.413,25.413,29.907,29.907,20.712,20.712,28.053,28.053,23.754,27.353,27.353,31.464,6e,6.195,6u,14.118
EF116195,6,,,26.821,22.124,21.534,10.619,23.235,26.627,30.142,31.511,30.742,30.033,29.240,28.235,26.804,26.804,23.599,23.263,23.304,28.319,31.268,21.829,21.829,17.059,28.972,28.972,23.977,23.977,25.588,25.588,28.779,28.779,17.404,26.299,26.299,30.882,30.882,21.290,21.290,30.031,30.031,27.647,30.294,30.294,33.235,6e,10.619,6xc,17.404
EF116196,6,26.316,26.316,28.698,21.239,20.649,7.080,22.059,23.009,29.787,29.283,30.496,28.053,29.412,27.353,27.019,27.019,23.009,21.752,23.894,26.254,28.912,18.289,18.289,16.471,28.349,28.349,23.392,23.392,24.412,24.412,29.326,29.326,18.879,26.403,26.403,30.124,30.124,20.323,20.323,28.261,28.261,24.633,28.529,28.529,31.077,6e,7.080,6u,16.471
EF116197,6,29.155,29.155,29.290,21.534,22.124,12.684,20.882,24.556,28.289,29.814,28.975,32.059,31.023,29.706,27.273,27.273,25.369,21.450,24.484,23.894,31.563,21.239,21.239,6.471,31.563,31.563,27.353,27.353,26.176,26.176,27.863,27.863,17.109,26.733,26.733,30.882,30.882,21.935,21.935,27.875,27.875,25.588,29.412,29.412,30.159,6u,6.471,6e,12.684
EF116199,6,27.566,27.566,26.923,18.879,17.404,23.304,15.882,23.373,30.435,29.721,29.553,28.529,28.526,28.824,24.047,24.047,23.009,18.639,24.779,2.655,26.471,20.649,20.649,22.353,26.844,26.844,24.779,24.779,25.439,25.439,26.608,26.608,26.254,24.675,24.675,26.979,26.979,23.765,23.765,26.979,26.979,21.408,28.824,28.824,25.103,6r,2.655,6f,15.882
EF116200,6,25.740,25.740,23.894,8.235,16.864,17.994,18.879,23.669,25.962,24.038,26.351,29.321,28.235,28.319,22.353,22.353,21.534,19.527,21.765,18.235,26.254,17.647,17.647,19.469,26.403,26.403,23.824,23.824,23.304,23.304,27.729,27.729,21.176,26.254,26.254,24.383,24.383,22.531,22.531,24.074,24.074,20.354,27.434,27.434,28.395,6c,8.235,6d,16.864
EF175838,6,27.320,27.320,26.442,20.000,19.524,19.212,3.810,24.176,,,29.167,28.061,24.084,30.244,25.000,25.000,18.571,19.048,20.283,17.619,,18.408,18.408,22.381,,,26.316,26.316,23.267,23.267,26.238,26.238,24.528,27.586,27.586,,,23.153,23.153,,,28.571,,,24.359,6f,3.810,6r,17.619
EF424625,6,24.357,24.357,24.927,19.582,20.135,19.155,19.560,22.595,23.663,24.613,23.479,22.210,22.717,22.618,21.734,21.734,19.751,19.120,0.000,19.187,23.587,20.305,20.305,19.459,23.351,23.351,22.197,22.197,23.486,23.486,23.202,23.202,18.424,23.815,23.815,23.029,23.029,20.845,20.845,22.273,22.273,23.350,24.067,24.067,23.378,6q,0.000,6xc,18.424
EF424626,6,23.821,23.821,23.149,17.438,19.200,18.771,18.873,21.705,23.553,23.138,24.418,21.976,22.617,22.789,21.340,21.340,17.374,0.000,19.378,18.623,22.399,18.290,18.290,19.233,24.023,24.023,22.466,22.466,21.707,21.707,22.330,22.330,19.444,23.046,23.046,22.041,22.041,19.899,19.899,20.694,20.694,23.042,22.630,22.630,22.749,6p,0.000,6o,17.374
EF424627,6,23.357,23.357,24.736,18.686,19.831,17.600,18.800,20.921,24.365,23.463,24.043,24.392,22.639,22.604,22.140,22.140,0.000,17.374,19.953,20.215,22.386,18.782,18.782,19.185,23.681,23.681,22.977,22.977,21.533,21.533,22.843,22.843,18.424,23.388,23.388,22.241,22.241,20.713,20.713,21.228,21.228,22.864,24.446,24.446,24.233,6o,0.000,6p,17.374
EF424628,6,23.630,23.630,24.461,22.696,23.155,22.784,23.437,22.902,21.695,21.160,21.311,16.244,0.000,19.468,18.059,18.059,22.639,22.617,22.738,22.466,24.773,24.602,24.602,22.773,22.892,22.892,23.151,23.151,20.273,20.273,15.849,15.849,23.807,23.054,23.054,18.962,18.962,22.748,22.748,17.610,17.610,22.617,16.422,16.422,16.657,6l,0.000,6xb,15.849
EF424629,6,23.230,23.230,22.650,0.000,16.874,17.833,18.725,19.943,25.142,22.846,23.204,22.856,22.696,22.260,22.354,22.354,18.686,17.438,19.518,19.233,22.670,18.630,18.630,18.310,23.968,23.968,22.761,22.761,22.140,22.140,22.028,22.028,18.764,22.754,22.754,21.818,21.818,19.120,19.120,21.729,21.729,20.937,22.753,22.753,22.573,6c,0.000,6d,16.874
EF523601,6,3.801,3.801,17.163,23.230,23.450,24.577,24.651,23.077,24.219,23.726,24.558,24.416,24.042,23.481,23.422,23.422,24.296,24.009,24.241,24.198,24.927,24.605,24.605,23.876,22.527,22.527,24.839,24.839,21.604,21.604,24.329,24.329,24.339,16.491,16.491,25.161,25.161,25.102,25.102,23.158,23.158,23.238,24.037,24.037,24.444,6a,3.801,6xd,16.491
EF543243,6,27.586,27.586,27.299,22.487,22.487,24.934,23.810,27.056,23.077,21.220,23.077,20.690,19.894,19.098,2.653,2.653,22.812,21.693,24.211,22.427,26.455,24.868,24.868,25.661,27.321,27.321,24.934,24.934,20.690,20.690,21.485,21.485,26.720,25.995,25.995,12.202,12.202,24.668,24.668,10.610,10.610,24.138,22.016,22.016,22.812,6n,2.653,6xg,10.610
EF543244,6,27.586,27.586,28.158,23.607,23.873,25.464,25.199,27.586,22.546,22.281,22.546,19.894,19.629,18.833,2.653,2.653,22.812,22.751,24.737,24.339,25.661,25.995,25.995,25.397,28.117,28.117,25.199,25.199,21.751,21.751,21.220,21.220,27.586,26.260,26.260,11.936,11.936,24.934,24.934,10.875,10.875,25.464,21.220,21.220,22.546,6n,2.653,6xg,10.875
EF632069,6,24.253,24.253,24.502,18.007,19.638,17.195,18.655,22.000,24.676,23.269,23.753,24.702,24.237,22.786,23.051,23.051,18.613,18.959,20.564,19.536,22.854,5.192,5.192,18.393,24.053,24.053,22.951,22.951,22.335,22.335,23.593,23.593,18.764,24.253,24.253,23.436,23.436,20.147,20.147,22.989,22.989,22.864,24.161,24.161,24.795,6t,5.192,6e,17.195
EF632070,6,25.147,25.147,25.778,19.581,21.008,18.959,19.638,22.241,25.028,23.823,23.596,25.142,24.817,23.549,23.750,23.750,18.792,19.422,19.789,20.532,23.549,5.020,5.020,19.536,23.752,23.752,22.661,22.661,23.420,23.420,24.118,24.118,19.150,25.191,25.191,24.375,24.375,20.814,20.814,23.747,23.747,24.138,24.716,24.716,25.880,6t,5.020,6o,18.792
EF632071,6,24.663,24.663,25.895,19.015,20.668,18.053,18.249,22.166,24.423,23.086,23.823,24.702,24.602,23.476,23.383,23.383,19.018,18.290,20.376,19.411,23.094,0.000,0.000,18.347,24.269,24.269,22.386,22.386,23.025,23.025,23.834,23.834,18.300,24.795,24.795,23.563,23.563,20.442,20.442,22.875,22.875,23.316,23.864,23.864,25.310,6t,0.000,6e,18.053
EU081322,6,23.040,23.040,23.059,21.233,22.614,23.318,21.332,20.993,20.180,17.788,17.700,16.533,18.928,15.141,5.882,5.882,21.968,20.998,20.962,20.387,25.086,20.892,20.892,22.654,20.420,20.420,23.024,23.024,20.475,20.475,17.483,17.483,23.094,21.347,21.347,10.520,10.520,21.336,21.336,8.597,8.597,21.101,18.481,18.481,17.483,6n,5.882,6xg,8.597
EU081323,6,22.108,22.108,22.857,21.625,21.640,22.979,21.453,21.665,19.639,17.431,17.707,15.959,16.648,13.930,2.381,2.381,21.306,19.931,21.609,20.709,24.284,22.094,22.094,22.514,19.883,19.883,21.749,21.749,18.223,18.223,17.931,17.931,22.603,20.686,20.686,10.544,10.544,21.923,21.923,7.937,7.937,20.639,17.861,17.861,16.005,6n,2.381,6xg,7.937
EU081324,6,22.566,22.566,23.918,21.918,22.639,23.672,21.670,21.566,20.293,16.724,18.403,17.471,17.560,14.480,8.484,8.484,21.486,20.504,22.337,20.501,25.256,22.069,22.069,22.526,21.420,21.420,22.743,22.743,21.041,21.041,18.086,18.086,22.412,21.053,21.053,10.294,10.294,21.219,21.219,1.923,1.923,21.298,18.764,18.764,18.086,6xg,1.923,6n,8.484
EU081325,6,19.064,19.064,20.205,20.413,20.872,21.653,20.655,22.310,22.147,20.968,22.644,20.666,20.475,21.493,19.248,19.248,21.101,20.481,23.264,21.191,22.577,21.674,21.674,22.197,17.952,17.952,22.917,22.917,1.244,1.244,22.007,22.007,21.370,19.815,19.815,21.332,21.332,22.907,22.907,20.588,20.588,20.629,21.829,21.829,21.420,6xa,1.244,6v,17.952
EU081326,6,18.596,18.596,20.091,19.839,20.986,21.487,20.595,21.946,22.373,21.198,23.077,20.872,20.588,21.154,18.793,18.793,21.216,20.023,22.917,20.962,22.577,21.789,21.789,22.081,17.729,17.729,22.936,22.936,0.905,0.905,21.893,21.893,21.022,19.467,19.467,21.053,21.053,22.644,22.644,20.475,20.475,20.662,21.461,21.461,21.339,6xa,0.905,6v,17.729
EU081443,6,22.082,22.082,23.280,22.603,22.084,23.815,21.921,21.982,20.068,18.027,18.715,16.513,17.218,14.802,3.620,3.620,22.286,20.646,22.451,21.209,24.857,22.945,22.945,23.603,21.606,21.606,22.463,22.463,19.187,19.187,18.463,18.463,23.375,21.486,21.486,10.633,10.633,23.227,23.227,8.258,8.258,20.896,18.700,18.700,16.667,6n,3.620,6xg,8.258
EU081453,6,5.131,5.131,16.173,22.044,23.482,24.142,23.402,21.470,21.354,23.364,23.860,21.678,22.209,22.362,22.426,22.426,22.566,22.451,23.860,22.069,21.780,22.456,22.456,22.971,20.504,20.504,23.345,23.345,18.713,18.713,22.611,22.611,23.218,15.120,15.120,21.937,21.937,24.061,24.061,21.893,21.893,21.886,23.663,23.663,22.287,6a,5.131,6xd,15.120
EU081463,6,22.311,22.311,23.368,21.689,22.122,23.210,21.695,22.096,20.472,17.800,18.038,16.282,17.104,14.576,2.828,2.828,21.714,20.531,21.420,20.753,24.628,22.032,22.032,22.691,21.106,21.106,21.749,21.749,19.118,19.118,18.099,18.099,22.463,21.257,21.257,10.747,10.747,22.540,22.540,8.371,8.371,20.413,18.358,18.358,16.317,6n,2.828,6xg,8.371
EU081465,6,5.359,5.359,16.856,22.365,23.454,24.387,23.858,21.814,21.704,23.598,24.211,22.028,22.442,22.754,23.227,23.227,22.520,23.024,24.444,22.299,22.248,22.924,22.924,23.427,20.234,20.234,23.345,23.345,18.947,18.947,23.077,23.077,22.705,15.215,15.215,22.287,22.287,24.883,24.883,21.893,21.893,22.584,23.810,23.810,22.637,6a,5.359,6xd,15.215
EU081466,6,22.133,22.133,22.874,21.649,22.424,22.890,21.705,21.904,19.865,18.295,18.192,16.282,17.218,13.703,3.401,3.401,21.879,20.415,22.184,21.216,24.513,22.465,22.465,22.769,21.202,21.202,21.634,21.634,18.316,18.316,18.012,18.012,22.971,21.519,21.519,10.998,10.998,22.311,22.311,8.617,8.617,20.781,18.650,18.650,16.472,6n,3.401,6xg,8.617
EU081473,6,5.131,5.131,16.515,22.044,23.482,24.142,23.402,21.470,21.470,23.481,23.977,21.911,21.977,22.477,22.769,22.769,22.337,22.337,23.977,21.954,22.014,22.456,22.456,23.200,20.619,20.619,23.229,23.229,18.713,18.713,22.611,22.611,23.103,15.120,15.120,21.937,21.937,24.413,24.413,21.665,21.665,22.119,23.549,23.549,22.287,6a,5.131,6xd,15.120
EU081489,6,5.815,5.815,15.831,21.993,23.253,24.371,23.750,21.699,21.704,23.481,24.094,21.445,22.326,22.592,22.197,22.197,22.337,22.057,24.094,22.197,22.184,22.339,22.339,23.314,20.962,20.962,22.880,22.880,18.947,18.947,22.727,22.727,23.103,15.693,15.693,20.380,20.380,24.413,24.413,21.551,21.551,22.352,23.777,23.777,21.754,6a,5.815,6xd,15.693
EU081493,6,22.171,22.171,22.971,22.032,22.500,23.557,21.243,21.744,20.247,17.506,17.554,16.073,16.648,14.011,2.828,2.828,21.943,20.507,21.993,21.412,24.742,22.260,22.260,22.893,20.722,20.722,21.396,21.396,18.891,18.891,18.119,18.119,22.665,21.029,21.029,10.747,10.747,22.274,22.274,8.145,8.145,20.867,18.141,18.141,16.317,6n,2.828,6xg,8.145
EU081494,6,21.128,21.128,23.218,21.918,22.122,23.237,21.130,21.754,20.135,17.800,17.700,15.589,16.420,14.124,2.828,2.828,21.689,20.185,21.420,20.753,24.628,21.804,21.804,22.551,20.542,20.542,21.864,21.864,18.552,18.552,17.661,17.661,22.577,20.914,20.914,10.747,10.747,22.426,22.426,8.371,8.371,20.642,18.016,18.016,16.084,6n,2.828,6xg,8.371
EU081495,6,22.803,22.803,23.059,21.119,22.386,22.827,21.233,20.970,20.158,18.059,17.813,17.451,18.244,15.480,5.995,5.995,21.854,20.742,21.420,20.501,25.200,20.868,20.868,22.311,20.373,20.373,23.165,23.165,20.452,20.452,17.483,17.483,22.981,21.396,21.396,9.748,9.748,21.219,21.219,8.258,8.258,21.339,18.514,18.514,17.736,6n,5.995,6xg,8.258
EU081498,6,18.596,18.596,20.320,19.839,21.101,21.138,20.542,21.857,21.644,20.622,22.529,20.896,20.249,21.719,18.565,18.565,21.216,20.137,22.659,20.733,22.210,21.674,21.674,21.965,17.729,17.729,22.936,22.936,0.000,0.000,21.665,21.665,21.022,19.467,19.467,20.993,20.993,22.529,22.529,20.249,20.249,20.510,21.714,21.714,21.187,6xa,0.000,6v,17.729
EU081500,6,18.596,18.596,20.320,19.954,20.986,21.254,20.655,21.971,21.644,20.622,22.529,21.010,20.362,21.719,18.679,18.679,21.101,20.252,22.775,20.619,22.210,21.789,21.789,21.965,17.845,17.845,23.050,23.050,0.113,0.113,21.779,21.779,21.138,19.467,19.467,21.106,21.106,22.529,22.529,20.249,20.249,20.626,21.829,21.829,21.304,6xa,0.113,6v,17.845
EU081502,6,18.596,18.596,19.464,20.230,21.379,22.002,20.767,21.857,22.034,21.247,22.592,20.985,20.928,21.154,18.793,18.793,21.034,20.551,23.095,21.034,22.349,22.069,22.069,21.784,17.497,17.497,22.555,22.555,1.244,1.244,21.937,21.937,20.838,19.235,19.235,21.606,21.606,22.706,22.706,20.475,20.475,20.092,21.968,21.968,21.795,6xa,1.244,6v,17.497
EU081505,6,18.596,18.596,20.205,19.725,20.914,21.835,20.655,21.971,21.991,21.198,22.759,20.896,20.362,21.380,18.793,18.793,20.872,20.023,23.148,20.962,22.577,21.904,21.904,22.197,17.845,17.845,23.050,23.050,0.792,0.792,21.665,21.665,20.906,19.699,19.699,21.332,21.332,22.529,22.529,20.362,20.362,20.626,21.600,21.600,21.187,6xa,0.792,6v,17.845
EU081506,6,18.480,18.480,19.977,19.610,20.986,21.719,20.316,21.744,21.644,20.968,22.529,20.666,20.362,21.267,18.793,18.793,21.101,20.023,22.917,20.848,22.463,21.674,21.674,21.965,17.613,17.613,22.821,22.821,0.566,0.566,21.665,21.665,20.906,19.351,19.351,21.219,21.219,22.644,22.644,20.362,20.362,20.278,21.257,21.257,20.955,6xa,0.566,6v,17.613
OR601700,6,28.685,28.685,29.520,22.984,25.000,24.701,27.692,25.984,23.551,23.077,23.913,20.074,21.455,20.364,6.545,6.545,22.984,19.841,25.455,24.000,26.812,25.703,25.703,27.600,26.122,26.122,26.923,26.923,23.827,23.827,21.236,21.236,27.092,26.496,26.496,13.818,13.818,25.283,25.283,13.818,13.818,29.134,21.561,21.561,20.408,6n,6.545,6xg,13.818
PX934544,6,20.197,20.197,24.723,18.773,18.996,20.504,5.376,23.954,29.787,26.966,26.190,27.407,27.305,29.368,25.357,25.357,20.144,19.856,22.662,15.108,29.137,16.547,16.547,18.996,28.992,28.992,27.652,27.652,21.673,21.673,25.954,25.954,22.857,25.207,25.207,26.523,26.523,23.715,23.715,28.929,28.929,24.528,26.296,26.296,25.397,6f,5.376,6r,15.108
PX934550,6,30.112,30.112,27.237,23.790,24.194,26.996,27.500,26.378,25.180,24.014,24.101,18.889,20.789,21.147,3.226,3.226,23.387,21.591,25.455,24.400,27.957,25.403,25.403,26.966,28.058,28.058,26.693,26.693,23.741,23.741,21.818,21.818,27.092,26.068,26.068,14.337,14.337,26.236,26.236,10.394,10.394,27.863,21.111,21.111,19.106,6n,3.226,6xg,10.394
PX934558,6,25.188,25.188,24.706,17.712,17.424,19.784,4.317,25.899,31.541,25.843,29.185,27.542,26.190,29.391,25.806,25.806,18.345,20.217,23.297,15.185,29.496,16.487,16.487,20.863,28.099,28.099,27.338,27.338,21.756,21.756,24.521,24.521,23.571,23.982,23.982,26.996,26.996,23.600,23.600,,,25.180,26.996,26.996,25.100,6f,4.317,6r,15.185
PX934579,6,28.519,28.519,26.877,24.597,23.790,27.376,27.240,27.138,25.899,24.373,26.259,18.148,19.713,20.430,3.584,3.584,22.814,22.348,23.182,22.800,27.240,25.301,25.301,27.341,27.338,27.338,27.037,27.037,22.581,22.581,21.818,21.818,26.400,24.481,24.481,12.545,12.545,26.616,26.616,12.545,12.545,,19.630,19.630,18.699,6n,3.584,6xg,12.545
PX934583,6,30.112,30.112,28.235,23.790,25.403,28.137,27.500,27.165,24.820,23.297,23.741,18.889,20.072,20.430,3.943,3.943,22.581,22.348,24.545,23.200,26.882,26.613,26.613,28.839,26.978,26.978,26.295,26.295,24.460,24.460,21.455,21.455,27.600,26.556,26.556,13.262,13.262,27.757,27.757,11.111,11.111,27.863,19.630,19.630,17.886,6n,3.943,6xg,11.111
PX934605,6,25.197,25.197,25.564,20.370,18.148,19.780,5.018,26.259,29.924,25.843,28.814,26.996,26.190,30.108,26.071,26.071,20.144,20.364,23.381,15.613,28.826,17.794,17.794,20.430,26.106,26.106,27.957,27.957,22.662,22.662,25.573,25.573,23.571,26.210,26.210,27.757,27.757,22.745,22.745,29.658,29.658,26.596,26.667,26.667,25.738,6f,5.018,6r,15.613
S70341,6,25.439,25.439,22.124,20.175,23.009,22.807,25.664,24.038,,26.852,,24.779,21.053,27.103,25.439,25.439,28.037,24.779,,,,18.269,18.269,25.664,,,23.894,23.894,,,,,22.000,,,23.684,23.684,,,25.439,25.439,26.549,23.009,23.009,23.009,6c,20.175,6t,18.269
U13010,6,29.167,29.167,28.223,23.636,24.296,26.408,25.614,28.521,26.761,24.727,24.648,23.239,20.775,20.775,3.521,3.521,23.239,20.939,25.725,23.776,28.070,27.113,27.113,28.169,28.521,28.521,27.368,27.368,23.592,23.592,22.887,22.887,27.660,26.389,26.389,14.236,14.236,25.704,25.704,12.727,12.727,28.014,22.887,22.887,23.273,6n,3.521,6xg,12.727
U90836,6,3.005,3.005,15.847,19.220,22.131,23.497,21.585,16.848,19.945,19.126,21.038,21.858,19.672,18.852,17.760,17.760,20.219,19.722,20.219,21.038,21.858,21.038,21.038,21.858,18.356,18.356,21.311,21.311,17.213,17.213,20.274,20.274,20.055,11.475,11.475,20.765,20.765,19.945,19.945,17.760,17.760,20.334,22.404,22.404,20.492,6a,3.005,6xd,11.475
U90837,6,2.732,2.732,15.574,19.499,21.858,23.224,21.858,17.120,20.219,19.945,21.311,21.858,19.672,19.126,18.033,18.033,19.945,19.444,19.945,21.311,21.585,21.311,21.311,22.131,19.178,19.178,22.131,22.131,17.486,17.486,20.822,20.822,20.879,12.295,12.295,21.038,21.038,19.672,19.672,18.033,18.033,20.613,22.404,22.404,21.038,6a,2.732,6xd,12.295
U90838,6,2.732,2.732,15.574,20.056,22.131,24.044,21.585,17.935,19.945,19.672,21.038,22.404,19.672,19.399,17.760,17.760,20.219,19.722,19.672,20.765,22.404,21.858,21.858,22.404,19.178,19.178,21.858,21.858,17.213,17.213,21.370,21.370,20.604,11.749,11.749,21.311,21.311,19.945,19.945,17.760,17.760,21.448,22.951,22.951,21.038,6a,2.732,6xd,11.749
U90839,6,2.459,2.459,15.027,19.777,22.131,23.497,21.311,17.391,19.945,19.672,21.311,22.131,19.672,19.126,17.760,17.760,20.219,19.722,19.672,20.765,21.858,21.585,21.585,22.404,18.904,18.904,21.858,21.858,17.213,17.213,20.822,20.822,20.604,11.749,11.749,21.311,21.311,19.945,19.945,17.760,17.760,20.891,22.404,22.404,21.311,6a,2.459,6xd,11.749
Y12083,6,0.000,0.000,17.863,23.420,23.281,24.817,24.621,23.282,24.375,23.955,25.383,24.437,24.234,23.536,23.252,23.252,24.224,23.764,25.412,24.326,25.142,25.028,25.028,24.000,23.121,23.121,25.465,25.465,21.227,21.227,24.916,24.916,24.136,17.310,17.310,24.972,24.972,25.155,25.155,22.668,22.668,23.724,24.550,24.550,24.912,6a,0.000,6xd,17.310
AB027610,6,26.910,26.910,24.908,2.667,17.333,20.667,21.667,24.415,27.273,24.893,29.911,26.531,28.413,27.915,24.211,24.211,23.333,19.398,23.000,20.333,26.333,16.605,16.605,20.401,25.339,25.339,28.000,28.000,22.333,22.333,27.308,27.308,21.595,27.407,27.407,26.056,26.056,23.860,23.860,27.368,27.368,21.000,29.008,29.008,25.847,6c,2.667,6d,17.333
AB103135,6,25.079,25.079,26.821,27.129,26.730,26.415,27.445,29.338,23.171,21.587,23.708,24.390,24.367,6.687,19.817,19.817,25.532,25.157,27.302,28.527,27.055,29.022,29.022,28.213,27.188,27.188,27.215,27.215,27.532,27.532,25.857,25.857,29.022,26.562,26.562,20.122,20.122,27.356,27.356,19.512,19.512,24.590,23.602,23.602,23.297,6m,6.687,6xg,19.512
