Accession,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
KX784098,5.178,31.613,32.550,30.000,29.710,31.349,33.974,29.224,1,5.178,4,30.000
KX784099,1.832,,30.729,30.153,31.136,31.481,,29.224,1,1.832,4,30.153
KX784100,3.175,,30.769,30.830,25.316,,32.990,28.767,1,3.175,8,28.767
KX784101,5.178,32.258,33.051,30.323,31.068,31.746,34.118,28.767,1,5.178,4,30.323
KX784102,2.536,,29.371,,,31.613,33.333,27.854,1,2.536,8,27.854
KX784103,3.236,,30.932,29.582,,31.746,33.762,27.727,1,3.236,4,29.582
KX784104,5.178,31.935,33.221,29.260,31.190,31.746,34.185,28.636,1,5.178,4,29.260
KX784105,4.854,,,30.547,29.355,33.333,,30.137,1,4.854,5,29.355
KX784106,4.531,31.935,32.627,30.323,31.068,31.746,33.333,27.854,1,4.531,4,30.323
KX784107,4.854,31.935,32.627,30.000,30.744,31.349,33.725,28.311,1,4.854,4,30.000
KX784108,4.854,,30.131,31.169,30.645,32.937,,27.854,1,4.854,4,31.169
KX784109,5.128,29.646,32.443,29.545,30.403,32.870,34.586,28.182,1,5.128,4,29.545
KX784110,4.531,31.290,30.508,31.169,28.881,31.349,33.333,28.311,1,4.531,5,28.881
KX784111,4.207,30.868,30.932,30.195,30.435,30.159,,30.233,1,4.207,4,30.195
KX784112,6.149,32.581,32.215,29.677,31.392,30.556,32.941,29.224,1,6.149,4,29.677
KX784113,4.854,31.613,32.886,29.677,31.068,31.349,34.615,29.224,1,4.854,4,29.677
KX784114,4.902,31.922,32.881,30.293,29.710,31.727,34.628,28.767,1,4.902,4,30.293
KX784115,4.854,31.613,32.550,30.000,29.710,31.746,34.295,28.767,1,4.854,4,30.000
KX784116,5.178,31.935,32.886,29.677,30.744,31.349,34.295,28.767,1,5.178,4,29.677
KX784117,5.825,32.581,33.557,30.323,30.303,32.937,34.936,29.680,1,5.825,4,30.323
KX784118,5.502,32.258,33.051,29.677,30.421,31.349,32.941,29.224,1,5.502,4,29.677
KX784119,4.531,31.629,31.356,31.715,,32.362,33.651,26.852,1,4.531,8,26.852
KX784120,4.531,31.935,32.203,30.872,31.142,32.143,33.333,29.224,1,4.531,4,30.872
KX784121,3.236,,30.932,30.868,,33.333,31.765,26.941,1,3.236,8,26.941
KX784122,3.883,29.646,30.932,29.032,30.323,32.937,32.157,28.767,1,3.883,4,29.032
KX784123,11.003,,30.085,22.727,29.355,31.746,31.321,31.944,1,11.003,4,22.727
KX784124,4.854,,29.694,29.221,30.645,32.540,,27.907,1,4.854,4,29.221
KX784125,5.825,32.258,32.627,30.169,30.450,31.349,33.725,28.571,1,5.825,4,30.169
KX784126,5.502,32.258,32.550,29.355,31.068,30.736,33.974,28.767,1,5.502,4,29.355
KX784127,5.502,31.613,32.550,29.260,31.169,30.952,33.974,28.311,1,5.502,4,29.260
KX784128,3.560,32.468,30.508,31.613,,32.540,32.941,26.977,1,3.560,8,26.977
KX784129,5.825,31.613,31.780,30.000,30.744,31.746,34.118,28.311,1,5.825,4,30.000
KX940824,18.519,29.553,32.615,32.209,29.412,,,31.469,1,18.519,5,29.412
KX940826,18.210,28.692,32.509,34.049,30.341,,,31.818,1,18.210,5,30.341
KX940827,17.593,28.692,32.509,33.436,29.721,,,31.119,1,17.593,5,29.721
KX940829,18.210,25.523,30.605,33.651,25.893,,,31.884,1,18.210,2,25.523
KX940831,17.284,29.210,31.449,32.177,26.271,,,31.522,1,17.284,5,26.271
KX940842,5.590,28.421,29.787,28.662,27.900,30.556,34.155,28.044,1,5.590,5,27.900
KX940852,19.565,30.769,31.449,31.975,29.452,30.909,,31.273,1,19.565,5,29.452
KX940853,18.827,28.669,31.449,32.915,25.424,,,32.270,1,18.827,5,25.424
KX940854,18.210,28.669,30.282,32.812,25.641,,,32.270,1,18.210,5,25.641
KX940865,20.308,29.795,28.671,33.438,,,,30.000,1,20.308,2,29.795
KX940870,18.210,28.866,31.802,32.822,28.793,,,31.849,1,18.210,5,28.793
KX940872,15.432,27.835,31.449,31.546,28.086,32.234,,30.112,1,15.432,5,28.086
KX940879,15.432,27.835,31.449,31.546,28.086,32.234,,30.112,1,15.432,5,28.086
KX940881,19.136,29.371,31.095,33.438,30.247,,,30.370,1,19.136,5,30.247
KX940884,18.769,28.374,30.982,33.436,27.778,,33.688,30.717,1,18.769,5,27.778
KX940886,18.519,30.928,33.129,32.515,29.721,,,30.769,1,18.519,5,29.721
KX940887,17.231,28.425,33.451,32.515,29.012,33.047,,29.617,1,17.231,5,29.012
KX940889,19.077,29.795,30.982,32.515,29.321,31.760,,,1,19.077,5,29.321
KX940890,19.444,29.221,30.742,33.750,30.031,,,30.000,1,19.444,5,30.031
KX940892,19.136,29.371,31.095,33.438,30.247,,,30.370,1,19.136,5,30.247
KX940899,18.519,30.928,31.692,34.169,29.102,32.302,,31.522,1,18.519,5,29.102
KY120328,19.051,30.978,29.129,29.872,28.535,29.271,32.524,30.457,1,19.051,5,28.535
KY120331,17.640,30.017,29.104,28.730,27.674,28.180,30.854,30.006,1,17.640,5,27.674
KY189697,5.584,30.535,28.263,26.200,27.670,28.782,30.518,27.571,1,5.584,4,26.200
KY189698,5.640,30.535,28.093,26.313,27.557,28.612,30.349,27.633,1,5.640,4,26.313
KY189699,5.697,30.687,28.417,26.562,27.340,28.952,30.709,27.970,1,5.697,4,26.562
KY189700,5.979,30.631,28.474,26.648,27.453,28.895,30.652,28.032,1,5.979,4,26.648
KY189701,6.373,30.609,28.458,25.872,27.345,28.749,31.064,26.931,1,6.373,4,25.872
KY189702,7.332,31.176,28.741,26.637,27.753,29.138,31.289,28.846,1,7.332,4,26.637
KY189703,6.825,30.193,28.127,25.795,27.540,28.620,30.501,28.545,1,6.825,4,25.795
KY189704,7.276,31.116,29.362,27.191,28.620,29.008,31.721,28.695,1,7.276,4,27.191
KY189705,6.655,30.479,28.604,26.384,27.768,28.539,31.215,28.465,1,6.655,4,26.384
KY189706,6.035,30.413,29.127,26.655,27.980,28.709,31.440,28.289,1,6.035,4,26.655
KY189707,6.599,31.052,29.481,26.810,28.263,28.935,31.665,28.660,1,6.599,4,26.810
KY189708,5.979,31.342,28.669,26.648,27.995,29.202,30.955,28.686,1,5.979,4,26.648
KY189709,5.640,30.670,28.241,25.957,27.159,28.709,30.236,27.847,1,5.640,4,25.957
KY189710,5.527,30.743,28.199,26.381,27.469,29.178,30.584,28.456,1,5.527,4,26.381
KY189711,5.527,30.687,27.957,26.437,27.299,28.992,30.584,28.439,1,5.527,4,26.437
KY189712,4.456,31.887,29.875,27.227,29.143,29.836,31.908,28.978,1,4.456,4,27.227
KY189713,3.384,31.060,28.912,27.114,28.144,28.998,30.726,28.351,1,3.384,4,27.114
KY189714,5.189,31.567,29.802,27.878,28.701,30.124,31.683,29.437,1,5.189,4,27.878
KY189715,3.384,30.986,28.871,26.765,27.668,29.110,30.800,27.998,1,3.384,4,26.765
KY189716,3.723,30.947,28.928,26.904,28.402,29.207,31.345,28.226,1,3.723,4,26.904
KY189717,2.989,30.440,28.604,25.945,27.555,28.628,30.670,27.671,1,2.989,4,25.945
KY189718,5.866,30.371,28.968,26.934,27.508,29.200,31.496,28.713,1,5.866,4,26.934
KY189719,5.358,29.865,28.571,26.313,26.888,28.861,31.120,28.173,1,5.358,4,26.313
KY189720,6.035,31.680,29.892,27.540,29.418,29.842,32.113,29.492,1,6.035,4,27.540
KY189721,4.738,30.592,28.256,26.539,27.797,28.378,30.484,28.297,1,4.738,4,26.539
KY189722,18.049,29.412,29.098,28.725,28.314,28.837,32.289,30.167,1,18.049,5,28.314
KY189723,17.710,28.824,28.636,28.250,27.919,28.201,31.785,29.611,1,17.710,5,27.919
KY189724,4.456,30.648,28.985,26.858,27.781,28.845,30.271,28.192,1,4.456,4,26.858
KY189725,4.287,30.371,28.588,26.776,27.627,28.620,30.158,28.131,1,4.287,4,26.776
KY189726,6.599,30.934,28.895,26.494,27.794,29.105,30.411,29.022,1,6.599,4,26.494
KY189727,5.753,30.427,28.329,25.888,26.943,28.596,29.736,28.412,1,5.753,4,25.888
KY189728,6.373,31.042,29.041,26.520,28.555,29.657,31.535,28.757,1,6.373,4,26.520
KY189729,5.527,30.254,28.490,25.703,27.468,28.925,30.709,28.077,1,5.527,4,25.703
KY189730,6.937,31.327,29.592,27.268,28.417,29.388,31.327,29.634,1,6.937,4,27.268
KY189731,5.358,30.107,28.531,25.986,27.567,28.596,30.185,28.412,1,5.358,4,25.986
KY189732,5.527,31.641,29.739,27.483,29.023,30.085,31.851,28.916,1,5.527,4,27.483
KY189733,3.892,30.400,28.774,26.411,27.878,29.296,30.726,28.121,1,3.892,4,26.411
KY189734,6.543,30.765,28.669,26.520,27.989,29.105,31.739,28.722,1,6.543,4,26.520
KY189735,5.527,30.315,28.159,26.014,27.479,28.766,31.120,28.164,1,5.527,4,26.014
KY189736,18.151,30.635,28.928,28.983,29.054,29.080,32.303,30.523,1,18.151,6,29.080
KY189737,17.193,29.792,28.247,28.273,28.266,28.628,31.742,29.668,1,17.193,4,28.273
KY189738,4.343,30.877,28.636,26.749,28.330,28.507,30.838,27.520,1,4.343,4,26.749
KY189739,4.343,30.990,28.636,26.749,28.386,28.507,30.838,27.644,1,4.343,4,26.749
KY189740,5.471,30.687,28.361,26.452,28.217,29.544,31.232,28.156,1,5.471,4,26.452
KY189741,5.245,30.687,28.320,26.396,27.935,29.561,31.007,28.297,1,5.245,4,26.396
KY189742,4.907,31.499,29.966,27.709,29.080,29.673,31.662,29.412,1,4.907,4,27.709
KY189743,3.386,30.618,29.342,26.411,27.652,28.974,30.535,28.235,1,3.386,4,26.411
KY189744,6.937,31.570,29.235,27.057,28.191,29.462,32.056,29.208,1,6.937,4,27.057
KY189745,6.937,31.236,28.895,26.719,27.907,29.178,31.700,29.146,1,6.937,4,26.719
KY189746,3.723,31.099,29.041,26.960,28.249,29.336,30.577,28.094,1,3.723,4,26.960
KY189747,2.820,30.817,28.644,26.452,27.668,28.756,30.540,27.458,1,2.820,4,26.452
KY189748,3.892,30.219,29.001,25.901,27.837,28.958,30.445,28.757,1,3.892,4,25.901
KY189749,4.061,30.276,29.001,25.901,27.950,29.127,30.557,28.881,1,4.061,4,25.901
KY189750,17.936,29.871,28.871,27.637,28.402,28.636,32.004,29.783,1,17.936,4,27.637
KY189751,17.597,29.375,28.417,27.073,27.912,28.185,31.611,29.288,1,17.597,4,27.073
KY189752,5.584,30.821,28.231,26.467,27.737,28.523,31.514,27.998,1,5.584,4,26.467
KY189753,5.245,30.604,27.778,26.099,27.299,28.127,31.289,27.689,1,5.245,4,26.099
KY189754,3.215,30.423,28.815,26.637,27.693,29.110,30.557,28.025,1,3.215,4,26.637
KY189755,3.215,30.366,28.815,26.637,27.693,29.054,30.613,27.963,1,3.215,4,26.637
KY189756,18.274,30.107,28.959,28.072,28.113,28.628,31.874,30.217,1,18.274,5,28.113
KY189757,17.879,29.769,28.620,27.903,27.887,28.402,31.759,30.074,1,17.879,5,27.887
KY189758,7.332,31.289,28.968,26.986,28.263,29.171,31.573,28.793,1,7.332,4,26.986
KY189759,5.979,30.445,27.608,25.859,27.526,28.272,30.618,27.441,1,5.979,4,25.859
KY189760,4.007,31.331,28.968,26.663,28.289,28.965,30.895,27.840,1,4.007,4,26.663
KY189761,4.176,31.218,28.952,26.622,28.305,29.021,30.726,27.918,1,4.176,4,26.622
KY189762,6.204,30.393,28.199,25.803,27.380,28.266,31.011,28.173,1,6.204,4,25.803
KY189763,6.091,30.393,28.143,25.859,27.124,28.153,30.955,27.970,1,6.091,4,25.859
KY189764,5.358,30.808,29.332,26.960,27.580,28.845,31.908,28.483,1,5.358,4,26.960
KY189765,6.148,31.145,29.836,27.637,28.217,28.845,32.115,28.916,1,6.148,4,27.637
KY189766,3.497,30.631,28.571,26.678,27.797,28.853,30.315,27.525,1,3.497,4,26.678
KY189767,3.328,30.518,28.458,26.622,27.499,28.628,30.259,27.459,1,3.328,4,26.622
KY189768,4.456,30.847,28.273,26.429,27.428,28.596,30.990,28.156,1,4.456,4,26.429
KY189769,4.512,30.774,28.273,26.486,27.484,28.596,31.046,28.218,1,4.512,4,26.486
KY189770,17.823,29.893,28.855,27.540,28.717,27.483,31.629,29.561,1,17.823,6,27.483
KY189771,17.428,29.554,28.741,27.370,28.378,27.201,31.461,29.499,1,17.428,6,27.201
KY189772,4.907,30.873,28.118,26.143,27.526,28.426,30.484,28.015,1,4.907,4,26.143
KY189773,18.264,30.332,28.612,28.201,27.878,29.072,32.195,30.574,1,18.264,5,27.878
KY189774,17.926,29.798,28.434,27.862,27.596,28.620,31.971,30.402,1,17.926,5,27.596
KY189775,4.061,31.099,28.417,26.482,27.016,28.796,30.315,28.421,1,4.061,4,26.482
KY189776,4.287,30.934,28.474,26.256,27.073,28.796,30.298,28.359,1,4.287,4,26.256
KY189777,17.710,28.876,28.749,27.662,28.136,28.410,31.928,29.777,1,17.710,4,27.662
KY189778,18.895,30.169,30.023,28.732,29.605,29.538,32.997,30.831,1,18.895,4,28.732
KY189779,5.358,30.141,28.596,26.075,27.257,28.086,30.527,27.918,1,5.358,4,26.075
KY189780,5.866,30.366,28.765,26.244,27.541,28.313,30.752,28.351,1,5.866,4,26.244
KY189781,4.343,30.838,29.365,26.565,28.523,29.207,30.748,28.713,1,4.343,4,26.565
KY189782,4.907,31.232,29.462,26.847,28.821,29.263,31.029,29.270,1,4.907,4,26.847
KY189783,4.061,31.060,29.155,26.667,27.612,28.644,30.445,27.936,1,4.061,4,26.667
KY189784,3.666,30.891,28.417,26.045,27.401,28.306,30.051,27.829,1,3.666,4,26.045
KY189785,4.794,31.120,28.879,27.006,28.007,28.941,30.787,28.235,1,4.794,4,27.006
KY189786,4.797,31.120,28.879,26.678,28.023,28.571,30.618,27.864,1,4.797,4,26.678
KY189787,3.779,30.891,28.515,26.396,27.524,28.644,31.159,28.297,1,3.779,4,26.396
KY189788,3.215,30.665,28.175,26.001,27.016,28.250,30.410,27.678,1,3.215,4,26.001
KY189789,3.948,31.172,29.115,26.693,27.982,28.789,30.518,28.183,1,3.948,4,26.693
KY189790,3.497,30.838,28.717,26.185,27.684,28.451,29.978,27.874,1,3.497,4,26.185
KY189791,17.883,29.765,28.628,28.403,27.743,28.346,31.376,30.550,1,17.883,5,27.743
KY189792,17.770,29.709,28.741,28.515,27.697,28.571,31.191,30.124,1,17.770,5,27.697
KY189793,17.372,29.966,29.299,28.282,27.565,29.056,32.077,29.698,1,17.372,5,27.565
KY189794,17.654,30.022,29.468,28.451,27.790,28.934,32.245,29.883,1,17.654,5,27.790
KY189795,8.235,31.795,29.308,27.935,29.188,30.403,32.322,29.591,1,8.235,4,27.935
KY189796,7.332,30.405,28.474,26.437,27.991,28.885,31.721,28.563,1,7.332,4,26.437
KY348757,17.099,28.765,28.910,26.408,27.324,27.831,30.657,29.715,1,17.099,4,26.408
KY386877,3.348,28.519,29.870,28.406,27.821,28.943,31.230,26.128,1,3.348,4,28.406
KY386878,3.057,31.085,30.621,28.696,27.229,29.855,29.984,25.468,1,3.057,8,25.468
KY386879,3.639,27.920,30.357,28.261,27.027,29.106,31.068,27.307,1,3.639,5,27.027
KY386880,3.493,32.064,31.509,28.116,28.025,30.580,30.744,26.415,1,3.493,4,28.116
KY386881,2.911,27.920,30.032,27.971,27.186,28.780,31.068,26.554,1,2.911,4,27.971
KY386882,4.949,29.208,30.195,28.593,27.805,29.516,30.565,27.211,1,4.949,8,27.211
KY386885,5.822,29.506,29.927,27.121,26.780,29.032,30.048,25.800,1,5.822,5,26.780
KY386886,4.076,32.305,30.051,29.275,27.856,30.290,30.252,25.283,1,4.076,8,25.283
KY386889,3.357,28.467,26.744,25.598,24.740,27.182,26.744,22.965,1,3.357,8,22.965
KY386890,3.597,28.467,26.744,25.598,24.740,26.933,26.744,23.256,1,3.597,8,23.256
KY386891,4.317,27.195,24.214,25.598,24.675,23.768,26.744,24.058,1,4.317,4,25.598
KY420670,5.428,30.733,28.336,26.412,27.588,28.244,30.407,27.588,1,5.428,4,26.412
KY420671,4.012,30.787,28.395,25.734,26.839,28.202,29.765,27.970,1,4.012,4,25.734
KY420672,6.372,30.819,28.487,26.647,27.722,28.949,31.191,28.882,1,6.372,4,26.647
KY420673,5.546,31.221,28.219,26.337,27.807,29.108,31.353,28.686,1,5.546,4,26.337
KY420674,6.077,30.282,28.471,26.588,27.102,28.857,30.742,28.183,1,6.077,4,26.588
KY420675,3.717,30.652,28.848,26.279,27.091,28.790,29.918,28.270,1,3.717,4,26.279
KY420676,17.584,30.453,29.068,28.479,28.521,28.580,31.628,30.025,1,17.584,5,28.521
KY420677,18.117,29.519,29.127,27.755,27.663,28.571,31.655,30.559,1,18.117,5,27.663
KY420678,18.532,30.106,29.194,28.529,28.184,28.512,31.397,29.907,1,18.532,5,28.184
KY420679,18.532,30.118,29.457,28.656,27.896,28.504,31.709,29.858,1,18.532,5,27.896
KY420680,18.828,30.489,29.051,28.445,28.428,29.086,31.965,30.312,1,18.828,5,28.428
KY420681,17.999,30.094,28.850,28.757,27.974,28.496,30.632,29.777,1,17.999,5,27.974
KY420682,18.284,29.329,28.757,28.597,28.234,28.191,31.974,28.765,1,18.284,6,28.191
KY420683,18.828,29.555,29.800,28.647,27.998,29.527,31.715,30.912,1,18.828,5,27.998
KY420684,17.988,30.442,29.287,29.145,28.191,28.057,31.285,29.648,1,17.988,6,28.057
KY420700,17.788,29.738,29.618,27.865,27.872,28.975,31.386,29.674,1,17.788,5,27.872
KY420701,6.659,30.506,28.807,26.600,28.118,28.773,30.996,29.112,1,6.659,4,26.600
KY420702,3.597,30.593,29.025,26.087,26.898,28.555,29.741,28.032,1,3.597,4,26.087
KY420703,3.892,30.905,28.336,25.484,26.957,28.127,29.941,27.970,1,3.892,4,25.484
KY420704,5.130,30.616,28.454,26.220,27.294,28.362,30.466,27.588,1,5.130,4,26.220
KY420705,17.584,29.935,28.799,28.496,27.814,28.571,30.695,29.262,1,17.584,5,27.814
KY420706,18.117,29.401,29.245,27.712,27.631,28.749,31.655,30.435,1,18.117,5,27.631
KY420707,18.413,30.065,29.228,28.673,28.210,28.571,30.835,29.783,1,18.413,5,28.210
KY420708,18.709,30.905,29.758,28.656,28.825,29.179,31.715,31.184,1,18.709,4,28.656
KY420709,17.584,30.276,28.992,28.057,28.033,28.580,31.490,29.821,1,17.584,4,28.057
KY420710,17.870,30.265,29.245,29.221,28.445,28.116,31.392,29.833,1,17.870,6,28.116
KY420711,17.870,30.265,29.245,29.221,28.445,28.116,31.392,29.833,1,17.870,6,28.116
KY420719,3.950,30.670,29.243,26.013,28.151,28.437,30.353,28.015,1,3.950,4,26.013
KY569650,17.151,32.464,32.534,,28.889,,,31.418,1,17.151,5,28.889
KY569651,17.280,31.921,32.550,,28.931,,,31.439,1,17.280,5,28.931
KY569652,17.564,29.379,30.201,,28.616,,,32.197,1,17.564,5,28.616
KY569653,17.049,28.837,,,29.180,,,31.439,1,17.049,5,29.180
KY569654,16.997,31.921,32.215,,28.931,,,31.439,1,16.997,5,28.931
KY569655,17.003,32.184,32.534,,28.931,,,31.061,1,17.003,5,28.931
KY569656,16.714,31.638,31.879,,28.931,,,31.061,1,16.714,5,28.931
KY569657,16.714,31.638,31.879,,28.931,,,31.061,1,16.714,5,28.931
KY569658,17.003,32.184,32.534,,28.931,,,31.061,1,17.003,5,28.931
KY569659,16.714,31.638,31.879,,28.931,,,31.061,1,16.714,5,28.931
KY569660,17.003,32.184,32.534,,28.931,,,31.061,1,17.003,5,28.931
KY569661,16.714,31.638,31.879,,28.931,,,31.061,1,16.714,5,28.931
KY569662,17.003,32.184,32.534,,28.931,,,31.061,1,17.003,5,28.931
KY569663,17.003,32.184,32.534,,28.931,,,31.061,1,17.003,5,28.931
KY569664,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569665,17.143,32.194,32.542,,28.931,,,31.439,1,17.143,5,28.931
KY569666,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569667,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569668,17.003,32.184,32.534,,28.931,,,31.061,1,17.003,5,28.931
KY569669,17.291,32.184,32.534,,28.931,,,31.439,1,17.291,5,28.931
KY569670,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569671,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569672,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569673,17.280,31.073,31.879,,27.987,,,32.197,1,17.280,5,27.987
KY569674,16.714,31.638,31.879,,28.931,,,31.061,1,16.714,5,28.931
KY569675,16.715,31.609,31.879,,28.846,,,30.000,1,16.715,5,28.846
KY569676,16.721,28.837,32.800,,29.180,,,31.061,1,16.721,5,29.180
KY569677,18.697,31.921,30.085,,32.143,,,33.463,1,18.697,2,31.921
KY569678,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569679,20.113,30.423,30.932,,29.560,33.841,,31.907,1,20.113,5,29.560
KY569680,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569681,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569682,20.113,30.423,30.932,,29.560,33.841,,31.907,1,20.113,5,29.560
KY569683,16.431,31.356,31.879,,29.245,,,31.439,1,16.431,5,29.245
KY569684,17.143,32.194,31.760,,29.245,,,31.439,1,17.143,5,29.245
KY569685,16.857,31.909,32.203,,28.931,,,31.061,1,16.857,5,28.931
KY569686,16.714,31.638,31.879,,28.931,,,31.061,1,16.714,5,28.931
KY569687,16.997,31.921,32.215,,28.931,,,31.439,1,16.997,5,28.931
KY569688,20.113,30.423,30.932,,29.560,33.841,,31.907,1,20.113,5,29.560
KY569689,18.289,31.765,29.707,,29.836,,,30.516,1,18.289,5,29.836
KY569690,19.403,32.407,30.043,,29.043,,,31.707,1,19.403,5,29.043
KY569691,19.277,32.716,31.739,,29.373,,,32.068,1,19.277,5,29.373
KY569692,18.209,,32.189,,30.746,,,31.707,1,18.209,5,30.746
KY569693,19.701,32.448,,,29.373,33.231,,32.227,1,19.701,5,29.373
KY569694,17.751,31.307,31.780,,29.794,,,31.707,1,17.751,5,29.794
KY569695,18.806,,31.864,,30.693,,,32.075,1,18.806,5,30.693
KY569696,20.896,,30.888,,31.058,,,,1,20.896,5,31.058
KY569697,19.104,32.407,,,30.693,,,,1,19.104,5,30.693
KY569698,19.104,,32.046,,30.693,,,,1,19.104,5,30.693
KY569699,19.527,,31.600,,30.033,,,,1,19.527,5,30.033
KY569700,20.245,,,,30.693,,,33.962,1,20.245,5,30.693
KY569701,19.335,,33.036,,30.844,,,32.661,1,19.335,5,30.844
KY569702,17.431,32.722,32.143,,31.353,34.106,,30.973,1,17.431,5,31.353
KY569703,17.431,31.003,,,28.383,31.760,,29.091,1,17.431,5,28.383
KY569704,18.047,30.581,30.508,,29.373,,,32.800,1,18.047,5,29.373
KY569705,20.117,,31.780,,29.878,,,,1,20.117,5,29.878
KY569706,19.822,32.722,31.356,,31.683,,,32.489,1,19.822,5,31.683
KY569707,18.654,,30.420,,30.693,,,30.000,1,18.654,5,30.693
KY569708,18.976,,32.143,,30.284,,,33.200,1,18.976,5,30.284
KY569709,18.237,,30.837,,,,,30.932,1,18.237,8,30.932
KY569710,21.450,,31.111,,,,,,1,21.450,3,31.111
KY569711,21.166,32.416,31.111,,31.058,32.915,,33.486,1,21.166,5,31.058
KY569712,21.053,,32.794,,30.363,,,,1,21.053,5,30.363
KY569713,21.302,32.743,30.085,,29.932,30.380,,,1,21.302,6,30.380
KY569714,19.266,,31.600,,30.693,,,,1,19.266,5,30.693
KY569715,18.212,,,,30.795,32.340,,,1,18.212,5,30.795
KY569716,19.814,,31.604,,30.375,33.227,,,1,19.814,5,30.375
KY569717,18.885,,31.414,,,,,33.175,1,18.885,3,31.414
KY569718,20.124,,33.178,,30.464,,,35.071,1,20.124,5,30.464
KY569719,19.558,29.787,28.959,,28.866,,,29.245,1,19.558,5,28.866
KY569720,19.814,,32.389,,29.703,33.992,,,1,19.814,5,29.703
KY569721,20.820,30.638,,,31.271,,,32.420,1,20.820,5,31.271
KY569722,19.505,,32.016,,30.693,,,30.734,1,19.505,5,30.693
KY569723,18.153,,31.604,,29.703,,,31.111,1,18.153,5,29.703
KY569724,18.971,30.213,29.500,,27.632,,,31.050,1,18.971,5,27.632
KY569725,18.543,30.204,30.000,,29.043,,,29.756,1,18.543,5,29.043
KY569726,20.690,30.126,28.500,,28.522,,,30.275,1,20.690,5,28.522
KY569727,19.064,,33.588,,31.959,,,32.394,1,19.064,5,31.959
KY569728,17.726,30.579,30.000,,28.522,,,30.189,1,17.726,5,28.522
KY569729,18.621,30.043,31.500,,29.897,,,31.818,1,18.621,5,29.897
KY569730,18.729,,32.743,,30.584,,,31.651,1,18.729,5,30.584
KY569731,20.401,,33.500,,31.058,33.449,,34.146,1,20.401,5,31.058
KY569732,20.690,,32.301,,30.584,,,,1,20.690,5,30.584
KY569733,21.739,,,,32.270,35.747,,,1,21.739,5,32.270
KY606998,19.000,,27.972,,29.333,30.901,,29.717,1,19.000,5,29.333
KY606999,17.333,,32.955,,29.333,,,31.274,1,17.333,5,29.333
KY607000,18.667,29.924,32.000,,28.667,,,30.137,1,18.667,5,28.667
KY607001,19.000,,28.994,,29.333,32.189,,32.819,1,19.000,5,29.333
KY607002,21.000,,29.255,,30.000,,,31.274,1,21.000,5,30.000
KY607003,18.000,30.303,30.319,,31.333,32.618,,32.453,1,18.000,5,31.333
KY607004,18.000,29.545,31.383,33.775,29.667,,,32.547,1,18.000,5,29.667
KY607005,19.000,,31.200,,28.333,,,30.888,1,19.000,5,28.333
KY607006,19.333,,30.851,,31.000,,,,1,19.333,5,31.000
KY607007,20.333,,,,28.000,32.669,,31.660,1,20.333,5,28.000
KY607008,19.000,29.167,29.255,,28.667,31.873,,31.395,1,19.000,5,28.667
KY608611,17.428,30.408,28.644,26.958,27.862,27.968,31.437,28.439,1,17.428,4,26.958
KY608612,17.438,30.430,28.580,26.405,27.012,28.009,31.446,28.501,1,17.438,4,26.405
KY608613,16.262,30.213,29.405,28.446,26.224,26.065,30.033,25.776,1,16.262,5,26.224
KY608614,18.279,29.961,30.539,29.203,28.282,30.518,29.722,30.468,1,18.279,5,28.282
KY608615,18.207,29.030,29.972,28.314,28.636,29.256,29.983,29.685,1,18.207,4,28.314
KY608616,17.465,29.808,30.306,27.724,28.169,28.927,29.713,29.299,1,17.465,4,27.724
KY608617,19.346,31.038,29.983,28.129,28.160,29.904,31.387,30.424,1,19.346,5,28.160
KY608618,17.851,30.300,30.035,27.545,28.728,29.822,32.328,29.361,1,17.851,4,27.545
KY620880,5.415,30.011,28.725,26.028,26.943,28.596,30.916,28.243,1,5.415,4,26.028
