Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MG891677,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.756,15.756,16.064,21.591,21.591,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891678,2,0.080,0.080,18.524,18.524,17.189,16.546,17.803,15.926,15.926,17.430,15.916,15.916,16.225,21.652,21.652,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891679,2,0.241,0.241,18.364,18.364,17.189,16.707,17.963,16.087,16.087,17.430,16.077,16.077,16.386,21.893,21.893,16.303,16.303,15.502,15.502,16.155,19.693,16.422,15.994,2a,0.241,2q,15.502
MG891680,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG891681,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.181,15.181,15.994,19.532,16.176,15.913,2a,0.080,2q,15.181
MG891682,2,0.161,0.161,18.605,18.605,17.269,16.546,17.963,15.926,15.926,17.510,15.916,15.916,16.305,21.812,21.812,16.223,16.223,15.261,15.261,15.913,19.290,16.340,15.994,2a,0.161,2q,15.261
MG891683,2,0.321,0.321,18.444,18.444,17.108,16.707,18.043,16.006,16.006,17.430,15.997,15.997,16.305,21.812,21.812,16.061,16.061,15.422,15.422,15.994,19.451,16.422,16.155,2a,0.321,2q,15.422
MG891684,2,0.080,0.080,18.444,18.444,17.028,16.465,17.883,15.845,15.845,17.269,15.756,15.756,16.064,21.652,21.652,15.981,15.981,15.341,15.341,15.913,19.370,16.176,15.832,2a,0.080,2q,15.341
MG891685,2,0.080,0.080,18.524,18.524,17.189,16.384,17.803,15.926,15.926,17.430,15.756,15.756,16.064,21.652,21.652,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.832,2a,0.080,2q,15.341
MG891686,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG891687,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG891688,2,0.161,0.161,18.605,18.605,17.189,16.626,17.963,16.006,16.006,17.510,15.997,15.997,16.145,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,15.832,2a,0.161,2q,15.422
MG891689,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.349,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891690,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG891691,2,0.241,0.241,18.605,18.605,17.189,16.600,17.771,16.132,16.132,17.510,15.997,15.997,16.225,21.893,21.893,16.223,16.223,15.502,15.502,15.994,19.613,16.627,16.074,2a,0.241,2q,15.502
MG891692,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG891693,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891694,2,0.080,0.080,18.524,18.524,17.189,16.546,17.978,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.420,16.340,15.994,2a,0.080,2q,15.341
MG891695,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891696,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891697,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG891698,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891699,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.261,15.261,16.074,19.613,16.422,16.074,2a,0.161,2q,15.261
MG891700,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.261,15.261,16.074,19.613,16.422,16.074,2a,0.161,2q,15.261
MG891701,2,0.161,0.161,18.524,18.524,17.108,16.546,17.963,16.006,16.006,17.510,15.997,15.997,16.225,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.532,16.340,16.074,2a,0.161,2q,15.422
MG891702,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891703,2,0.241,0.241,18.524,18.524,17.189,16.707,18.123,16.087,16.087,17.590,16.077,16.077,16.225,21.893,21.893,16.142,16.142,15.502,15.502,16.155,19.532,16.503,16.155,2a,0.241,2q,15.502
MG891704,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891705,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891706,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.812,21.812,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891707,2,0.161,0.161,18.605,18.605,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.613,16.422,15.913,2a,0.161,2q,15.261
MG891708,2,0.241,0.241,18.685,18.685,17.189,16.707,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.303,16.303,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.241,2q,15.341
MG891709,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891710,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891711,2,0.080,0.080,18.524,18.524,17.028,16.384,17.803,15.926,15.926,17.269,15.756,15.756,16.064,21.652,21.652,15.981,15.981,15.181,15.181,15.832,19.532,16.340,15.832,2a,0.080,2q,15.181
MG891712,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891713,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891714,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891715,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891716,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891717,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891718,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891719,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891720,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891721,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG891722,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.812,21.812,16.223,16.223,15.422,15.422,16.074,19.613,16.258,16.074,2a,0.161,2q,15.422
MG891723,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891724,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891725,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891726,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891727,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891728,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891729,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891730,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG891731,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891732,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG891733,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MH192039,2,13.757,13.757,18.302,18.302,16.180,15.079,19.048,18.037,18.037,15.915,14.550,14.550,16.976,21.485,21.485,5.040,5.040,17.241,17.241,17.772,19.629,16.446,17.507,2m,5.040,2a,13.757
MH192052,2,8.661,8.661,16.667,16.667,17.060,14.961,19.160,17.801,17.801,14.698,12.336,12.336,15.119,22.572,22.572,15.707,15.707,14.021,14.021,12.997,17.989,13.757,16.798,2a,8.661,2j,12.336
MH192071,2,11.024,11.024,17.507,17.507,18.037,15.385,19.525,19.048,19.048,16.798,14.324,14.324,14.058,24.934,24.934,15.915,15.915,17.585,17.585,16.180,20.690,15.650,18.833,2a,11.024,2k,14.058
MH192085,2,10.236,10.236,18.302,18.302,17.848,15.486,20.053,18.063,18.063,15.486,13.528,13.528,14.324,21.785,21.785,15.486,15.486,14.961,14.961,12.732,19.363,15.385,18.373,2a,10.236,2r,12.732
MH192090,2,15.789,15.789,20.053,20.053,16.667,16.579,20.789,19.474,19.474,17.725,16.095,16.095,17.895,21.429,21.429,6.069,6.069,17.368,17.368,17.725,20.580,16.359,18.734,2m,6.069,2j,16.095
MH192104,2,8.488,8.488,17.241,17.241,16.446,14.058,19.363,16.931,16.931,15.119,11.936,11.936,14.589,20.159,20.159,14.815,14.815,15.119,15.119,15.119,17.507,14.589,16.180,2a,8.488,2j,11.936
MH192114,2,7.958,7.958,17.507,17.507,15.119,14.324,17.507,14.815,14.815,13.263,12.202,12.202,12.997,21.751,21.751,14.058,14.058,15.119,15.119,14.854,16.711,14.589,15.915,2a,7.958,2j,12.202
MH192119,2,17.241,17.241,21.220,21.220,19.841,19.841,22.597,22.222,22.222,20.157,19.048,19.048,20.370,24.138,24.138,7.143,7.143,20.317,20.317,19.312,22.751,18.254,20.635,2m,7.143,2a,17.241
MH192122,2,14.589,14.589,19.363,19.363,16.446,16.180,18.519,18.037,18.037,15.650,14.550,14.550,17.241,22.016,22.016,5.305,5.305,17.241,17.241,17.772,19.894,15.915,17.507,2m,5.305,2a,14.589
MH192125,2,15.385,15.385,19.629,19.629,16.976,16.446,19.312,18.833,18.833,16.711,15.079,15.079,17.772,21.751,21.751,4.775,4.775,17.241,17.241,18.037,19.629,16.446,17.772,2m,4.775,2a,15.385
MH192137,2,18.356,18.356,7.377,7.377,16.940,20.000,23.288,18.579,18.579,21.311,18.529,18.529,19.672,22.678,22.678,18.904,18.904,18.306,18.306,19.399,18.082,20.000,18.082,2b,7.377,2c,16.940
MH192138,2,18.356,18.356,7.377,7.377,16.940,20.000,23.288,18.579,18.579,21.311,18.529,18.529,19.672,22.678,22.678,18.904,18.904,18.306,18.306,19.399,18.082,20.000,18.082,2b,7.377,2c,16.940
MH192151,2,13.528,13.528,19.894,19.894,17.772,17.507,20.106,18.302,18.302,15.119,16.402,16.402,16.976,23.342,23.342,6.897,6.897,16.711,16.711,16.976,20.424,15.385,19.363,2m,6.897,2a,13.528
MH192164,2,20.690,20.690,21.220,21.220,21.485,22.281,25.526,22.546,22.546,22.016,18.783,18.783,20.106,28.647,28.647,22.546,22.546,20.955,20.955,20.955,11.936,19.312,21.220,2t,11.936,2j,18.783
MH192173,2,14.589,14.589,19.629,19.629,15.915,17.241,20.370,19.098,19.098,16.711,15.608,15.608,16.711,22.812,22.812,3.979,3.979,17.507,17.507,16.711,19.629,16.711,18.833,2m,3.979,2a,14.589
MH192182,2,10.236,10.236,17.989,17.989,17.323,16.010,20.997,17.539,17.539,17.323,15.223,15.223,15.915,23.097,23.097,16.535,16.535,15.608,15.608,15.119,19.312,14.021,18.110,2a,10.236,2u,14.021
MH192183,2,13.757,13.757,18.302,18.302,16.180,15.079,19.048,18.037,18.037,15.915,14.550,14.550,16.976,21.485,21.485,5.040,5.040,17.241,17.241,17.772,19.629,16.446,17.507,2m,5.040,2a,13.757
MH192212,2,8.192,8.192,19.209,19.209,17.232,15.819,19.209,18.028,18.028,16.147,13.842,13.842,15.537,23.164,23.164,14.689,14.689,16.949,16.949,14.407,18.362,15.254,17.232,2a,8.192,2j,13.842
MH192271,2,16.354,16.354,19.303,19.303,15.550,18.499,21.984,19.355,19.355,16.398,16.086,16.086,18.767,23.056,23.056,6.166,6.166,18.231,18.231,19.035,20.109,16.398,19.839,2m,6.166,2c,15.550
MH192273,2,7.887,7.887,18.258,18.258,16.292,14.448,18.028,15.730,15.730,13.483,13.483,13.483,14.607,23.034,23.034,14.930,14.930,16.292,16.292,15.449,18.592,15.211,16.901,2a,7.887,2j,13.483
MH192280,2,9.259,9.259,18.519,18.519,18.254,14.815,18.254,17.150,17.150,16.446,13.228,13.228,14.286,21.958,21.958,15.567,15.567,15.873,15.873,16.402,20.106,15.608,17.196,2a,9.259,2j,13.228
MH192296,2,16.446,16.446,20.424,20.424,16.446,17.772,20.635,20.690,20.690,17.772,16.446,16.446,18.037,22.016,22.016,4.509,4.509,18.037,18.037,17.507,20.690,17.241,19.098,2m,4.509,2j,16.446
MH192319,2,7.989,7.989,18.106,18.106,17.857,15.110,19.559,16.986,16.986,16.253,12.948,12.948,16.209,23.352,23.352,15.616,15.616,16.253,16.253,14.835,19.220,16.253,17.033,2a,7.989,2j,12.948
MH192327,2,9.814,9.814,19.629,19.629,19.098,16.446,19.363,16.931,16.931,16.446,15.915,15.915,17.241,23.016,23.016,16.711,16.711,16.711,16.711,16.976,20.424,16.711,17.241,2a,9.814,2j,15.915
MH192332,2,7.692,7.692,18.568,18.568,17.772,14.324,18.568,18.254,18.254,16.711,12.997,12.997,14.058,23.077,23.077,15.650,15.650,14.589,14.589,14.324,19.894,14.854,16.446,2a,7.692,2j,12.997
MH378159,2,16.918,16.918,20.846,20.846,15.916,17.523,20.973,16.517,16.517,17.891,14.114,14.114,6.306,22.222,22.222,18.429,18.429,14.114,14.114,18.619,20.544,17.523,16.216,2k,6.306,2q,14.114
MH378160,2,15.710,15.710,19.940,19.940,14.414,16.012,20.183,15.916,15.916,17.825,14.114,14.114,4.505,24.625,24.625,15.710,15.710,15.315,15.315,15.315,19.637,16.918,17.417,2k,4.505,2j,14.114
MH463463,2,8.516,8.516,17.906,17.906,19.008,14.050,18.733,17.033,17.033,16.804,14.050,14.050,17.080,23.416,23.416,14.876,14.876,15.702,15.702,15.702,20.386,14.876,15.427,2a,8.516,2j,14.050
MH463464,2,6.593,6.593,18.457,18.457,15.702,13.223,19.284,15.659,15.659,16.529,13.499,13.499,15.152,23.140,23.140,14.325,14.325,14.601,14.601,14.325,20.661,14.325,16.253,2a,6.593,2d,13.223
MH477358,2,16.871,16.871,20.245,20.245,21.407,20.859,23.853,20.122,20.122,20.552,18.043,18.043,18.349,24.159,24.159,16.564,16.564,15.644,15.644,14.724,20.183,13.456,19.266,2u,13.456,2r,14.724
MH477359,2,14.724,14.724,19.018,19.018,19.266,19.632,22.018,19.878,19.878,18.405,15.596,15.596,18.960,22.324,22.324,16.871,16.871,14.985,14.985,15.337,18.960,13.150,18.043,2u,13.150,2a,14.724
MH477360,2,15.644,15.644,20.859,20.859,19.266,18.712,21.407,18.960,18.960,18.098,15.291,15.291,16.514,23.547,23.547,16.564,16.564,14.724,14.724,13.804,20.183,12.538,18.043,2u,12.538,2r,13.804
MH477361,2,16.159,16.159,20.122,20.122,18.541,19.572,22.561,19.697,19.697,20.427,15.198,15.198,18.845,24.847,24.847,19.207,19.207,16.768,16.768,15.244,18.845,14.286,17.933,2u,14.286,2r,15.244
MH477362,2,16.564,16.564,22.393,22.393,18.043,18.712,21.713,16.514,16.514,18.098,17.431,17.431,14.679,23.547,23.547,17.791,17.791,16.871,16.871,14.724,21.407,12.232,17.431,2u,12.232,2r,14.724
MH477363,2,15.031,15.031,21.166,21.166,17.737,19.325,20.795,18.349,18.349,19.325,16.208,16.208,17.431,23.547,23.547,17.178,17.178,16.871,16.871,14.417,20.489,12.538,17.125,2u,12.538,2r,14.417
MH477364,2,15.031,15.031,19.325,19.325,19.266,17.791,22.018,18.960,18.960,19.018,15.902,15.902,18.043,23.242,23.242,15.951,15.951,14.985,14.985,14.724,19.572,13.150,18.654,2u,13.150,2r,14.724
MH477365,2,14.024,14.024,20.122,20.122,17.933,17.125,18.902,15.758,15.758,17.073,14.590,14.590,16.109,23.125,23.125,18.598,18.598,15.502,15.502,14.939,17.933,6.079,14.590,2u,6.079,2a,14.024
MH477366,2,14.939,14.939,21.037,21.037,18.541,19.266,22.561,16.413,16.413,19.512,16.413,16.413,17.021,24.127,24.127,17.073,17.073,15.244,15.244,14.634,18.237,6.079,16.717,2u,6.079,2r,14.634
MH477367,2,15.951,15.951,20.552,20.552,19.572,18.405,21.101,19.878,19.878,19.939,14.679,14.679,18.960,24.771,24.771,17.485,17.485,16.258,16.258,14.417,19.572,13.761,17.125,2u,13.761,2r,14.417
MH477368,2,16.258,16.258,21.166,21.166,20.489,19.018,21.713,17.431,17.431,20.552,17.125,17.125,18.654,24.771,24.771,17.791,17.791,16.514,16.514,15.031,21.713,12.844,18.043,2u,12.844,2r,15.031
MH477423,2,15.430,15.430,18.387,18.387,15.984,15.789,18.421,16.761,16.761,16.384,16.725,16.725,15.971,21.308,21.308,14.616,14.616,15.157,15.157,14.495,17.991,12.345,15.497,2u,12.345,2r,14.495
MH477425,2,15.657,15.657,15.228,15.228,13.661,15.152,16.162,11.475,11.475,16.244,15.301,15.301,15.152,20.000,20.000,16.162,16.162,15.152,15.152,13.131,17.949,18.687,18.182,2r,13.131,2f,11.475
MH510511,2,18.879,18.879,7.101,7.101,19.104,21.239,22.419,21.829,21.829,22.714,18.750,18.750,20.896,22.289,22.289,20.354,20.354,20.896,20.896,19.701,20.118,19.764,19.701,2b,7.101,2a,18.879
MH510512,2,18.289,18.289,7.396,7.396,18.398,20.944,23.304,21.958,21.958,22.124,17.751,17.751,21.068,22.289,22.289,20.059,20.059,18.398,18.398,20.178,19.527,20.059,20.475,2b,7.396,2a,18.289
MH510513,2,17.404,17.404,4.734,4.734,18.991,19.764,23.599,20.710,20.710,23.304,18.694,18.694,21.662,21.988,21.988,20.649,20.649,18.991,18.991,20.772,18.935,20.059,19.288,2b,4.734,2a,17.404
MH510514,2,16.224,16.224,5.917,5.917,19.881,18.879,21.534,21.239,21.239,21.829,16.272,16.272,20.475,22.289,22.289,20.059,20.059,19.288,19.288,20.178,19.822,19.469,19.288,2b,5.917,2a,16.224
MH510515,2,17.699,17.699,5.917,5.917,19.881,18.289,22.714,22.552,22.552,22.714,17.456,17.456,22.552,22.892,22.892,21.239,21.239,19.585,19.585,20.772,18.343,20.354,18.101,2b,5.917,2a,17.699
MH510516,2,18.584,18.584,6.805,6.805,19.881,20.059,23.894,22.419,22.419,23.009,19.527,19.527,21.958,21.988,21.988,19.174,19.174,19.288,19.288,20.475,18.343,20.354,20.475,2b,6.805,2t,18.343
MH510517,2,17.699,17.699,9.467,9.467,20.475,19.469,21.829,21.829,21.829,21.829,18.343,18.343,21.068,22.590,22.590,20.649,20.649,18.694,18.694,19.881,19.822,20.649,19.288,2b,9.467,2a,17.699
MH510518,2,16.814,16.814,6.213,6.213,18.101,19.469,21.534,19.881,19.881,21.534,16.568,16.568,19.288,21.988,21.988,17.994,17.994,17.507,17.507,18.398,16.568,18.584,18.694,2b,6.213,2t,16.568
MH510519,2,17.994,17.994,5.621,5.621,20.178,20.354,23.009,21.662,21.662,23.894,18.343,18.343,21.958,22.590,22.590,20.354,20.354,19.288,19.288,20.178,19.527,20.059,19.585,2b,5.621,2a,17.994
MH510520,2,17.109,17.109,5.621,5.621,19.585,19.174,21.534,21.365,21.365,21.829,17.160,17.160,20.772,21.084,21.084,20.649,20.649,19.288,19.288,20.178,20.414,19.764,19.288,2b,5.621,2a,17.109
MH510521,2,17.404,17.404,7.101,7.101,19.881,20.354,22.124,20.944,20.944,23.009,17.456,17.456,20.475,22.289,22.289,20.059,20.059,18.991,18.991,18.991,19.822,19.174,20.475,2b,7.101,2a,17.404
MH510522,2,18.584,18.584,6.213,6.213,20.178,18.879,23.009,20.118,20.118,23.304,19.585,19.585,18.991,21.687,21.687,20.354,20.354,18.694,18.694,18.991,18.935,20.059,18.991,2b,6.213,2a,18.584
MH510523,2,17.404,17.404,5.917,5.917,18.398,18.879,23.304,21.239,21.239,22.419,19.231,19.231,20.178,21.084,21.084,18.584,18.584,18.991,18.991,19.585,18.935,19.174,19.881,2b,5.917,2a,17.404
MH510524,2,18.639,18.639,8.284,8.284,20.060,20.710,22.523,21.365,21.365,22.781,18.935,18.935,21.068,21.581,21.581,19.403,19.403,20.178,20.178,20.178,20.710,19.403,19.585,2b,8.284,2a,18.639
MH510525,2,18.584,18.584,6.805,6.805,20.475,20.354,23.304,22.255,22.255,22.714,18.047,18.047,21.958,22.590,22.590,19.764,19.764,18.398,18.398,19.881,18.047,20.059,19.288,2b,6.805,2t,18.047
MH510526,2,19.881,19.881,5.341,5.341,19.469,19.881,23.123,21.958,21.958,22.552,18.235,18.235,21.534,22.419,22.419,19.585,19.585,21.239,21.239,20.944,20.178,20.475,19.764,2b,5.341,2j,18.235
MH510527,2,20.059,20.059,7.101,7.101,19.585,19.706,22.647,21.471,21.471,23.894,19.231,19.231,20.772,22.892,22.892,20.354,20.354,21.958,21.958,21.068,20.414,20.649,19.881,2b,7.101,2c,19.585
MH510528,2,17.994,17.994,5.917,5.917,19.288,19.469,23.099,20.649,20.649,23.304,18.343,18.343,20.772,22.892,22.892,19.764,19.764,18.991,18.991,18.398,20.118,19.174,19.288,2b,5.917,2a,17.994
