Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
AY257456,2,18.373,18.373,21.386,21.386,17.825,19.033,19.940,15.663,15.663,21.118,15.361,15.361,10.542,24.691,24.691,18.127,18.127,17.470,17.470,17.771,20.181,16.314,17.169,2k,10.542,2j,15.361
AY257457,2,18.976,18.976,21.988,21.988,18.429,19.033,19.940,16.265,16.265,21.739,14.759,14.759,10.542,24.691,24.691,18.731,18.731,18.072,18.072,18.072,20.181,16.918,17.169,2k,10.542,2j,14.759
AY257458,2,17.470,17.470,21.386,21.386,17.221,18.127,19.033,15.964,15.964,20.497,14.458,14.458,9.337,24.383,24.383,17.523,17.523,16.265,16.265,17.169,19.880,16.012,15.964,2k,9.337,2j,14.458
AY257459,2,15.361,15.361,19.277,19.277,16.314,16.616,19.940,16.265,16.265,17.391,13.253,13.253,9.639,25.000,25.000,16.616,16.616,15.361,15.361,16.566,18.373,15.710,15.663,2k,9.639,2j,13.253
AY257460,2,18.976,18.976,7.831,7.831,19.637,21.148,22.659,19.578,19.578,22.289,18.072,18.072,19.578,21.277,21.277,20.544,20.544,21.084,21.084,20.181,19.880,19.940,20.482,2b,7.831,2j,18.072
AY257461,2,17.470,17.470,6.024,6.024,20.242,20.242,22.659,20.120,20.120,23.494,18.373,18.373,20.482,20.973,20.973,21.148,21.148,18.976,18.976,18.675,21.386,20.242,17.470,2b,6.024,2v,17.470
AY257462,2,15.106,15.106,19.940,19.940,14.502,11.212,17.273,12.952,12.952,18.429,14.804,14.804,14.804,23.404,23.404,16.918,16.918,16.918,16.918,14.804,18.731,15.106,13.293,2d,11.212,2v,13.293
AY257463,2,15.854,15.854,21.341,21.341,18.788,15.938,19.149,15.408,15.408,16.038,15.455,15.455,15.480,23.988,23.988,17.134,17.134,19.255,19.255,14.329,19.315,14.953,13.636,2v,13.636,2r,14.329
AY257464,2,20.242,20.242,21.148,21.148,22.785,19.697,25.378,21.450,21.450,20.544,19.243,19.243,20.886,26.061,26.061,19.637,19.637,19.637,19.637,20.886,17.925,19.937,21.752,2t,17.925,2q,19.637
AY257465,2,21.818,21.818,21.515,21.515,20.846,24.169,24.925,23.939,23.939,22.222,22.727,22.727,21.672,4.848,4.848,23.839,23.839,20.909,20.909,23.939,25.758,23.263,22.424,2l,4.848,2c,20.846
AY257466,2,16.012,16.012,18.731,18.731,7.530,16.364,18.182,15.964,15.964,16.314,13.897,13.897,16.616,22.424,22.424,17.523,17.523,18.127,18.127,18.127,19.637,18.429,14.199,2c,7.530,2j,13.897
AY265420,2,16.579,16.579,19.737,19.737,18.684,20.000,22.632,18.684,18.684,20.526,16.053,16.053,16.842,21.842,21.842,17.368,17.368,15.263,15.263,13.684,20.000,14.211,18.158,2r,13.684,2u,14.211
AY265422,2,16.579,16.579,21.316,21.316,19.474,20.263,22.642,17.585,17.585,19.737,16.981,16.981,18.684,24.672,24.672,20.526,20.526,16.842,16.842,16.053,19.211,9.164,17.632,2u,9.164,2r,16.053
AY265423,2,15.306,15.306,19.202,19.202,17.955,17.456,21.795,17.662,17.662,17.207,14.872,14.872,15.090,21.750,21.750,17.456,17.456,16.708,16.708,14.500,20.000,13.846,16.667,2r,14.500,2u,13.846
AY265426,2,15.051,15.051,18.703,18.703,17.706,17.706,20.513,17.706,17.706,18.454,14.359,14.359,15.601,23.000,23.000,14.713,14.713,15.212,15.212,13.000,18.500,13.846,15.641,2r,13.000,2u,13.846
AY265427,2,14.541,14.541,17.910,17.910,17.955,16.708,22.821,18.953,18.953,17.207,15.960,15.960,15.857,24.190,24.190,17.000,17.000,16.459,16.459,15.750,19.202,15.897,16.410,2a,14.541,2r,15.750
AY265433,2,14.796,14.796,18.953,18.953,19.202,16.708,21.795,18.703,18.703,17.456,16.958,16.958,18.159,21.250,21.250,17.456,17.456,15.212,15.212,15.750,20.500,13.590,17.179,2u,13.590,2q,15.212
AY265436,2,16.456,16.456,20.245,20.245,17.846,18.098,21.656,18.349,18.349,17.231,16.615,16.615,18.671,21.846,21.846,18.769,18.769,16.615,16.615,16.871,17.846,13.016,17.516,2u,13.016,2q,16.615
AY265437,2,14.796,14.796,18.953,18.953,18.703,16.708,21.795,18.454,18.454,17.456,15.960,15.960,17.391,20.750,20.750,17.456,17.456,13.965,13.965,15.750,19.250,13.846,16.667,2q,13.965,2u,13.846
AY265442,2,13.265,13.265,18.657,18.657,19.202,16.958,20.716,17.456,17.456,19.202,16.209,16.209,16.071,23.691,23.691,17.207,17.207,15.711,15.711,14.250,19.500,12.821,16.667,2u,12.821,2a,13.265
AY265443,2,15.816,15.816,19.202,19.202,18.454,18.454,22.051,17.955,17.955,17.207,16.154,16.154,15.857,22.250,22.250,17.207,17.207,15.174,15.174,15.000,19.500,13.590,17.436,2u,13.590,2r,15.000
AY265444,2,15.561,15.561,17.456,17.456,17.955,15.711,20.000,16.958,16.958,17.456,15.960,15.960,17.391,21.250,21.250,17.207,17.207,15.711,15.711,14.750,20.000,13.590,15.897,2u,13.590,2r,14.750
AY265449,2,15.051,15.051,19.950,19.950,19.202,15.711,21.538,17.456,17.456,17.456,16.958,16.958,15.857,21.250,21.250,16.750,16.750,14.214,14.214,13.500,20.750,12.821,16.923,2r,13.500,2u,12.821
AY265451,2,14.286,14.286,18.703,18.703,18.953,17.207,21.538,17.456,17.456,16.958,15.960,15.960,16.624,22.250,22.250,15.960,15.960,13.716,13.716,13.750,19.750,12.821,16.410,2u,12.821,2q,13.716
AY434117,2,14.540,14.540,20.772,20.772,16.814,16.914,18.862,18.289,18.289,17.507,15.882,15.882,16.814,25.664,25.664,5.638,5.638,18.879,18.879,17.699,21.006,16.914,17.647,2m,5.638,2a,14.540
AY434144,2,16.471,16.471,20.354,20.354,17.456,17.647,20.528,20.294,20.294,17.941,16.814,16.814,18.343,24.024,24.024,1.471,1.471,18.639,18.639,18.935,19.822,17.941,19.288,2m,1.471,2a,16.471
AY587239,2,25.455,25.455,30.000,30.000,26.471,23.790,27.305,26.901,26.901,27.536,28.788,28.788,22.321,28.076,28.076,26.299,26.299,26.866,26.866,26.144,29.183,21.875,25.725,2a,25.455,2f,26.901
AY587240,2,25.758,25.758,30.000,30.000,26.471,23.387,27.305,26.901,26.901,27.899,28.788,28.788,22.511,27.760,27.760,26.349,26.349,26.901,26.901,26.471,29.588,23.457,25.725,2a,25.758,2q,26.901
AY632154,2,15.789,15.789,21.037,21.037,19.626,18.293,21.875,16.822,16.822,17.445,16.460,16.460,19.266,21.523,21.523,17.073,17.073,15.244,15.244,15.291,19.802,13.415,16.199,2u,13.415,2q,15.244
AY632155,2,15.015,15.015,19.820,19.820,19.820,18.318,21.944,18.125,18.125,18.619,17.117,17.117,18.072,21.988,21.988,16.216,16.216,15.616,15.616,14.458,21.988,14.715,17.117,2r,14.458,2u,14.715
AY632156,2,15.512,15.512,18.482,18.482,16.832,16.887,22.185,15.563,15.563,16.832,16.832,16.832,16.556,20.861,20.861,17.492,17.492,15.512,15.512,15.232,19.868,12.541,17.162,2u,12.541,2r,15.232
AY632157,2,16.154,16.154,18.974,18.974,19.231,17.949,22.308,18.926,18.926,18.974,17.692,17.692,17.481,22.108,22.108,17.481,17.481,14.578,14.578,14.396,19.794,13.333,17.436,2u,13.333,2r,14.396
AY632158,2,15.897,15.897,18.718,18.718,19.487,18.462,22.821,19.744,19.744,18.462,17.692,17.692,18.766,22.879,22.879,16.923,16.923,16.410,16.410,16.195,20.051,14.359,18.974,2u,14.359,2a,15.897
AY632159,2,15.385,15.385,18.462,18.462,18.462,16.667,21.282,17.692,17.692,17.949,15.128,15.128,18.252,21.594,21.594,17.738,17.738,14.615,14.615,15.424,20.051,13.846,17.179,2u,13.846,2q,14.615
AY632160,2,15.385,15.385,18.205,18.205,16.923,15.641,20.769,17.647,17.647,16.410,14.872,14.872,16.967,21.594,21.594,15.897,15.897,13.811,13.811,13.882,17.738,12.308,16.667,2u,12.308,2q,13.811
AY632161,2,16.410,16.410,19.231,19.231,18.718,17.436,22.051,18.718,18.718,18.205,17.179,17.179,17.481,22.879,22.879,17.738,17.738,15.128,15.128,14.139,19.794,13.846,17.179,2u,13.846,2r,14.139
AY632162,2,14.872,14.872,18.974,18.974,19.231,15.385,20.513,17.347,17.347,17.692,16.923,16.923,17.224,21.080,21.080,17.995,17.995,14.066,14.066,13.368,21.337,13.077,16.410,2u,13.077,2r,13.368
AY632163,2,16.842,16.842,19.737,19.737,18.421,17.105,22.105,18.684,18.684,19.211,16.842,16.842,17.105,20.000,20.000,16.842,16.842,14.474,14.474,14.474,19.474,13.684,18.158,2u,13.684,2r,14.474
AY632164,2,16.712,16.712,21.294,21.294,18.059,18.059,23.181,18.059,18.059,19.946,18.598,18.598,16.712,21.448,21.448,16.712,16.712,15.364,15.364,14.286,21.294,14.555,17.251,2r,14.286,2u,14.555
AY632165,2,15.526,15.526,18.684,18.684,18.158,16.579,21.316,17.848,17.848,17.895,16.053,16.053,16.316,19.737,19.737,16.842,16.842,13.947,13.947,12.368,18.421,11.842,16.579,2u,11.842,2r,12.368
AY632166,2,15.182,15.182,19.672,19.672,19.672,17.705,21.639,20.588,20.588,18.033,15.738,15.738,18.689,22.295,22.295,19.016,19.016,15.410,15.410,14.098,18.033,12.131,17.049,2u,12.131,2r,14.098
AY632167,2,15.000,15.000,18.684,18.684,18.421,16.053,20.997,16.754,16.754,17.105,15.526,15.526,15.486,21.053,21.053,17.368,17.368,14.173,14.173,13.421,18.947,11.842,16.053,2u,11.842,2r,13.421
AY632168,2,16.053,16.053,19.474,19.474,17.895,17.895,20.472,17.323,17.323,18.538,16.316,16.316,17.060,20.789,20.789,17.105,17.105,14.698,14.698,13.684,20.000,12.632,16.316,2u,12.632,2r,13.684
AY632169,2,15.789,15.789,19.211,19.211,18.684,17.368,21.316,16.842,16.842,18.158,17.105,17.105,15.526,20.789,20.789,18.421,18.421,14.474,14.474,13.158,20.000,12.632,17.105,2u,12.632,2r,13.158
AY632170,2,16.154,16.154,19.744,19.744,20.000,18.462,23.077,18.462,18.462,18.462,17.692,17.692,17.738,21.337,21.337,17.692,17.692,15.385,15.385,15.167,21.080,14.872,17.692,2u,14.872,2r,15.167
AY632171,2,15.090,15.090,17.692,17.692,18.974,16.923,21.795,18.718,18.718,18.462,17.436,17.436,17.995,20.566,20.566,16.967,16.967,13.811,13.811,15.167,20.566,13.299,16.667,2u,13.299,2q,13.811
AY632172,2,15.897,15.897,20.000,20.000,19.487,18.205,23.333,19.487,19.487,19.487,18.462,18.462,18.509,22.108,22.108,18.205,18.205,15.897,15.897,14.910,20.823,15.385,18.205,2r,14.910,2u,15.385
AY632173,2,15.897,15.897,19.744,19.744,17.179,18.462,20.972,17.692,17.692,18.205,15.641,15.641,15.681,22.622,22.622,17.224,17.224,13.846,13.846,13.111,19.537,13.846,17.436,2r,13.111,2u,13.846
AY632174,2,15.748,15.748,20.000,20.000,17.323,18.974,20.942,17.539,17.539,18.462,15.748,15.748,15.789,22.572,22.572,17.323,17.323,14.615,14.615,12.861,19.423,13.386,17.323,2r,12.861,2u,13.386
AY632175,2,15.128,15.128,19.487,19.487,16.410,18.205,21.026,17.179,17.179,17.692,14.872,14.872,14.396,21.851,21.851,16.667,16.667,13.846,13.846,12.082,18.766,13.333,16.667,2r,12.082,2u,13.333
AY632176,2,15.831,15.831,20.899,20.899,17.989,17.989,21.429,17.414,17.414,18.519,16.138,16.138,16.138,23.607,23.607,17.460,17.460,15.303,15.303,14.324,19.894,13.193,17.196,2u,13.193,2r,14.324
AY632177,2,15.245,15.245,19.897,19.897,17.829,17.571,21.447,17.571,17.571,18.605,16.279,16.279,17.358,24.093,24.093,17.054,17.054,15.979,15.979,13.990,19.430,13.437,17.571,2u,13.437,2r,13.990
AY632178,2,15.897,15.897,19.744,19.744,17.436,17.436,21.282,16.880,16.880,17.436,15.128,15.128,15.938,23.393,23.393,17.692,17.692,14.103,14.103,13.625,19.023,12.564,16.154,2u,12.564,2r,13.625
AY632179,2,16.113,16.113,20.256,20.256,18.718,19.231,22.821,18.974,18.974,19.487,17.949,17.949,17.481,23.907,23.907,17.436,17.436,15.385,15.385,14.910,21.337,14.615,18.462,2u,14.615,2r,14.910
AY632180,2,16.410,16.410,17.949,17.949,17.692,17.692,21.282,17.391,17.391,17.692,15.128,15.128,16.967,22.365,22.365,15.641,15.641,15.128,15.128,11.825,19.537,12.564,16.667,2r,11.825,2u,12.564
AY632181,2,16.667,16.667,20.513,20.513,20.513,19.231,22.821,18.926,18.926,19.487,16.923,16.923,18.509,24.936,24.936,17.949,17.949,16.667,16.667,15.424,20.308,13.333,18.205,2u,13.333,2r,15.424
AY632182,2,15.641,15.641,20.000,20.000,17.692,18.205,22.821,18.462,18.462,18.462,15.641,15.641,16.710,23.907,23.907,17.481,17.481,15.385,15.385,14.910,20.051,14.872,17.436,2u,14.872,2r,14.910
AY632183,2,16.410,16.410,19.231,19.231,16.667,19.231,22.564,17.136,17.136,17.949,15.641,15.641,16.452,23.136,23.136,17.179,17.179,15.897,15.897,14.653,19.794,14.103,17.179,2u,14.103,2r,14.653
AY632184,2,16.046,16.046,20.630,20.630,18.052,17.529,21.637,18.338,18.338,16.814,14.900,14.900,16.138,24.633,24.633,16.519,16.519,16.619,16.619,16.379,18.966,15.473,16.905,2j,14.900,2u,15.473
AY632185,2,16.667,16.667,20.000,20.000,20.000,18.462,23.333,18.622,18.622,18.462,17.436,17.436,18.509,25.707,25.707,16.923,16.923,17.391,17.391,16.452,19.794,13.846,19.744,2u,13.846,2r,16.452
AY632186,2,13.984,13.984,20.580,20.580,16.359,17.414,21.108,16.842,16.842,17.414,15.303,15.303,16.359,23.421,23.421,17.678,17.678,15.831,15.831,12.929,16.623,7.124,15.831,2u,7.124,2r,12.929
AY632187,2,14.096,14.096,20.745,20.745,17.819,17.819,21.277,16.446,16.446,18.351,16.489,16.489,16.755,23.219,23.219,19.149,19.149,17.021,17.021,15.160,18.351,7.447,16.755,2u,7.447,2a,14.096
AY632188,2,14.653,14.653,20.566,20.566,17.738,17.481,21.337,16.452,16.452,16.710,15.938,15.938,17.010,24.679,24.679,18.252,18.252,15.167,15.167,14.103,19.072,7.969,16.967,2u,7.969,2r,14.103
AY632189,2,16.857,16.857,21.449,21.449,16.857,19.198,21.159,17.429,17.429,18.571,16.286,16.286,18.551,24.566,24.566,18.551,18.551,17.479,17.479,17.003,18.286,11.143,17.714,2u,11.143,2j,16.286
AY632190,2,13.158,13.158,19.474,19.474,13.684,15.000,17.632,13.421,13.421,16.316,14.737,14.737,13.158,19.474,19.474,16.316,16.316,13.947,13.947,13.421,18.947,14.474,13.684,2k,13.158,2a,13.158
AY653999,2,18.089,18.089,6.757,6.757,18.243,18.707,23.549,19.113,19.113,21.622,18.243,18.243,21.695,22.034,22.034,20.748,20.748,18.243,18.243,19.595,18.367,18.027,18.771,2b,6.757,2u,18.027
AY685018,2,14.796,14.796,20.513,20.513,15.561,16.071,21.026,14.504,14.504,16.071,14.872,14.872,15.128,24.165,24.165,16.880,16.880,15.561,15.561,12.853,17.481,6.923,16.582,2u,6.923,2r,12.853
AY685022,2,14.286,14.286,18.859,18.859,19.202,17.456,21.026,17.662,17.662,17.456,16.209,16.209,16.880,21.500,21.500,16.708,16.708,14.214,14.214,13.500,19.750,12.821,16.923,2r,13.500,2u,12.821
AY685029,2,13.766,13.766,17.903,17.903,15.090,13.555,17.143,13.265,13.265,16.624,12.861,12.861,12.632,20.997,20.997,16.368,16.368,14.322,14.322,13.247,17.848,12.336,11.765,2v,11.765,2u,12.336
AY685033,2,16.410,16.410,20.256,20.256,18.205,19.231,21.795,19.182,19.182,20.256,15.385,15.385,17.481,23.907,23.907,17.692,17.692,16.410,16.410,14.139,19.280,14.103,17.179,2r,14.139,2u,14.103
AY685037,2,16.273,16.273,20.997,20.997,18.110,18.110,21.260,17.016,17.016,18.635,16.798,16.798,16.316,22.572,22.572,17.585,17.585,15.748,15.748,15.223,20.472,13.911,17.060,2u,13.911,2r,15.223
AY685040,2,17.949,17.949,19.437,19.437,17.692,18.205,22.051,18.974,18.974,19.231,15.385,15.385,17.738,24.936,24.936,19.231,19.231,20.256,20.256,16.967,18.509,15.385,17.949,2u,15.385,2j,15.385
AY685041,2,13.861,13.861,20.257,20.257,20.767,17.219,21.854,16.838,16.838,17.822,16.172,16.172,17.869,21.865,21.865,17.492,17.492,15.182,15.182,13.993,22.756,13.861,16.172,2u,13.861,2a,13.861
AY685043,2,16.188,16.188,18.277,18.277,17.232,18.016,20.888,17.708,17.708,18.110,15.405,15.405,16.492,23.822,23.822,18.277,18.277,15.486,15.486,15.707,19.372,13.055,16.971,2u,13.055,2j,15.405
AY685048,2,15.128,15.128,19.231,19.231,16.923,17.949,22.821,17.436,17.436,17.949,17.179,17.179,17.738,22.365,22.365,17.179,17.179,15.385,15.385,13.625,19.280,13.077,17.436,2u,13.077,2r,13.625
AY746460,2,8.061,8.061,23.025,23.025,20.061,19.643,21.105,19.736,19.736,19.178,20.254,20.254,20.347,25.522,25.522,19.799,19.799,20.044,20.044,19.853,22.749,19.769,20.730,2a,8.061,2m,19.799
AY754621,2,15.294,15.294,21.239,21.239,16.272,16.471,20.882,19.822,19.822,18.235,17.109,17.109,17.456,22.561,22.561,0.000,0.000,17.456,17.456,18.047,20.414,17.647,19.881,2m,0.000,2a,15.294
AY754634,2,16.272,16.272,20.710,20.710,17.059,16.864,20.896,20.588,20.588,18.047,17.009,17.009,19.118,24.118,24.118,3.550,3.550,19.706,19.706,19.706,21.068,17.751,19.469,2m,3.550,2a,16.272
AY834937,2,27.297,27.297,31.746,31.746,29.211,31.746,31.915,30.607,30.607,28.871,28.989,28.989,31.733,32.181,32.181,31.234,31.234,32.000,32.000,29.867,32.361,29.255,30.263,2a,27.297,2i,28.871
AY834955,2,6.933,6.933,17.600,17.600,16.845,13.600,17.647,16.000,16.000,16.043,13.636,13.636,14.933,22.667,22.667,15.775,15.775,15.508,15.508,15.775,19.786,14.706,14.706,2a,6.933,2d,13.600
AY834956,2,6.933,6.933,17.333,17.333,16.310,13.067,17.380,15.733,15.733,15.508,13.369,13.369,14.400,22.400,22.400,15.775,15.775,15.241,15.241,14.973,18.984,14.171,14.706,2a,6.933,2d,13.067
AY834957,2,5.867,5.867,17.600,17.600,16.310,13.067,17.380,15.200,15.200,16.043,13.369,13.369,14.933,22.933,22.933,14.706,14.706,14.706,14.706,14.171,18.717,13.636,14.706,2a,5.867,2d,13.067
AY834958,2,7.733,7.733,18.133,18.133,16.578,13.333,17.914,16.000,16.000,16.310,13.904,13.904,13.067,22.727,22.727,16.578,16.578,16.043,16.043,15.775,20.053,14.439,15.508,2a,7.733,2k,13.067
AY834959,2,7.467,7.467,17.600,17.600,16.043,13.067,17.380,16.000,16.000,15.508,13.369,13.369,14.400,22.133,22.133,16.310,16.310,14.973,14.973,15.508,19.786,14.439,14.439,2a,7.467,2d,13.067
AY834960,2,8.533,8.533,17.600,17.600,16.845,14.400,17.380,16.533,16.533,16.043,14.706,14.706,15.200,22.400,22.400,16.043,16.043,16.310,16.310,15.241,19.786,15.775,15.775,2a,8.533,2d,14.400
AY834961,2,7.733,7.733,17.867,17.867,17.112,14.400,17.647,16.267,16.267,15.691,15.241,15.241,14.400,22.400,22.400,14.973,14.973,15.241,15.241,15.508,19.251,15.775,15.241,2a,7.733,2k,14.400
AY834962,2,7.200,7.200,17.112,17.112,17.112,13.333,17.647,15.200,15.200,14.973,13.636,13.636,15.200,21.658,21.658,14.973,14.973,13.904,13.904,13.904,18.717,14.706,14.973,2a,7.200,2d,13.333
AY834963,2,7.467,7.467,16.845,16.845,17.112,13.600,17.380,15.200,15.200,15.241,13.904,13.904,15.467,21.658,21.658,15.241,15.241,14.171,14.171,14.171,18.449,14.973,15.241,2a,7.467,2d,13.600
AY834964,2,7.467,7.467,16.845,16.845,17.112,14.133,18.182,16.267,16.267,15.508,13.904,13.904,16.267,23.200,23.200,16.578,16.578,14.439,14.439,14.171,17.647,15.241,15.241,2a,7.467,2j,13.904
AY834965,2,6.933,6.933,17.867,17.867,15.775,15.733,17.914,16.533,16.533,15.508,12.567,12.567,15.467,22.133,22.133,13.904,13.904,14.973,14.973,13.369,17.380,13.369,14.706,2a,6.933,2j,12.567
AY834966,2,6.400,6.400,17.067,17.067,15.241,15.200,17.647,15.733,15.733,15.241,12.834,12.834,15.200,22.460,22.460,13.636,13.636,14.439,14.439,13.636,16.578,13.369,14.439,2a,6.400,2j,12.834
AY834967,2,5.882,5.882,16.845,16.845,15.508,14.973,17.647,15.691,15.691,14.706,11.765,11.765,14.973,21.658,21.658,13.636,13.636,14.133,14.133,13.369,17.112,13.102,14.439,2a,5.882,2j,11.765
AY834968,2,6.667,6.667,17.914,17.914,17.112,14.933,18.984,15.467,15.467,16.578,14.706,14.706,15.467,22.995,22.995,14.171,14.171,14.439,14.439,13.904,19.251,14.171,16.845,2a,6.667,2r,13.904
AY834969,2,6.400,6.400,17.600,17.600,17.380,13.867,17.380,16.000,16.000,16.310,13.904,13.904,15.733,22.933,22.933,15.241,15.241,14.171,14.171,14.171,18.984,12.834,13.636,2a,6.400,2u,12.834
AY834970,2,6.400,6.400,18.133,18.133,17.112,14.133,19.251,17.067,17.067,15.775,14.171,14.171,14.133,21.925,21.925,15.241,15.241,15.241,15.241,13.102,18.984,14.706,15.508,2a,6.400,2r,13.102
AY834971,2,8.533,8.533,18.182,18.182,17.112,14.400,18.984,15.467,15.467,15.508,15.775,15.775,16.267,21.867,21.867,15.775,15.775,14.973,14.973,16.310,19.786,16.043,15.775,2a,8.533,2d,14.400
AY834972,2,9.067,9.067,18.717,18.717,14.706,13.867,17.914,16.000,16.000,14.706,13.904,13.904,13.333,21.600,21.600,14.706,14.706,15.241,15.241,16.845,16.845,15.508,14.706,2a,9.067,2k,13.333
AY834973,2,9.600,9.600,18.984,18.984,18.984,16.800,20.588,17.867,17.867,17.112,16.578,16.578,16.267,24.800,24.800,15.508,15.508,17.647,17.647,15.241,20.588,15.467,16.845,2a,9.600,2r,15.241
AY834974,2,15.426,15.426,19.947,19.947,14.171,13.830,18.182,1.070,1.070,16.533,16.043,16.043,15.467,22.400,22.400,18.717,18.717,16.267,16.267,17.600,19.786,14.400,14.133,2f,1.070,2d,13.830
AY894526,2,13.314,13.314,19.231,19.231,16.176,14.497,16.766,15.588,15.588,13.609,7.353,7.353,13.529,22.059,22.059,15.976,15.976,16.176,16.176,13.824,17.507,15.385,13.569,2j,7.353,2k,13.529
AY894529,2,15.680,15.680,18.639,18.639,16.471,15.680,17.066,16.176,16.176,16.864,7.647,7.647,13.235,21.994,21.994,16.864,16.864,17.353,17.353,15.000,17.804,13.609,14.159,2j,7.647,2k,13.235
AY894550,2,15.385,15.385,20.118,20.118,15.588,14.793,18.263,16.471,16.471,17.456,0.000,0.000,12.941,23.824,23.824,18.639,18.639,18.824,18.824,16.176,17.804,15.976,15.044,2j,0.000,2k,12.941
AY944638,2,17.889,17.889,20.059,20.059,8.850,18.879,19.174,17.699,17.699,16.519,16.422,16.422,15.836,22.222,22.222,20.354,20.354,20.354,20.354,20.354,20.528,20.649,16.224,2c,8.850,2k,15.836
AY944639,2,17.378,17.378,20.732,20.732,8.841,19.207,20.122,16.768,16.768,16.768,15.549,15.549,15.854,22.601,22.601,19.688,19.688,20.427,20.427,20.427,21.166,20.732,14.939,2c,8.841,2v,14.939
AY944640,2,14.754,14.754,18.407,18.407,7.418,17.308,18.956,14.835,14.835,15.659,14.208,14.208,14.481,21.978,21.978,16.209,16.209,18.407,18.407,17.033,19.231,17.582,15.385,2c,7.418,2j,14.208
AY944641,2,15.047,15.047,17.812,17.812,8.777,17.555,17.555,15.361,15.361,14.420,15.047,15.047,14.420,20.807,20.807,16.301,16.301,19.122,19.122,20.376,20.440,19.749,13.793,2c,8.777,2v,13.793
AY944642,2,16.613,16.613,18.211,18.211,8.682,15.655,18.650,15.016,15.016,14.377,16.294,16.294,15.434,21.865,21.865,16.613,16.613,18.850,18.850,19.293,20.257,17.572,15.434,2c,8.682,2i,14.377
AY944653,2,16.981,16.981,18.113,18.113,7.547,17.358,20.532,16.604,16.604,12.830,13.962,13.962,16.604,20.301,20.301,16.981,16.981,21.132,21.132,21.887,21.509,18.491,17.358,2c,7.547,2i,12.830
AY944662,2,17.318,17.318,20.056,20.056,9.471,18.156,19.832,16.992,16.992,17.827,15.042,15.042,14.763,21.607,21.607,18.715,18.715,18.663,18.663,18.942,20.787,18.436,15.922,2c,9.471,2k,14.763
AY944664,2,15.702,15.702,17.906,17.906,9.642,15.978,18.457,14.876,14.876,15.235,14.876,14.876,15.427,22.039,22.039,16.804,16.804,18.837,18.837,19.008,20.499,17.355,15.427,2c,9.642,2f,14.876
AY944678,2,14.754,14.754,18.132,18.132,6.319,15.934,18.956,13.973,13.973,15.110,13.624,13.624,13.934,20.055,20.055,15.659,15.659,17.857,17.857,16.758,19.231,17.033,14.560,2c,6.319,2k,13.934
AY944682,2,15.027,15.027,18.407,18.407,6.319,15.934,19.505,14.521,14.521,14.835,14.169,14.169,14.481,19.780,19.780,15.934,15.934,18.407,18.407,16.484,19.231,17.033,14.835,2c,6.319,2k,14.481
AY948182,2,15.313,15.313,3.472,3.472,16.204,17.361,19.444,16.204,16.204,18.519,18.519,18.519,18.519,20.872,20.872,17.824,17.824,15.741,15.741,16.435,14.352,16.667,14.815,2b,3.472,2t,14.352
AY957571,2,17.368,17.368,6.842,6.842,17.895,16.842,21.579,19.211,19.211,20.000,17.323,17.323,20.789,21.316,21.316,18.947,18.947,17.895,17.895,18.947,20.000,17.368,17.368,2b,6.842,2d,16.842
AY957572,2,17.105,17.105,6.579,6.579,17.368,17.105,20.735,19.474,19.474,19.685,17.585,17.585,19.211,20.526,20.526,17.895,17.895,18.158,18.158,18.421,19.474,17.105,17.632,2b,6.579,2u,17.105
AY957573,2,18.052,18.052,6.087,6.087,18.625,16.905,21.449,20.058,20.058,20.809,17.714,17.714,21.739,21.159,21.159,19.420,19.420,18.338,18.338,19.130,20.870,17.681,18.052,2b,6.087,2d,16.905
