Accession,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
FJ768788,6,5.357,5.357,19.154,25.112,22.870,25.612,25.000,25.561,26.622,25.778,28.381,25.885,24.449,27.578,25.333,25.333,24.215,22.870,27.130,24.832,23.767,24.944,24.944,27.069,24.439,24.439,24.107,24.107,20.852,20.852,27.171,27.171,25.112,18.386,18.386,25.000,25.000,28.125,28.125,25.055,25.055,22.737,27.212,27.212,26.726,6a,5.357,6xd,18.386
FJ768789,6,4.911,4.911,19.376,25.336,23.318,25.390,25.221,26.009,27.293,26.222,28.603,26.549,24.670,27.578,26.339,26.339,23.767,23.543,27.354,24.832,23.767,24.499,24.499,27.293,24.439,24.439,24.107,24.107,21.076,21.076,27.394,27.394,25.561,18.973,18.973,24.777,24.777,28.571,28.571,25.277,25.277,23.400,27.655,27.655,26.949,6a,4.911,6xd,18.973
FJ768790,6,4.464,4.464,19.822,25.336,23.991,25.167,25.664,25.561,27.455,25.499,28.319,26.770,25.664,26.339,26.562,26.562,25.336,24.215,28.251,25.503,24.888,25.390,25.390,26.622,24.664,24.664,24.832,24.832,21.749,21.749,27.556,27.556,26.457,18.386,18.386,27.578,27.578,27.171,27.171,26.164,26.164,23.451,27.655,27.655,26.503,6a,4.464,6xd,18.386
FJ768791,6,4.464,4.464,19.822,25.336,23.991,25.167,25.664,25.561,27.455,25.499,28.319,26.770,25.664,26.339,26.562,26.562,25.336,24.215,28.251,25.503,24.888,25.390,25.390,26.622,24.664,24.664,24.832,24.832,21.749,21.749,27.556,27.556,26.457,18.386,18.386,27.578,27.578,27.171,27.171,26.164,26.164,23.451,27.655,27.655,26.503,6a,4.464,6xd,18.386
FJ768792,6,4.688,4.688,20.045,25.561,24.215,25.390,25.885,25.785,27.455,25.499,28.319,26.549,25.442,26.562,26.339,26.339,25.561,23.991,28.251,25.503,24.888,25.612,25.612,26.846,24.439,24.439,24.609,24.609,21.973,21.973,27.333,27.333,26.457,18.610,18.610,27.354,27.354,27.394,27.394,25.942,25.942,23.673,27.434,27.434,26.281,6a,4.688,6xd,18.610
FJ768793,6,5.157,5.157,18.931,24.664,23.318,25.277,25.664,25.336,26.786,26.164,28.000,26.432,25.000,27.111,26.906,26.906,23.767,23.543,27.679,24.499,24.664,24.722,24.722,25.835,24.777,24.777,24.499,24.499,21.076,21.076,27.556,27.556,25.446,18.527,18.527,26.457,26.457,27.556,27.556,26.058,26.058,23.333,27.876,27.876,27.051,6a,5.157,6xd,18.527
FJ768794,6,6.027,6.027,18.040,24.439,23.543,25.612,25.221,25.336,27.293,26.164,28.319,26.106,25.110,27.455,26.562,26.562,24.439,24.664,27.130,23.937,24.215,25.835,25.835,25.280,23.937,23.937,24.832,24.832,21.525,21.525,27.556,27.556,25.785,17.857,17.857,26.457,26.457,27.617,27.617,25.499,25.499,22.788,28.097,28.097,27.171,6a,6.027,6xd,17.857
FJ768795,6,5.134,5.134,19.599,25.336,24.215,25.390,26.770,25.785,26.281,25.942,28.540,27.655,25.390,26.339,27.679,27.679,24.439,24.439,27.740,25.951,25.561,26.058,26.058,27.069,25.561,25.561,24.554,24.554,20.982,20.982,27.494,27.494,25.670,19.196,19.196,27.354,27.354,27.394,27.394,26.562,26.562,23.414,28.381,28.381,28.000,6a,5.134,6xd,19.196
FJ768796,6,5.804,5.804,20.490,24.439,23.318,26.726,25.390,26.457,27.009,26.327,29.204,26.281,25.670,26.339,26.786,26.786,23.767,23.991,27.617,24.609,24.439,25.167,25.167,27.293,26.233,26.233,24.609,24.609,21.973,21.973,26.667,26.667,26.233,19.420,19.420,26.233,26.233,28.285,28.285,25.446,25.446,23.009,27.840,27.840,26.682,6a,5.804,6xd,19.420
FJ768797,6,5.804,5.804,19.154,23.767,23.318,24.944,24.779,26.009,26.058,25.664,27.876,26.949,25.000,26.116,26.562,26.562,25.112,24.215,27.394,25.951,24.439,25.390,25.390,26.174,24.609,24.609,24.107,24.107,21.076,21.076,27.556,27.556,25.785,18.161,18.161,25.785,25.785,27.902,27.902,25.893,25.893,23.060,26.726,26.726,26.457,6a,5.804,6xd,18.161
FJ768798,6,5.605,5.605,18.973,23.991,23.214,25.390,25.277,26.233,26.608,26.211,27.815,26.009,25.785,27.009,26.682,26.682,25.000,24.330,28.062,24.609,23.884,25.223,25.223,25.056,25.112,25.112,24.554,24.554,21.429,21.429,26.846,26.846,26.457,17.937,17.937,26.562,26.562,28.348,28.348,26.233,26.233,22.819,26.906,26.906,26.682,6a,5.605,6xd,17.937
FJ768799,6,7.366,7.366,20.179,24.664,22.870,25.835,24.499,26.682,26.726,25.556,28.855,26.457,24.330,26.116,26.786,26.786,24.888,24.888,29.148,25.951,24.499,25.280,25.280,26.174,26.009,26.009,25.056,25.056,22.197,22.197,25.727,25.727,27.354,19.507,19.507,26.009,26.009,27.679,27.679,25.893,25.893,23.009,26.457,26.457,26.009,6a,7.366,6xd,19.507
FJ768906,6,9.438,9.438,23.608,28.539,25.618,27.007,28.667,27.857,29.621,29.399,31.320,28.634,28.348,28.362,30.112,30.112,28.764,25.980,30.512,29.268,28.539,29.176,29.176,28.606,28.508,28.508,26.829,26.829,23.991,23.991,30.067,30.067,29.241,21.429,21.429,29.888,29.888,27.879,27.879,29.464,29.464,26.339,29.933,29.933,30.531,6a,9.438,6xd,21.429
FJ859264,6,25.212,25.212,24.528,18.814,20.458,19.661,4.255,20.998,27.512,26.942,27.273,25.859,23.453,25.381,22.876,22.876,19.661,21.695,20.786,16.530,27.491,18.000,18.000,17.863,25.932,25.932,22.422,22.422,25.122,25.122,24.000,24.000,21.284,24.579,24.579,23.693,23.693,22.349,22.349,23.181,23.181,21.604,23.895,23.895,25.859,6f,4.255,6r,16.530
FJ859265,6,25.042,25.042,23.328,18.305,19.967,18.305,2.619,20.998,27.512,26.942,27.258,25.041,23.290,24.535,22.095,22.095,18.305,21.017,20.786,16.367,26.850,18.167,18.167,17.362,27.288,27.288,22.095,22.095,23.817,23.817,22.500,22.500,20.777,23.906,23.906,23.895,23.895,23.366,23.366,22.673,22.673,20.949,23.568,23.568,25.041,6f,2.619,6r,16.367
FJ859266,6,24.704,24.704,24.510,17.458,18.475,18.531,3.279,21.170,26.689,27.169,27.110,25.244,24.307,24.704,22.034,22.034,18.814,19.831,20.678,15.902,26.974,18.272,18.272,18.586,27.467,27.467,22.314,22.314,23.856,23.856,22.819,22.819,20.608,24.877,24.877,23.390,23.390,23.404,23.404,23.012,23.012,21.311,24.013,24.013,25.209,6f,3.279,6r,15.902
FJ859267,6,24.242,24.242,24.014,18.494,19.967,18.475,2.619,20.482,26.866,25.822,26.853,24.550,24.267,24.915,22.203,22.203,18.983,20.339,19.435,15.548,26.712,17.752,17.752,17.863,26.271,26.271,22.259,22.259,24.293,24.293,23.529,23.529,20.718,24.593,24.593,24.059,24.059,23.404,23.404,22.166,22.166,21.336,24.059,24.059,25.532,6f,2.619,6r,15.548
FJ859268,6,26.280,26.280,25.724,22.549,22.241,24.365,23.203,25.212,21.732,20.718,22.222,19.640,20.098,17.781,2.288,2.288,22.913,21.533,23.616,24.633,26.655,23.986,23.986,23.693,24.404,24.404,24.877,24.877,21.827,21.827,21.465,21.465,26.144,25.163,25.163,11.601,11.601,24.386,24.386,11.293,11.293,23.366,20.273,20.273,21.405,6n,2.288,6xg,11.293
FJ859269,6,25.768,25.768,25.894,22.276,21.902,24.365,23.252,25.381,22.071,20.779,22.927,19.218,20.033,18.049,2.280,2.280,22.638,21.429,23.663,25.203,26.486,23.986,23.986,23.740,24.771,24.771,24.593,24.593,22.476,22.476,21.465,21.465,26.341,25.041,25.041,11.889,11.889,24.593,24.593,11.075,11.075,22.964,21.173,21.173,21.010,6n,2.280,6xg,11.075
FJ859270,6,25.770,25.770,25.775,18.197,20.949,19.199,3.601,21.170,27.541,26.151,27.419,26.023,25.570,25.042,23.077,23.077,20.169,21.768,20.458,16.694,27.911,19.103,19.103,18.698,25.755,25.755,23.077,23.077,25.122,25.122,24.500,24.500,20.965,25.327,25.327,24.386,24.386,23.214,23.214,23.181,23.181,21.987,24.877,24.877,25.696,6f,3.601,6r,16.694
FJ859271,6,24.756,24.756,24.796,19.322,19.797,19.199,4.092,20.826,25.865,27.229,27.110,25.041,24.593,24.746,22.881,22.881,18.983,20.508,21.113,17.185,27.496,17.940,17.940,18.003,25.887,25.887,22.586,22.586,23.980,23.980,23.322,23.322,20.946,24.673,24.673,24.407,24.407,22.549,22.549,23.350,23.350,21.604,24.386,24.386,26.377,6f,4.092,6r,17.185
FJ859272,6,24.873,24.873,24.185,19.149,19.153,18.475,3.437,21.515,27.228,27.229,27.391,25.368,23.941,24.873,22.913,22.913,18.305,21.017,20.100,16.367,26.506,18.494,18.494,18.167,25.400,25.400,21.931,21.931,23.980,23.980,23.529,23.529,21.533,24.074,24.074,23.559,23.559,22.876,22.876,22.804,22.804,21.604,23.920,23.920,25.209,6f,3.437,6r,16.367
FJ859273,6,24.570,24.570,24.613,19.099,20.186,21.085,5.581,22.360,27.014,27.586,26.489,24.684,24.341,25.750,23.256,23.256,20.620,22.171,19.845,15.969,26.899,19.876,19.876,20.465,26.984,26.984,23.137,23.137,24.613,24.613,23.381,23.381,22.411,24.884,24.884,24.496,24.496,24.186,24.186,25.077,25.077,22.310,23.892,23.892,25.592,6f,5.581,6r,15.969
FJ859274,6,24.365,24.365,23.156,18.305,20.131,18.814,3.601,21.343,26.359,27.107,27.141,25.368,24.593,24.704,23.241,23.241,19.153,20.000,20.228,16.530,26.334,18.167,18.167,18.531,26.102,26.102,22.750,22.750,23.654,23.654,23.167,23.167,20.439,23.817,23.817,24.877,24.877,22.838,22.838,23.350,23.350,21.931,24.386,24.386,26.350,6f,3.601,6r,16.530
FJ859275,6,25.550,25.550,24.185,18.305,20.295,18.644,3.928,21.170,26.853,26.777,27.273,25.041,24.430,25.085,22.876,22.876,19.322,20.169,20.786,15.548,27.711,17.627,17.627,17.696,25.646,25.646,23.404,23.404,24.633,24.633,23.500,23.500,20.168,24.579,24.579,24.223,24.223,23.366,23.366,23.519,23.519,22.095,24.059,24.059,25.532,6f,3.928,6r,15.548
FJ859276,6,24.873,24.873,23.671,18.475,19.804,18.814,3.928,21.687,26.853,26.942,27.097,26.023,24.104,24.535,22.913,22.913,19.661,19.492,20.458,14.894,26.850,18.305,18.305,17.362,26.441,26.441,22.422,22.422,24.307,24.307,24.000,24.000,20.946,23.737,23.737,24.059,24.059,23.039,23.039,23.181,23.181,21.931,24.386,24.386,25.859,6f,3.928,6r,14.894
FJ859277,6,24.593,24.593,23.654,17.983,20.169,19.533,3.928,21.681,26.524,27.517,27.760,24.550,23.288,24.579,22.095,22.095,18.519,20.202,20.131,16.203,27.496,18.030,18.030,17.696,25.044,25.044,21.525,21.525,24.470,24.470,24.155,24.155,20.436,24.104,24.104,23.895,23.895,22.549,22.549,22.727,22.727,21.440,24.223,24.223,25.859,6f,3.928,6r,16.203
FJ859278,6,24.789,24.789,23.729,18.476,20.583,19.516,2.431,22.428,27.199,26.837,27.796,25.284,24.311,25.043,23.177,23.177,19.125,21.394,21.325,16.370,27.877,18.072,18.072,18.710,25.734,25.734,22.042,22.042,24.959,24.959,24.595,24.595,20.908,23.569,23.569,24.149,24.149,22.278,22.278,23.987,23.987,21.556,24.959,24.959,26.580,6f,2.431,6r,16.370
FJ859279,6,25.955,25.955,25.518,18.400,21.440,20.064,4.160,22.400,27.083,27.734,27.734,25.361,24.960,26.997,24.480,24.480,20.320,21.280,20.640,15.360,27.040,18.880,18.880,18.720,26.598,26.598,23.040,23.040,25.040,25.040,23.718,23.718,21.053,25.879,25.879,24.800,24.800,23.360,23.360,24.920,24.920,22.472,24.640,24.640,26.240,6f,4.160,6r,15.360
FJ859280,6,24.960,24.960,24.281,18.371,20.128,19.873,2.396,22.364,27.143,26.614,27.244,24.441,23.802,25.000,23.003,23.003,19.329,20.927,20.288,15.176,27.476,18.690,18.690,18.283,25.734,25.734,21.565,21.565,24.760,24.760,23.604,23.604,20.288,24.165,24.165,23.802,23.802,22.293,22.293,23.126,23.126,22.204,23.802,23.802,25.879,6f,2.396,6r,15.176
FJ859281,6,26.217,26.217,24.923,19.876,20.652,18.944,4.658,23.256,27.690,27.116,27.316,25.949,23.576,25.750,23.101,23.101,20.342,21.584,21.273,15.217,27.445,18.944,18.944,19.099,27.143,27.143,23.137,23.137,24.846,24.846,24.171,24.171,21.207,24.730,24.730,23.913,23.913,23.539,23.539,23.381,23.381,21.519,24.209,24.209,25.633,6f,4.658,6r,15.217
FJ859282,6,25.464,25.464,24.068,18.812,20.573,20.792,4.620,22.766,27.393,28.105,27.872,25.950,25.455,26.936,24.092,24.092,20.792,20.826,21.262,15.952,27.273,18.696,18.696,19.142,26.770,26.770,22.727,22.727,24.786,24.786,24.916,24.916,21.747,25.083,25.083,25.413,25.413,23.064,23.064,24.712,24.712,22.651,25.126,25.126,26.541,6f,4.620,6r,15.952
FJ859283,6,27.312,27.312,26.509,19.222,20.563,20.824,4.565,23.593,27.826,27.371,28.017,27.609,25.702,26.030,22.777,22.777,19.957,22.174,20.996,16.631,28.261,20.950,20.950,17.570,28.478,28.478,22.174,22.174,26.407,26.407,25.597,25.597,23.226,26.882,26.882,23.261,23.261,23.656,23.656,24.946,24.946,23.478,26.087,26.087,27.174,6f,4.565,6r,16.631
FJ859284,6,26.822,26.822,26.430,22.755,23.729,24.379,23.411,25.811,22.871,20.347,22.433,19.620,19.555,18.266,4.114,4.114,22.946,21.827,23.957,24.496,27.874,24.961,24.961,23.529,25.216,25.216,24.806,24.806,22.136,22.136,22.468,22.468,25.891,24.961,24.961,12.267,12.267,25.466,25.466,11.234,11.234,22.907,21.203,21.203,21.044,6n,4.114,6xg,11.234
FJ859285,6,25.253,25.253,24.839,18.932,19.056,18.887,2.593,21.062,28.079,27.287,28.090,24.959,24.032,24.579,22.528,22.528,18.718,20.911,21.197,16.181,27.055,18.963,18.963,18.639,26.861,26.861,21.521,21.521,23.548,23.548,23.786,23.786,21.290,24.316,24.316,24.149,24.149,23.586,23.586,23.748,23.748,21.070,24.959,24.959,25.748,6f,2.593,6r,16.181
FJ859287,6,25.381,25.381,24.185,18.644,20.000,19.661,2.496,21.859,27.333,27.603,28.007,25.710,24.456,24.873,23.051,23.051,18.814,21.356,20.868,16.694,27.194,18.968,18.968,18.698,26.949,26.949,22.705,22.705,24.126,24.126,24.167,24.167,20.777,24.579,24.579,23.898,23.898,22.924,22.924,23.350,23.350,21.870,25.042,25.042,26.544,6f,2.496,6r,16.694
FJ859288,6,26.471,26.471,25.244,19.080,18.569,17.717,4.419,21.626,27.806,27.066,28.155,26.007,24.223,26.307,23.241,23.241,19.761,20.954,20.752,16.830,27.163,19.476,19.476,17.450,25.830,25.830,22.549,22.549,24.756,24.756,23.953,23.953,20.883,24.352,24.352,24.550,24.550,23.529,23.529,23.810,23.810,21.768,24.497,24.497,25.376,6f,4.419,6r,16.830
FJ859290,6,24.864,24.864,24.774,22.491,22.783,24.306,23.037,25.269,21.891,21.354,22.261,19.411,19.072,17.698,2.226,2.226,22.664,21.593,23.509,24.359,27.178,24.610,24.610,23.459,25.505,25.505,24.607,24.607,21.685,21.685,20.768,20.768,25.271,23.656,23.656,12.007,12.007,24.515,24.515,10.997,10.997,22.902,19.895,19.895,21.291,6n,2.226,6xg,10.997
FJ859291,6,26.915,26.915,26.154,20.485,18.943,19.248,2.643,22.907,27.434,27.293,27.729,27.876,25.602,26.813,23.348,23.348,20.925,21.806,21.586,15.639,28.194,20.044,20.044,18.062,27.753,27.753,22.687,22.687,24.342,24.342,24.503,24.503,23.026,25.821,25.821,24.229,24.229,22.588,22.588,24.396,24.396,23.230,26.432,26.432,27.753,6f,2.643,6r,15.639
FJ859292,6,25.000,25.000,24.242,19.040,20.160,19.583,2.720,22.488,26.763,27.258,26.941,25.040,23.520,25.240,21.920,21.920,19.360,20.960,19.360,14.400,26.560,18.240,18.240,18.560,25.043,25.043,21.760,21.760,24.242,24.242,23.878,23.878,20.893,24.045,24.045,23.360,23.360,22.807,22.807,23.642,23.642,21.348,23.680,23.680,25.600,6f,2.720,6r,14.400
FJ859293,6,24.486,24.486,26.027,20.534,20.534,8.013,20.742,22.575,29.215,27.350,28.620,25.543,24.407,25.856,25.128,25.128,20.534,22.871,22.167,22.871,28.881,19.496,19.496,16.358,27.721,27.721,21.368,21.368,23.706,23.706,26.833,26.833,16.894,24.706,24.706,25.970,25.970,21.681,21.681,25.758,25.758,23.248,24.706,24.706,25.543,6e,8.013,6u,16.358
FJ859294,6,24.274,24.274,24.915,21.453,22.071,23.142,22.619,23.649,22.411,21.017,22.203,19.504,18.624,18.482,2.645,2.645,22.479,20.758,23.256,24.876,26.825,23.986,23.986,23.102,25.688,25.688,23.639,23.639,21.151,21.151,21.465,21.465,25.084,23.350,23.350,11.405,11.405,24.196,24.196,11.074,11.074,21.902,20.273,20.273,20.000,6n,2.645,6xg,11.074
FJ859296,6,25.682,25.682,24.760,18.620,19.904,19.807,4.831,22.355,26.560,27.040,28.205,25.121,24.116,25.589,24.477,24.477,19.056,20.405,19.840,16.506,27.375,19.071,19.071,19.324,25.907,25.907,22.544,22.544,23.917,23.917,24.759,24.759,20.128,24.559,24.559,24.477,24.477,23.151,23.151,23.955,23.955,23.027,24.638,24.638,26.248,6f,4.831,6r,16.506
FJ859298,6,25.484,25.484,24.233,18.932,20.065,19.741,2.104,21.107,26.214,27.127,26.806,24.473,23.710,24.830,22.853,22.853,19.417,20.712,20.712,15.534,27.346,18.123,18.123,18.285,25.524,25.524,22.330,22.330,23.263,23.263,22.816,22.816,20.968,24.434,24.434,23.825,23.825,22.977,22.977,23.139,23.139,22.366,23.339,23.339,25.932,6f,2.104,6r,15.534
FJ859299,6,24.497,24.497,23.746,18.678,19.707,18.843,3.509,20.805,27.705,26.731,27.625,25.081,24.473,24.452,22.766,22.766,19.174,20.165,20.661,15.789,27.226,18.182,18.182,18.371,26.873,26.873,22.843,22.843,24.204,24.204,24.390,24.390,20.758,23.810,23.810,23.802,23.802,23.415,23.415,22.727,22.727,21.262,24.593,24.593,25.748,6f,3.509,6r,15.789
FJ859300,6,24.682,24.682,25.043,22.470,22.980,23.455,22.260,25.312,22.482,22.165,23.580,19.966,19.277,17.667,3.780,3.780,21.646,21.441,23.883,24.782,26.374,23.636,23.636,24.144,24.954,24.954,24.227,24.227,20.069,20.069,20.901,20.901,24.825,23.883,23.883,11.340,11.340,24.613,24.613,11.168,11.168,22.680,21.343,21.343,22.031,6n,3.780,6xg,11.168
FJ859301,6,27.512,27.512,28.095,23.150,22.738,23.990,23.291,25.672,23.096,20.147,22.494,20.813,19.471,20.000,3.333,3.333,22.494,22.927,23.206,25.943,28.095,25.193,25.193,23.990,26.124,26.124,23.261,23.261,23.923,23.923,23.227,23.227,27.007,26.650,26.650,12.619,12.619,23.775,23.775,12.381,12.381,25.307,21.622,21.622,22.983,6n,3.333,6xg,12.381
FJ859302,6,25.532,25.532,24.524,19.149,17.730,20.000,4.138,23.641,28.046,28.702,29.841,28.132,26.712,27.059,24.828,24.828,21.513,20.438,21.801,15.254,27.404,19.951,19.951,18.391,26.521,26.521,22.685,22.685,23.923,23.923,26.179,26.179,23.022,25.647,25.647,25.287,25.287,24.714,24.714,25.688,25.688,22.759,27.660,27.660,28.605,6f,4.138,6r,15.254
FJ859303,6,25.848,25.848,25.318,18.530,20.331,19.174,4.306,21.644,26.393,26.409,26.570,25.244,24.797,24.411,23.740,23.740,18.843,19.504,20.541,16.108,27.362,18.347,18.347,19.169,27.036,27.036,22.476,22.476,24.801,24.801,23.432,23.432,21.656,25.755,25.755,24.132,24.132,23.567,23.567,23.272,23.272,22.150,24.593,24.593,25.914,6f,4.306,6r,16.108
FJ859304,6,25.873,25.873,28.056,26.176,26.917,28.013,27.145,28.243,17.308,14.744,3.365,23.520,23.163,23.323,22.045,22.045,28.100,25.329,28.145,26.176,28.045,27.570,27.570,26.168,25.177,25.177,27.316,27.316,27.316,27.316,23.810,23.810,30.455,27.273,27.273,23.077,23.077,26.032,26.032,23.360,23.360,25.755,23.285,23.285,23.802,6j,3.365,6i,14.744
FJ859306,6,25.338,25.338,25.084,22.504,22.896,23.973,23.181,25.507,23.232,22.054,22.857,19.257,20.034,17.707,2.534,2.534,21.864,20.354,23.777,24.274,26.884,24.486,24.486,23.680,25.216,25.216,24.407,24.407,21.284,21.284,21.453,21.453,24.700,23.986,23.986,11.993,11.993,24.576,24.576,11.655,11.655,22.297,20.439,20.439,21.959,6n,2.534,6xg,11.655
FJ859307,6,25.000,25.000,24.379,19.003,20.652,19.493,3.962,23.137,28.037,27.786,27.357,25.429,25.466,25.156,23.017,23.017,19.493,20.827,20.285,16.641,27.345,18.789,18.789,19.017,26.079,26.079,22.417,22.417,24.723,24.723,25.466,25.466,20.775,24.766,24.766,23.613,23.613,22.871,22.871,23.602,23.602,21.781,25.350,25.350,26.232,6f,3.962,6r,16.641
FJ859308,6,25.589,25.589,25.348,18.295,20.775,20.031,4.430,22.791,26.977,26.656,27.077,25.776,24.224,25.535,23.913,23.913,19.146,20.497,20.279,15.994,26.183,18.789,18.789,18.944,26.984,26.984,22.671,22.671,24.176,24.176,24.806,24.806,21.053,25.000,25.000,24.525,24.525,23.077,23.077,24.031,24.031,22.310,25.000,25.000,26.572,6f,4.430,6r,15.994
FJ859309,6,26.326,26.326,28.327,21.680,22.656,24.165,22.645,26.336,22.885,20.980,22.562,21.456,20.498,19.810,3.448,3.448,22.353,22.461,22.852,24.752,26.575,25.294,25.294,22.549,25.785,25.785,24.138,24.138,22.941,22.941,22.605,22.605,25.686,25.720,25.720,11.569,11.569,22.490,22.490,11.686,11.686,24.902,21.073,21.073,21.415,6n,3.448,6xg,11.686
FJ859310,6,23.654,23.654,23.317,18.711,20.597,19.497,3.292,21.463,26.730,27.132,26.667,25.000,23.869,25.352,22.642,22.642,19.969,21.160,20.905,15.987,26.316,17.327,17.327,19.279,25.980,25.980,22.799,22.799,24.299,24.299,24.138,24.138,21.406,23.613,23.613,24.138,24.138,22.097,22.097,23.328,23.328,21.753,24.451,24.451,25.472,6f,3.292,6r,15.987
FJ859311,6,24.207,24.207,23.746,18.347,20.331,18.977,3.409,21.309,26.898,27.496,27.005,24.958,23.817,24.916,22.937,22.937,19.637,20.627,20.197,15.772,27.018,17.763,17.763,18.482,25.893,25.893,22.801,22.801,24.302,24.302,24.080,24.080,20.724,24.065,24.065,24.092,24.092,23.115,23.115,23.355,23.355,21.653,24.585,24.585,25.581,6f,3.409,6r,15.772
FJ859312,6,26.038,26.038,26.115,21.850,22.381,23.642,22.169,25.159,24.045,21.338,23.089,19.968,19.743,18.341,3.035,3.035,22.045,21.497,23.847,24.721,27.955,24.242,24.242,23.126,26.079,26.079,24.441,24.441,22.684,22.684,22.364,22.364,25.678,24.760,24.760,12.141,12.141,24.281,24.281,11.981,11.981,22.524,21.086,21.086,21.406,6n,3.035,6xg,11.981
FJ859313,6,25.316,25.316,26.341,22.275,22.170,23.734,22.591,25.710,22.555,20.820,22.082,19.778,19.873,17.694,2.690,2.690,22.310,21.767,23.622,24.132,27.014,24.171,24.171,22.907,25.561,25.561,24.367,24.367,22.468,22.468,21.519,21.519,26.066,24.525,24.525,11.867,11.867,24.051,24.051,11.551,11.551,23.259,19.937,19.937,20.570,6n,2.690,6xg,11.551
FJ859314,6,26.025,26.025,26.217,22.520,22.100,24.367,22.591,25.629,22.871,20.662,22.205,19.778,19.555,17.694,2.848,2.848,22.468,21.609,23.862,24.528,26.856,25.039,25.039,23.855,26.079,26.079,24.525,24.525,22.627,22.627,21.361,21.361,25.592,24.290,24.290,11.392,11.392,25.118,25.118,11.551,11.551,23.101,21.203,21.203,21.044,6n,2.848,6xe,11.392
FJ859315,6,25.559,25.559,25.955,22.169,21.905,23.802,22.169,25.478,22.611,20.541,22.452,19.968,19.262,17.544,2.556,2.556,21.885,21.815,23.211,24.363,27.751,24.721,24.721,22.967,25.216,25.216,24.121,24.121,21.406,21.406,21.885,21.885,25.518,24.601,24.601,11.661,11.661,24.441,24.441,11.022,11.022,22.843,20.767,20.767,21.086,6n,2.556,6xg,11.022
FJ859317,6,27.415,27.415,23.978,20.566,19.280,20.305,4.293,24.103,29.517,28.934,27.632,29.049,26.741,27.506,22.025,22.025,20.823,19.841,20.984,16.887,27.926,20.106,20.106,18.182,27.926,27.926,23.256,23.256,22.928,22.928,27.692,27.692,22.368,25.337,25.337,25.570,25.570,23.333,23.333,26.582,26.582,24.427,28.535,28.535,29.921,6f,4.293,6r,16.887
FJ859318,6,26.190,26.190,24.700,19.048,19.286,18.913,4.717,22.619,29.078,28.675,29.356,27.619,25.845,26.366,22.695,22.695,21.190,21.324,21.667,15.122,27.561,19.853,19.853,19.438,26.716,26.716,23.990,23.990,23.786,23.786,26.366,26.366,22.871,25.768,25.768,25.708,25.708,23.810,23.810,24.528,24.528,21.513,26.905,26.905,27.737,6f,4.717,6r,15.122
FJ859320,6,27.219,27.219,26.316,21.701,19.355,20.117,4.491,25.364,31.563,30.588,30.383,29.912,26.970,29.412,25.220,25.220,22.289,21.345,21.598,17.470,27.356,20.700,20.700,20.408,28.529,28.529,24.852,24.852,23.867,23.867,26.901,26.901,23.952,26.380,26.380,27.859,27.859,24.625,24.625,28.152,28.152,26.239,27.711,27.711,28.829,6f,4.491,6r,17.470
FJ859321,6,23.333,23.333,28.278,24.490,23.951,25.743,27.941,23.545,15.842,3.960,13.400,21.762,22.829,20.647,22.084,22.084,27.970,25.668,25.199,27.249,27.248,25.397,25.397,26.914,25.210,25.210,26.866,26.866,24.934,24.934,21.182,21.182,26.316,27.346,27.346,19.202,19.202,25.627,25.627,21.945,21.945,22.704,21.287,21.287,23.821,6i,3.960,6j,13.400
FJ859322,6,25.904,25.904,26.023,19.355,19.941,20.117,3.892,23.907,28.947,29.240,28.939,28.116,27.052,29.118,23.460,23.460,21.386,20.468,20.710,16.566,27.711,19.075,19.075,20.408,27.941,27.941,22.812,22.812,23.529,23.529,27.193,27.193,20.767,26.606,26.606,26.686,26.686,24.324,24.324,27.859,27.859,23.699,28.916,28.916,25.738,6f,3.892,6r,16.566
