Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
FJ002542,621,19.422,29.187,29.481,25.604,28.296,31.208,26.880,27.157,1,19.422,4,25.604
FJ002543,621,19.262,29.346,29.412,24.638,28.296,30.872,26.038,25.719,1,19.262,4,24.638
FJ002544,621,19.583,29.027,29.313,24.638,27.653,30.705,27.040,25.997,1,19.583,4,24.638
FJ002545,621,20.064,28.868,29.648,25.282,28.457,30.705,27.200,26.837,1,20.064,4,25.282
FJ002546,621,20.064,30.707,29.866,25.121,28.686,30.808,27.287,26.806,1,20.064,4,25.121
FJ002547,621,20.064,30.386,30.034,25.443,28.480,31.145,27.448,26.324,1,20.064,4,25.443
FJ002548,621,19.101,29.280,30.252,25.604,27.653,30.976,27.287,26.198,1,19.101,4,25.604
FJ002549,621,19.904,28.275,29.885,23.833,27.653,30.523,26.146,26.080,1,19.904,4,23.833
FJ002550,621,20.064,29.920,30.099,25.604,28.939,30.976,26.995,26.677,1,20.064,4,25.604
FJ002551,622,20.257,30.449,29.766,24.920,28.939,30.318,26.518,26.635,1,20.257,4,24.920
FJ002552,621,20.706,29.346,29.777,25.282,28.135,30.872,27.040,26.677,1,20.706,4,25.282
FJ002553,621,20.385,29.968,28.978,25.604,28.939,31.208,26.880,26.240,1,20.385,4,25.604
FJ002554,621,19.807,29.600,29.648,25.121,28.502,31.208,26.560,27.040,1,19.807,4,25.121
FJ002555,621,19.904,28.846,28.788,25.000,28.135,30.860,27.214,26.282,1,19.904,4,25.000
FJ002556,621,19.807,30.757,29.530,25.926,29.120,31.104,26.794,26.324,1,19.807,4,25.926
FJ002557,621,19.262,29.374,29.798,24.960,27.814,31.145,26.570,26.763,1,19.262,4,24.960
FJ002558,621,20.773,30.757,30.560,24.799,28.640,30.471,27.287,26.324,1,20.773,4,24.799
FJ002559,621,19.743,28.640,29.648,24.960,28.296,30.471,27.345,26.358,1,19.743,4,24.960
FJ002560,621,19.743,30.225,29.362,25.443,28.160,31.366,26.324,25.522,1,19.743,4,25.443
FJ002561,621,19.743,30.547,29.293,25.765,28.160,30.808,26.248,26.442,1,19.743,4,25.765
FJ002562,621,18.780,29.120,28.978,24.960,28.435,31.261,27.040,25.920,1,18.780,4,24.960
FJ002563,621,20.385,29.748,29.916,26.570,29.167,31.535,27.536,26.442,1,20.385,4,26.570
FJ002564,621,19.904,28.754,29.648,25.443,29.100,31.040,27.360,25.920,1,19.904,4,25.443
FJ002565,621,20.064,29.600,29.648,24.477,28.135,30.135,27.200,25.719,1,20.064,4,24.477
FJ002566,621,20.064,28.549,29.816,25.443,27.974,31.040,27.040,25.837,1,20.064,4,25.443
FJ002567,621,18.941,28.763,29.146,24.799,28.617,31.429,27.520,26.720,1,18.941,4,24.799
FJ002568,621,20.451,29.968,29.648,24.638,28.180,31.481,27.360,26.997,1,20.451,4,24.638
FJ002569,621,20.451,31.240,30.551,25.765,29.100,31.491,26.794,27.127,1,20.451,4,25.765
FJ024086,9332,21.184,30.921,30.445,28.570,29.512,29.846,31.347,30.346,1,21.184,4,28.570
FJ024087,9302,5.010,30.921,30.514,28.033,29.155,29.511,31.233,29.046,1,5.010,4,28.033
FJ024088,436,3.899,28.224,28.571,25.229,24.479,26.066,26.453,22.319,1,3.899,4,25.229
FJ024089,436,3.211,28.224,27.901,24.771,24.416,26.066,27.035,22.029,1,3.211,4,24.771
FJ024090,436,4.817,28.467,27.035,25.688,25.455,26.540,27.326,23.188,1,4.817,4,25.688
FJ024091,436,7.569,27.762,27.407,25.917,25.310,27.725,27.119,24.277,1,7.569,4,25.917
FJ024092,436,2.523,27.981,28.889,25.229,24.935,26.540,27.326,22.899,1,2.523,4,25.229
FJ024093,436,4.358,25.815,27.654,25.229,25.558,26.777,27.246,24.011,1,4.358,4,25.229
FJ024094,436,4.587,25.815,26.984,25.459,25.310,27.014,26.957,23.729,1,4.587,4,25.459
FJ024095,436,5.734,27.913,25.872,25.459,23.377,27.725,27.616,24.128,1,5.734,5,23.377
FJ024096,436,5.963,26.062,26.087,25.688,23.117,27.725,27.966,24.058,1,5.963,5,23.117
FJ024097,436,5.734,25.779,26.087,25.688,22.857,27.488,27.684,24.058,1,5.734,5,22.857
FJ024098,436,3.211,27.737,28.148,26.376,25.871,26.316,26.377,26.667,1,3.211,6,26.316
FJ024099,436,4.358,27.670,26.509,26.147,25.373,26.087,26.087,26.667,1,4.358,6,26.087
FJ024100,436,4.358,27.670,26.509,26.147,25.373,26.087,26.087,26.667,1,4.358,6,26.087
FJ024101,436,4.817,27.670,26.509,26.606,25.373,25.310,26.087,26.667,1,4.817,5,25.373
FJ024102,436,4.358,27.670,26.509,26.147,25.373,26.087,26.087,26.667,1,4.358,6,26.087
FJ024103,436,4.358,27.670,26.509,26.147,25.373,26.087,26.087,26.667,1,4.358,6,26.087
FJ024104,436,4.128,26.431,26.772,26.147,24.468,26.087,26.377,26.207,1,4.128,8,26.207
FJ024105,436,6.651,25.779,26.121,25.917,24.378,28.146,27.119,23.121,1,6.651,5,24.378
FJ024106,436,4.128,26.877,27.160,25.229,24.318,25.592,26.957,26.207,1,4.128,4,25.229
FJ024107,436,1.147,28.224,28.889,25.459,25.000,26.066,27.035,23.188,1,1.147,4,25.459
FJ024108,436,3.440,26.211,24.211,25.688,24.416,26.303,27.035,22.674,1,3.440,8,22.674
FJ024109,436,5.734,26.087,27.733,25.917,26.368,27.962,27.451,24.576,1,5.734,4,25.917
FJ024110,436,8.028,27.479,29.136,25.917,25.062,,28.652,24.928,1,8.028,4,25.917
FJ024111,436,8.028,27.195,26.913,26.606,24.566,,29.096,24.277,1,8.028,5,24.566
FJ024112,436,7.110,27.841,27.654,25.229,24.814,27.187,27.966,24.855,1,7.110,4,25.229
FJ024113,436,2.523,28.467,26.879,26.147,24.740,26.066,26.163,22.319,1,2.523,8,22.319
FJ024114,435,2.299,27.737,28.642,25.688,25.195,26.777,27.326,23.188,1,2.299,4,25.688
FJ024115,436,2.752,28.710,26.590,24.771,24.156,25.592,27.616,23.547,1,2.752,4,24.771
FJ024116,436,2.982,28.710,26.590,24.541,24.416,25.592,27.616,23.547,1,2.982,4,24.541
FJ024117,436,2.982,28.710,26.590,24.541,24.416,25.592,27.616,23.547,1,2.982,4,24.541
FJ024118,436,3.211,28.954,26.879,24.771,24.675,26.066,27.326,23.547,1,3.211,4,24.771
FJ024119,436,2.982,28.710,26.590,24.541,24.416,25.592,27.616,23.547,1,2.982,4,24.541
FJ024120,436,3.211,28.467,26.590,24.771,24.675,25.592,27.616,23.256,1,3.211,4,24.771
FJ024121,436,3.670,28.954,26.879,24.541,24.416,26.066,27.907,23.547,1,3.670,4,24.541
FJ024122,436,2.982,27.737,25.786,25.688,24.740,26.087,27.907,22.899,1,2.982,4,25.688
FJ024123,436,2.982,27.737,25.786,25.688,24.740,26.087,27.907,22.899,1,2.982,4,25.688
FJ024124,436,3.899,27.981,26.415,26.147,25.067,26.545,28.488,23.188,1,3.899,4,26.147
FJ024125,436,3.440,27.981,26.101,25.688,24.800,26.087,27.907,23.188,1,3.440,4,25.688
FJ024126,436,6.422,26.912,28.148,25.917,25.310,27.014,27.119,23.699,1,6.422,4,25.917
FJ024127,436,2.982,26.781,26.453,26.256,25.130,23.636,27.326,22.899,1,2.982,8,22.899
FJ024128,436,2.982,26.781,26.163,26.027,25.648,23.636,27.616,22.899,1,2.982,4,26.027
FJ024129,436,2.752,26.781,26.163,25.799,25.648,26.777,27.616,22.899,1,2.752,4,25.799
FJ024130,436,2.752,28.467,26.879,26.376,24.740,26.303,26.163,22.319,1,2.752,8,22.319
FJ024131,436,4.817,29.684,30.123,25.917,26.302,29.062,28.488,25.217,1,4.817,4,25.917
FJ024132,436,2.752,27.350,28.232,25.459,25.000,26.545,27.907,22.384,1,2.752,8,22.384
FJ024133,436,2.752,27.350,28.232,25.459,25.000,26.545,27.907,22.384,1,2.752,8,22.384
FJ024134,436,2.294,27.066,27.968,25.917,25.000,25.858,27.616,22.319,1,2.294,8,22.319
FJ024135,436,3.440,28.467,25.786,26.606,25.333,26.545,27.616,22.609,1,3.440,8,22.609
FJ024136,436,3.670,28.710,26.101,26.835,25.067,26.773,27.616,22.899,1,3.670,8,22.899
FJ024137,436,4.128,27.981,25.472,26.606,25.067,26.316,28.198,22.609,1,4.128,8,22.609
FJ024138,436,2.752,28.710,26.879,26.147,24.740,26.303,26.163,22.609,1,2.752,8,22.609
FJ024139,436,2.982,28.710,26.590,26.147,24.479,26.540,25.872,22.609,1,2.982,8,22.609
FJ024140,436,2.523,28.467,26.879,26.147,24.740,26.066,26.163,22.319,1,2.523,8,22.319
FJ024141,436,2.523,28.467,26.879,26.147,24.740,26.066,26.163,22.319,1,2.523,8,22.319
FJ024142,436,2.752,28.467,26.879,26.376,24.740,26.066,26.453,22.609,1,2.752,8,22.609
FJ024143,436,2.982,28.710,26.879,26.376,24.740,26.066,26.453,22.609,1,2.982,8,22.609
FJ024144,436,2.752,28.467,26.879,26.147,25.000,27.014,26.453,22.609,1,2.752,8,22.609
FJ024145,436,3.211,28.954,26.301,26.147,25.781,27.014,27.035,23.188,1,3.211,4,26.147
FJ024146,436,3.440,28.954,27.168,26.606,25.260,27.918,27.616,24.128,1,3.440,5,25.260
FJ024147,436,2.752,28.467,26.590,26.147,24.740,26.777,26.163,22.609,1,2.752,8,22.609
FJ024148,436,3.670,27.066,26.879,26.147,25.260,27.014,26.685,22.609,1,3.670,8,22.609
FJ024149,436,3.211,27.981,27.540,26.606,25.622,27.078,27.616,26.207,1,3.211,8,26.207
FJ024150,436,2.294,27.913,28.395,25.459,24.935,25.143,27.907,23.768,1,2.294,4,25.459
FJ024151,436,2.523,27.603,28.148,24.771,24.675,26.777,27.326,27.189,1,2.523,4,24.771
FJ024152,436,2.294,28.281,28.395,24.641,24.675,24.857,27.907,23.478,1,2.294,4,24.641
FJ024153,436,2.752,28.507,28.395,24.641,24.675,26.683,27.616,26.055,1,2.752,4,24.641
FJ024154,436,2.982,27.913,28.642,25.000,24.675,27.725,27.616,27.189,1,2.982,4,25.000
FJ024155,436,2.294,28.224,28.232,25.459,25.260,24.384,27.616,23.256,1,2.294,4,25.459
FJ024156,436,6.881,26.420,27.441,26.147,23.762,,27.966,23.768,1,6.881,5,23.762
FJ024157,436,6.651,26.420,27.177,25.917,23.762,,27.684,23.478,1,6.651,5,23.762
FJ024158,436,7.339,26.989,27.441,26.376,24.010,,28.249,24.058,1,7.339,5,24.010
FJ024159,436,6.881,26.420,27.704,25.688,23.762,,27.401,23.188,1,6.881,5,23.762
FJ024160,436,7.110,26.705,27.441,26.147,23.762,,27.966,23.768,1,7.110,5,23.762
FJ024161,436,7.569,26.705,27.704,26.376,24.010,,28.249,24.058,1,7.569,5,24.010
FJ024162,436,7.798,26.705,27.968,26.376,23.762,,28.249,24.058,1,7.798,5,23.762
FJ024163,436,6.651,27.670,28.148,25.000,24.318,27.725,28.531,23.478,1,6.651,4,25.000
FJ024164,436,6.881,27.913,27.901,24.771,24.069,27.488,28.249,23.768,1,6.881,4,24.771
FJ024165,436,6.881,27.913,27.901,24.771,24.069,27.488,28.249,23.768,1,6.881,4,24.771
FJ024166,436,6.881,27.913,27.901,24.771,24.069,27.488,28.249,23.768,1,6.881,4,24.771
FJ024167,436,1.835,26.211,27.168,26.147,24.740,26.540,26.453,22.609,1,1.835,8,22.609
FJ024168,436,1.835,26.211,27.168,26.147,24.740,26.540,26.453,22.609,1,1.835,8,22.609
FJ024169,436,1.835,26.211,27.168,26.147,24.740,26.540,26.453,22.609,1,1.835,8,22.609
FJ024170,436,2.752,25.641,29.263,25.459,25.806,26.303,27.451,22.899,1,2.752,4,25.459
FJ024171,436,2.982,25.926,28.676,25.688,25.558,26.545,27.731,22.609,1,2.982,4,25.688
FJ024172,436,3.211,26.211,28.676,25.917,25.558,26.545,27.731,22.609,1,3.211,8,22.609
FJ024173,436,3.211,25.926,28.431,25.917,25.495,26.316,27.731,22.609,1,3.211,8,22.609
FJ024174,436,3.440,26.496,28.676,25.917,24.935,26.773,27.731,22.609,1,3.440,4,25.917
FJ024175,434,15.826,25.212,24.571,25.581,23.896,24.119,,25.000,1,15.826,5,23.896
FJ024176,417,15.513,24.363,25.215,24.294,25.455,24.119,27.654,26.551,1,15.513,6,24.119
FJ024177,434,15.596,26.897,25.215,24.294,25.455,24.119,27.654,26.551,1,15.596,6,24.119
FJ024178,434,15.596,26.897,25.215,24.294,25.455,24.119,27.654,26.551,1,15.596,6,24.119
FJ024179,434,15.826,27.126,25.788,24.859,25.974,24.119,28.212,26.799,1,15.826,6,24.119
FJ024180,434,17.202,28.046,28.058,26.221,23.117,25.474,28.371,24.859,1,17.202,5,23.117
FJ024181,436,17.972,26.389,23.226,26.562,23.114,24.863,28.329,25.071,1,17.972,5,23.114
FJ024274,9230,8.017,31.150,30.629,28.664,29.258,29.972,31.139,29.468,1,8.017,4,28.664
FJ024275,9272,5.166,31.206,30.963,28.264,29.262,29.686,32.175,29.298,1,5.166,4,28.264
FJ024276,9269,5.459,31.034,30.728,28.127,29.699,29.635,31.934,29.147,1,5.459,4,28.127
FJ024277,9329,20.627,26.994,30.242,27.922,29.161,30.284,31.239,29.476,1,20.627,4,27.922
FJ024278,9272,3.624,31.765,30.288,28.111,29.375,29.561,31.046,29.616,1,3.624,4,28.111
FJ024279,9330,20.950,26.699,30.003,28.227,29.761,29.764,31.274,29.884,1,20.950,4,28.227
FJ024280,9277,6.263,31.267,30.873,28.038,29.570,29.139,32.553,29.184,1,6.263,4,28.038
FJ024281,9301,4.688,31.081,30.886,27.762,29.148,28.967,30.930,28.934,1,4.688,4,27.762
FJ024282,9289,7.794,31.177,30.366,28.141,28.849,30.936,31.066,28.944,1,7.794,4,28.141
FJ159699,235,17.021,30.769,25.106,28.632,26.609,29.060,29.237,26.496,1,17.021,3,25.106
FJ159700,235,17.447,32.051,26.383,28.936,28.205,29.487,30.085,27.778,1,17.447,3,26.383
FJ159701,235,3.404,,26.809,25.957,26.496,28.085,29.412,30.901,1,3.404,4,25.957
FJ159702,235,4.681,,27.234,26.809,26.496,28.511,28.992,31.330,1,4.681,3,27.234
FJ159703,235,15.745,31.624,24.255,29.487,26.609,28.205,28.814,30.043,1,15.745,3,24.255
FJ159704,235,5.106,,28.936,26.809,27.350,28.936,29.412,31.330,1,5.106,4,26.809
FJ159705,216,18.056,29.167,26.852,,26.977,27.962,30.189,29.907,1,18.056,3,26.852
FJ159709,216,17.130,31.163,26.389,,26.636,27.619,29.717,29.907,1,17.130,3,26.389
FJ159710,216,15.668,33.488,28.704,,29.907,27.488,30.660,30.841,1,15.668,6,27.488
FJ159711,216,17.130,30.698,26.389,30.952,26.636,28.095,28.774,29.907,1,17.130,3,26.389
FJ159712,216,4.630,,27.778,27.014,26.047,28.910,28.972,31.776,1,4.630,5,26.047
FJ159713,216,17.593,32.558,26.389,,27.103,27.619,28.972,29.907,1,17.593,3,26.389
FJ159714,216,4.630,,28.704,27.962,26.512,27.962,30.374,31.776,1,4.630,5,26.512
FJ159715,216,5.093,,29.167,27.014,26.977,28.436,30.374,32.710,1,5.093,5,26.977
FJ159716,216,5.093,,28.241,26.540,26.512,27.962,29.907,31.776,1,5.093,5,26.512
FJ159717,216,5.556,,28.704,27.488,27.907,29.524,31.132,32.710,1,5.556,3,28.704
FJ159718,216,4.167,,27.778,27.014,26.512,28.436,29.302,32.710,1,4.167,5,26.512
FJ159719,216,5.093,,27.778,26.066,26.512,28.436,29.907,31.776,1,5.093,4,26.066
FJ159720,216,5.556,,28.704,27.962,26.977,27.488,29.439,32.710,1,5.556,5,26.977
FJ159721,216,6.944,,28.704,26.540,26.047,,29.907,32.243,1,6.944,5,26.047
FJ159722,216,5.093,,28.241,27.014,25.116,28.910,29.439,32.710,1,5.093,5,25.116
FJ159723,216,5.093,,28.241,27.014,26.977,28.436,28.972,33.178,1,5.093,5,26.977
FJ159724,216,6.019,,29.167,27.488,26.977,29.384,28.972,32.710,1,6.019,5,26.977
FJ159735,216,3.704,,28.241,27.014,25.581,28.436,28.837,31.776,1,3.704,5,25.581
FJ159736,216,3.241,,28.241,26.540,26.977,27.488,30.374,31.776,1,3.241,4,26.540
FJ159737,216,4.167,,29.167,27.488,27.907,28.910,27.442,31.776,1,4.167,4,27.488
FJ159738,216,4.167,,28.241,26.540,26.977,28.436,29.302,31.308,1,4.167,4,26.540
FJ159739,216,6.019,,29.167,28.436,26.977,28.910,30.660,32.407,1,6.019,5,26.977
FJ159740,216,5.093,,28.241,27.014,25.581,28.910,28.972,32.243,1,5.093,5,25.581
FJ159741,216,5.556,,28.241,26.540,25.581,,30.841,31.308,1,5.556,5,25.581
FJ159742,216,16.667,32.558,26.852,31.429,27.570,28.095,30.189,30.374,1,16.667,3,26.852
FJ159743,216,3.704,,28.704,27.014,26.512,27.488,29.907,32.243,1,3.704,5,26.512
FJ159744,216,6.019,,28.241,26.540,26.512,27.014,31.308,31.776,1,6.019,5,26.512
FJ159745,236,3.814,,26.383,24.681,25.214,27.660,28.992,30.085,1,3.814,4,24.681
FJ159749,669,4.634,30.074,26.607,23.214,23.696,25.112,28.529,26.117,1,4.634,4,23.214
FJ159750,669,5.381,31.157,27.354,23.065,24.143,26.009,28.679,25.773,1,5.381,4,23.065
FJ159751,669,3.587,30.712,26.946,23.696,24.179,25.299,28.571,25.301,1,3.587,4,23.696
FJ159752,669,5.082,30.519,26.647,23.994,23.767,25.749,28.614,26.552,1,5.082,5,23.767
FJ159753,669,15.546,30.539,28.936,27.612,25.599,25.680,30.144,27.787,1,15.546,6,25.680
FJ159754,669,16.741,31.287,28.636,28.251,25.637,26.165,29.082,27.353,1,16.741,5,25.637
FJ159755,669,17.761,30.643,28.144,28.700,25.710,26.946,30.847,27.414,1,17.761,5,25.710
FJ159756,669,16.143,29.192,28.806,27.910,25.599,25.982,29.665,27.414,1,16.143,5,25.599
FJ159779,220,4.545,,28.636,27.488,26.484,27.962,29.439,32.394,1,4.545,5,26.484
FJ159780,220,17.727,26.772,25.455,,28.899,27.619,31.222,27.907,1,17.727,3,25.455
FJ159781,214,5.140,,27.230,25.592,27.230,27.014,29.439,33.028,1,5.140,4,25.592
FJ159782,220,16.364,29.680,23.636,28.311,25.229,27.397,28.507,29.358,1,16.364,3,23.636
FJ159783,220,15.000,31.050,24.545,,25.229,26.941,29.412,30.275,1,15.000,3,24.545
FJ159784,220,17.273,30.137,25.455,30.000,25.114,29.224,28.959,28.507,1,17.273,3,25.455
FJ159785,220,17.727,,26.818,,27.477,29.224,29.864,29.358,1,17.727,3,26.818
FJ159786,220,17.727,,27.273,31.963,27.149,28.311,29.412,31.193,1,17.727,3,27.273
FJ159787,220,18.182,31.050,25.455,,25.114,29.680,29.412,29.358,1,18.182,3,25.455
FJ159788,220,17.273,31.507,26.364,,26.941,29.224,28.507,29.358,1,17.273,3,26.364
FJ159789,220,17.273,30.137,26.364,,26.941,29.680,29.412,28.440,1,17.273,3,26.364
FJ159790,220,19.091,29.730,27.727,,26.027,28.378,28.959,30.734,1,19.091,5,26.027
FJ159791,220,16.364,31.193,24.091,,27.523,26.941,29.864,26.941,1,16.364,3,24.091
FJ159792,220,17.273,31.364,26.818,,27.982,28.182,30.180,30.275,1,17.273,3,26.818
FJ159793,220,16.818,,25.455,30.137,26.147,27.854,30.317,30.275,1,16.818,3,25.455
FJ159794,220,17.273,,24.545,28.767,27.523,28.311,26.697,30.594,1,17.273,3,24.545
FJ159795,220,16.818,32.420,26.364,,27.064,27.854,29.864,30.275,1,16.818,3,26.364
FJ159796,220,17.273,30.137,23.636,29.224,25.688,28.311,27.602,28.899,1,17.273,3,23.636
FJ159797,220,19.091,29.730,27.727,,26.027,28.378,28.959,30.734,1,19.091,5,26.027
FJ159798,220,18.636,31.222,27.273,,27.397,30.137,28.959,29.817,1,18.636,3,27.273
FJ159799,220,17.273,31.364,26.818,,27.982,28.182,30.180,30.275,1,17.273,3,26.818
FJ159800,220,19.545,30.000,24.545,29.680,26.147,29.545,30.769,29.817,1,19.545,3,24.545
FJ159801,220,17.727,,25.455,29.680,27.982,28.507,27.602,,1,17.727,3,25.455
FJ159802,220,18.636,31.507,25.909,29.545,26.484,29.048,30.317,29.817,1,18.636,3,25.909
FJ159803,220,17.273,30.137,26.364,,26.941,29.680,29.412,28.440,1,17.273,3,26.364
FJ159804,220,6.818,,27.273,26.364,25.114,28.182,29.864,31.193,1,6.818,5,25.114
FJ159805,220,4.091,,28.378,28.182,27.397,28.636,29.148,32.273,1,4.091,5,27.397
FJ159806,220,4.091,,26.818,25.909,25.571,25.909,28.700,31.193,1,4.091,5,25.571
FJ159807,220,6.364,,28.829,28.636,26.941,29.091,29.148,31.364,1,6.364,5,26.941
FJ159808,220,5.455,,29.545,28.182,26.941,29.680,30.942,31.963,1,5.455,5,26.941
FJ159809,220,5.000,,25.909,26.364,26.484,27.273,29.596,31.193,1,5.000,3,25.909
FJ159810,220,3.636,,27.727,26.364,26.027,27.273,28.700,31.193,1,3.636,5,26.027
FJ159811,220,3.636,,27.273,26.364,25.114,28.182,28.700,32.110,1,3.636,5,25.114
FJ159812,220,4.545,,28.636,27.727,25.792,28.636,30.045,33.028,1,4.545,5,25.792
FJ159813,218,6.422,,27.982,26.066,29.032,27.488,29.439,33.971,1,6.422,4,26.066
FJ159814,216,3.704,,28.241,27.014,27.442,28.182,29.091,33.014,1,3.704,4,27.014
FJ159815,220,5.455,,26.364,25.455,25.114,28.182,30.045,,1,5.455,5,25.114
FJ159816,220,5.455,,27.273,25.909,26.027,27.488,30.493,31.776,1,5.455,4,25.909
FJ159817,563,4.263,32.228,26.821,24.150,24.382,24.956,28.924,26.952,1,4.263,4,24.150
FJ159818,563,4.085,32.228,27.273,24.777,25.000,26.241,27.513,26.679,1,4.085,5,25.000
FJ159819,563,15.808,30.882,26.354,27.798,22.836,24.460,28.788,28.598,1,15.808,5,22.836
FJ159820,557,5.566,31.657,28.159,25.590,25.224,26.259,27.839,27.715,1,5.566,5,25.224
FJ159821,561,17.329,30.952,26.726,26.354,24.632,24.632,28.681,29.104,1,17.329,6,24.632
FJ159822,563,15.257,30.216,26.519,27.256,23.941,23.757,28.493,28.598,1,15.257,6,23.757
FJ159823,559,4.651,32.228,27.125,24.373,25.312,25.946,28.205,26.365,1,4.651,4,24.373
FJ159841,563,4.085,31.934,26.288,24.150,24.558,24.779,28.571,26.022,1,4.085,4,24.150
FJ159842,625,4.480,31.723,26.324,24.363,23.878,24.679,29.421,26.802,1,4.480,5,23.878
FJ159843,625,4.000,31.401,26.731,24.760,24.116,25.682,28.135,26.531,1,4.000,5,24.116
FJ181999,9289,5.544,31.704,30.624,28.300,28.936,28.992,31.235,29.434,1,5.544,4,28.300
FJ182000,9266,7.867,31.268,30.428,28.339,29.088,29.555,31.029,29.017,1,7.867,4,28.339
FJ182001,9295,3.755,31.022,30.601,27.908,29.144,29.531,32.020,28.839,1,3.755,4,27.908
FJ205867,9337,5.323,25.685,26.314,28.339,29.298,29.294,30.812,29.112,1,5.323,4,28.339
FJ205868,9296,4.195,31.365,30.743,28.255,29.587,29.290,32.201,29.416,1,4.195,4,28.255
FJ205869,9272,4.627,31.603,31.293,28.090,29.373,29.262,30.825,29.336,1,4.627,4,28.090
FJ217353,1776,18.300,29.277,28.782,27.944,27.734,28.458,32.191,30.230,1,18.300,5,27.734
FJ217354,1776,18.468,29.089,28.725,28.097,28.063,27.991,32.117,29.808,1,18.468,6,27.991
FJ217355,1776,17.333,29.125,28.175,28.144,26.910,28.418,31.626,29.705,1,17.333,5,26.910
FJ217356,1776,18.131,29.713,29.186,28.499,27.691,29.023,31.953,29.746,1,18.131,5,27.691
FJ380064,1773,17.541,29.442,29.348,28.580,28.378,28.709,31.926,29.728,1,17.541,6,28.709
FJ380065,1773,17.710,30.051,28.669,28.038,27.674,28.249,31.775,29.641,1,17.710,5,27.674
FJ380066,1773,17.249,30.129,28.798,27.658,28.224,28.086,31.683,29.733,1,17.249,4,27.658
FJ380067,1773,18.095,29.887,27.891,28.305,28.249,27.756,31.703,29.864,1,18.095,6,27.756
FJ380068,1776,17.568,29.680,28.846,27.309,28.338,28.934,32.229,29.517,1,17.568,4,27.309
FJ380069,1776,17.670,29.125,28.215,27.894,28.072,28.330,31.496,29.050,1,17.670,4,27.894
FJ380070,1774,18.095,29.623,28.620,28.571,28.023,28.442,32.004,30.185,1,18.095,5,28.023
FJ380071,1773,17.710,29.713,28.377,28.151,28.563,28.976,31.813,28.962,1,17.710,4,28.151
FJ380072,1773,17.710,29.600,28.143,28.151,28.337,28.806,31.813,28.838,1,17.710,4,28.151
FJ380073,1773,17.259,30.388,28.822,27.894,27.950,28.531,32.360,29.615,1,17.259,5,27.950
FJ380074,1776,17.445,29.719,28.968,28.144,27.596,28.330,32.245,30.161,1,17.445,5,27.596
FJ380075,1773,17.541,29.713,28.741,27.903,27.514,28.362,31.668,30.266,1,17.541,5,27.514
FJ380076,1773,17.541,29.657,28.628,27.822,27.514,28.305,31.611,30.155,1,17.541,5,27.514
FJ380077,1773,18.161,29.246,28.693,28.265,27.652,27.935,31.458,29.441,1,18.161,5,27.652
FJ380078,1773,18.218,29.319,28.758,27.812,27.709,27.935,31.626,29.646,1,18.218,5,27.709
FJ380079,1776,17.624,30.056,28.531,28.016,28.289,28.160,31.803,30.173,1,17.624,6,28.160
FJ380080,1776,18.018,29.888,28.725,27.662,28.027,28.547,31.688,29.536,1,18.018,4,27.662
FJ380081,1776,17.389,29.769,28.547,28.330,28.314,28.160,31.148,30.043,1,17.389,6,28.160
FJ380082,1776,17.389,29.713,28.490,28.217,28.314,28.047,31.036,29.919,1,17.389,6,28.047
FJ380083,1773,17.879,30.214,28.839,29.145,28.183,28.935,31.984,30.130,1,17.879,5,28.183
FJ380084,1773,18.161,29.256,28.839,27.797,27.032,28.580,31.795,29.870,1,18.161,5,27.032
FJ380085,1773,17.926,29.432,28.839,28.499,28.202,28.531,31.156,30.616,1,17.926,5,28.202
FJ380086,1773,18.387,29.901,29.292,28.701,28.523,29.193,32.189,30.118,1,18.387,5,28.523
FJ380087,1773,17.710,30.180,28.943,28.208,28.450,28.837,32.245,28.949,1,17.710,4,28.208
FJ380088,1776,17.558,29.319,28.677,28.636,28.249,28.273,31.729,30.186,1,17.558,5,28.249
FJ380089,1776,17.736,29.775,29.025,28.596,28.571,28.668,32.063,29.564,1,17.736,4,28.596
FJ386691,436,3.670,28.467,28.010,26.147,24.876,27.251,26.163,23.256,1,3.670,5,24.876
FJ386692,436,3.899,26.781,27.764,26.376,24.814,27.014,26.163,25.558,1,3.899,5,24.814
