Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
GU590563,948,1,16.034,16.034,7.384,7.384,17.511,17.511,12.025,17.703,17.703,17.387,17.387,16.139,16.139,13.713,15.717,18.987,16.456,16.456,16.561,16.561,17.405,17.405,16.122,16.122,1b,7.384,1d,12.025
GU590564,948,1,15.823,15.823,7.068,7.068,17.511,17.511,11.920,17.176,17.176,17.281,17.281,15.928,15.928,13.502,15.928,19.093,16.245,16.245,16.561,16.561,17.300,17.300,16.333,16.333,1b,7.068,1d,11.920
GU590565,948,1,15.823,15.823,7.278,7.278,17.511,17.511,12.025,17.492,17.492,17.387,17.387,15.928,15.928,13.713,16.139,19.304,16.456,16.456,16.772,16.772,16.878,16.878,16.228,16.228,1b,7.278,1d,12.025
GU590566,948,1,15.717,15.717,6.962,6.962,17.405,17.405,11.920,17.281,17.281,17.176,17.176,15.823,15.823,13.608,15.823,18.987,16.350,16.350,16.456,16.456,17.194,17.194,16.228,16.228,1b,6.962,1d,11.920
GU590567,948,1,16.034,16.034,7.068,7.068,17.511,17.511,11.920,17.387,17.387,17.387,17.387,15.717,15.717,13.713,15.928,18.882,16.245,16.245,16.561,16.561,17.511,17.511,16.122,16.122,1b,7.068,1d,11.920
GU590568,942,1,15.806,15.806,6.794,6.794,17.479,17.479,11.907,17.249,17.249,17.263,17.263,15.784,15.784,13.699,15.911,19.073,16.438,16.438,16.544,16.544,17.281,17.281,16.296,16.296,1b,6.794,1d,11.907
GU590569,949,1,15.701,15.701,7.271,7.271,17.722,17.722,12.013,17.492,17.492,17.387,17.387,16.017,16.017,13.593,16.017,19.178,16.438,16.438,16.544,16.544,17.492,17.492,16.316,16.316,1b,7.271,1d,12.013
GU590570,942,1,15.806,15.806,6.794,6.794,17.479,17.479,11.907,17.249,17.249,17.263,17.263,15.784,15.784,13.699,15.911,19.073,16.438,16.438,16.544,16.544,17.281,17.281,16.296,16.296,1b,6.794,1d,11.907
GU590571,948,1,16.139,16.139,7.384,7.384,17.300,17.300,12.342,17.703,17.703,17.597,17.597,16.245,16.245,13.819,16.245,19.198,16.561,16.561,16.878,16.878,17.194,17.194,16.649,16.649,1b,7.384,1d,12.342
GU590572,948,1,15.717,15.717,6.962,6.962,17.405,17.405,11.920,17.281,17.281,17.176,17.176,15.823,15.823,13.608,15.823,18.987,16.350,16.350,16.456,16.456,17.194,17.194,16.228,16.228,1b,6.962,1d,11.920
GU590573,948,1,16.245,16.245,7.595,7.595,17.405,17.405,12.342,17.387,17.387,17.281,17.281,15.823,15.823,13.924,16.034,19.304,16.561,16.561,16.772,16.772,17.511,17.511,16.544,16.544,1b,7.595,1d,12.342
GU590574,948,1,16.139,16.139,7.173,7.173,17.405,17.405,11.920,17.597,17.597,17.387,17.387,16.034,16.034,13.819,15.823,18.987,16.350,16.350,16.456,16.456,17.405,17.405,16.228,16.228,1b,7.173,1d,11.920
GU590575,948,1,15.612,15.612,7.278,7.278,17.511,17.511,12.236,17.387,17.387,17.281,17.281,15.717,15.717,13.713,16.139,19.093,16.667,16.667,16.561,16.561,17.194,17.194,16.333,16.333,1b,7.278,1d,12.236
GU590576,948,1,15.928,15.928,7.173,7.173,17.616,17.616,12.131,17.492,17.492,17.387,17.387,16.034,16.034,13.608,16.034,18.987,16.561,16.561,16.667,16.667,17.405,17.405,16.438,16.438,1b,7.173,1d,12.131
GU590577,948,1,16.245,16.245,7.384,7.384,17.827,17.827,12.236,17.703,17.703,17.597,17.597,16.034,16.034,14.030,16.139,19.093,16.561,16.561,16.772,16.772,17.722,17.722,16.438,16.438,1b,7.384,1d,12.236
GU590578,948,1,15.717,15.717,7.173,7.173,17.616,17.616,11.920,17.281,17.281,17.176,17.176,15.928,15.928,13.608,16.034,18.987,16.350,16.350,16.456,16.456,17.194,17.194,16.228,16.228,1b,7.173,1d,11.920
GU590579,948,1,15.928,15.928,6.962,6.962,17.511,17.511,11.920,17.387,17.387,17.387,17.387,15.717,15.717,13.713,15.823,19.093,16.350,16.350,16.456,16.456,17.405,17.405,16.017,16.017,1b,6.962,1d,11.920
GU590580,948,1,15.928,15.928,6.962,6.962,17.511,17.511,11.920,17.387,17.387,17.387,17.387,15.717,15.717,13.713,15.823,19.093,16.350,16.350,16.456,16.456,17.405,17.405,16.017,16.017,1b,6.962,1d,11.920
GU590581,948,1,15.928,15.928,7.173,7.173,17.405,17.405,12.131,17.281,17.281,17.387,17.387,16.034,16.034,13.608,16.034,18.987,16.350,16.350,16.667,16.667,17.194,17.194,16.438,16.438,1b,7.173,1d,12.131
GU590582,948,1,15.717,15.717,6.962,6.962,17.300,17.300,11.920,17.387,17.387,17.387,17.387,15.506,15.506,13.608,15.823,18.987,16.350,16.350,16.245,16.245,17.405,17.405,16.017,16.017,1b,6.962,1d,11.920
GU590583,948,1,15.928,15.928,7.384,7.384,17.511,17.511,12.342,17.492,17.492,17.597,17.597,15.928,15.928,13.819,16.245,19.198,16.561,16.561,16.456,16.456,17.300,17.300,16.649,16.649,1b,7.384,1d,12.342
GU590584,942,1,15.806,15.806,6.794,6.794,17.479,17.479,11.907,17.249,17.249,17.263,17.263,15.784,15.784,13.699,15.911,19.073,16.438,16.438,16.544,16.544,17.281,17.281,16.296,16.296,1b,6.794,1d,11.907
GU590585,948,1,15.506,15.506,7.278,7.278,17.405,17.405,12.131,17.597,17.597,17.703,17.703,15.823,15.823,13.608,16.034,18.882,16.456,16.456,16.561,16.561,17.405,17.405,16.438,16.438,1b,7.278,1d,12.131
GU590586,948,1,15.717,15.717,7.173,7.173,17.616,17.616,11.920,17.281,17.281,17.071,17.071,15.928,15.928,13.397,16.034,18.987,16.350,16.350,16.350,16.350,17.194,17.194,16.228,16.228,1b,7.173,1d,11.920
GU590587,948,1,15.928,15.928,7.068,7.068,17.089,17.089,11.814,17.387,17.387,17.176,17.176,15.928,15.928,13.502,15.612,18.776,16.034,16.034,16.245,16.245,16.983,16.983,16.228,16.228,1b,7.068,1d,11.814
GU590588,948,1,15.401,15.401,5.907,5.907,17.194,17.194,10.549,16.860,16.860,15.789,15.789,15.823,15.823,12.658,14.979,17.405,14.030,14.030,16.034,16.034,16.034,16.034,15.506,15.506,1b,5.907,1d,10.549
GU590589,948,1,15.612,15.612,6.013,6.013,17.089,17.089,10.232,17.281,17.281,16.211,16.211,15.717,15.717,12.236,15.612,18.249,13.608,13.608,16.772,16.772,16.245,16.245,14.873,14.873,1b,6.013,1d,10.232
GU590590,948,1,14.979,14.979,6.118,6.118,17.281,17.281,10.443,16.965,16.965,15.789,15.789,15.401,15.401,12.447,15.190,17.827,14.030,14.030,16.456,16.456,15.928,15.928,15.612,15.612,1b,6.118,1d,10.443
GU590591,948,1,15.717,15.717,6.224,6.224,16.983,16.983,10.232,16.965,16.965,15.789,15.789,15.823,15.823,12.553,15.295,17.827,13.608,13.608,16.667,16.667,16.139,16.139,15.084,15.084,1b,6.224,1d,10.232
GU590592,948,1,15.823,15.823,6.224,6.224,17.089,17.089,10.338,17.071,17.071,15.789,15.789,15.717,15.717,12.553,15.401,17.511,13.713,13.713,15.928,15.928,16.667,16.667,15.084,15.084,1b,6.224,1d,10.338
GU590593,948,1,14.979,14.979,5.907,5.907,17.827,17.827,11.287,17.405,17.405,16.350,16.350,15.506,15.506,12.869,15.084,18.354,13.924,13.924,16.139,16.139,16.245,16.245,15.717,15.717,1b,5.907,1d,11.287
GU590594,948,1,14.873,14.873,6.013,6.013,17.176,17.176,10.338,16.860,16.860,15.684,15.684,15.295,15.295,12.342,15.084,17.722,13.924,13.924,16.350,16.350,15.823,15.823,15.506,15.506,1b,6.013,1d,10.338
GU590595,712,1,15.449,15.449,5.758,5.758,16.228,16.228,11.798,16.854,16.854,15.568,15.568,16.573,16.573,12.781,16.011,18.539,14.747,14.747,16.713,16.713,16.713,16.713,16.433,16.433,1b,5.758,1d,11.798
GU590596,948,1,14.768,14.768,5.802,5.802,17.300,17.300,10.127,16.754,16.754,15.579,15.579,15.401,15.401,11.920,15.190,17.616,13.924,13.924,15.928,15.928,15.717,15.717,15.401,15.401,1b,5.802,1d,10.127
GU590597,945,1,15.556,15.556,5.926,5.926,17.037,17.037,10.370,16.702,16.702,15.839,15.839,15.767,15.767,12.593,15.026,17.672,13.968,13.968,16.402,16.402,16.190,16.190,15.556,15.556,1b,5.926,1d,10.370
GU590598,948,1,15.506,15.506,6.224,6.224,17.300,17.300,10.232,16.860,16.860,16.211,16.211,15.612,15.612,12.553,15.506,17.405,13.819,13.819,16.561,16.561,16.245,16.245,15.928,15.928,1b,6.224,1d,10.232
GU590599,949,1,15.595,15.595,6.112,6.112,17.387,17.387,10.748,17.053,17.053,15.983,15.983,16.017,16.017,12.856,15.174,17.597,14.226,14.226,16.228,16.228,16.228,16.228,15.701,15.701,1b,6.112,1d,10.748
GU590600,948,1,15.717,15.717,5.907,5.907,17.300,17.300,10.127,16.860,16.860,15.684,15.684,15.506,15.506,12.236,15.295,17.511,13.924,13.924,15.823,15.823,16.034,16.034,16.034,16.034,1b,5.907,1d,10.127
GU590601,948,1,14.873,14.873,5.802,5.802,17.722,17.722,11.181,17.300,17.300,16.245,16.245,15.401,15.401,12.764,14.979,18.249,13.819,13.819,16.034,16.034,16.139,16.139,15.612,15.612,1b,5.802,1d,11.181
GU590602,941,1,15.508,15.508,6.376,6.376,17.363,17.363,10.459,17.024,17.024,16.043,16.043,15.598,15.598,12.513,15.203,18.036,14.119,14.119,17.216,17.216,16.843,16.843,15.795,15.795,1b,6.376,1d,10.459
GU590603,948,1,15.717,15.717,6.224,6.224,16.983,16.983,10.232,16.965,16.965,15.789,15.789,15.823,15.823,12.553,15.295,17.827,13.608,13.608,16.667,16.667,16.139,16.139,15.084,15.084,1b,6.224,1d,10.232
GU590604,948,1,15.190,15.190,5.907,5.907,17.194,17.194,10.021,16.438,16.438,15.368,15.368,15.401,15.401,12.236,14.979,17.194,14.030,14.030,15.928,15.928,15.928,15.928,15.506,15.506,1b,5.907,1d,10.021
GU590605,948,1,15.295,15.295,6.013,6.013,17.176,17.176,10.338,17.071,17.071,15.895,15.895,15.506,15.506,12.553,15.506,17.722,13.819,13.819,16.878,16.878,16.034,16.034,15.295,15.295,1b,6.013,1d,10.338
GU590606,949,1,15.068,15.068,6.322,6.322,17.703,17.703,10.748,17.053,17.053,15.878,15.878,15.806,15.806,12.540,15.490,18.124,14.331,14.331,16.438,16.438,16.017,16.017,15.911,15.911,1b,6.322,1d,10.748
GU590607,948,1,15.190,15.190,6.224,6.224,17.176,17.176,10.549,16.965,16.965,15.895,15.895,15.401,15.401,12.658,15.084,18.038,14.241,14.241,16.878,16.878,16.456,16.456,15.823,15.823,1b,6.224,1d,10.549
GU590608,948,1,16.139,16.139,7.700,7.700,18.038,18.038,11.287,17.281,17.281,16.965,16.965,16.034,16.034,13.397,15.717,18.671,15.190,15.190,16.667,16.667,16.983,16.983,16.034,16.034,1b,7.700,1d,11.287
GU590609,948,1,15.823,15.823,7.595,7.595,17.932,17.932,11.814,17.089,17.089,16.754,16.754,15.717,15.717,13.502,15.506,18.460,14.873,14.873,16.245,16.245,17.194,17.194,16.350,16.350,1b,7.595,1d,11.814
GU590610,948,1,16.139,16.139,7.911,7.911,17.722,17.722,11.181,17.194,17.194,17.089,17.089,16.245,16.245,13.397,15.928,18.882,15.401,15.401,16.772,16.772,17.405,17.405,15.717,15.717,1b,7.911,1d,11.181
GU590611,948,1,15.823,15.823,7.806,7.806,17.511,17.511,11.287,16.544,16.544,16.860,16.860,16.245,16.245,13.080,15.612,18.565,14.873,14.873,16.667,16.667,17.089,17.089,15.823,15.823,1b,7.806,1d,11.287
GU590612,948,1,16.139,16.139,7.595,7.595,17.722,17.722,10.970,16.860,16.860,16.754,16.754,15.612,15.612,13.080,15.295,18.249,14.451,14.451,16.456,16.456,16.772,16.772,16.350,16.350,1b,7.595,1d,10.970
GU590613,948,1,15.612,15.612,8.017,8.017,17.616,17.616,11.181,17.176,17.176,17.281,17.281,16.245,16.245,12.975,15.823,19.093,15.295,15.295,16.878,16.878,17.194,17.194,15.612,15.612,1b,8.017,1d,11.181
GU590614,948,1,16.139,16.139,7.700,7.700,17.722,17.722,10.654,17.071,17.071,16.754,16.754,15.823,15.823,13.186,15.295,18.038,14.451,14.451,16.456,16.456,16.667,16.667,16.139,16.139,1b,7.700,1d,10.654
GU590615,948,1,15.823,15.823,7.911,7.911,17.827,17.827,11.287,17.071,17.071,16.965,16.965,16.139,16.139,13.397,15.823,18.776,14.979,14.979,16.878,16.878,17.300,17.300,15.823,15.823,1b,7.911,1d,11.287
GU590616,948,1,16.034,16.034,7.806,7.806,17.827,17.827,11.498,17.300,17.300,16.754,16.754,16.139,16.139,13.502,16.034,18.987,15.295,15.295,16.878,16.878,17.511,17.511,15.823,15.823,1b,7.806,1d,11.498
GU590617,948,1,15.506,15.506,7.595,7.595,17.932,17.932,11.603,17.071,17.071,16.754,16.754,15.717,15.717,13.502,15.717,18.249,14.768,14.768,16.034,16.034,16.983,16.983,16.034,16.034,1b,7.595,1d,11.603
GU590618,948,1,15.823,15.823,7.700,7.700,17.722,17.722,11.603,16.983,16.983,16.860,16.860,16.034,16.034,13.397,15.717,18.882,15.084,15.084,16.561,16.561,17.511,17.511,16.034,16.034,1b,7.700,1d,11.603
GU590619,948,1,15.717,15.717,7.911,7.911,17.722,17.722,11.181,16.965,16.965,17.071,17.071,16.139,16.139,13.186,15.717,18.671,14.979,14.979,16.772,16.772,17.194,17.194,15.717,15.717,1b,7.911,1d,11.181
GU590620,948,1,15.928,15.928,7.806,7.806,17.827,17.827,11.181,17.089,17.089,16.754,16.754,15.506,15.506,13.502,15.295,18.460,14.768,14.768,16.667,16.667,16.878,16.878,15.823,15.823,1b,7.806,1d,11.181
GU590621,948,1,15.823,15.823,7.806,7.806,17.827,17.827,11.287,17.071,17.071,16.965,16.965,16.139,16.139,13.291,15.823,18.776,15.084,15.084,16.878,16.878,17.300,17.300,15.823,15.823,1b,7.806,1d,11.287
GU590622,948,1,15.717,15.717,7.806,7.806,18.143,18.143,11.814,17.281,17.281,16.860,16.860,16.139,16.139,13.713,15.928,18.460,14.979,14.979,16.245,16.245,16.965,16.965,16.245,16.245,1b,7.806,1d,11.814
GU590623,948,1,15.823,15.823,7.806,7.806,17.827,17.827,11.287,17.071,17.071,16.965,16.965,16.139,16.139,13.291,15.823,18.776,15.084,15.084,16.878,16.878,17.300,17.300,15.823,15.823,1b,7.806,1d,11.287
GU590624,948,1,15.928,15.928,8.228,8.228,17.722,17.722,11.287,17.071,17.071,17.387,17.387,16.350,16.350,13.291,15.928,19.304,15.401,15.401,17.194,17.194,17.511,17.511,15.717,15.717,1b,8.228,1d,11.287
GU590625,948,1,15.717,15.717,7.806,7.806,17.722,17.722,11.181,16.965,16.965,16.860,16.860,16.034,16.034,13.291,15.717,18.671,14.873,14.873,16.772,16.772,17.194,17.194,15.717,15.717,1b,7.806,1d,11.181
GU590626,948,1,15.612,15.612,7.700,7.700,18.038,18.038,11.709,17.176,17.176,16.860,16.860,16.034,16.034,13.608,15.823,18.354,14.768,14.768,16.139,16.139,17.089,17.089,16.139,16.139,1b,7.700,1d,11.709
GU590627,948,1,15.717,15.717,7.700,7.700,17.722,17.722,11.392,17.194,17.194,17.089,17.089,16.034,16.034,13.397,15.717,18.671,14.979,14.979,16.772,16.772,17.194,17.194,15.717,15.717,1b,7.700,1d,11.392
GU590628,948,1,15.823,15.823,8.122,8.122,17.827,17.827,11.181,17.281,17.281,17.176,17.176,16.139,16.139,13.291,15.506,18.565,15.190,15.190,16.456,16.456,16.878,16.878,16.034,16.034,1b,8.122,1d,11.181
GU590629,948,1,15.823,15.823,7.595,7.595,17.616,17.616,11.287,16.860,16.860,16.754,16.754,15.928,15.928,13.291,15.612,18.776,14.873,14.873,16.878,16.878,17.300,17.300,15.823,15.823,1b,7.595,1d,11.287
GU590630,948,1,16.245,16.245,7.700,7.700,17.932,17.932,11.392,16.965,16.965,16.860,16.860,15.928,15.928,13.291,15.928,18.671,15.084,15.084,16.772,16.772,17.300,17.300,16.139,16.139,1b,7.700,1d,11.392
GU590631,948,1,15.911,15.911,8.544,8.544,17.932,17.932,11.287,17.387,17.387,17.281,17.281,16.139,16.139,13.397,16.034,19.198,15.401,15.401,16.754,16.754,17.071,17.071,15.823,15.823,1b,8.544,1d,11.287
GU590632,948,1,15.612,15.612,7.806,7.806,17.722,17.722,11.603,16.860,16.860,16.754,16.754,15.717,15.717,13.713,15.717,18.249,14.768,14.768,16.245,16.245,16.983,16.983,16.456,16.456,1b,7.806,1d,11.603
GU945424,582,1,3.093,3.093,23.103,23.103,21.725,21.725,24.904,26.678,26.678,25.865,25.865,21.488,21.488,23.397,18.182,19.224,22.971,22.971,18.551,18.551,18.519,18.519,21.250,21.250,1a,3.093,1j,18.182
GU945425,578,1,23.490,23.490,9.343,9.343,25.455,25.455,20.036,26.101,26.101,26.110,26.110,20.331,20.331,21.007,23.499,23.104,20.207,20.207,23.322,23.322,20.811,20.811,24.959,24.959,1b,9.343,1h,20.331
GU945434,596,1,10.738,10.738,23.050,23.050,21.847,21.847,24.453,26.199,26.199,26.773,26.773,21.972,21.972,23.224,20.755,20.282,23.834,23.834,19.258,19.258,19.224,19.224,22.679,22.679,1a,10.738,1m,19.258
GU945435,596,1,10.067,10.067,23.448,23.448,21.864,21.864,25.000,25.649,25.649,26.549,26.549,22.241,22.241,23.224,19.383,19.224,23.064,23.064,18.198,18.198,18.871,18.871,23.929,23.929,1a,10.067,1m,18.198
GU945436,582,1,7.560,7.560,22.931,22.931,21.695,21.695,24.904,25.407,25.407,25.683,25.683,21.972,21.972,24.090,16.981,19.753,23.834,23.834,18.551,18.551,18.342,18.342,22.321,22.321,1a,7.560,1j,16.981
GU945437,596,1,12.248,12.248,24.828,24.828,21.891,21.891,25.417,26.547,26.547,26.596,26.596,23.140,23.140,24.263,20.240,20.459,23.661,23.661,19.081,19.081,19.048,19.048,23.750,23.750,1a,12.248,1m,19.081
GU945438,582,1,10.481,10.481,23.448,23.448,23.383,23.383,25.046,26.948,26.948,26.726,26.726,23.140,23.140,23.570,20.240,19.929,23.752,23.752,19.081,19.081,20.106,20.106,23.750,23.750,1a,10.481,1m,19.081
GU945439,596,1,9.732,9.732,22.241,22.241,21.695,21.695,23.417,24.838,24.838,26.549,26.549,20.758,20.758,23.224,18.525,19.048,23.489,23.489,17.491,17.491,18.871,18.871,23.393,23.393,1a,9.732,1m,17.491
GU945440,596,1,9.228,9.228,22.145,22.145,22.034,22.034,24.088,25.325,25.325,24.956,24.956,21.322,21.322,22.530,18.525,19.400,22.453,22.453,16.254,16.254,17.813,17.813,22.857,22.857,1a,9.228,1m,16.254
GU945441,582,1,8.076,8.076,22.318,22.318,22.542,22.542,24.635,26.547,26.547,26.018,26.018,22.975,22.975,22.010,16.981,19.224,22.107,22.107,16.784,16.784,18.871,18.871,22.679,22.679,1a,8.076,1j,16.981
GU945442,582,1,8.247,8.247,22.318,22.318,22.034,22.034,24.558,24.593,24.593,25.044,25.044,22.645,22.645,23.744,17.667,19.929,23.661,23.661,17.138,17.138,16.931,16.931,22.321,22.321,1a,8.247,1m,17.138
GU945443,578,1,21.993,21.993,11.419,11.419,23.986,23.986,19.672,24.633,24.633,25.044,25.044,19.174,19.174,19.965,21.955,23.810,21.244,21.244,23.776,23.776,19.400,19.400,24.466,24.466,1b,11.419,1h,19.174
GU945444,578,1,22.509,22.509,11.419,11.419,23.311,23.311,20.401,25.532,25.532,26.418,26.418,18.347,18.347,18.718,22.642,22.928,21.762,21.762,23.077,23.077,20.988,20.988,22.500,22.500,1b,11.419,1h,18.347
HE580354,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580355,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580356,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580357,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580360,342,1,29.532,29.532,34.218,34.218,32.059,32.059,34.118,32.164,32.164,24.731,24.731,33.526,33.526,33.136,,28.108,32.198,32.198,30.994,30.994,31.287,31.287,32.258,32.258,1a,29.532,1m,30.994
HE580361,342,1,29.532,29.532,34.218,34.218,32.059,32.059,34.118,32.164,32.164,24.731,24.731,33.526,33.526,33.136,,28.108,32.198,32.198,30.994,30.994,31.287,31.287,32.258,32.258,1a,29.532,1m,30.994
HE580362,341,1,29.032,29.032,33.041,33.041,31.765,31.765,33.529,31.871,31.871,24.731,24.731,33.815,33.815,33.136,,27.568,32.153,32.153,30.409,30.409,30.994,30.994,31.965,31.965,1a,29.032,1m,30.409
HE580363,342,1,29.532,29.532,34.218,34.218,32.059,32.059,34.118,32.164,32.164,24.731,24.731,33.526,33.526,33.136,,28.108,32.198,32.198,30.994,30.994,31.287,31.287,32.258,32.258,1a,29.532,1m,30.994
HE580364,341,1,29.619,29.619,34.513,34.513,32.353,32.353,34.412,32.456,32.456,25.269,25.269,,,33.432,,28.649,32.508,32.508,31.287,31.287,31.579,31.579,32.258,32.258,1a,29.619,1m,31.287
HE580365,341,1,29.619,29.619,34.218,34.218,32.059,32.059,34.118,32.164,32.164,25.269,25.269,33.815,33.815,33.432,,28.108,32.198,32.198,30.994,30.994,31.579,31.579,32.551,32.551,1a,29.619,1m,30.994
HE580366,341,1,29.032,29.032,33.923,33.923,31.765,31.765,33.824,31.871,31.871,24.731,24.731,33.237,33.237,32.840,,28.108,31.889,31.889,30.702,30.702,30.994,30.994,31.965,31.965,1a,29.032,1m,30.702
HE580367,342,1,30.117,30.117,,,32.353,32.353,34.412,32.456,32.456,26.344,26.344,33.200,33.200,33.728,,29.189,32.508,32.508,31.287,31.287,31.871,31.871,32.845,32.845,1a,30.117,1m,31.287
HE580368,341,1,29.032,29.032,33.923,33.923,31.765,31.765,33.824,31.871,31.871,24.731,24.731,33.237,33.237,32.840,,28.108,31.889,31.889,30.702,30.702,30.994,30.994,31.965,31.965,1a,29.032,1m,30.702
HE580369,342,1,29.240,29.240,33.923,33.923,31.765,31.765,33.824,31.871,31.871,24.731,24.731,33.526,33.526,32.840,,28.108,31.889,31.889,30.702,30.702,30.994,30.994,31.965,31.965,1a,29.240,1m,30.702
HE580370,341,1,30.499,30.499,35.103,35.103,32.647,32.647,34.706,32.456,32.456,25.269,25.269,32.776,32.776,33.728,,33.529,33.127,33.127,,,31.579,31.579,32.845,32.845,1a,30.499,1n,31.579
HE580371,341,1,29.032,29.032,33.923,33.923,31.765,31.765,33.824,31.871,31.871,24.731,24.731,33.237,33.237,32.840,,28.108,31.889,31.889,30.702,30.702,30.702,30.702,31.965,31.965,1a,29.032,1m,30.702
HE580372,341,1,29.326,29.326,,,32.059,32.059,34.118,32.164,32.164,25.269,25.269,33.526,33.526,33.136,,28.649,32.198,32.198,30.994,30.994,31.287,31.287,,,1a,29.326,1m,30.994
HE580373,341,1,29.032,29.032,33.923,33.923,31.765,31.765,33.824,31.871,31.871,24.731,24.731,33.237,33.237,32.840,,28.108,31.889,31.889,30.702,30.702,30.994,30.994,31.965,31.965,1a,29.032,1m,30.702
HE580374,341,1,29.619,29.619,34.218,34.218,31.765,31.765,33.824,31.579,31.579,24.731,24.731,33.237,33.237,33.432,,28.108,32.198,32.198,30.702,30.702,30.702,30.702,31.965,31.965,1a,29.619,1m,30.702
HE580375,341,1,18.429,18.429,7.038,7.038,19.940,19.940,16.422,20.235,20.235,19.355,19.355,21.994,21.994,14.663,19.878,23.926,17.737,17.737,19.572,19.572,20.122,20.122,18.960,18.960,1b,7.038,1i,14.663
HE580379,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580381,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580382,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580383,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580384,340,1,17.718,17.718,4.412,4.412,19.219,19.219,14.201,20.414,20.414,20.414,20.414,21.176,21.176,14.412,21.321,21.779,17.417,17.417,18.919,18.919,21.037,21.037,18.619,18.619,1b,4.412,1d,14.201
HE580385,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580386,339,1,27.566,27.566,30.882,30.882,29.032,29.032,32.059,31.034,31.034,28.736,28.736,32.059,32.059,,30.588,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
HE580387,339,1,27.566,27.566,30.588,30.588,29.032,29.032,32.059,31.034,31.034,28.736,28.736,31.765,31.765,,30.294,31.268,27.759,27.759,27.139,27.139,29.794,29.794,30.588,30.588,1m,27.139,1a,27.566
