Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
JN563665,4,7.500,21.154,9.808,15.163,15.163,16.538,16.538,18.810,15.000,15.000,14.615,13.654,16.731,20.000,17.885,15.385,17.274,15.385,17.500,14.231,14.231,20.577,20.577,4a,7.500,4c,9.808
JN563666,4,8.637,20.952,10.496,14.695,14.695,16.794,16.794,17.714,15.267,15.267,16.031,13.550,16.985,19.656,17.557,17.176,16.762,16.031,18.476,14.885,14.885,20.229,20.229,4a,8.637,4c,10.496
JN563667,4,8.103,21.363,11.234,15.285,15.285,17.311,17.311,18.416,14.917,14.917,14.917,14.180,16.943,19.337,15.838,17.127,15.101,15.838,17.495,15.838,15.838,19.153,19.153,4a,8.103,4c,11.234
JN563668,4,9.542,20.722,11.450,13.168,13.168,16.794,16.794,18.027,14.449,14.449,14.885,15.267,16.603,19.202,15.840,16.412,15.619,16.794,17.557,16.540,16.540,19.202,19.202,4a,9.542,4c,11.450
JN563669,4,10.451,19.221,12.530,17.548,17.548,17.762,17.762,19.518,14.940,14.940,15.663,14.458,17.590,20.723,17.102,16.867,15.904,15.663,18.765,16.627,16.627,19.807,19.807,4a,10.451,4c,12.530
JN564679,4,6.205,17.184,8.592,12.888,12.888,15.274,15.274,13.571,11.695,11.695,14.081,12.172,14.320,14.320,13.365,15.274,13.571,12.172,14.081,12.649,12.649,14.320,14.320,4a,6.205,4c,8.592
JN564680,4,7.876,16.706,10.263,13.842,13.842,13.842,13.842,13.842,12.649,12.649,13.365,14.081,14.320,15.990,11.933,13.365,13.126,12.649,14.081,13.842,13.842,13.842,13.842,4a,7.876,4c,10.263
JN564681,4,5.967,17.900,10.263,13.365,13.365,16.229,16.229,13.810,11.217,11.217,13.842,14.081,14.797,14.762,14.320,12.888,14.489,12.888,15.990,13.126,13.126,15.274,15.274,4a,5.967,4c,10.263
JN564682,4,4.296,15.513,9.069,13.842,13.842,15.274,15.274,14.048,12.172,12.172,13.842,12.649,14.081,15.752,13.842,14.081,13.302,11.456,14.797,12.649,12.649,14.320,14.320,4a,4.296,4c,9.069
JN564683,4,6.683,16.706,9.785,13.842,13.842,14.797,14.797,14.286,12.888,12.888,14.081,12.649,15.513,15.513,12.888,13.842,13.777,12.649,15.036,13.365,13.365,15.274,15.274,4a,6.683,4c,9.785
JN564684,4,5.489,16.706,10.501,13.126,13.126,14.558,14.558,13.604,11.456,11.456,14.320,11.456,15.274,14.762,14.081,13.604,14.558,12.172,15.513,12.888,12.888,15.752,15.752,4a,5.489,4c,10.501
JN564685,4,6.921,14.320,9.308,13.126,13.126,14.320,14.320,14.048,12.888,12.888,13.842,13.126,13.842,15.036,13.365,12.411,12.530,11.695,14.320,13.126,13.126,13.365,13.365,4a,6.921,4c,9.308
JN564686,4,9.069,16.229,9.547,13.365,13.365,13.365,13.365,15.036,12.411,12.411,13.842,12.888,15.513,14.797,14.081,13.604,14.081,11.456,15.752,13.126,13.126,16.945,16.945,4a,9.069,4c,9.547
JN564687,4,6.683,16.229,10.740,14.320,14.320,16.307,16.307,15.238,13.604,13.604,14.558,14.081,16.706,15.990,15.274,14.558,14.014,13.604,15.990,14.797,14.797,13.842,13.842,4a,6.683,4c,10.740
JN564688,4,5.012,15.274,10.740,12.411,12.411,14.558,14.558,14.558,12.172,12.172,14.320,11.695,14.797,15.513,13.126,14.081,14.797,11.456,14.797,11.695,11.695,15.513,15.513,4a,5.012,4c,10.740
JN642777,4,14.050,20.776,14.050,13.499,13.499,14.763,14.763,17.631,12.672,12.672,14.876,15.152,20.222,18.457,15.702,16.529,5.234,16.854,18.733,15.152,15.152,20.222,20.222,4r,5.234,4k,12.672
JN642778,4,16.529,18.283,16.758,17.080,17.080,8.078,8.078,18.457,16.804,16.804,14.601,15.702,18.283,18.956,15.702,18.733,16.484,17.330,18.733,16.529,16.529,16.898,16.898,4f,8.078,4l,14.601
JN642779,4,17.355,18.837,16.804,17.080,17.080,8.357,8.357,20.661,17.355,17.355,17.906,15.427,18.837,21.763,16.804,19.284,16.253,19.943,20.937,17.355,17.355,18.837,18.837,4f,8.357,4m,15.427
JN642781,4,16.253,20.222,16.529,14.876,14.876,17.549,17.549,14.601,5.510,5.510,14.325,15.978,19.061,17.631,17.080,17.631,12.672,17.697,19.505,17.080,17.080,18.006,18.006,4k,5.510,4r,12.672
JN642782,4,14.601,19.945,14.876,16.253,16.253,13.649,13.649,19.284,15.978,15.978,15.152,14.876,16.343,20.661,16.529,18.182,14.876,17.949,17.631,16.484,16.484,19.114,19.114,4f,13.649,4a,14.601
JN642783,4,12.672,21.884,13.223,13.223,13.223,15.320,15.320,18.457,14.601,14.601,13.774,11.846,13.850,16.253,14.050,17.906,14.876,17.135,15.702,14.050,14.050,19.945,19.945,4m,11.846,4a,12.672
JN642784,4,12.397,20.499,11.570,12.948,12.948,13.092,13.092,19.008,13.774,13.774,14.050,12.672,14.958,17.080,14.050,15.702,13.499,17.379,15.152,13.223,13.223,19.114,19.114,4c,11.570,4a,12.397
JN642785,4,17.631,18.283,17.080,16.253,16.253,8.078,8.078,19.559,17.080,17.080,16.529,17.355,18.006,20.110,15.427,19.835,16.529,19.658,19.559,16.253,16.253,19.668,19.668,4f,8.078,4p,15.427
JN642786,4,12.948,19.114,12.948,12.948,12.948,13.092,13.092,16.804,12.672,12.672,13.499,14.050,13.296,17.631,11.846,15.702,11.846,17.697,14.560,13.774,13.774,18.837,18.837,4r,11.846,4p,11.846
JN642787,4,17.355,21.053,18.033,15.804,15.804,16.713,16.713,15.427,6.336,6.336,15.152,17.355,18.785,19.284,17.080,18.457,13.499,17.697,20.000,17.355,17.355,19.008,19.008,4k,6.336,4r,13.499
JN642788,4,14.601,21.053,13.774,14.325,14.325,15.042,15.042,20.110,16.253,16.253,14.601,13.223,16.620,16.804,15.152,15.978,14.325,17.664,15.978,13.774,13.774,20.222,20.222,4m,13.223,4v,13.774
JN642789,4,14.876,21.607,17.355,15.702,15.702,18.663,18.663,14.325,6.887,6.887,14.560,15.152,19.613,19.284,17.080,18.407,14.050,18.820,18.956,17.033,17.033,19.114,19.114,4k,6.887,4r,14.050
JN642790,4,14.325,20.222,14.325,14.601,14.601,14.485,14.485,18.457,17.080,17.080,15.702,14.325,16.620,17.631,14.325,17.080,15.152,17.094,16.253,16.253,16.253,20.499,20.499,4m,14.325,4p,14.325
JN642791,4,11.846,19.945,9.642,13.499,13.499,14.485,14.485,17.906,16.253,16.253,11.846,11.570,16.898,17.355,15.152,15.152,14.876,14.888,15.702,11.846,11.846,18.560,18.560,4c,9.642,4m,11.570
JN642792,4,12.397,19.945,13.223,13.774,13.774,13.649,13.649,17.631,15.427,15.427,14.325,14.601,14.681,16.529,14.601,16.529,14.050,17.664,16.804,14.876,14.876,18.837,18.837,4a,12.397,4c,13.223
JN642793,4,19.559,18.837,17.355,17.080,17.080,8.635,8.635,20.386,17.631,17.631,16.253,17.080,18.837,20.330,15.978,20.386,14.835,18.466,19.559,17.355,17.355,18.006,18.006,4f,8.635,4r,14.835
JN642794,4,12.948,19.945,13.223,13.223,13.223,14.485,14.485,17.355,14.325,14.325,13.499,12.397,13.296,17.080,13.223,16.804,12.397,17.664,15.427,14.325,14.325,18.837,18.837,4m,12.397,4r,12.397
JN642795,4,14.050,20.222,14.050,14.325,14.325,13.928,13.928,19.008,16.804,16.804,15.427,14.325,15.235,17.631,14.876,16.529,12.948,18.803,16.253,14.601,14.601,19.668,19.668,4r,12.948,4c,14.050
JN642796,4,18.182,19.945,17.355,16.529,16.529,7.521,7.521,19.008,18.182,18.182,15.978,15.152,18.006,19.559,16.253,19.284,15.427,18.803,19.284,15.702,15.702,19.945,19.945,4f,7.521,4m,15.152
JN642797,4,13.223,19.668,14.325,14.325,14.325,12.535,12.535,17.906,15.702,15.702,13.499,14.876,15.235,16.804,13.774,14.325,14.050,17.379,14.325,12.948,12.948,18.283,18.283,4f,12.535,4v,12.948
JN642798,4,18.182,19.114,17.906,17.906,17.906,8.914,8.914,17.906,17.080,17.080,17.631,15.978,19.391,21.763,17.080,20.110,16.529,19.088,20.110,16.529,16.529,19.114,19.114,4f,8.914,4m,15.978
JN642800,4,15.152,21.884,14.876,12.672,12.672,16.156,16.156,19.835,15.978,15.978,14.325,12.672,16.066,19.559,14.325,16.804,15.978,16.239,14.876,14.325,14.325,20.499,20.499,4m,12.672,4d,12.672
JN642801,4,16.529,18.560,17.631,17.355,17.355,7.242,7.242,18.457,17.906,17.906,16.253,14.601,18.560,19.008,16.253,19.284,15.702,19.088,19.008,16.253,16.253,18.837,18.837,4f,7.242,4m,14.601
JN642802,4,18.006,17.355,17.452,17.175,17.175,7.479,7.479,19.668,19.391,19.391,16.066,16.066,19.008,19.668,16.343,19.391,16.343,18.234,19.114,16.066,16.066,17.906,17.906,4f,7.479,4m,16.066
JN642803,4,17.906,21.884,17.355,14.325,14.325,17.549,17.549,19.008,14.970,14.970,15.427,16.529,18.837,21.212,14.601,19.284,18.182,16.716,6.887,15.702,15.702,20.499,20.499,4t,6.887,4d,14.325
JN642804,4,17.631,21.607,17.631,14.876,14.876,17.827,17.827,18.733,15.569,15.569,16.253,16.529,18.560,21.212,14.325,19.559,17.906,18.209,8.264,16.804,16.804,19.668,19.668,4t,8.264,4p,14.325
JN642805,4,10.744,23.823,6.061,14.876,14.876,17.549,17.549,16.484,16.209,16.209,16.529,14.601,18.560,19.008,15.427,19.835,14.050,19.944,17.080,14.325,14.325,22.438,22.438,4c,6.061,4a,10.744
JN642806,4,12.672,19.114,11.846,12.672,12.672,13.092,13.092,17.355,13.499,13.499,11.846,10.744,14.681,16.804,11.295,15.152,12.672,15.730,13.774,13.223,13.223,17.175,17.175,4m,10.744,4p,11.295
JN642807,4,9.917,21.607,4.408,12.397,12.397,16.713,16.713,20.110,16.804,16.804,15.427,12.121,17.452,19.559,15.978,19.284,14.601,17.416,16.529,13.774,13.774,21.330,21.330,4c,4.408,4a,9.917
JN642808,4,9.366,20.499,3.030,12.397,12.397,16.435,16.435,17.080,17.080,17.080,14.050,13.774,17.175,17.906,16.253,17.080,14.601,16.854,15.978,13.774,13.774,20.222,20.222,4c,3.030,4a,9.366
JN642809,4,10.744,20.499,4.683,12.397,12.397,15.599,15.599,16.804,16.253,16.253,12.121,13.223,17.175,19.559,15.427,16.529,14.601,16.292,14.601,12.672,12.672,19.668,19.668,4c,4.683,4a,10.744
JN642810,4,11.570,20.222,12.672,14.050,14.050,12.813,12.813,17.631,17.080,17.080,13.774,13.774,15.235,18.182,12.948,18.182,14.325,18.519,15.702,14.601,14.601,18.283,18.283,4a,11.570,4c,12.672
JN642811,4,12.397,19.668,13.223,13.774,13.774,13.370,13.370,19.835,14.601,14.601,14.876,12.672,15.789,18.733,14.050,17.631,13.223,18.234,15.702,15.427,15.427,18.283,18.283,4a,12.397,4m,12.672
JN642812,4,10.744,21.607,4.683,12.948,12.948,17.549,17.549,19.008,17.631,17.631,14.050,13.499,18.283,19.284,17.080,19.284,16.529,17.697,16.529,14.601,14.601,20.222,20.222,4c,4.683,4a,10.744
JN642813,4,10.744,21.884,4.132,12.948,12.948,17.270,17.270,18.457,17.355,17.355,13.774,12.948,17.452,19.835,16.253,19.008,15.152,16.573,14.876,13.774,13.774,19.668,19.668,4c,4.132,4a,10.744
JN642814,4,13.223,19.337,14.325,14.876,14.876,13.370,13.370,19.559,14.876,14.876,14.876,14.325,14.958,19.008,14.325,17.080,13.774,18.209,14.835,15.152,15.152,20.499,20.499,4a,13.223,4f,13.370
JN642815,4,12.672,20.499,13.223,12.121,12.121,14.206,14.206,18.733,15.978,15.978,13.499,12.948,15.512,16.529,14.050,17.080,13.774,16.239,15.978,14.050,14.050,17.452,17.452,4d,12.121,4a,12.672
JN642816,4,12.948,20.222,13.499,13.499,13.499,15.320,15.320,17.906,11.295,11.295,14.325,13.774,18.560,19.008,15.427,17.906,5.234,16.292,18.457,15.702,15.702,19.668,19.668,4r,5.234,4k,11.295
JN642817,4,9.642,21.330,4.408,13.223,13.223,16.435,16.435,17.906,17.080,17.080,13.499,12.672,17.452,18.457,14.876,17.631,13.774,16.854,15.427,14.325,14.325,20.776,20.776,4c,4.408,4a,9.642
JN642818,4,11.295,19.114,13.499,14.876,14.876,10.864,10.864,17.355,17.080,17.080,12.948,12.397,15.235,19.284,15.427,16.529,14.601,17.379,16.253,14.601,14.601,19.668,19.668,4f,10.864,4a,11.295
JN642819,4,12.672,19.668,12.397,14.876,14.876,13.092,13.092,18.182,15.978,15.978,14.325,12.948,15.789,17.080,13.223,16.529,12.121,19.944,16.529,15.152,15.152,20.222,20.222,4r,12.121,4c,12.397
JN642820,4,13.499,19.945,13.774,13.499,13.499,14.206,14.206,18.733,14.876,14.876,14.876,12.948,14.958,17.355,14.325,16.529,13.774,17.949,17.080,15.152,15.152,18.560,18.560,4m,12.948,4d,13.499
JN642821,4,15.152,20.499,15.427,14.835,14.835,16.435,16.435,18.182,14.050,14.050,16.529,15.427,18.560,19.559,15.427,18.733,6.612,18.539,18.733,16.529,16.529,20.776,20.776,4r,6.612,4k,14.050
JN642822,4,19.008,15.746,21.488,20.386,20.386,19.499,19.499,21.763,18.457,18.457,17.857,19.559,21.053,21.488,20.055,20.879,19.008,21.652,21.212,21.429,21.429,17.729,17.729,4b,15.746,4w,17.729
JN642823,4,10.193,21.884,4.408,13.774,13.774,15.042,15.042,17.355,16.804,16.804,13.499,13.223,16.898,19.008,14.325,18.733,14.876,16.854,15.702,12.948,12.948,19.668,19.668,4c,4.408,4a,10.193
JN642824,4,18.837,15.659,20.222,18.837,18.837,20.222,20.222,20.499,17.729,17.729,17.680,20.776,20.386,20.222,19.613,19.337,16.620,21.368,21.330,19.284,19.284,15.978,15.978,4w,15.978,4b,15.659
JN642825,4,11.846,19.061,12.672,13.223,13.223,13.928,13.928,18.733,15.427,15.427,14.601,12.948,16.066,19.835,15.152,17.906,14.325,17.949,15.702,15.427,15.427,19.945,19.945,4a,11.846,4c,12.672
JN642826,4,13.499,20.222,12.672,12.948,12.948,13.649,13.649,19.559,14.601,14.601,13.223,13.223,13.850,16.529,13.223,15.152,13.774,16.809,15.702,12.948,12.948,19.391,19.391,4c,12.672,4d,12.948
JN642827,4,10.193,21.053,3.030,12.948,12.948,15.320,15.320,18.733,17.080,17.080,13.774,13.499,18.283,19.559,16.804,18.182,14.601,17.949,15.427,14.601,14.601,20.499,20.499,4c,3.030,4a,10.193
JN642828,4,11.019,18.283,12.397,13.774,13.774,11.978,11.978,18.457,14.601,14.601,13.223,11.295,15.512,17.906,13.223,15.152,12.672,17.697,15.702,13.774,13.774,17.729,17.729,4a,11.019,4m,11.295
JN642830,4,13.774,19.668,14.050,13.774,13.774,13.928,13.928,17.631,15.152,15.152,14.325,14.050,16.066,16.804,14.876,15.702,12.672,16.854,15.427,12.948,12.948,19.114,19.114,4r,12.672,4v,12.948
JN642831,4,12.948,20.776,14.050,13.499,13.499,13.370,13.370,17.080,14.876,14.876,14.325,14.601,15.789,16.253,13.774,16.253,12.948,17.416,17.080,12.397,12.397,19.945,19.945,4v,12.397,4r,12.948
JN642832,4,12.672,20.222,14.050,12.948,12.948,13.649,13.649,19.284,15.427,15.427,13.499,11.846,15.235,17.355,15.427,15.427,14.876,17.416,15.427,13.499,13.499,19.668,19.668,4m,11.846,4a,12.672
JN642833,4,14.325,20.222,12.121,13.499,13.499,14.206,14.206,19.008,14.325,14.325,13.774,13.499,13.850,17.631,14.050,15.152,13.223,17.949,16.529,14.050,14.050,19.668,19.668,4c,12.121,4r,13.223
JN642834,4,12.397,19.945,13.223,12.948,12.948,12.813,12.813,18.733,14.876,14.876,14.325,12.948,15.789,17.355,14.325,16.804,13.223,16.809,15.427,13.499,13.499,18.837,18.837,4a,12.397,4m,12.948
JN642836,4,13.774,19.668,12.121,12.948,12.948,13.649,13.649,19.284,14.601,14.601,12.948,12.397,13.019,16.804,14.050,14.876,13.223,16.809,16.253,13.499,13.499,18.837,18.837,4c,12.121,4m,12.397
JN642837,4,17.906,20.776,17.080,14.011,14.011,18.663,18.663,15.427,7.438,7.438,15.427,17.080,19.337,19.559,17.631,18.182,14.050,19.101,18.956,16.529,16.529,19.114,19.114,4k,7.438,4r,14.050
JN642839,4,9.917,21.607,6.061,13.499,13.499,16.713,16.713,17.355,17.080,17.080,14.876,13.774,17.452,19.008,15.152,17.906,13.774,18.258,16.253,14.876,14.876,20.776,20.776,4c,6.061,4a,9.917
JN642842,4,13.499,21.607,14.601,14.876,14.876,16.435,16.435,18.457,15.427,15.427,14.876,14.325,15.789,16.804,13.499,17.355,13.223,19.101,17.355,15.978,15.978,20.499,20.499,4r,13.223,4p,13.499
JN642843,4,17.355,19.114,15.659,15.978,15.978,7.242,7.242,20.386,16.804,16.804,15.978,15.427,19.668,19.284,14.325,18.733,15.427,20.513,19.008,15.978,15.978,19.114,19.114,4f,7.242,4p,14.325
JN642844,4,13.223,21.330,13.774,12.948,12.948,13.092,13.092,19.559,15.702,15.702,14.601,12.672,15.512,16.804,14.876,18.457,14.876,16.524,15.978,13.462,13.462,19.114,19.114,4m,12.672,4d,12.948
JN642845,4,12.397,19.668,14.601,12.672,12.672,12.535,12.535,18.457,14.876,14.876,13.223,13.223,13.573,16.529,13.223,15.152,12.948,17.949,15.702,13.223,13.223,18.560,18.560,4a,12.397,4d,12.672
JN642846,4,14.050,20.222,15.152,13.774,13.774,13.928,13.928,17.355,14.601,14.601,13.499,14.050,14.681,16.804,13.223,15.427,13.499,16.524,14.835,13.774,13.774,19.668,19.668,4p,13.223,4r,13.499
JN642847,4,14.050,20.776,14.050,13.499,13.499,14.763,14.763,19.835,14.876,14.876,14.876,13.223,16.066,18.182,14.876,18.182,14.050,16.573,15.702,14.876,14.876,18.560,18.560,4m,13.223,4d,13.499
JN642848,4,13.499,21.884,14.325,13.774,13.774,13.092,13.092,18.182,14.601,14.601,14.876,13.774,15.235,18.457,15.978,17.080,13.499,17.949,16.253,13.499,13.499,20.222,20.222,4f,13.092,4v,13.499
JN642849,4,14.050,19.945,14.050,13.499,13.499,13.928,13.928,19.284,14.876,14.876,14.876,12.672,13.850,18.182,14.601,16.804,12.672,18.234,15.152,13.736,13.736,19.391,19.391,4m,12.672,4r,12.672
JN642850,4,12.397,19.945,13.774,12.121,12.121,13.092,13.092,18.457,15.427,15.427,14.325,12.948,14.958,16.804,12.948,15.152,13.499,17.135,15.978,13.774,13.774,19.668,19.668,4d,12.121,4a,12.397
JN642851,4,11.295,20.776,11.570,13.499,13.499,14.485,14.485,18.733,15.152,15.152,14.050,12.397,14.958,17.355,14.325,17.355,13.223,16.809,16.529,13.499,13.499,18.283,18.283,4a,11.295,4c,11.570
JN642852,4,17.080,20.222,17.355,17.906,17.906,8.635,8.635,18.733,19.008,19.008,15.702,16.529,18.283,18.733,15.152,20.386,16.529,19.658,19.559,17.355,17.355,18.283,18.283,4f,8.635,4p,15.152
JN642853,4,13.223,21.053,13.774,14.876,14.876,13.649,13.649,19.559,16.253,16.253,14.601,13.223,15.512,17.080,13.223,16.253,14.325,17.978,16.804,15.427,15.427,19.945,19.945,4m,13.223,4p,13.223
JN642854,4,13.774,19.668,13.223,12.397,12.397,12.256,12.256,18.457,14.601,14.601,13.774,13.499,14.958,16.253,13.499,15.152,13.774,17.379,15.427,12.672,12.672,19.391,19.391,4d,12.397,4f,12.256
JN642855,4,17.355,20.776,17.080,16.209,16.209,17.549,17.549,14.325,6.061,6.061,14.601,16.529,19.890,18.182,17.080,17.906,13.223,18.539,18.132,16.804,16.804,17.729,17.729,4k,6.061,4r,13.223
JN642856,4,17.355,20.776,16.667,15.702,15.702,18.384,18.384,17.355,7.438,7.438,14.876,16.253,18.508,19.008,17.355,18.733,14.325,18.310,18.263,17.631,17.631,18.785,18.785,4k,7.438,4r,14.325
JN642857,4,15.978,22.715,14.325,13.499,13.499,15.320,15.320,19.284,18.182,18.182,14.325,16.253,18.560,21.488,12.948,16.804,15.427,17.003,9.091,13.223,13.223,20.499,20.499,4t,9.091,4p,12.948
JN642858,4,12.397,21.053,13.223,13.223,13.223,12.535,12.535,18.457,15.427,15.427,13.499,13.774,15.235,16.529,14.601,15.978,13.499,16.524,15.427,14.601,14.601,19.114,19.114,4a,12.397,4f,12.535
JN642859,4,12.672,20.499,12.672,13.973,13.973,13.649,13.649,18.457,15.152,15.152,14.050,12.397,14.958,16.804,13.774,15.427,13.223,16.573,15.427,13.223,13.223,18.837,18.837,4m,12.397,4c,12.672
JN642860,4,17.080,19.945,18.182,15.152,15.152,17.270,17.270,20.386,19.008,19.008,14.601,15.152,19.391,20.110,14.325,17.080,17.906,17.015,6.336,15.152,15.152,20.499,20.499,4t,6.336,4p,14.325
JN642861,4,13.223,21.053,13.774,14.050,14.050,12.813,12.813,17.631,16.253,16.253,15.702,13.774,15.789,16.804,14.050,16.253,13.499,16.239,15.978,13.223,13.223,19.945,19.945,4f,12.813,4v,13.223
JN642862,4,13.499,19.945,13.774,13.499,13.499,13.649,13.649,19.835,14.876,14.876,14.876,13.223,14.681,18.182,13.774,15.152,13.223,17.094,15.427,14.876,14.876,19.114,19.114,4m,13.223,4r,13.223
JN642863,4,12.672,21.607,14.325,13.499,13.499,13.370,13.370,18.733,14.601,14.601,15.427,13.223,16.066,19.835,13.774,16.804,12.948,17.697,15.702,12.637,12.637,19.391,19.391,4a,12.672,4r,12.948
JN642864,4,12.672,20.499,13.774,12.672,12.672,13.649,13.649,18.733,14.601,14.601,14.601,13.499,14.958,18.182,15.702,16.804,14.876,15.954,15.702,14.050,14.050,19.391,19.391,4d,12.672,4a,12.672
JN642865,4,12.672,19.945,13.774,12.672,12.672,13.649,13.649,18.733,14.601,14.601,14.601,12.948,14.958,18.733,15.152,16.804,14.876,15.954,15.702,14.050,14.050,19.391,19.391,4d,12.672,4a,12.672
JN642866,4,12.948,19.114,14.601,14.050,14.050,13.649,13.649,19.008,15.152,15.152,14.325,14.601,15.235,18.182,14.325,15.978,14.601,17.664,16.529,14.050,14.050,20.222,20.222,4a,12.948,4f,13.649
JN642867,4,12.397,19.114,14.050,14.050,14.050,13.092,13.092,19.559,14.601,14.601,13.774,13.774,14.127,18.182,14.325,15.978,15.152,17.379,16.529,13.774,13.774,19.945,19.945,4a,12.397,4f,13.092
JN642868,4,13.774,20.776,14.876,14.325,14.325,14.206,14.206,19.559,15.978,15.978,15.978,15.427,16.066,18.733,14.050,16.253,14.601,18.234,18.182,14.601,14.601,19.890,19.890,4a,13.774,4p,14.050
JN642869,4,16.529,19.452,17.080,14.286,14.286,16.944,16.944,13.774,5.234,5.234,14.050,15.978,19.061,17.906,15.978,16.253,12.948,17.416,19.008,15.978,15.978,18.560,18.560,4k,5.234,4r,12.948
JN642870,4,16.529,19.452,17.080,14.286,14.286,16.944,16.944,13.774,5.234,5.234,14.050,15.978,19.061,17.906,15.978,16.253,12.948,17.416,19.008,15.978,15.978,18.560,18.560,4k,5.234,4r,12.948
JN642871,4,14.325,20.776,14.601,14.601,14.601,11.978,11.978,18.733,17.080,17.080,13.499,12.397,15.789,17.631,14.601,14.325,14.325,18.258,15.702,13.774,13.774,18.837,18.837,4m,12.397,4f,11.978
JN642872,4,12.121,20.499,14.876,13.499,13.499,14.206,14.206,19.835,16.804,16.804,14.876,12.397,15.512,16.804,14.876,15.702,15.427,16.809,17.355,14.601,14.601,19.114,19.114,4a,12.121,4m,12.397
JN642873,4,12.121,20.499,14.876,13.499,13.499,14.206,14.206,19.835,16.804,16.804,14.876,12.397,15.512,16.804,14.876,15.702,15.427,16.809,17.355,14.601,14.601,19.114,19.114,4a,12.121,4m,12.397
JN642874,4,12.948,19.391,13.223,13.774,13.774,14.206,14.206,18.733,14.601,14.601,13.499,12.397,14.681,17.906,14.601,16.804,13.499,17.416,15.152,14.876,14.876,18.283,18.283,4m,12.397,4a,12.948
JN642875,4,13.223,20.499,13.223,13.774,13.774,15.599,15.599,19.559,14.601,14.601,14.050,13.774,15.512,18.457,13.774,17.355,14.050,16.715,14.876,15.427,15.427,19.114,19.114,4c,13.223,4a,13.223
JN642876,4,13.499,20.499,13.462,13.774,13.774,13.370,13.370,18.457,15.978,15.978,11.295,12.672,16.898,18.457,14.050,14.876,14.601,17.135,14.325,14.011,14.011,18.560,18.560,4l,11.295,4m,12.672
JN642877,4,13.223,19.945,13.499,14.325,14.325,14.763,14.763,17.665,14.601,14.601,14.325,13.499,15.235,19.008,14.050,17.906,14.601,17.251,15.110,16.253,16.253,18.837,18.837,4a,13.223,4m,13.499
JN642878,4,13.223,19.668,13.223,12.948,12.948,11.978,11.978,18.457,15.702,15.702,13.774,13.499,14.958,16.253,13.223,15.702,12.672,17.664,15.152,12.948,12.948,18.560,18.560,4f,11.978,4r,12.672
JN642879,4,17.631,18.560,17.355,16.529,16.529,6.964,6.964,19.835,17.080,17.080,15.427,15.152,18.006,20.386,14.876,19.008,15.427,17.949,18.457,15.978,15.978,17.729,17.729,4f,6.964,4p,14.876
JN642880,4,14.876,19.391,13.774,13.499,13.499,13.092,13.092,17.906,16.804,16.804,14.050,14.325,14.958,18.457,14.876,15.702,13.499,18.803,14.876,12.948,12.948,19.945,19.945,4v,12.948,4f,13.092
JN642881,4,14.601,19.668,13.499,13.774,13.774,13.370,13.370,18.182,16.529,16.529,14.325,14.325,14.681,18.733,15.152,15.978,13.774,19.088,15.152,13.223,13.223,20.222,20.222,4v,13.223,4c,13.499
JN642882,4,14.876,19.391,13.774,13.499,13.499,13.092,13.092,17.906,16.804,16.804,14.050,14.325,14.958,18.457,14.876,15.702,13.499,18.803,14.876,12.948,12.948,19.945,19.945,4v,12.948,4f,13.092
JN642883,4,12.948,21.607,14.050,13.774,13.774,13.928,13.928,19.835,14.601,14.601,14.050,13.223,15.512,17.906,15.152,16.253,13.774,17.949,15.702,14.050,14.050,20.776,20.776,4a,12.948,4m,13.223
JN642884,4,12.397,19.668,11.570,12.672,12.672,12.535,12.535,18.182,15.978,15.978,12.948,12.672,15.235,16.804,13.499,15.152,13.774,17.379,14.876,12.397,12.397,19.391,19.391,4c,11.570,4v,12.397
