name,virus,subtype,bootstrap support
PQ335093|geneNS5B|query1-1317|h77_aa123-561|extracted_nt1317|aligned_aa439|pident77.904,HCV,4a,100.0
FJ469213|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469211|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469215|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469214|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident79.825,HCV,6a,100.0
FJ469217|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469216|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469212|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469220|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469219|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469218|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469221|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469223|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469222|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469226|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469225|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469224|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469227|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469229|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident79.825,HCV,6a,100.0
FJ469230|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469228|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469234|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469235|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ872305|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.019,HCV,4d,100.0
FJ872315|geneNS5B|query3-1664|h77_aa14-567|extracted_nt1662|aligned_aa554|pident79.422,HCV,4d,100.0
FJ872309|geneNS5B|query3-1700|h77_aa7-572|extracted_nt1698|aligned_aa566|pident77.032,HCV,4a,100.0
FJ872306|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.680,HCV,4d,100.0
FJ872337|geneNS5B|query1-1701|h77_aa1-567|extracted_nt1701|aligned_aa567|pident88.183,HCV,1b,100.0
FJ872318|geneNS5B|query1-1392|h77_aa1-464|extracted_nt1392|aligned_aa464|pident80.603,HCV,4d,100.0
FJ872325|geneNS5B|query3-1658|h77_aa20-571|extracted_nt1656|aligned_aa552|pident79.348,HCV,4d,100.0
FJ872330|geneNS5B|query1-1752|h77_aa1-584|extracted_nt1752|aligned_aa584|pident96.918,HCV,1a,100.0
FJ872335|geneNS5B|query1-1770|h77_aa1-590|extracted_nt1770|aligned_aa590|pident87.966,HCV,1b,100.0
FJ462436|geneNS5B|query7634-9406|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.342,HCV,4c,100.0
FJ462439|geneNS5B|query7601-9373|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.357,HCV,4r,100.0
FJ462435|geneNS5B|query7601-9373|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.834,HCV,4b,100.0
FJ462433|geneNS5B|query7587-9359|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.834,HCV,4m,100.0
FJ462438|geneNS5B|query7602-9374|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.849,HCV,4k,100.0
FJ469236|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469232|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469257|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469240|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469243|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469250|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469260|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469254|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469264|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ872302|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident77.304,HCV,4a,100.0
FJ469267|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469266|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ872298|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.003,HCV,4a,100.0
FJ872299|geneNS5B|query1-1752|h77_aa1-584|extracted_nt1752|aligned_aa584|pident78.253,HCV,4a,100.0
FJ872289|geneNS5B|query1-1584|h77_aa1-528|extracted_nt1584|aligned_aa528|pident76.136,HCV,3a,100.0
FJ872296|geneNS5B|query1-1632|h77_aa1-544|extracted_nt1632|aligned_aa544|pident75.735,HCV,3a,100.0
FJ872295|geneNS5B|query1-1701|h77_aa1-567|extracted_nt1701|aligned_aa567|pident76.014,HCV,3a,100.0
FJ872297|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.173,HCV,4a,100.0
FJ872307|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.680,HCV,4k,100.0
FJ872301|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.496,HCV,4a,100.0
FJ872290|geneNS5B|query1-1596|h77_aa1-532|extracted_nt1596|aligned_aa532|pident75.188,HCV,3a,100.0
FJ872308|geneNS5B|query1-1668|h77_aa10-565|extracted_nt1668|aligned_aa556|pident78.058,HCV,4a,100.0
FJ872300|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident78.498,HCV,4a,100.0
FJ872313|geneNS5B|query3-1700|h77_aa6-571|extracted_nt1698|aligned_aa566|pident78.092,HCV,4a,100.0
FJ872311|geneNS5B|query3-1682|h77_aa10-569|extracted_nt1680|aligned_aa560|pident78.214,HCV,4a,100.0
FJ872316|geneNS5B|query3-1709|h77_aa7-575|extracted_nt1707|aligned_aa569|pident79.613,HCV,4d,100.0
FJ872322|geneNS5B|query3-1571|h77_aa32-554|extracted_nt1569|aligned_aa523|pident78.967,HCV,4d,100.0
FJ872314|geneNS5B|query2-1696|h77_aa8-572|extracted_nt1695|aligned_aa565|pident79.469,HCV,4d,100.0
FJ872320|geneNS5B|query2-1402|h77_aa31-497|extracted_nt1401|aligned_aa467|pident77.730,HCV,4a,100.0
FJ872328|geneNS5B|query1-1734|h77_aa1-578|extracted_nt1734|aligned_aa578|pident98.616,HCV,1a,100.0
FJ872304|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.019,HCV,4d,100.0
FJ872324|geneNS5B|query3-1622|h77_aa32-571|extracted_nt1620|aligned_aa540|pident78.889,HCV,4d,100.0
FJ872323|geneNS5B|query3-1622|h77_aa32-571|extracted_nt1620|aligned_aa540|pident79.259,HCV,4d,100.0
FJ872339|geneNS5B|query1-1653|h77_aa1-551|extracted_nt1653|aligned_aa551|pident96.189,HCV,1a,100.0
FJ872331|geneNS5B|query1-1731|h77_aa1-577|extracted_nt1731|aligned_aa577|pident98.094,HCV,1a,100.0
FJ872329|geneNS5B|query1-1731|h77_aa1-577|extracted_nt1731|aligned_aa577|pident96.014,HCV,1a,100.0
FJ872334|geneNS5B|query1-1731|h77_aa1-577|extracted_nt1731|aligned_aa577|pident86.655,HCV,1b,100.0
FJ872340|geneNS5B|query1-1623|h77_aa1-541|extracted_nt1623|aligned_aa541|pident98.706,HCV,1a,100.0
FJ872332|geneNS5B|query1-1770|h77_aa1-590|extracted_nt1770|aligned_aa590|pident98.136,HCV,1a,100.0
FJ872342|geneNS5B|query1-1713|h77_aa1-571|extracted_nt1713|aligned_aa571|pident88.616,HCV,1b,100.0
FJ872336|geneNS5B|query1-1614|h77_aa1-538|extracted_nt1614|aligned_aa538|pident88.104,HCV,1b,100.0
FJ872346|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
FJ872343|geneNS5B|query1-1584|h77_aa1-528|extracted_nt1584|aligned_aa528|pident96.780,HCV,1a,100.0
FJ872349|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
FJ872352|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
FJ872351|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
FJ872357|geneNS5B|query1-1767|h77_aa1-589|extracted_nt1767|aligned_aa589|pident77.589,HCV,5a,100.0
FJ872353|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.970,HCV,1a,100.0
FJ872348|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
FJ872362|geneNS5B|query1-1767|h77_aa1-589|extracted_nt1767|aligned_aa589|pident77.759,HCV,5a,100.0
FJ872345|geneNS5B|query1-1746|h77_aa1-582|extracted_nt1746|aligned_aa582|pident97.251,HCV,1a,100.0
FJ872341|geneNS5B|query1-1707|h77_aa1-569|extracted_nt1707|aligned_aa569|pident87.698,HCV,1b,100.0
FJ872363|geneNS5B|query1-1767|h77_aa1-589|extracted_nt1767|aligned_aa589|pident77.419,HCV,5a,100.0
FJ872347|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.108,HCV,1a,100.0
FJ872358|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident76.621,HCV,5a,100.0
FJ872338|geneNS5B|query1-1671|h77_aa1-557|extracted_nt1671|aligned_aa557|pident97.846,HCV,1a,100.0
FJ872359|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident77.645,HCV,5a,100.0
FJ872366|geneNS5B|query1-1767|h77_aa1-589|extracted_nt1767|aligned_aa589|pident77.759,HCV,5a,100.0
FJ872365|geneNS5B|query1-1767|h77_aa1-589|extracted_nt1767|aligned_aa589|pident77.250,HCV,5a,100.0
FJ872361|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident75.256,HCV,5a,100.0
FJ872367|geneNS5B|query1-1767|h77_aa1-589|extracted_nt1767|aligned_aa589|pident77.419,HCV,5a,100.0
FJ872369|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident77.133,HCV,5a,100.0
FJ469265|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469272|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.895,HCV,6a,100.0
FJ469261|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469274|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469268|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469263|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.263,HCV,6a,100.0
FJ469248|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469269|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469271|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469275|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469249|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.895,HCV,6a,100.0
FJ462441|geneNS5B|query7592-9364|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.665,HCV,4n,100.0
FJ462431|geneNS5B|query7589-9361|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.327,HCV,4p,100.0
FJ462434|geneNS5B|query7599-9371|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.188,HCV,4q,100.0
FJ872368|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident76.451,HCV,5a,100.0
FJ872364|geneNS5B|query1-1767|h77_aa1-589|extracted_nt1767|aligned_aa589|pident77.080,HCV,5a,100.0
FJ839870|geneNS5B|query7586-9358|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.342,HCV,4l,100.0
FJ839869|geneNS5B|query7589-9361|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.003,HCV,4t,100.0
FJ462440|geneNS5B|query7584-9356|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.173,HCV,4o,100.0
FJ462437|geneNS5B|query7586-9358|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.849,HCV,4d,100.0
FJ469237|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469233|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469238|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469241|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469244|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469246|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469247|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469242|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469239|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469252|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469251|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469231|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469253|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469255|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ469262|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469256|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident80.702,HCV,6a,100.0
FJ469258|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.579,HCV,6a,100.0
FJ469245|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident82.018,HCV,6a,100.0
FJ469259|geneNS5B|query1-684|h77_aa134-361|extracted_nt684|aligned_aa228|pident81.140,HCV,6a,100.0
FJ872310|geneNS5B|query3-1715|h77_aa5-575|extracted_nt1713|aligned_aa571|pident77.408,HCV,4a,100.0
FJ872303|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident78.328,HCV,4a,100.0
FJ872333|geneNS5B|query1-1731|h77_aa1-577|extracted_nt1731|aligned_aa577|pident85.962,HCV,1b,100.0
FJ872355|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident85.787,HCV,1h,100.0
FJ872356|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident77.304,HCV,5a,100.0
FJ872344|geneNS5B|query1-1716|h77_aa1-572|extracted_nt1716|aligned_aa572|pident88.986,HCV,1b,100.0
FJ872360|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident77.474,HCV,5a,100.0
FJ872370|geneNS5B|query1-1758|h77_aa1-586|extracted_nt1758|aligned_aa586|pident76.792,HCV,5a,100.0
GQ356212|geneNS5B|query7291-8802|h77_aa1-504|extracted_nt1512|aligned_aa504|pident75.794,HCV,3a,100.0
GQ356206|geneNS5B|query7291-9063|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
GQ356211|geneNS5B|query7291-8802|h77_aa1-504|extracted_nt1512|aligned_aa504|pident76.190,HCV,3a,100.0
GQ356210|geneNS5B|query7291-8802|h77_aa1-504|extracted_nt1512|aligned_aa504|pident76.190,HCV,3a,100.0
GQ275355|geneNS5B|query7639-9411|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.635,HCV,3a,100.0
GQ356213|geneNS5B|query7291-8790|h77_aa1-500|extracted_nt1500|aligned_aa500|pident75.400,HCV,3a,100.0
GQ356207|geneNS5B|query7291-8790|h77_aa1-500|extracted_nt1500|aligned_aa500|pident76.200,HCV,3a,100.0
GQ356200|geneNS5B|query7291-8787|h77_aa1-499|extracted_nt1497|aligned_aa499|pident76.553,HCV,3a,100.0
GQ356214|geneNS5B|query7291-8802|h77_aa1-504|extracted_nt1512|aligned_aa504|pident77.381,HCV,3a,100.0
GQ356216|geneNS5B|query7291-8787|h77_aa1-499|extracted_nt1497|aligned_aa499|pident75.752,HCV,3a,100.0
JX227973|geneNS5B|query7478-9091|h77_aa1-538|extracted_nt1614|aligned_aa538|pident79.368,HCV,4n,100.0
JX437208|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident94.416,HCV,1a,100.0
JX227978|geneNS5B|query7468-9240|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.511,HCV,4o,100.0
JX227977|geneNS5B|query7494-9266|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.003,HCV,4o,100.0
JX227975|geneNS5B|query7522-9192|h77_aa1-557|extracted_nt1671|aligned_aa557|pident79.713,HCV,4r,100.0
JX183549|geneNS5B|query7611-9383|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,6l,67.0
JX227976|geneNS5B|query7526-9298|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.357,HCV,4r,100.0
JX227949|geneNS5B|query7615-9294|h77_aa1-560|extracted_nt1680|aligned_aa560|pident77.857,HCV,2c,100.0
JX227955|geneNS5B|query7556-9328|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.650,HCV,3i,100.0
JX227972|geneNS5B|query7509-9281|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.849,HCV,4m,100.0
JX437240|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
JX227959|geneNS5B|query7522-9294|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.019,HCV,4v,100.0
JX227979|geneNS5B|query7468-9240|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.003,HCV,4o,100.0
JX437220|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
JX437237|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
JX437245|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
JX183558|geneNS5B|query7614-9386|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.311,HCV,6j,100.0
JX183556|geneNS5B|query7614-9386|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.173,HCV,6l,100.0
JX227958|geneNS5B|query7520-9292|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.173,HCV,4l,100.0
JX183553|geneNS5B|query7614-9386|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.988,HCV,6l,100.0
JX183554|geneNS5B|query7614-9386|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.665,HCV,6l,100.0
JX183551|geneNS5B|query7614-9386|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.665,HCV,6l,100.0
JX227961|geneNS5B|query7508-9280|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.849,HCV,4m,100.0
JX227962|geneNS5B|query7526-9298|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.849,HCV,4r,100.0
JX227960|geneNS5B|query7469-9241|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.511,HCV,4v,100.0
JX227964|geneNS5B|query7535-9307|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.342,HCV,4k,100.0
JX227969|geneNS5B|query7179-8951|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.481,HCV,3i,100.0
JX227954|geneNS5B|query7558-9330|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.973,HCV,3g,100.0
JX227971|geneNS5B|query7382-9154|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.849,HCV,4g,100.0
JX227970|geneNS5B|query7511-9283|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.680,HCV,4n,100.0
JX437199|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.601,HCV,1a,100.0
JX437196|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.601,HCV,1a,100.0
JX227957|geneNS5B|query7515-9287|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.173,HCV,4l,100.0
JX227956|geneNS5B|query7554-9188|h77_aa1-545|extracted_nt1635|aligned_aa545|pident77.248,HCV,3i,100.0
JX437210|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
JX437206|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.939,HCV,1a,100.0
JX437207|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
JX437204|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
JX437202|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
JX437201|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
JX437200|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
JX437213|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.093,HCV,1a,100.0
JX437214|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
JX437224|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
JX437226|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.108,HCV,1a,100.0
JX437233|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
JX437243|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
JX437241|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
JX437242|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.108,HCV,1a,100.0
JX437259|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
JX437258|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
JX437257|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
JX437264|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
JX437266|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
JX437271|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
JX437279|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
JX437277|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
JX437217|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
JX437218|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
JX437231|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
JX437228|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
JX437229|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
JX437239|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
JX437244|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
JX437246|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
JX437247|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
JX437248|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
JX437255|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
JX437252|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
