name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
PX446232|geneNS5A|query6190-7515|h77_aa3-448|extracted_nt1326|aligned_aa450|pident71.556,HCV,4f,100.0
PX468913|geneNS5A|query1-1293|h77_aa1-431|extracted_nt1293|aligned_aa431|pident93.735,HCV,1a,100.0
PX468912|geneNS5A|query1-1290|h77_aa1-430|extracted_nt1290|aligned_aa430|pident94.419,HCV,1a,100.0
PX468915|geneNS5A|query1-1320|h77_aa1-440|extracted_nt1320|aligned_aa440|pident92.727,HCV,1a,100.0
PX386950|geneNS5A|query6268-7623|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
PX386952|geneNS5A|query6192-7535|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
PX468916|geneNS5A|query1-1338|h77_aa1-446|extracted_nt1338|aligned_aa446|pident89.910,HCV,1a,100.0
PX386948|geneNS5A|query6252-7595|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
JQ065709|geneNS5A|query6252-7607|h77_aa1-448|extracted_nt1356|aligned_aa455|pident68.571,HCV,3b,100.0
JQ717256|geneNS5A|query6276-7631|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
JQ717259|geneNS5A|query6276-7631|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
PX290144|geneNS5A|query6198-7523|h77_aa3-448|extracted_nt1326|aligned_aa450|pident70.667,HCV,4f,100.0
PX386725|geneNS5A|query6206-7546|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.804,HCV,1b,100.0
PX386723|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
PX386724|geneNS5A|query6251-7594|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
PX386737|geneNS5A|query6192-7535|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
PX386738|geneNS5A|query6260-7615|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
PX386736|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
PX386734|geneNS5A|query6263-7618|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
PX386745|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident90.179,HCV,1a,100.0
PX386762|geneNS5A|query6257-7612|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
PX386753|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
PX386749|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
PX386759|geneNS5A|query6261-7616|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
PX386770|geneNS5A|query6251-7594|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
PX386774|geneNS5A|query6179-7522|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
PX386783|geneNS5A|query6251-7594|h77_aa1-448|extracted_nt1344|aligned_aa450|pident80.222,HCV,1c,100.0
PX386798|geneNS5A|query6193-7536|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
PX386805|geneNS5A|query6184-7527|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
PX386799|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident68.571,HCV,3a,100.0
PX386816|geneNS5A|query6192-7535|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
PX386826|geneNS5A|query6233-7630|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
PX386817|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
PX386828|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
PX386821|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
PX386830|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
PX386842|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
PX386849|geneNS5A|query6192-7535|h77_aa1-448|extracted_nt1344|aligned_aa448|pident89.955,HCV,1a,100.0
PX386820|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
PX386859|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
PX386858|geneNS5A|query6268-7623|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
PX386860|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
PX386877|geneNS5A|query6180-7523|h77_aa1-448|extracted_nt1344|aligned_aa448|pident69.866,HCV,1a,100.0
PX386880|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
PX386884|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
PX386895|geneNS5A|query6206-7549|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
PX386894|geneNS5A|query6172-7515|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
PX386890|geneNS5A|query6268-7623|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
PX386900|geneNS5A|query6206-7549|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
PX386905|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
PX386911|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa456|pident71.053,HCV,3a,100.0
PX386893|geneNS5A|query6259-7614|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
PX386910|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
PX386916|geneNS5A|query6268-7623|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
PX386919|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident68.571,HCV,3a,100.0
PX386902|geneNS5A|query6273-7628|h77_aa1-448|extracted_nt1356|aligned_aa455|pident71.429,HCV,3a,100.0
PX386920|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
PX386921|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
PX386926|geneNS5A|query6263-7660|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2j,92.0
PX386935|geneNS5A|query6179-7522|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.312,HCV,1a,100.0
PX386945|geneNS5A|query6259-7614|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
PX386938|geneNS5A|query6206-7549|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
PX386923|geneNS5A|query6251-7594|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
PX386974|geneNS5A|query6185-7525|h77_aa3-448|extracted_nt1341|aligned_aa450|pident76.000,HCV,4r,100.0
PX386983|geneNS5A|query6190-7518|h77_aa3-448|extracted_nt1329|aligned_aa450|pident73.778,HCV,4v,100.0
PX386969|geneNS5A|query6236-7591|h77_aa3-448|extracted_nt1356|aligned_aa458|pident69.869,HCV,6a,100.0
PX386990|geneNS5A|query6233-7630|h77_aa1-448|extracted_nt1398|aligned_aa477|pident58.281,HCV,2b,100.0
PX386971|geneNS5A|query6255-7577|h77_aa3-448|extracted_nt1323|aligned_aa449|pident73.051,HCV,4c,100.0
PX386995|geneNS5A|query6196-7530|h77_aa1-448|extracted_nt1335|aligned_aa452|pident71.903,HCV,4a,100.0
PX387001|geneNS5A|query6254-7585|h77_aa2-448|extracted_nt1332|aligned_aa448|pident68.304,HCV,5a,100.0
PX386997|geneNS5A|query6249-7574|h77_aa3-448|extracted_nt1326|aligned_aa449|pident73.274,HCV,4d,100.0
PX387011|geneNS5A|query6251-7594|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
PX387025|geneNS5A|query6252-7595|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.964,HCV,1a,100.0
PX387028|geneNS5A|query6180-7523|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
PX387032|geneNS5A|query6252-7595|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
PX387034|geneNS5A|query6264-7616|h77_aa1-448|extracted_nt1353|aligned_aa454|pident69.163,HCV,3a,100.0
PX387024|geneNS5A|query6192-7535|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.312,HCV,1a,100.0
PX459926|geneNS5A|query6258-7604|h77_aa1-448|extracted_nt1347|aligned_aa449|pident79.065,HCV,1e,100.0
PX468914|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.764,HCV,1a,100.0
EU482837|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
EU392171|geneNS5A|query6149-7486|h77_aa3-448|extracted_nt1338|aligned_aa449|pident75.278,HCV,4k,100.0
EU392169|geneNS5A|query6192-7517|h77_aa3-448|extracted_nt1326|aligned_aa450|pident71.111,HCV,4f,100.0
EU392173|geneNS5A|query6183-7523|h77_aa2-448|extracted_nt1341|aligned_aa450|pident75.778,HCV,4k,100.0
EU408329|geneNS5A|query6261-7613|h77_aa1-448|extracted_nt1353|aligned_aa453|pident69.757,HCV,6s,100.0
EU392175|geneNS5A|query6190-7515|h77_aa3-448|extracted_nt1326|aligned_aa450|pident71.556,HCV,4f,100.0
EU408332|geneNS5A|query6245-7600|h77_aa1-448|extracted_nt1356|aligned_aa457|pident75.055,HCV,6xa,100.0
EU482835|geneNS5A|query6191-7534|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
EU408327|geneNS5A|query6258-7613|h77_aa1-448|extracted_nt1356|aligned_aa454|pident71.586,HCV,6o,100.0
EU392170|geneNS5A|query6153-7478|h77_aa3-448|extracted_nt1326|aligned_aa450|pident72.222,HCV,4f,100.0
EU408326|geneNS5A|query6273-7631|h77_aa3-448|extracted_nt1359|aligned_aa453|pident69.978,HCV,6e,100.0
EU482832|geneNS5A|query6168-7511|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
EU482833|geneNS5A|query6206-7546|h77_aa1-448|extracted_nt1341|aligned_aa448|pident77.679,HCV,1b,100.0
EU392174|geneNS5A|query6191-7516|h77_aa3-448|extracted_nt1326|aligned_aa450|pident70.889,HCV,4f,100.0
EU482831|geneNS5A|query6164-7507|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
EU482838|geneNS5A|query6193-7536|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
EU482839|geneNS5A|query6206-7546|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
EU408330|geneNS5A|query6245-7600|h77_aa1-448|extracted_nt1356|aligned_aa454|pident75.330,HCV,6xa,100.0
EU482836|geneNS5A|query6189-7529|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
EU482842|geneNS5A|query6163-7506|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
EU482844|geneNS5A|query6192-7535|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
EU482843|geneNS5A|query6185-7528|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.429,HCV,1a,100.0
EU482845|geneNS5A|query6191-7534|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
EU482848|geneNS5A|query6160-7503|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
EU482834|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
EU482852|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.205,HCV,1a,100.0
EU482847|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.982,HCV,1a,100.0
EU482850|geneNS5A|query6153-7496|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.429,HCV,1a,100.0
EU482863|geneNS5A|query6188-7531|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
EU482853|geneNS5A|query6177-7520|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
EU482854|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
EU482840|geneNS5A|query6196-7539|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
EU482856|geneNS5A|query6176-7519|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.312,HCV,1a,100.0
EU482857|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
EU482858|geneNS5A|query6182-7525|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
EU482862|geneNS5A|query6184-7527|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.429,HCV,1a,100.0
EU482861|geneNS5A|query6184-7527|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
EU482841|geneNS5A|query6191-7534|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
EU482864|geneNS5A|query6191-7534|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
EU482868|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
EU482859|geneNS5A|query6206-7546|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.624,HCV,1b,100.0
EU482855|geneNS5A|query6169-7512|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
EU482869|geneNS5A|query6175-7518|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
EU482866|geneNS5A|query6191-7534|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
EU482860|geneNS5A|query6206-7546|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.292,HCV,1b,100.0
EU155369|geneNS5A|query6206-7546|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.580,HCV,1b,100.0
PX468919|geneNS5A|query1-351|h77_aa1-117|extracted_nt351|aligned_aa117|pident77.778,HCV,1b,100.0
PX468929|geneNS5A|query1-663|h77_aa1-221|extracted_nt663|aligned_aa221|pident74.661,HCV,3a,100.0
EU482872|geneNS5A|query6190-7533|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
EU155372|geneNS5A|query6206-7546|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.178,HCV,1b,100.0
PX468932|geneNS5A|query1-954|h77_aa1-318|extracted_nt954|aligned_aa318|pident74.214,HCV,3a,100.0
EU826190|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826184|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826180|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
EU826188|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826185|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa458|pident70.306,HCV,3a,100.0
EU826187|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826189|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826203|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
EU826201|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826202|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826204|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826181|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826183|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826197|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826199|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826196|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826195|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826208|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826209|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826206|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826205|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826211|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826214|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826213|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826212|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
EU826194|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826193|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826216|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826191|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826215|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826219|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826223|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident71.053,HCV,3a,100.0
EU826220|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826222|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826224|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826225|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826227|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826226|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826228|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
EU826236|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
EU826237|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826239|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826238|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826247|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826245|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826246|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826249|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
EU826257|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
EU826255|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
EU826258|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
EU826259|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
EU826273|geneNS5A|query1-1326|h77_aa1-437|extracted_nt1326|aligned_aa445|pident69.663,HCV,3a,100.0
EU826274|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826272|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826271|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826286|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
EU826288|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826289|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826287|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826218|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826233|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826232|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826234|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826230|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826241|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826243|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826244|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826242|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
EU826252|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
EU826253|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
EU826254|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
EU826251|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident68.571,HCV,3a,100.0
EU826262|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.011,HCV,3a,100.0
EU826263|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident67.692,HCV,3a,100.0
EU826261|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
EU826264|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826266|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
EU826268|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
EU826269|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
EU826267|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826279|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826276|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident67.763,HCV,3a,100.0
EU826277|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826275|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
EU826284|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826280|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
EU826282|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826283|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826291|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
EU826293|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
EU826290|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
EU826294|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
