Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
PX386946,3,91.980,9414,3a,91.242,9420,2683-2855,
PX386947,1,91.379,9315,1a,91.257,9310,2683-2855,
PX386948,1,92.626,9411,1a,92.485,9395,2683-2855,
PX386949,1,77.540,9261,1b,88.891,9236,2683-2855,
PX386950,3,93.425,9415,3a,91.924,9423,2683-2855,
PX386951,1,91.739,9393,1a,91.568,9393,2683-2855,
PX386952,1,90.915,9147,1a,90.839,9147,2683-2855,
PX386953,1,90.909,9317,1a,90.694,9317,2683-2855,
PX386954,1,89.215,6500,1a,89.323,6500,2683-2855,
PX386955,1,91.173,9312,1a,90.947,9312,2683-2855,
PX386956,2,76.938,9314,2b,91.056,9291,2683-2855,
PX386957,3,93.270,9421,3a,92.529,9423,2683-2855,
PX386958,1,91.801,9306,1a,91.457,9306,2683-2855,
PX386959,3,93.358,9410,3a,92.669,9412,2683-2855,
PX386960,3,91.569,9430,3a,90.808,9432,2683-2855,
PX386961,1,77.730,9340,1b,88.766,9329,2683-2855,
PX386962,1,77.740,9371,1l,92.355,9352,2683-2855,
PX386963,4,79.050,9260,4v,91.163,9245,2683-2855,
PX386964,1,78.103,9417,1l,92.278,9415,2683-2855,
PX386965,4,76.674,9350,4b,89.887,9325,2683-2855,
PX386966,3,78.656,9436,3b,87.976,9431,2683-2855,
PX386967,3,78.217,9434,3b,88.598,9419,2683-2855,
PX386968,1,71.048,7312,1k,71.330,7405,,
PX386969,6,80.326,9383,6a,92.826,9367,2683-2855,
PX386970,3,73.169,9463,3h,79.394,9400,2683-2855,
PX386971,4,83.623,9336,4c,91.443,9419,2683-2855,
PX386972,3,72.580,9391,3h,91.324,9325,2683-2855,
PX386973,3,78.340,9432,3b,88.092,9431,2683-2855,
PX386974,4,78.518,9338,4r,91.275,9318,2683-2855,
PX386975,4,83.490,9340,4c,90.622,9426,2683-2855,
PX386976,4,78.222,9349,4r,91.057,9326,2683-2855,
PX386977,4,78.322,9318,4v,89.881,9299,2683-2855,
PX386978,6,80.073,9374,6a,93.932,9361,2683-2855,
PX386979,6,79.309,9371,6a,91.814,9358,2683-2855,
PX386980,4,80.137,9354,4t,91.426,9401,2683-2855,
PX386981,1,77.545,9401,1g,92.211,9398,2683-2855,
PX386982,1,78.414,9418,1g,92.618,9401,2683-2855,
PX386983,4,80.133,9312,4v,93.219,9306,2683-2855,
PX386984,1,77.778,9432,1l,92.101,9419,2683-2855,
PX386985,1,77.031,9391,1e,90.323,9383,2683-2855,
PX386986,1,78.506,9398,1e,91.535,9392,2683-2855,
PX386987,2,77.066,9427,2b,91.062,9409,2683-2855,
PX386988,2,76.476,9437,2b,90.426,9421,2683-2855,
PX386989,2,76.754,9266,2b,90.147,9246,2683-2855,
PX386990,2,76.782,9428,2b,90.846,9406,2683-2855,
PX386991,2,80.406,9457,2c,89.705,9461,2683-2855,
PX386992,1,89.518,9292,1a,89.373,9297,2683-2855,
PX386993,4,80.125,9258,4f,91.678,9229,2683-2855,
PX386994,4,88.344,9240,4a,88.344,9240,2683-2855,
PX386995,4,89.297,9306,4a,89.297,9306,2683-2855,
PX386996,4,80.273,9312,4d,94.816,9337,2683-2855,
PX386997,4,79.553,9165,4d,94.219,9186,2683-2855,
PX386998,4,80.530,9312,4d,94.604,9340,2683-2855,
PX386999,4,77.392,6511,4k,91.249,6525,2683-2855,
PX387000,4,79.655,5687,4o,89.669,5682,,
PX387001,5,89.383,9315,5a,90.147,9276,2683-2855,
PX387002,5,89.872,9311,5a,90.613,9321,2683-2855,
PX387003,1,91.161,9243,1a,90.999,9243,2683-2855,
PX387004,1,90.022,7657,1a,89.970,7657,,
PX387005,3,91.551,9421,3a,90.715,9424,2683-2855,
PX387006,1,78.270,9273,1b,88.590,9264,2683-2855,
PX387007,1,89.967,9329,1a,89.796,9330,2683-2855,
PX387008,1,91.833,9392,1a,91.825,9394,2683-2855,
PX387009,1,91.090,9327,1a,90.962,9327,2683-2855,
PX387010,1,92.950,9277,1a,92.681,9277,2683-2855,
PX387011,1,91.441,9323,1a,91.110,9325,2683-2855,
PX387012,1,94.094,9295,1a,94.158,9295,2683-2855,
PX387013,1,93.838,9412,1a,94.274,9395,2683-2855,
PX387014,1,92.180,9310,1a,92.016,9306,2683-2855,
PX387015,1,89.927,9401,1a,89.912,9397,2683-2855,
PX387016,1,91.942,9407,1a,91.679,9398,2683-2855,
PX387017,3,92.502,9416,3a,91.690,9422,2683-2855,
PX387018,1,91.516,9312,1a,91.436,9318,2683-2855,
PX387019,1,91.394,9389,1a,91.303,9394,2683-2855,
PX387020,1,90.149,9390,1a,89.858,9387,2683-2855,
PX387021,1,89.491,9306,1a,89.319,9306,2683-2855,
PX387022,1,90.798,9389,1a,90.851,9389,2683-2855,
PX387023,1,90.120,9312,1a,89.766,9312,2683-2855,
PX387024,1,91.729,9310,1a,91.385,9309,2683-2855,
PX387025,1,90.300,9392,1a,90.268,9392,2683-2855,
PX387026,3,92.216,9417,3a,91.593,9421,2683-2855,
PX387027,3,91.362,9423,3a,90.557,9425,2683-2855,
PX387028,1,92.674,9227,1a,92.489,9227,2683-2855,
PX387029,1,78.060,9184,1b,89.767,9157,2683-2855,
PX387030,1,88.386,6931,1a,88.268,6930,,
PX387031,3,91.378,9418,3a,90.757,9423,2683-2855,
PX387032,1,92.433,9409,1a,92.347,9395,2683-2855,
PX387033,1,89.510,9237,1a,89.423,9237,2683-2855,
PX387034,3,91.833,9416,3a,90.359,9418,2683-2855,
PX387035,1,90.004,6723,1a,89.781,6723,2683-2855,
PX387036,1,78.946,9224,1b,91.138,9197,2683-2855,
PX387037,1,89.781,9394,1a,89.631,9393,2683-2855,
PX387038,3,92.623,9326,3a,90.934,9332,2683-2855,
PX387039,3,92.032,9413,3a,91.429,9416,2683-2855,
PX387040,2,76.094,7245,2b,89.603,9243,,
PX445001,1,77.451,9464,1h,88.899,9441,2683-2855,
PX445002,1,77.590,9420,1e,87.602,9445,2683-2855,
PX445003,1,77.760,9339,1h,88.136,9331,2683-2855,
PX445004,1,77.073,9430,1e,87.288,9432,2683-2855,
PX446221,1,77.400,6239,1l,83.050,9286,2683-2855,
PX446232,4,79.693,9322,4f,92.225,9299,2683-2855,
PX446959,1,76.099,9284,1l,92.735,6125,2683-2855,
PX446960,1,77.155,9258,1l,87.914,9275,2683-2855,
PX459926,1,78.515,9309,1e,91.440,9311,2683-2855,
EU155213,1,92.335,9393,1a,92.351,9334,2683-2855,
EU155214,1,92.359,9305,1a,92.036,9304,2683-2855,
EU155215,1,93.942,9392,1a,93.921,9295,2683-2855,
EU155216,1,94.139,9299,1a,94.278,9298,2683-2855,
EU155217,1,79.131,9344,1b,91.403,9329,2683-2855,
EU155218,1,79.327,9355,1b,91.351,9331,2683-2855,
EU155219,1,79.098,9339,1b,91.007,9329,2683-2855,
EU155220,1,79.597,9332,1b,91.320,9320,2683-2855,
EU155221,1,79.176,9345,1b,91.446,9329,2683-2855,
EU155222,1,79.017,9341,1b,91.182,9333,2683-2855,
EU155223,1,78.947,9362,1b,91.163,9336,2683-2855,
EU155224,1,79.259,9344,1b,91.467,9328,2683-2855,
EU155225,1,79.071,9341,1b,91.170,9332,2683-2855,
EU155226,1,79.259,9344,1b,91.514,9333,2683-2855,
EU155227,1,79.068,9359,1b,91.232,9329,2683-2855,
EU155228,1,79.172,9348,1b,91.396,9333,2683-2855,
EU155229,1,79.341,9342,1b,91.856,9332,2683-2855,
EU155230,1,79.403,9341,1b,91.479,9330,2683-2855,
EU155231,1,79.103,9341,1b,91.585,9329,2683-2855,
EU155232,1,79.250,9335,1b,91.159,9331,2683-2855,
EU155233,1,92.015,9305,1a,91.750,9309,2683-2855,
EU155234,1,79.003,9349,1b,90.971,9337,2683-2855,
EU155235,1,79.151,9353,1b,90.867,9329,2683-2855,
EU155236,1,94.994,9269,1a,94.768,9269,2683-2855,
EU155237,1,94.838,9357,1a,95.119,9343,2683-2855,
EU155238,1,95.368,9304,1a,95.088,9304,2683-2855,
EU155239,1,95.012,9402,1a,94.688,9319,2683-2855,
EU155240,1,92.155,9369,1a,91.977,9323,2683-2855,
EU155242,1,91.767,9292,1a,91.713,9292,2683-2855,
EU155243,1,92.338,9279,1a,92.176,9279,2683-2855,
EU155244,1,95.690,9374,1a,95.074,9358,2683-2855,
EU155245,1,96.009,9296,1a,95.837,9296,2683-2855,
EU155246,1,95.056,9365,1a,95.064,9319,2683-2855,
EU155248,1,95.323,9387,1a,94.957,9320,2683-2855,
EU155249,1,94.794,9374,1a,94.430,9318,2683-2855,
EU155250,1,94.902,9298,1a,94.633,9298,2683-2855,
EU155251,1,95.328,9376,1a,94.824,9312,2683-2855,
EU155252,1,94.805,9374,1a,94.398,9318,2683-2855,
EU155253,1,79.456,9336,1b,91.224,9332,2683-2855,
EU155254,1,78.910,9341,1b,91.280,9335,2683-2855,
EU155255,1,79.448,9347,1b,91.334,9335,2683-2855,
EU155256,1,79.041,9342,1b,91.267,9332,2683-2855,
EU155257,1,79.274,9341,1b,91.607,9329,2683-2855,
EU155258,1,79.171,9357,1b,91.748,9331,2683-2855,
EU155259,1,78.957,9338,1b,91.524,9332,2683-2855,
EU155261,1,79.061,9346,1b,91.608,9330,2683-2855,
EU155262,1,79.187,9350,1b,91.082,9329,2683-2855,
EU155263,1,79.128,9338,1b,90.888,9328,2683-2855,
EU155264,1,79.018,9327,1b,91.028,9307,2683-2855,
EU155266,1,95.026,9308,1a,94.544,9274,2683-2855,
EU155267,1,95.430,9343,1a,95.079,9307,2683-2855,
EU155268,1,92.071,9333,1a,91.975,9296,2683-2855,
EU155269,1,92.289,9363,1a,92.232,9320,2683-2855,
EU155270,1,94.642,9369,1a,94.269,9318,2683-2855,
EU155271,1,94.452,9300,1a,94.570,9300,2683-2855,
EU155272,1,93.511,9355,1a,93.449,9297,2683-2855,
EU155274,1,95.102,9249,1a,95.145,9249,2683-2855,
EU155275,1,94.430,9408,1a,94.837,9317,2683-2855,
EU155276,1,94.934,9297,1a,95.106,9297,2683-2855,
EU155277,1,91.815,9273,1a,91.858,9273,2683-2855,
EU155278,1,94.315,9288,1a,93.981,9288,2683-2855,
EU155279,1,79.221,9341,1b,91.521,9329,2683-2855,
EU155280,1,78.989,9333,1b,91.478,9329,2683-2855,
EU155281,1,78.977,9342,1b,91.092,9329,2683-2855,
EU155282,1,92.268,9325,1a,92.027,9319,2683-2855,
EU155283,1,91.917,9341,1a,91.612,9335,2683-2855,
EU155284,1,93.127,9312,1a,92.912,9312,2683-2855,
EU155285,1,94.439,9279,1a,94.719,9279,2683-2855,
EU155286,1,95.438,9273,1a,95.104,9273,2683-2855,
EU155287,1,94.846,9411,1a,94.773,9356,2683-2855,
EU155288,1,96.342,9295,1a,95.804,9295,2683-2855,
EU155289,1,92.473,9393,1a,92.473,9327,2683-2855,
EU155290,1,95.152,9344,1a,94.928,9306,2683-2855,
EU155291,1,96.612,9297,1a,96.106,9297,2683-2855,
EU155292,1,95.486,9370,1a,95.358,9328,2683-2855,
EU155293,1,95.220,9330,1a,95.051,9275,2683-2855,
EU155294,1,92.990,9272,1a,92.893,9272,2683-2855,
EU155295,1,92.033,9389,1a,92.114,9320,2683-2855,
EU155296,1,96.051,9293,1a,95.545,9293,2683-2855,
EU155297,1,94.484,9373,1a,94.279,9317,2683-2855,
EU155298,1,94.118,9367,1a,94.179,9329,2683-2855,
EU155299,1,93.402,9351,1a,93.262,9320,2683-2855,
EU155300,1,78.884,9320,1b,91.410,9313,2683-2855,
EU155301,1,79.283,9345,1b,91.544,9331,2683-2855,
EU155302,1,78.548,9351,1b,92.572,9329,2683-2855,
EU155303,1,79.435,9351,1b,91.607,9329,2683-2855,
EU155304,1,78.361,9076,1b,91.544,9059,2683-2855,
EU155305,1,79.030,9337,1b,91.864,9329,2683-2855,
EU155306,1,79.217,9344,1b,90.257,9330,2683-2855,
EU155307,1,79.161,9343,1b,91.297,9330,2683-2855,
EU155308,1,78.799,9339,1b,91.244,9331,2683-2855,
EU155309,1,94.835,9293,1a,95.007,9293,2683-2855,
EU155310,1,94.806,9376,1a,94.697,9316,2683-2855,
EU155311,1,94.906,9383,1a,94.489,9327,2683-2855,
EU155313,1,93.851,9400,1a,94.168,9310,2683-2855,
EU155314,1,91.576,9331,1a,91.589,9274,2683-2855,
EU155315,1,79.085,9338,1b,91.309,9332,2683-2855,
EU155316,1,78.835,9360,1b,90.636,9334,2683-2855,
EU155317,1,79.366,9344,1b,91.296,9329,2683-2855,
EU155318,1,79.465,9345,1b,91.803,9333,2683-2855,
EU155319,1,91.803,9357,1a,91.778,9280,2683-2855,
EU155320,1,96.313,9249,1a,95.816,9249,2683-2855,
EU155321,1,95.093,9252,1a,95.298,9252,2683-2855,
EU155322,1,92.423,9291,1a,92.304,9291,2683-2855,
EU155323,1,91.782,9309,1a,91.524,9309,2683-2855,
EU155324,1,78.969,9348,1b,91.857,9333,2683-2855,
EU155325,1,79.262,9350,1b,91.460,9333,2683-2855,
EU155326,1,79.501,9342,1b,91.939,9329,2683-2855,
EU155327,1,79.450,9338,1b,91.495,9324,2683-2855,
EU155328,1,78.951,9345,1b,91.683,9330,2683-2855,
EU155329,1,79.227,9344,1b,91.480,9331,2683-2855,
EU155330,1,78.874,9396,1b,91.723,9375,2683-2855,
EU155331,1,79.609,9357,1b,92.164,9329,2683-2855,
EU155332,1,79.388,9344,1b,91.950,9329,2683-2855,
EU155333,1,79.302,9344,1b,91.779,9318,2683-2855,
EU155334,1,79.077,9344,1b,91.845,9332,2683-2855,
EU155335,1,79.138,9347,1b,91.578,9333,2683-2855,
EU155336,1,78.889,9346,1b,91.950,9329,2683-2855,
EU155337,1,79.131,9344,1b,92.186,9329,2683-2855,
EU155338,1,97.486,9308,1a,96.970,9307,2683-2855,
EU155339,1,95.244,9273,1a,95.395,9273,2683-2855,
EU155340,1,95.902,9273,1a,95.406,9273,2683-2855,
EU155341,1,93.005,9306,1a,92.951,9306,2683-2855,
EU155342,1,96.024,9280,1a,95.517,9280,2683-2855,
EU155343,1,96.999,9297,1a,96.483,9297,2683-2855,
EU155344,1,95.778,9284,1a,95.390,9284,2683-2855,
EU155345,1,91.391,9351,1a,91.374,9309,2683-2855,
EU155346,1,91.763,9300,1a,91.637,9303,2683-2855,
EU155347,1,91.430,9288,1a,91.311,9288,2683-2855,
EU155348,1,91.677,9300,1a,91.648,9303,2683-2855,
EU155349,1,91.772,9285,1a,91.556,9285,2683-2855,
EU155351,1,92.570,9314,1a,92.527,9313,2683-2855,
EU155352,1,91.869,9310,1a,91.944,9310,2683-2855,
EU155353,1,92.109,9302,1a,91.873,9302,2683-2855,
EU155354,1,95.327,9309,1a,95.574,9309,2683-2855,
EU155355,1,91.589,9309,1a,91.471,9309,2683-2855,
EU155356,1,79.655,9344,1b,91.439,9333,2683-2855,
EU155357,1,79.373,9342,1b,91.256,9332,2683-2855,
EU155358,1,78.919,9340,1b,90.717,9329,2683-2855,
EU155359,1,79.231,9360,1b,91.533,9330,2683-2855,
EU155360,1,79.212,9342,1b,91.447,9330,2683-2855,
EU155361,1,78.540,9343,1b,90.546,9329,2683-2855,
EU155362,1,78.912,9337,1b,91.521,9329,2683-2855,
EU155363,1,79.627,9341,1b,91.244,9331,2683-2855,
EU155364,1,79.298,9342,1b,90.846,9329,2683-2855,
EU155365,1,78.925,9343,1b,91.042,9332,2683-2855,
EU155366,1,79.471,9338,1b,91.835,9333,2683-2855,
EU155367,1,79.204,9343,1b,90.890,9330,2683-2855,
EU155368,1,79.640,9337,1b,91.040,9330,2683-2855,
EU155369,1,78.995,9355,1b,91.189,9329,2683-2855,
EU155370,1,79.310,9338,1b,91.199,9329,2683-2855,
EU155371,1,79.285,9346,1b,91.008,9331,2683-2855,
EU155372,1,78.870,9347,1b,91.221,9340,2683-2855,
EU155373,1,78.932,9341,1b,91.115,9330,2683-2855,
EU155374,1,79.169,9366,1b,91.101,9349,2683-2855,
EU155375,1,79.542,9341,1b,91.318,9330,2683-2855,
EU155376,1,79.355,9339,1b,90.497,9334,2683-2855,
EU155377,1,79.247,9348,1b,90.760,9329,2683-2855,
EU155378,1,94.925,9320,1a,95.064,9258,2683-2855,
EU155380,1,93.237,9360,1a,93.198,9306,2683-2855,
EU155381,1,78.947,9343,1b,91.568,9334,2683-2855,
EU155382,1,79.073,9347,1b,90.512,9338,2683-2855,
EU158186,6,73.439,9484,6v,100.000,9429,2683-2855,
EU234061,1,79.261,9340,1b,92.187,9331,2683-2855,
EU234062,1,79.319,9337,1b,91.543,9330,2683-2855,
EU234063,1,93.935,9398,1a,94.207,9321,2683-2855,
EU234064,1,93.112,9292,1a,93.005,9292,2683-2855,
EU234065,1,97.649,9273,1a,97.131,9273,2683-2855,
EU239713,1,92.580,9394,1a,92.309,9349,2683-2855,
EU239714,1,79.068,9335,1b,91.641,9331,2683-2855,
EU239715,1,96.179,9395,1a,95.622,9342,2683-2855,
EU239716,1,94.083,9295,1a,93.642,9295,2683-2855,
EU246930,6,79.804,9388,6a,92.508,9357,2683-2855,
EU246931,6,73.478,9430,6e,86.755,9385,2683-2855,
EU246932,6,72.956,9440,6e,90.566,9381,2683-2855,
EU246933,6,73.193,9423,6l,94.436,9364,2683-2855,
EU246934,6,73.985,9433,6o,91.853,9365,2683-2855,
EU246935,6,73.169,7223,6i,95.005,9330,,
EU246936,6,73.290,9416,6f,94.537,9372,2683-2855,
EU246937,6,73.059,9439,6n,93.976,9363,2683-2855,
EU246938,6,73.584,9426,6n,95.716,9361,2683-2855,
EU246939,6,73.087,9434,6t,100.000,9364,2683-2855,
EU246940,6,73.427,9423,6u,100.000,9367,2683-2855,
EU250017,1,95.008,9295,1a,94.696,9295,2683-2855,
EU255927,1,91.945,9298,1a,91.729,9298,2683-2855,
EU255928,1,92.090,9305,1a,92.080,9305,2683-2855,
EU255929,1,92.035,9303,1a,91.820,9303,2683-2855,
EU255930,1,91.713,9304,1a,91.574,9304,2683-2855,
EU255931,1,95.808,9304,1a,95.228,9304,2683-2855,
EU255932,1,95.392,9418,1a,95.047,9327,2683-2855,
EU255933,1,93.568,9391,1a,93.426,9309,2683-2855,
EU255934,1,94.588,9312,1a,94.845,9312,2683-2855,
EU255935,1,95.241,9308,1a,95.110,9305,2683-2855,
EU255936,1,94.529,9304,1a,94.379,9304,2683-2855,
EU255937,1,91.511,9294,1a,91.705,9295,2683-2855,
EU255938,1,95.521,9311,1a,95.049,9311,2683-2855,
EU255939,1,92.505,9300,1a,92.180,9297,2683-2855,
EU255940,1,94.544,9311,1a,94.664,9314,2683-2855,
EU255941,1,94.455,9305,1a,94.627,9305,2683-2855,
EU255942,1,94.576,9310,1a,94.103,9310,2683-2855,
EU255943,1,91.579,9298,1a,91.535,9297,2683-2855,
EU255944,1,92.200,9282,1a,91.920,9282,2683-2855,
EU255945,1,92.094,9297,1a,91.979,9301,2683-2855,
EU255946,1,91.446,9306,1a,91.203,9310,2683-2855,
EU255947,1,91.678,9313,1a,91.667,9312,2683-2855,
EU255948,1,91.511,9306,1a,91.425,9306,2683-2855,
EU255949,1,91.574,9304,1a,91.197,9304,2683-2855,
EU255950,1,90.521,9294,1a,90.532,9294,2683-2855,
EU255951,1,91.861,9411,1a,91.858,9334,2683-2855,
EU255952,1,91.654,9298,1a,91.493,9298,2683-2855,
EU255953,1,94.544,9385,1a,94.423,9324,2683-2855,
EU255954,1,91.913,9373,1a,91.733,9326,2683-2855,
EU255955,1,91.782,9284,1a,91.685,9284,2683-2855,
EU255956,1,94.100,9305,1a,94.100,9305,2683-2855,
EU255957,1,92.239,9329,1a,91.950,9329,2683-2855,
EU255958,1,93.551,9304,1a,93.487,9304,2683-2855,
EU255960,1,79.268,9343,1b,90.706,9329,2683-2855,
EU255961,1,79.501,9342,1b,91.427,9332,2683-2855,
EU255962,1,78.836,9053,1b,91.845,9050,2683-2855,
EU255963,1,95.744,9305,1a,95.701,9305,2683-2855,
EU255964,1,92.432,9289,1a,92.261,9291,2683-2855,
EU255965,1,95.700,9302,1a,95.797,9302,2683-2855,
EU255966,1,92.375,9312,1a,92.085,9312,2683-2855,
EU255968,1,95.855,9288,1a,95.995,9288,2683-2855,
EU255969,1,97.226,9300,1a,96.699,9300,2683-2855,
EU255970,1,93.234,9296,1a,93.008,9296,2683-2855,
EU255971,1,97.221,9283,1a,96.747,9283,2683-2855,
EU255973,1,97.117,9297,1a,96.612,9297,2683-2855,
EU255974,1,95.809,9306,1a,95.648,9306,2683-2855,
EU255975,1,97.130,9303,1a,96.550,9303,2683-2855,
EU255976,1,95.741,9298,1a,95.945,9298,2683-2855,
EU255977,1,95.958,9302,1a,95.431,9302,2683-2855,
EU255978,1,95.760,9292,1a,95.157,9292,2683-2855,
EU255979,1,97.431,9305,1a,96.916,9305,2683-2855,
EU255980,1,95.729,9296,1a,95.923,9296,2683-2855,
EU255981,1,95.758,9312,1a,95.694,9312,2683-2855,
EU255982,1,92.776,9302,1a,92.757,9305,2683-2855,
EU255983,1,97.193,9297,1a,96.644,9297,2683-2855,
EU255984,1,94.434,9289,1a,94.380,9289,2683-2855,
EU255985,1,97.023,9306,1a,96.465,9306,2683-2855,
EU255986,1,95.368,9305,1a,95.594,9305,2683-2855,
EU255987,1,92.839,9286,1a,92.860,9286,2683-2855,
EU255988,1,95.667,9300,1a,96.247,9300,2683-2855,
EU255989,1,93.138,9312,1a,92.851,9316,2683-2855,
EU255990,1,95.862,9303,1a,95.410,9303,2683-2855,
EU255991,1,96.880,9294,1a,96.363,9294,2683-2855,
EU255992,1,95.010,9299,1a,95.172,9299,2683-2855,
EU255993,1,93.924,9398,1a,93.923,9330,2683-2855,
EU255994,1,94.918,9288,1a,95.026,9288,2683-2855,
EU255995,1,92.299,9363,1a,92.054,9326,2683-2855,
EU255996,1,92.332,9312,1a,92.043,9313,2683-2855,
EU255997,1,94.999,9279,1a,94.471,9279,2683-2855,
EU255998,1,95.078,9305,1a,94.530,9305,2683-2855,
EU255999,1,91.926,9289,1a,91.732,9289,2683-2855,
EU256000,1,79.097,9343,1b,91.296,9329,2683-2855,
EU256001,1,79.306,9365,1b,90.673,9349,2683-2855,
EU256002,1,94.635,9319,1a,94.302,9319,2683-2855,
EU256003,1,94.049,9310,1a,93.706,9310,2683-2855,
EU256004,1,92.240,9291,1a,92.143,9291,2683-2855,
EU256005,1,94.144,9307,1a,93.950,9306,2683-2855,
EU256006,1,92.366,9313,1a,92.258,9313,2683-2855,
EU256007,1,91.815,9298,1a,91.651,9294,2683-2855,
EU256008,1,95.309,9273,1a,95.050,9273,2683-2855,
EU256009,1,95.362,9292,1a,94.770,9292,2683-2855,
EU256010,1,96.678,9271,1a,96.171,9271,2683-2855,
EU256011,1,95.212,9273,1a,94.737,9273,2683-2855,
EU256012,1,95.833,9311,1a,95.360,9311,2683-2855,
EU256013,1,95.140,9301,1a,94.786,9301,2683-2855,
EU256014,1,94.317,9274,1a,93.995,9276,2683-2855,
EU256015,1,94.675,9296,1a,94.720,9299,2683-2855,
EU256016,1,96.201,9292,1a,95.695,9292,2683-2855,
EU256017,1,94.579,9298,1a,94.160,9298,2683-2855,
EU256018,1,95.189,9292,1a,95.136,9293,2683-2855,
EU256019,1,94.806,9300,1a,94.323,9300,2683-2855,
EU256020,1,94.888,9311,1a,94.598,9311,2683-2855,
EU256021,1,92.674,9296,1a,92.480,9295,2683-2855,
EU256022,1,92.749,9295,1a,92.534,9295,2683-2855,
EU256023,1,92.337,9304,1a,92.082,9308,2683-2855,
EU256024,1,94.960,9345,1a,94.534,9294,2683-2855,
EU256025,1,92.248,9275,1a,91.906,9278,2683-2855,
EU256026,1,95.315,9306,1a,95.626,9306,2683-2855,
EU256027,1,94.868,9392,1a,94.399,9356,2683-2855,
EU256028,1,96.829,9304,1a,96.303,9304,2683-2855,
EU256029,1,92.453,9289,1a,92.335,9289,2683-2855,
EU256030,1,95.004,9287,1a,94.670,9287,2683-2855,
EU256031,1,94.614,9302,1a,94.840,9302,2683-2855,
EU256032,1,94.947,9302,1a,94.904,9302,2683-2855,
EU256033,1,94.065,9418,1a,93.865,9324,2683-2855,
EU256034,1,92.470,9310,1a,92.286,9308,2683-2855,
EU256035,1,94.991,9304,1a,94.669,9304,2683-2855,
EU256036,1,95.926,9304,1a,95.389,9304,2683-2855,
EU256037,1,94.941,9311,1a,94.544,9311,2683-2855,
EU256038,1,94.541,9306,1a,94.154,9306,2683-2855,
EU256039,1,96.106,9297,1a,95.622,9297,2683-2855,
EU256040,1,94.711,9415,1a,94.532,9327,2683-2855,
EU256041,1,95.240,9306,1a,94.928,9306,2683-2855,
EU256043,1,95.384,9273,1a,94.813,9273,2683-2855,
EU256044,1,95.344,9278,1a,94.913,9278,2683-2855,
EU256046,1,91.980,9376,1a,91.672,9330,2683-2855,
EU256047,1,94.573,9305,1a,94.455,9305,2683-2855,
EU256048,1,94.439,9405,1a,94.436,9328,2683-2855,
EU256049,1,92.351,9309,1a,92.132,9304,2683-2855,
EU256050,1,94.830,9419,1a,94.909,9330,2683-2855,
EU256051,1,95.258,9300,1a,94.849,9300,2683-2855,
EU256052,1,94.894,9323,1a,94.410,9321,2683-2855,
EU256053,1,91.702,9304,1a,91.466,9304,2683-2855,
EU256054,1,78.655,9356,1b,91.030,9342,2683-2855,
EU256057,1,93.223,9311,1a,93.159,9311,2683-2855,
EU256058,1,94.729,9296,1a,94.686,9296,2683-2855,
EU256059,1,79.036,9335,1b,91.543,9330,2683-2855,
EU256060,1,94.452,9391,1a,94.571,9321,2683-2855,
EU256061,1,79.143,9340,1b,91.126,9331,2683-2855,
EU256062,1,79.294,9355,1b,90.765,9334,2683-2855,
EU256064,1,79.236,9343,1b,91.031,9332,2683-2855,
EU256065,1,79.480,9342,1b,90.857,9330,2683-2855,
EU256066,1,79.478,9341,1b,91.996,9333,2683-2855,
EU256067,1,95.185,9305,1a,94.723,9305,2683-2855,
EU256068,1,92.883,9372,1a,92.995,9322,2683-2855,
EU256069,1,91.766,9352,1a,91.732,9301,2683-2855,
EU256070,1,94.787,9303,1a,94.322,9299,2683-2855,
EU256071,1,92.829,9274,1a,92.353,9272,2683-2855,
EU256072,1,92.119,9276,1a,91.828,9276,2683-2855,
EU256073,1,94.742,9281,1a,94.580,9281,2683-2855,
EU256074,1,93.844,9308,1a,93.511,9308,2683-2855,
EU256075,1,78.679,9343,1b,90.967,9332,2683-2855,
EU256076,1,79.110,9344,1b,91.030,9331,2683-2855,
EU256077,1,79.066,9339,1b,90.504,9330,2683-2855,
EU256078,1,79.012,9348,1b,90.799,9336,2683-2855,
EU256079,1,79.133,9340,1b,91.309,9331,2683-2855,
EU256080,1,79.238,9344,1b,90.974,9329,2683-2855,
EU256081,1,79.017,9336,1b,91.146,9329,2683-2855,
EU256082,1,79.311,9343,1b,91.447,9330,2683-2855,
EU256083,1,79.471,9343,1b,91.674,9332,2683-2855,
EU256084,1,78.920,9350,1b,90.156,9336,2683-2855,
EU256085,1,79.313,9349,1b,91.124,9329,2683-2855,
EU256087,1,94.737,9273,1a,94.932,9273,2683-2855,
EU256088,1,79.131,9344,1b,90.377,9332,2683-2855,
EU256089,1,79.145,9336,1b,91.285,9329,2683-2855,
EU256090,1,79.160,9338,1b,92.593,9329,2683-2855,
EU256091,1,78.494,9058,1b,90.737,9047,2683-2855,
EU256092,1,79.050,9351,1b,90.921,9329,2683-2855,
EU256094,1,95.133,9307,1a,94.906,9305,2683-2855,
EU256095,1,95.436,9312,1a,94.985,9312,2683-2855,
EU256096,1,94.477,9288,1a,94.531,9288,2683-2855,
EU256097,1,94.460,9404,1a,94.755,9304,2683-2855,
