Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KC125918,1,93.429,2085,1a,94.101,2085,1175-1315,
KC125919,1,93.765,2085,1a,93.909,2085,1175-1315,
KC125920,1,93.477,2085,1a,93.525,2085,1175-1315,
KC125921,1,93.717,2085,1a,94.484,2085,1175-1315,
KC125922,1,92.374,2085,1a,92.806,2085,1175-1315,
KC125923,1,95.060,2085,1a,95.396,2085,1175-1315,
KC125924,1,90.839,2085,1a,91.223,2085,1175-1315,
KC125925,1,91.942,2085,1a,92.854,2085,1175-1315,
KC125926,1,94.245,2085,1a,94.293,2085,1175-1315,
KC125927,1,93.669,2085,1a,93.477,2085,1175-1315,
KC125928,1,92.902,2085,1a,93.141,2085,1175-1315,
KC125929,1,94.101,2085,1a,94.005,2085,1175-1315,
KC125930,1,91.415,2085,1a,92.374,2085,1175-1315,
KC125931,1,94.149,2085,1a,94.868,2085,1175-1315,
KC125932,1,93.046,2085,1a,93.094,2085,1175-1315,
KC125933,1,93.861,2085,1a,94.293,2085,1175-1315,
KC125934,1,94.341,2085,1a,94.532,2085,1175-1315,
KC125935,1,94.772,2085,1a,94.772,2085,1175-1315,
KC125936,1,92.470,2085,1a,92.614,2085,1175-1315,
KC125937,1,92.086,2085,1a,92.422,2085,1175-1315,
KC125938,1,93.669,2085,1a,94.388,2085,1175-1315,
KC125939,1,93.189,2085,1a,93.285,2085,1175-1315,
KC125940,1,91.607,2085,1a,91.990,2085,1175-1315,
KC125941,1,94.149,2085,1a,93.957,2085,1175-1315,
KC125942,1,95.012,2085,1a,94.964,2085,1175-1315,
KC125943,1,93.813,2085,1a,94.676,2085,1175-1315,
KC125944,1,95.012,2085,1a,94.868,2085,1175-1315,
KC125945,1,94.484,2085,1a,94.532,2085,1175-1315,
KC125946,1,93.477,2085,1a,93.237,2085,1175-1315,
KC125947,1,94.149,2085,1a,94.149,2085,1175-1315,
KC125948,1,92.806,2085,1a,92.998,2085,1175-1315,
KC125949,1,91.031,2085,1a,91.799,2085,1175-1315,
KC125950,1,91.703,2085,1a,92.038,2085,1175-1315,
KC125951,1,93.669,2085,1a,93.573,2085,1175-1315,
KC125952,1,91.271,2085,1a,92.134,2085,1175-1315,
KC125953,1,91.703,2085,1a,91.559,2085,1175-1315,
KC125954,1,93.189,2085,1a,94.245,2085,1175-1315,
KC125955,1,93.333,2085,1a,94.005,2085,1175-1315,
KC125956,1,95.012,2085,1a,94.772,2085,1175-1315,
KC125957,1,93.669,2085,1a,93.477,2085,1175-1315,
KC125958,1,91.175,2085,1a,91.559,2085,1175-1315,
KC125959,1,91.127,2085,1a,92.038,2085,1175-1315,
KC125960,1,90.791,2085,1a,91.079,2085,1175-1315,
KC125961,1,91.079,2085,1a,91.175,2085,1175-1315,
KC125962,1,92.998,2085,1a,93.765,2085,1175-1315,
KC125963,1,92.038,2085,1a,92.470,2085,1175-1315,
KC125964,1,91.367,2085,1a,91.559,2085,1175-1315,
KC125965,1,91.942,2085,1a,92.326,2085,1175-1315,
KC125966,1,91.511,2085,1a,91.942,2085,1175-1315,
KC125967,1,91.127,2085,1a,91.847,2085,1175-1315,
KC125968,1,92.182,2085,1a,92.278,2085,1175-1315,
KC125969,1,92.038,2085,1a,92.950,2085,1175-1315,
KC125970,1,92.614,2085,1a,92.614,2085,1175-1315,
KC125971,1,93.477,2085,1a,93.477,2085,1175-1315,
KC125972,1,96.019,2085,1a,95.827,2085,1175-1315,
KC125973,1,94.868,2085,1a,94.916,2085,1175-1315,
KC125974,1,94.388,2085,1a,94.293,2085,1175-1315,
KC125975,1,94.724,2085,1a,95.540,2085,1175-1315,
KC125976,1,94.101,2085,1a,94.053,2085,1175-1315,
KC125977,1,92.086,2085,1a,92.518,2085,1175-1315,
KC125978,1,94.964,2085,1a,95.492,2085,1175-1315,
KC125979,1,91.990,2085,1a,92.326,2085,1175-1315,
KC125980,1,93.957,2085,1a,94.005,2085,1175-1315,
KC125981,1,91.223,2085,1a,91.463,2085,1175-1315,
KC125982,1,94.436,2085,1a,94.580,2085,1175-1315,
KC125983,1,90.935,2085,1a,91.607,2085,1175-1315,
KC125984,1,94.245,2085,1a,94.628,2085,1175-1315,
KC125985,1,95.444,2085,1a,95.156,2085,1175-1315,
KC125986,1,93.285,2085,1a,93.189,2085,1175-1315,
KC125987,1,94.532,2085,1a,95.156,2085,1175-1315,
KC125988,1,94.341,2085,1a,95.108,2085,1175-1315,
KC125989,1,93.861,2085,1a,94.149,2085,1175-1315,
KC125990,1,94.628,2085,1a,96.499,2085,1175-1315,
KC125991,1,94.580,2085,1a,94.868,2085,1175-1315,
KC125992,1,93.046,2085,1a,93.141,2085,1175-1315,
KC125993,1,91.607,2085,1a,92.182,2085,1175-1315,
KC125994,1,92.470,2085,1a,92.998,2085,1175-1315,
KC125995,1,92.566,2085,1a,92.950,2085,1175-1315,
KC125996,1,93.957,2085,1a,94.005,2085,1175-1315,
KC125997,1,90.983,2085,1a,91.415,2085,1175-1315,
KC125998,1,91.655,2085,1a,92.086,2085,1175-1315,
KC125999,1,93.285,2085,1a,93.237,2085,1175-1315,
KC126000,1,94.436,2085,1a,94.484,2085,1175-1315,
KC126001,1,95.348,2085,1a,96.403,2085,1175-1315,
KC126002,1,94.484,2085,1a,95.108,2085,1175-1315,
KC126003,1,93.909,2085,1a,95.252,2085,1175-1315,
KC126004,1,91.751,2085,1a,91.942,2085,1175-1315,
KC126005,1,90.456,2085,1a,90.743,2085,1175-1315,
KC126006,1,93.237,2085,1a,93.141,2085,1175-1315,
KC126007,1,94.101,2085,1a,94.724,2085,1175-1315,
KC126008,1,92.278,2085,1a,92.806,2085,1175-1315,
KC126009,1,94.053,2085,1a,94.532,2085,1175-1315,
KC126010,1,90.504,2085,1a,91.271,2085,1175-1315,
KC126011,1,92.182,2085,1a,92.566,2085,1175-1315,
KC126012,1,94.532,2085,1a,95.204,2085,1175-1315,
KC126013,1,91.942,2085,1a,92.374,2085,1175-1315,
KC126014,1,93.429,2085,1a,93.237,2085,1175-1315,
KC126015,1,94.053,2085,1a,94.628,2085,1175-1315,
KC126016,1,94.580,2085,1a,94.628,2085,1175-1315,
KC126017,1,92.038,2085,1a,92.902,2085,1175-1315,
KC126018,1,90.504,2085,1a,91.079,2085,1175-1315,
KC126019,1,93.861,2085,1a,94.628,2085,1175-1315,
KC126020,1,93.909,2085,1a,94.868,2085,1175-1315,
KC126021,1,91.751,2085,1a,92.422,2085,1175-1315,
KC126022,1,94.532,2085,1a,94.676,2085,1175-1315,
KC126023,1,93.765,2085,1a,94.484,2085,1175-1315,
KC126024,1,91.751,2085,1a,92.374,2085,1175-1315,
KC126025,1,95.252,2085,1a,95.012,2085,1175-1315,
KC126026,1,92.950,2085,1a,92.854,2085,1175-1315,
KC126027,1,91.990,2085,1a,92.902,2085,1175-1315,
KC126028,1,92.230,2085,1a,92.374,2085,1175-1315,
KC126029,1,95.204,2085,1a,94.964,2085,1175-1315,
KC126030,1,93.813,2085,1a,94.005,2085,1175-1315,
KC126031,1,92.086,2085,1a,92.758,2085,1175-1315,
KC126032,1,94.197,2085,1a,94.245,2085,1175-1315,
KC126033,1,92.518,2085,1a,93.237,2085,1175-1315,
KC126034,1,93.525,2085,1a,94.245,2085,1175-1315,
KC126035,1,91.175,2085,1a,91.894,2085,1175-1315,
KC126036,1,92.038,2085,1a,92.278,2085,1175-1315,
KC126037,1,92.374,2085,1a,92.710,2085,1175-1315,
KC126038,1,93.861,2085,1a,94.149,2085,1175-1315,
KC126039,1,92.230,2085,1a,92.902,2085,1175-1315,
KC126040,1,91.847,2085,1a,92.086,2085,1175-1315,
KC126041,1,92.038,2085,1a,92.134,2085,1175-1315,
KC126042,1,94.101,2085,1a,94.724,2085,1175-1315,
KC126043,1,94.341,2085,1a,94.436,2085,1175-1315,
KC126044,1,94.245,2085,1a,94.053,2085,1175-1315,
KC126045,1,92.809,2086,1a,93.097,2086,1175-1315,
KC126046,1,91.223,2085,1a,91.847,2085,1175-1315,
KC126047,1,91.990,2085,1a,92.374,2085,1175-1315,
KC126048,1,92.518,2085,1a,92.950,2085,1175-1315,
KC126049,1,93.621,2085,1a,93.525,2085,1175-1315,
KC126050,1,92.326,2085,1a,92.758,2085,1175-1315,
KC126051,1,91.319,2085,1a,91.847,2085,1175-1315,
KC126052,1,91.894,2085,1a,92.470,2085,1175-1315,
KC126053,1,91.894,2085,1a,92.134,2085,1175-1315,
KC126054,1,79.300,2058,1e,92.038,2085,1175-1315,
KC126055,1,91.942,2085,1a,92.518,2085,1175-1315,
KC126056,1,94.293,2085,1a,94.820,2085,1175-1315,
KC126057,1,92.326,2085,1a,92.854,2085,1175-1315,
KC126058,1,94.149,2085,1a,95.060,2085,1175-1315,
KC126059,1,92.422,2085,1a,93.285,2085,1175-1315,
KC126060,1,92.134,2085,1a,92.566,2085,1175-1315,
KC126061,1,93.957,2085,1a,94.628,2085,1175-1315,
KC126062,1,93.094,2085,1a,94.101,2085,1175-1315,
KC126063,1,94.724,2085,1a,95.060,2085,1175-1315,
KC126064,1,94.005,2085,1a,94.197,2085,1175-1315,
KC126065,1,93.813,2085,1a,94.820,2085,1175-1315,
KC126066,1,94.053,2085,1a,93.861,2085,1175-1315,
KC126067,1,93.573,2085,1a,94.005,2085,1175-1315,
KC126068,1,94.005,2085,1a,94.388,2085,1175-1315,
KC126069,1,93.573,2085,1a,94.005,2085,1175-1315,
KC126070,1,93.717,2085,1a,94.101,2085,1175-1315,
KC126071,1,95.156,2085,1a,95.156,2085,1175-1315,
KC126072,1,94.053,2085,1a,93.669,2085,1175-1315,
KC126073,1,93.285,2085,1a,93.477,2085,1175-1315,
KC126074,1,92.854,2085,1a,93.333,2085,1175-1315,
KC126075,1,93.429,2085,1a,93.717,2085,1175-1315,
KC126076,1,92.710,2085,1a,93.429,2085,1175-1315,
KC126077,1,91.127,2085,1a,91.463,2085,1175-1315,
KC126078,1,93.094,2085,1a,93.765,2085,1175-1315,
KC126079,1,92.806,2085,1a,92.950,2085,1175-1315,
KC126080,1,92.854,2085,1a,92.902,2085,1175-1315,
KC126081,1,90.456,2085,1a,91.031,2085,1175-1315,
KC126082,1,95.731,2085,1a,95.444,2085,1175-1315,
KC126083,1,93.765,2085,1a,94.101,2085,1175-1315,
KC126084,1,92.038,2085,1a,92.278,2085,1175-1315,
KC126085,1,93.285,2085,1a,93.909,2085,1175-1315,
KC126086,1,93.477,2085,1a,94.964,2085,1175-1315,
KC126087,1,94.676,2085,1a,94.580,2085,1175-1315,
KC126088,1,93.861,2085,1a,94.676,2085,1175-1315,
KC126089,1,94.388,2085,1a,94.772,2085,1175-1315,
KC126090,1,92.230,2085,1a,92.806,2085,1175-1315,
KC126091,1,92.518,2085,1a,93.141,2085,1175-1315,
KC126092,1,93.957,2085,1a,94.388,2085,1175-1315,
KC126093,1,92.854,2085,1a,93.189,2085,1175-1315,
KC126094,1,91.799,2085,1a,92.374,2085,1175-1315,
KC126095,1,91.559,2085,1a,92.470,2085,1175-1315,
KC126096,1,91.559,2085,1a,91.559,2085,1175-1315,
KC126097,1,94.868,2085,1a,95.348,2085,1175-1315,
KC126098,1,94.053,2085,1a,93.909,2085,1175-1315,
KC126099,1,92.950,2085,1a,92.806,2085,1175-1315,
KC126100,1,94.580,2085,1a,95.492,2085,1175-1315,
KC126101,1,93.909,2085,1a,93.909,2085,1175-1315,
KC126102,1,94.149,2085,1a,94.820,2085,1175-1315,
KC126103,1,96.739,2085,1a,96.499,2085,1175-1315,
KC126104,1,93.669,2085,1a,93.573,2085,1175-1315,
KC126105,1,94.676,2085,1a,94.772,2085,1175-1315,
KC126106,1,93.141,2085,1a,93.765,2085,1175-1315,
KC126107,1,91.319,2085,1a,91.799,2085,1175-1315,
KC126108,1,94.388,2085,1a,94.484,2085,1175-1315,
KC126109,1,93.189,2085,1a,93.189,2085,1175-1315,
KC126110,1,91.894,2085,1a,92.230,2085,1175-1315,
KC126111,1,91.175,2085,1a,91.799,2085,1175-1315,
KC126112,1,94.245,2085,1a,94.676,2085,1175-1315,
KC126113,1,93.429,2085,1a,93.285,2085,1175-1315,
KC126114,1,91.319,2085,1a,91.799,2085,1175-1315,
KC126115,1,91.415,2085,1a,92.374,2085,1175-1315,
KC126116,1,90.839,2085,1a,91.559,2085,1175-1315,
KC126117,1,91.655,2085,1a,92.038,2085,1175-1315,
KC126118,1,93.861,2085,1a,94.245,2085,1175-1315,
KC126119,1,93.957,2085,1a,94.293,2085,1175-1315,
KC126120,1,95.108,2085,1a,95.012,2085,1175-1315,
KC126121,1,92.422,2085,1a,92.230,2085,1175-1315,
KC126122,1,92.038,2085,1a,92.566,2085,1175-1315,
KC126123,1,93.141,2085,1a,93.237,2085,1175-1315,
KC126124,1,96.259,2085,1a,95.971,2085,1175-1315,
KC126125,1,92.038,2085,1a,92.566,2085,1175-1315,
KC126126,1,91.894,2085,1a,92.278,2085,1175-1315,
KC126127,1,91.894,2085,1a,92.422,2085,1175-1315,
KC126128,1,92.086,2085,1a,92.470,2085,1175-1315,
KC126129,1,91.655,2085,1a,91.655,2085,1175-1315,
KC126130,1,91.942,2085,1a,92.326,2085,1175-1315,
KC126131,1,91.655,2085,1a,92.422,2085,1175-1315,
KC126132,1,92.566,2085,1a,93.046,2085,1175-1315,
KC126133,1,93.573,2085,1a,93.669,2085,1175-1315,
KC126134,1,91.223,2085,1a,91.271,2085,1175-1315,
KC126135,1,91.127,2085,1a,91.319,2085,1175-1315,
KC126136,1,93.909,2085,1a,94.436,2085,1175-1315,
KC126137,1,93.861,2085,1a,93.861,2085,1175-1315,
KC126138,1,92.086,2085,1a,92.902,2085,1175-1315,
KC126139,1,94.676,2085,1a,96.067,2085,1175-1315,
KC126140,1,94.964,2085,1a,95.492,2085,1175-1315,
KC126141,1,92.038,2085,1a,92.182,2085,1175-1315,
KC126142,1,94.149,2085,1a,95.396,2085,1175-1315,
KC126143,1,93.909,2085,1a,94.484,2085,1175-1315,
KC126144,1,92.470,2085,1a,92.854,2085,1175-1315,
KC126145,1,94.916,2085,1a,95.396,2085,1175-1315,
KC126146,1,95.060,2085,1a,94.964,2085,1175-1315,
KC126147,1,94.484,2085,1a,95.156,2085,1175-1315,
KC126148,1,92.134,2085,1a,92.326,2085,1175-1315,
KC126149,1,94.724,2085,1a,95.635,2085,1175-1315,
KC126150,1,93.141,2085,1a,93.477,2085,1175-1315,
KC126151,1,93.957,2085,1a,93.765,2085,1175-1315,
KC126152,1,91.271,2085,1a,91.271,2085,1175-1315,
KC126153,1,93.285,2085,1a,94.149,2085,1175-1315,
KC126154,1,96.451,2085,1a,96.259,2085,1175-1315,
KC126155,1,94.341,2085,1a,94.101,2085,1175-1315,
KC126156,1,92.806,2085,1a,93.333,2085,1175-1315,
KC126157,1,93.333,2085,1a,93.525,2085,1175-1315,
KC126158,1,93.813,2085,1a,94.484,2085,1175-1315,
KC126159,1,94.388,2085,1a,95.060,2085,1175-1315,
KC126160,1,93.621,2085,1a,94.388,2085,1175-1315,
KC126161,1,92.134,2085,1a,92.422,2085,1175-1315,
KC126162,1,91.031,2085,1a,91.659,2086,1175-1315,
KC126163,1,94.820,2085,1a,94.868,2085,1175-1315,
KC126164,1,94.053,2085,1a,93.621,2085,1175-1315,
KC126165,1,94.676,2085,1a,94.580,2085,1175-1315,
KC126166,1,94.245,2085,1a,94.101,2085,1175-1315,
KC126167,1,92.326,2085,1a,92.758,2085,1175-1315,
KC126168,1,91.751,2085,1a,92.470,2085,1175-1315,
KC126169,1,95.348,2085,1a,95.156,2085,1175-1315,
KC126170,1,92.038,2085,1a,92.614,2085,1175-1315,
KC126171,1,91.894,2085,1a,92.470,2085,1175-1315,
KC126172,1,93.957,2085,1a,94.341,2085,1175-1315,
KC126173,1,94.388,2085,1a,94.964,2085,1175-1315,
KC126174,1,93.909,2085,1a,95.156,2085,1175-1315,
KC126175,1,92.518,2085,1a,92.902,2085,1175-1315,
KC126176,1,92.230,2085,1a,92.758,2085,1175-1315,
KC126177,1,94.724,2085,1a,95.588,2085,1175-1315,
KC126178,1,92.758,2085,1a,93.717,2085,1175-1315,
KC126179,1,94.388,2085,1a,95.540,2085,1175-1315,
KC126180,1,94.149,2085,1a,94.197,2085,1175-1315,
KC126181,1,93.909,2085,1a,93.861,2085,1175-1315,
KC126182,1,93.861,2085,1a,93.573,2085,1175-1315,
KC126183,1,93.717,2085,1a,94.197,2085,1175-1315,
KC126184,1,93.237,2085,1a,94.676,2085,1175-1315,
KC126185,1,91.655,2085,1a,92.470,2085,1175-1315,
KC126186,1,94.053,2085,1a,94.724,2085,1175-1315,
KC126187,1,94.149,2085,1a,94.532,2085,1175-1315,
KC126188,1,94.532,2085,1a,95.156,2085,1175-1315,
KC126189,1,94.245,2085,1a,94.293,2085,1175-1315,
KC126190,1,93.669,2085,1a,93.381,2085,1175-1315,
KC126191,1,94.005,2085,1a,94.724,2085,1175-1315,
KC126192,1,94.149,2085,1a,94.532,2085,1175-1315,
KC126193,1,93.621,2085,1a,94.388,2085,1175-1315,
KC126194,1,94.724,2085,1a,95.012,2085,1175-1315,
KC126195,1,94.341,2085,1a,94.197,2085,1175-1315,
KC126196,1,89.928,2085,1a,90.072,2085,1175-1315,
KC126197,1,93.957,2085,1a,95.588,2085,1175-1315,
KC126198,1,92.182,2085,1a,92.614,2085,1175-1315,
KC126199,1,96.451,2085,1a,96.163,2085,1175-1315,
KC126200,1,91.559,2085,1a,91.990,2085,1175-1315,
KC126201,1,94.005,2085,1a,94.293,2085,1175-1315,
KC126202,1,95.348,2085,1a,95.108,2085,1175-1315,
KC126203,1,93.094,2085,1a,93.046,2085,1175-1315,
KC126204,1,91.271,2085,1a,91.607,2085,1175-1315,
KC126205,1,94.436,2085,1a,94.868,2085,1175-1315,
KC126206,1,90.504,2085,1a,90.552,2085,1175-1315,
KC126207,1,91.559,2085,1a,91.703,2085,1175-1315,
KC126208,1,91.319,2085,1a,91.799,2085,1175-1315,
KC126209,1,93.669,2085,1a,95.108,2085,1175-1315,
KC126210,1,94.293,2085,1a,95.012,2085,1175-1315,
KC126211,1,91.703,2085,1a,92.422,2085,1175-1315,
KC126212,1,94.724,2085,1a,94.341,2085,1175-1315,
KC126213,1,92.998,2085,1a,92.998,2085,1175-1315,
KC126214,1,91.559,2085,1a,91.990,2085,1175-1315,
KC126215,1,93.957,2085,1a,94.676,2085,1175-1315,
KC126216,1,90.743,2085,1a,91.319,2085,1175-1315,
KC126217,1,91.799,2085,1a,92.422,2085,1175-1315,
KC126218,1,91.847,2085,1a,91.799,2085,1175-1315,
KC126219,1,91.319,2085,1a,91.607,2085,1175-1315,
KC126220,1,93.429,2085,1a,93.573,2085,1175-1315,
KC126221,1,90.264,2085,1a,90.743,2085,1175-1315,
KC126222,1,91.031,2085,1a,91.894,2085,1175-1315,
KC126223,1,94.053,2085,1a,94.053,2085,1175-1315,
KC126224,1,93.429,2085,1a,94.005,2085,1175-1315,
KC126225,1,92.470,2085,1a,92.806,2085,1175-1315,
KC126226,1,92.566,2085,1a,92.902,2085,1175-1315,
KC126227,1,91.751,2085,1a,92.182,2085,1175-1315,
KC126228,1,94.484,2085,1a,94.436,2085,1175-1315,
KC126229,1,93.765,2085,1a,93.909,2085,1175-1315,
KC126230,1,96.307,2085,1a,96.067,2085,1175-1315,
KC126231,1,93.477,2085,1a,93.285,2085,1175-1315,
KC126232,1,91.175,2085,1a,91.223,2085,1175-1315,
KC126233,1,94.532,2085,1a,95.204,2085,1175-1315,
KC126234,1,91.559,2085,1a,91.703,2085,1175-1315,
KC126235,1,91.799,2085,1a,92.134,2085,1175-1315,
KC126236,1,95.252,2085,1a,94.964,2085,1175-1315,
KC126237,1,95.060,2085,1a,95.779,2085,1175-1315,
KC126238,1,93.669,2085,1a,93.573,2085,1175-1315,
KC126239,1,94.149,2085,1a,95.012,2085,1175-1315,
KC126240,1,94.245,2085,1a,94.101,2085,1175-1315,
KC126241,1,94.532,2085,1a,95.731,2085,1175-1315,
KC126242,1,91.511,2085,1a,92.038,2085,1175-1315,
KC126243,1,93.765,2085,1a,95.012,2085,1175-1315,
KC126244,1,93.765,2085,1a,94.676,2085,1175-1315,
KC126245,1,93.621,2085,1a,94.197,2085,1175-1315,
KC126246,1,93.717,2085,1a,94.868,2085,1175-1315,
KC126247,1,93.189,2085,1a,93.717,2085,1175-1315,
KC126248,1,94.868,2085,1a,95.396,2085,1175-1315,
KC126249,1,93.909,2085,1a,94.388,2085,1175-1315,
KC126250,1,93.094,2085,1a,93.957,2085,1175-1315,
KC126251,1,92.230,2085,1a,92.422,2085,1175-1315,
KC126252,1,94.293,2085,1a,94.436,2085,1175-1315,
KC126253,1,93.381,2085,1a,93.525,2085,1175-1315,
KC126254,1,94.916,2085,1a,95.923,2085,1175-1315,
KC126255,1,92.374,2085,1a,92.374,2085,1175-1315,
KC126256,1,92.950,2085,1a,93.333,2085,1175-1315,
KC126257,1,94.436,2085,1a,94.436,2085,1175-1315,
KC126258,1,92.182,2085,1a,92.134,2085,1175-1315,
KC126259,1,92.854,2085,1a,93.669,2085,1175-1315,
KC126260,1,94.101,2085,1a,93.813,2085,1175-1315,
KC126261,1,93.717,2085,1a,93.957,2085,1175-1315,
KC126262,1,94.820,2085,1a,94.916,2085,1175-1315,
KC126263,1,94.580,2085,1a,94.916,2085,1175-1315,
KC126264,1,91.607,2085,1a,92.038,2085,1175-1315,
KC126265,1,93.957,2085,1a,94.341,2085,1175-1315,
KC126266,1,92.422,2085,1a,92.806,2085,1175-1315,
KC126267,1,91.463,2085,1a,91.751,2085,1175-1315,
KC126268,1,93.957,2085,1a,93.861,2085,1175-1315,
KC126269,1,94.532,2085,1a,94.293,2085,1175-1315,
KC126270,1,94.388,2085,1a,94.628,2085,1175-1315,
KC126271,1,91.463,2085,1a,91.942,2085,1175-1315,
KC126272,1,90.695,2085,1a,91.175,2085,1175-1315,
KC126273,1,91.415,2085,1a,91.607,2085,1175-1315,
KC126274,1,93.909,2085,1a,94.149,2085,1175-1315,
KC126275,1,95.779,2085,1a,95.396,2085,1175-1315,
KC126276,1,92.854,2085,1a,93.285,2085,1175-1315,
KC126277,1,94.293,2085,1a,94.916,2085,1175-1315,
KC126278,1,90.647,2085,1a,91.271,2085,1175-1315,
KC126279,1,91.655,2085,1a,91.894,2085,1175-1315,
KC126280,1,94.197,2085,1a,95.300,2085,1175-1315,
KC126281,1,90.647,2085,1a,90.887,2085,1175-1315,
KC126282,1,92.806,2085,1a,92.710,2085,1175-1315,
KC126283,1,91.751,2085,1a,92.614,2085,1175-1315,
KC126284,1,91.655,2085,1a,91.463,2085,1175-1315,
KC126285,1,93.525,2085,1a,93.285,2085,1175-1315,
KC126286,1,92.134,2085,1a,92.566,2085,1175-1315,
KC126287,1,93.765,2085,1a,94.436,2085,1175-1315,
KC126288,1,92.614,2085,1a,93.141,2085,1175-1315,
KC126289,1,93.378,2084,1a,93.810,2084,1175-1315,
KC126290,1,90.887,2085,1a,91.367,2085,1175-1315,
KC126291,1,91.942,2085,1a,92.758,2085,1175-1315,
KC126292,1,90.600,2085,1a,90.695,2085,1175-1315,
KC126293,1,92.806,2085,1a,93.477,2085,1175-1315,
KC126294,1,93.189,2085,1a,93.094,2085,1175-1315,
KC126295,1,92.566,2085,1a,92.662,2085,1175-1315,
KC126296,1,93.333,2085,1a,93.141,2085,1175-1315,
KC126297,1,93.573,2085,1a,94.484,2085,1175-1315,
KC126298,1,93.861,2085,1a,94.149,2085,1175-1315,
KC126299,1,93.957,2085,1a,94.388,2085,1175-1315,
KC126300,1,94.005,2085,1a,94.484,2085,1175-1315,
KC126301,1,92.998,2085,1a,93.381,2085,1175-1315,
KC126302,1,94.436,2085,1a,95.156,2085,1175-1315,
KC126303,1,94.580,2085,1a,94.820,2085,1175-1315,
KC126304,1,94.197,2085,1a,94.341,2085,1175-1315,
KC126305,1,91.847,2085,1a,92.374,2085,1175-1315,
KC126306,1,94.005,2085,1a,94.676,2085,1175-1315,
KC126307,1,93.237,2085,1a,93.717,2085,1175-1315,
KC126308,1,92.998,2085,1a,93.525,2085,1175-1315,
KC126309,1,91.367,2085,1a,91.799,2085,1175-1315,
KC126310,1,90.360,2085,1a,90.647,2085,1175-1315,
KC126311,1,94.916,2085,1a,94.772,2085,1175-1315,
KC126312,1,93.094,2085,1a,94.436,2085,1175-1315,
KC126313,1,91.511,2085,1a,91.799,2085,1175-1315,
KC126314,1,91.463,2085,1a,91.990,2085,1175-1315,
KC126315,1,94.580,2085,1a,95.396,2085,1175-1315,
KC126316,1,93.957,2085,1a,94.053,2085,1175-1315,
KC126317,1,91.415,2085,1a,91.559,2085,1175-1315,
KC126318,1,94.772,2085,1a,94.868,2085,1175-1315,
KC126319,1,93.285,2085,1a,93.621,2085,1175-1315,
KC126320,1,94.388,2085,1a,95.492,2085,1175-1315,
KC126321,1,93.861,2085,1a,94.628,2085,1175-1315,
KC126322,1,93.333,2085,1a,93.237,2085,1175-1315,
KC126323,1,95.252,2085,1a,95.204,2085,1175-1315,
KC126324,1,93.525,2085,1a,93.909,2085,1175-1315,
KC126325,1,93.621,2085,1a,93.477,2085,1175-1315,
KC126326,1,94.149,2085,1a,94.676,2085,1175-1315,
KC126327,1,94.628,2085,1a,94.724,2085,1175-1315,
KC126328,1,93.765,2085,1a,94.005,2085,1175-1315,
KC126329,1,91.223,2085,1a,91.655,2085,1175-1315,
KC126330,1,91.607,2085,1a,92.326,2085,1175-1315,
KC126331,1,92.806,2085,1a,93.094,2085,1175-1315,
KC126332,1,94.388,2085,1a,95.108,2085,1175-1315,
KC126333,1,93.669,2085,1a,94.341,2085,1175-1315,
KC126334,1,92.230,2085,1a,92.374,2085,1175-1315,
KC126335,1,90.647,2085,1a,90.647,2085,1175-1315,
KC126336,1,91.847,2085,1a,92.278,2085,1175-1315,
KC126337,1,94.101,2085,1a,94.820,2085,1175-1315,
KC126338,1,96.019,2085,1a,95.540,2085,1175-1315,
KC126339,1,94.580,2085,1a,95.060,2085,1175-1315,
KC126340,1,93.285,2085,1a,94.101,2085,1175-1315,
KC126341,1,91.607,2085,1a,91.894,2085,1175-1315,
KC126342,1,93.189,2085,1a,93.381,2085,1175-1315,
KC126343,1,94.101,2085,1a,94.005,2085,1175-1315,
KC126344,1,94.436,2085,1a,94.484,2085,1175-1315,
KC126345,1,94.293,2085,1a,95.108,2085,1175-1315,
KC126346,1,94.436,2085,1a,94.964,2085,1175-1315,
KC126347,1,94.916,2085,1a,95.108,2085,1175-1315,
KC126348,1,94.005,2085,1a,94.245,2085,1175-1315,
KC126349,1,92.614,2085,1a,92.422,2085,1175-1315,
KC126350,1,94.820,2085,1a,94.532,2085,1175-1315,
KC126351,1,92.278,2085,1a,92.662,2085,1175-1315,
KC126352,1,93.477,2085,1a,93.621,2085,1175-1315,
KC126353,1,91.463,2085,1a,92.086,2085,1175-1315,
KC126354,1,92.226,2084,1a,92.418,2084,1175-1315,
KC126355,1,94.436,2085,1a,94.820,2085,1175-1315,
KC126356,1,93.381,2085,1a,93.333,2085,1175-1315,
KC126357,1,92.086,2085,1a,92.326,2085,1175-1315,
KC126358,1,91.175,2085,1a,91.799,2085,1175-1315,
KC126359,1,91.079,2085,1a,91.415,2085,1175-1315,
KC126360,1,94.197,2085,1a,94.676,2085,1175-1315,
KC126361,1,91.559,2085,1a,91.511,2085,1175-1315,
KC126362,1,94.149,2085,1a,94.484,2085,1175-1315,
KC126363,1,94.005,2085,1a,94.676,2085,1175-1315,
KC126364,1,93.957,2085,1a,94.341,2085,1175-1315,
KC126365,1,93.525,2085,1a,93.861,2085,1175-1315,
