Accession,PerGeneSubtype,FullGenomeSubtype,CometPerGeneSubtype,CometFullGenomeSubtype,GenBankSubtype,PresentMethodCount,BlankMethods,DistinctSubtypeCount,SubtypesObserved,AgreementStatus
KC124576,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124577,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124578,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124579,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124580,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124582,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124583,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124584,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124585,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124586,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124589,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124591,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124592,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124593,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124594,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124596,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124597,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124598,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124601,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124602,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124603,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124604,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124605,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124606,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124607,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124609,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124610,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124611,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124612,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124613,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124614,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124619,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124621,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124623,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124624,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124625,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124626,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124627,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124628,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124630,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124631,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124633,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124634,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124635,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124636,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124638,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124640,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124641,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124643,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124644,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124645,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124648,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124651,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124653,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124654,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124655,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124656,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124657,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124658,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124659,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124660,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124661,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124662,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124663,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124665,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124666,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124667,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124668,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124669,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124672,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124673,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124674,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124675,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124676,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124677,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124678,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124679,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124680,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124681,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124682,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124683,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124686,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124687,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124688,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124690,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124691,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124692,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124693,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124695,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124696,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124697,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124699,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124701,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124702,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124705,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124706,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124707,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124708,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124709,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124710,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124713,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124714,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124715,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124716,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124717,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124718,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124719,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124720,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124721,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124722,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124723,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124724,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124725,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124726,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124727,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124729,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124730,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124732,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124733,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124734,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124736,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124738,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124739,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124740,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124741,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124745,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124746,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124747,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124748,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124749,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124750,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124751,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124752,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124753,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124754,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124755,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124759,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124760,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124761,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124762,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124763,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124764,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124765,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124766,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124767,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC124768,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KC125010,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125011,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125014,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125015,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125016,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125017,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125018,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125019,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125020,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125023,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125024,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125025,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125028,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125029,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125030,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125031,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125032,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125034,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125035,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125036,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125037,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125039,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125040,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125041,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125042,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125043,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125045,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125048,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125050,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125051,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125053,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125054,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125055,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125056,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125057,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125059,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125061,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125062,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125063,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125064,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125066,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125067,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125068,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125069,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125071,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125072,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125073,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125075,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125076,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125078,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125079,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125081,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125083,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125084,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125087,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125088,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125090,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125091,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125093,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125094,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125095,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125096,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125098,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125099,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125100,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125102,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125103,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125104,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125106,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125107,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125113,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125114,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125115,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125116,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125117,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125120,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125121,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125122,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125125,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125129,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125131,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125133,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125134,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125135,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125136,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125137,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125138,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125139,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125140,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125143,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125144,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125147,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125148,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125149,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125150,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125151,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125153,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125155,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125156,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125157,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125158,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125159,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125160,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125161,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125162,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125163,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125166,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125167,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125168,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125169,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125171,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125172,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125173,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125174,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125175,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125176,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125177,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125178,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125179,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125182,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125183,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125185,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125187,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125189,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125191,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125192,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125193,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125194,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125196,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125198,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125199,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125201,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125202,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125204,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125205,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125206,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125207,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125209,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125210,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125211,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125212,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125213,1E,1E,1E,1E,1A,5,,2,1A;1E,AllFiveDisagree
KC125214,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125215,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125216,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125218,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125220,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125222,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125225,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125226,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125228,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125229,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125230,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125231,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125232,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125233,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125235,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125237,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125238,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125239,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125240,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125244,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125245,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125246,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125247,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125248,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125249,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125251,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125252,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125253,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125254,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125255,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125257,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125258,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125261,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125263,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125264,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125265,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125266,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125267,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125268,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125269,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125270,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125271,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125272,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125273,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125274,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125276,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125277,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125278,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125280,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125282,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125283,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125284,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125285,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125286,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125287,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125289,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125290,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125291,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125293,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125295,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125296,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125297,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125298,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125299,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125300,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125301,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125302,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125303,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125306,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125308,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125309,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125310,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125314,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125316,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125317,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125318,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125319,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125320,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125321,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125325,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125326,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125329,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125330,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125331,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125334,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125336,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KC125337,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
