Accession,PerGeneGenotype,PerGeneSubtype,FullGenomeGenotype,FullGenomeSubtype,CometPerGeneGenotype,CometPerGeneSubtype,CometFullGenomeGenotype,CometFullGenomeSubtype,GenBankGenotype,GenBankSubtype
KC127447,1,1a,1,1a,1,1a,1,1a,1,1a
KC127449,1,1a,1,1a,1,1a,1,1a,1,1a
KC127450,1,1a,1,1a,1,1a,1,1a,1,1a
KC127451,1,1a,1,1a,1,1a,1,1a,1,1a
KC127452,1,1a,1,1a,1,1a,1,1a,1,1a
KC127454,1,1a,1,1a,1,1a,1,1a,1,1a
KC127456,1,1a,1,1a,1,1a,1,1a,1,1a
KC127457,1,1a,1,1a,1,1a,1,1a,1,1a
KC127458,1,1a,1,1a,1,1a,1,1a,1,1a
KC127460,1,1a,1,1a,1,1a,1,1a,1,1a
KC127462,1,1a,1,1a,1,1a,1,1a,1,1a
KC127463,1,1a,1,1a,1,1a,1,1a,1,1a
KC127464,1,1a,1,1a,1,1a,1,1a,1,1a
KC127465,1,1a,1,1a,1,1a,1,1a,1,1a
KC127468,1,1a,1,1a,1,1a,1,1a,1,1a
KC127469,1,1a,1,1a,1,1a,1,1a,1,1a
KC127470,1,1a,1,1a,1,1a,1,1a,1,1a
KC127471,1,1a,1,1a,1,1a,1,1a,1,1a
KC127472,1,1a,1,1a,1,1a,1,1a,1,1a
KC127474,1,1a,1,1a,1,1a,1,1a,1,1a
KC127475,1,1a,1,1a,1,1a,1,1a,1,1a
KC127476,1,1a,1,1a,1,1a,1,1a,1,1a
KC127477,1,1a,1,1a,1,1a,1,1a,1,1a
KC127479,1,1a,1,1a,1,1a,1,1a,1,1a
KC127481,1,1a,1,1a,1,1a,1,1a,1,1a
KC127482,1,1a,1,1a,1,1a,1,1a,1,1a
KC127484,1,1a,1,1a,1,1a,1,1a,1,1a
KC127485,1,1a,1,1a,1,1a,1,1a,1,1a
KC127486,1,1a,1,1a,1,1a,1,1a,1,1a
KC127489,1,1a,1,1a,1,1a,1,1a,1,1a
KC127490,1,1a,1,1a,1,1a,1,1a,1,1a
KC127491,1,1a,1,1a,1,1a,1,1a,1,1a
KC127492,1,1a,1,1a,1,1a,1,1a,1,1a
KC127493,1,1a,1,1a,1,1a,1,1a,1,1a
KC127495,1,1a,1,1a,1,1a,1,1a,1,1a
KC127496,1,1a,1,1a,1,1a,1,1a,1,1a
KC127497,1,1a,1,1a,1,1a,1,1a,1,1a
KC127498,1,1a,1,1a,1,1a,1,1a,1,1a
KC127500,1,1a,1,1a,1,1a,1,1a,1,1a
KC127501,1,1a,1,1a,1,1a,1,1a,1,1a
KC127502,1,1a,1,1a,1,1a,1,1a,1,1a
KC127503,1,1a,1,1a,1,1a,1,1a,1,1a
KC127504,1,1a,1,1a,1,1a,1,1a,1,1a
KC127506,1,1a,1,1a,1,1a,1,1a,1,1a
KC127507,1,1a,1,1a,1,1a,1,1a,1,1a
KC127508,1,1a,1,1a,1,1a,1,1a,1,1a
KC127509,1,1a,1,1a,1,1a,1,1a,1,1a
KC127510,1,1a,1,1a,1,1a,1,1a,1,1a
KC127511,1,1a,1,1a,1,1a,1,1a,1,1a
KC127512,1,1a,1,1a,1,1a,1,1a,1,1a
KC127513,1,1a,1,1a,1,1a,1,1a,1,1a
KC127514,1,1a,1,1a,1,1a,1,1a,1,1a
KC127515,1,1a,1,1a,1,1a,1,1a,1,1a
KC127517,1,1a,1,1a,1,1a,1,1a,1,1a
KC127518,1,1a,1,1a,1,1a,1,1a,1,1a
KC127519,1,1a,1,1a,1,1a,1,1a,1,1a
KC127520,1,1a,1,1a,1,1a,1,1a,1,1a
KC127522,1,1a,1,1a,1,1a,1,1a,1,1a
KC127523,1,1a,1,1a,1,1a,1,1a,1,1a
KC127524,1,1a,1,1a,1,1a,1,1a,1,1a
KC127525,1,1a,1,1a,1,1a,1,1a,1,1a
KC127526,1,1a,1,1a,1,1a,1,1a,1,1a
KC127527,1,1a,1,1a,1,1a,1,1a,1,1a
KC127528,1,1a,1,1a,1,1a,1,1a,1,1a
KC127529,1,1a,1,1a,1,1a,1,1a,1,1a
KC127531,1,1a,1,1a,1,1a,1,1a,1,1a
KC127532,1,1a,1,1a,1,1a,1,1a,1,1a
KC127533,1,1a,1,1a,1,1a,1,1a,1,1a
KC127534,1,1a,1,1a,1,1a,1,1a,1,1a
KC127536,1,1a,1,1a,1,1a,1,1a,1,1a
KC127537,1,1a,1,1a,1,1a,1,1a,1,1a
KC127539,1,1a,1,1a,1,1a,1,1a,1,1a
KC127542,1,1a,1,1a,1,1a,1,1a,1,1a
KC127543,1,1a,1,1a,1,1a,1,1a,1,1a
KC127545,1,1a,1,1a,1,1a,1,1a,1,1a
KC127546,1,1a,1,1a,1,1a,1,1a,1,1a
KC127547,1,1a,1,1a,1,1a,1,1a,1,1a
KC127548,1,1a,1,1a,1,1a,1,1a,1,1a
KC127550,1,1a,1,1a,1,1a,1,1a,1,1a
KC127551,1,1a,1,1a,1,1a,1,1a,1,1a
KC127552,1,1a,1,1a,1,1a,1,1a,1,1a
KC127554,1,1a,1,1a,1,1a,1,1a,1,1a
KC127555,1,1a,1,1a,1,1a,1,1a,1,1a
KC127556,1,1a,1,1a,1,1a,1,1a,1,1a
KC127557,1,1a,1,1a,1,1a,1,1a,1,1a
KC127558,1,1a,1,1a,1,1a,1,1a,1,1a
KC127559,1,1a,1,1a,1,1a,1,1a,1,1a
KC127561,1,1a,1,1a,1,1a,1,1a,1,1a
KC127562,1,1a,1,1a,1,1a,1,1a,1,1a
KC127563,1,1a,1,1a,1,1a,1,1a,1,1a
KC127564,1,1a,1,1a,1,1a,1,1a,1,1a
KC127565,1,1a,1,1a,1,1a,1,1a,1,1a
KC127566,1,1a,1,1a,1,1a,1,1a,1,1a
KC127567,1,1a,1,1a,1,1a,1,1a,1,1a
KC127568,1,1a,1,1a,1,1a,1,1a,1,1a
KC127570,1,1a,1,1a,1,1a,1,1a,1,1a
KC127571,1,1a,1,1a,1,1a,1,1a,1,1a
KC127572,1,1a,1,1a,1,1a,1,1a,1,1a
KC127573,1,1a,1,1a,1,1a,1,1a,1,1a
KC127576,1,1a,1,1a,1,1a,1,1a,1,1a
KC127577,1,1a,1,1a,1,1a,1,1a,1,1a
KC127578,1,1a,1,1a,1,1a,1,1a,1,1a
KC127579,1,1a,1,1a,1,1a,1,1a,1,1a
KC127580,1,1a,1,1a,1,1a,1,1a,1,1a
KC127581,1,1a,1,1a,1,1a,1,1a,1,1a
KC127584,1,1a,1,1a,1,1a,1,1a,1,1a
KC127585,1,1a,1,1a,1,1a,1,1a,1,1a
KC127586,1,1a,1,1a,1,1a,1,1a,1,1a
KC127587,1,1a,1,1a,1,1a,1,1a,1,1a
KC127588,1,1a,1,1a,1,1a,1,1a,1,1a
KC127589,1,1a,1,1a,1,1a,1,1a,1,1a
KC127591,1,1a,1,1a,1,1a,1,1a,1,1a
KC127592,1,1a,1,1a,1,1a,1,1a,1,1a
KC127594,1,1a,1,1a,1,1a,1,1a,1,1a
KC127595,1,1a,1,1a,1,1a,1,1a,1,1a
KC127597,1,1a,1,1a,1,1a,1,1a,1,1a
KC127598,1,1a,1,1a,1,1a,1,1a,1,1a
KC127599,1,1a,1,1a,1,1a,1,1a,1,1a
KC127600,1,1a,1,1a,1,1a,1,1a,1,1a
KC127601,1,1a,1,1a,1,1a,1,1a,1,1a
KC127602,1,1a,1,1a,1,1a,1,1a,1,1a
KC127603,1,1a,1,1a,1,1a,1,1a,1,1a
KC127604,1,1a,1,1a,1,1a,1,1a,1,1a
KC127605,1,1a,1,1a,1,1a,1,1a,1,1a
KC127606,1,1a,1,1a,1,1a,1,1a,1,1a
KC127607,1,1a,1,1a,1,1a,1,1a,1,1a
KC127608,1,1a,1,1a,1,1a,1,1a,1,1a
KC127609,1,1a,1,1a,1,1a,1,1a,1,1a
KC127610,1,1a,1,1a,1,1a,1,1a,1,1a
KC127611,1,1a,1,1a,1,1a,1,1a,1,1a
KC127612,1,1a,1,1a,1,1a,1,1a,1,1a
KC127613,1,1a,1,1a,1,1a,1,1a,1,1a
KC127615,1,1a,1,1a,1,1a,1,1a,1,1a
KC127616,1,1a,1,1a,1,1a,1,1a,1,1a
KC127617,1,1a,1,1a,1,1a,1,1a,1,1a
KC127618,1,1a,1,1a,1,1a,1,1a,1,1a
KC127619,1,1a,1,1a,1,1a,1,1a,1,1a
KC127620,1,1a,1,1a,1,1a,1,1a,1,1a
KC127621,1,1a,1,1a,1,1a,1,1a,1,1a
KC127623,1,1a,1,1a,1,1a,1,1a,1,1a
KC127624,1,1a,1,1a,1,1a,1,1a,1,1a
KC127627,1,1a,1,1a,1,1a,1,1a,1,1a
KC127628,1,1a,1,1a,1,1a,1,1a,1,1a
KC127629,1,1a,1,1a,1,1a,1,1a,1,1a
KC127630,1,1a,1,1a,1,1a,1,1a,1,1a
KC127631,1,1a,1,1a,1,1a,1,1a,1,1a
KC127632,1,1a,1,1a,1,1a,1,1a,1,1a
KC127634,1,1a,1,1a,1,1a,1,1a,1,1a
KC127635,1,1a,1,1a,1,1a,1,1a,1,1a
KC127636,1,1a,1,1a,1,1a,1,1a,1,1a
KC127638,1,1a,1,1a,1,1a,1,1a,1,1a
KC127639,1,1a,1,1a,1,1a,1,1a,1,1a
KC127640,1,1a,1,1a,1,1a,1,1a,1,1a
KC127641,1,1a,1,1a,1,1a,1,1a,1,1a
KC127642,1,1a,1,1a,1,1a,1,1a,1,1a
KC127643,1,1a,1,1a,1,1a,1,1a,1,1a
KC127644,1,1a,1,1a,1,1a,1,1a,1,1a
KC127646,1,1a,1,1a,1,1a,1,1a,1,1a
KC127648,1,1a,1,1a,1,1a,1,1a,1,1a
KC127649,1,1a,1,1a,1,1a,1,1a,1,1a
KC127650,1,1a,1,1a,1,1a,1,1a,1,1a
KC127651,1,1a,1,1a,1,1a,1,1a,1,1a
KC127652,1,1a,1,1a,1,1a,1,1a,1,1a
KC127653,1,1a,1,1a,1,1a,1,1a,1,1a
KC127654,1,1a,1,1a,1,1a,1,1a,1,1a
KC127655,1,1a,1,1a,1,1a,1,1a,1,1a
KC127656,1,1a,1,1a,1,1a,1,1a,1,1a
KC191671,6,6n,6,6n,6,6n,6,6n,6,6n
KC248193,1,1l,1,1l,1,1l,1,1l,,
KC248194,1,1e,1,1e,1,1e,1,1e,1,1e
KC248195,1,1l,1,1l,1,1l,1,1l,1,
KC248196,1,1l,1,1l,1,1l,1,1l,1,1l
KC248197,1,1l,1,1l,1,1l,1,1l,1,1l
KC248198,1,1h,1,1h,1,1h,1,1h,1,1h
KC248199,1,1h,1,1h,1,1h,1,1h,1,1h
KC441467,3,3b,3,3b,3,3b,3,3b,3,3b
KC441468,3,3b,3,3b,3,3b,3,3b,3,3b
KC441469,3,3b,3,3b,3,3b,3,3b,3,3b
KC441470,3,3b,3,3b,3,3b,3,3b,3,3b
KC441471,3,3b,3,3b,3,3b,3,3b,3,3b
KC441472,3,3b,3,3b,3,3b,3,3b,3,3b
KC441473,3,3b,3,3b,3,3b,3,3b,3,3b
KC441474,3,3b,3,3b,3,3b,3,3b,3,3b
KC441475,3,3b,3,3b,3,3b,3,3b,3,3b
KC441476,3,3b,3,3b,3,3b,3,3b,3,3b
KC441477,6,6a,6,6a,6,6a,6,6a,6,6a
KC441478,6,6a,6,6a,6,6a,6,6a,6,6a
KC441479,6,6a,6,6a,6,6a,6,6a,6,6a
KC441480,6,6a,6,6a,6,6a,6,6a,6,6a
KC441481,6,6a,6,6a,6,6a,6,6a,6,6a
KC441482,6,6a,6,6a,6,6a,6,6a,6,6a
KC441483,6,6a,6,6a,6,6a,6,6a,6,6a
KC441484,6,6a,6,6a,6,6a,6,6a,6,6a
KC441485,6,6a,6,6a,6,6a,6,6a,6,6a
KC441486,6,6a,6,6a,6,6a,6,6a,6,6a
KC767829,5,5a,5,5a,5,5a,5,5a,5,5a
KC767830,5,5a,5,5a,5,5a,5,5a,5,5a
KC767831,5,5a,5,5a,5,5a,5,5a,5,5a
KC767833,5,5a,5,5a,5,5a,5,5a,5,5a
KC767834,5,5a,5,5a,5,5a,5,5a,5,5a
KC844037,6,6a,6,6a,6,6a,6,6a,6,6a
KC844038,6,6a,6,6a,6,6a,6,6a,6,6a
KC844039,6,6xa,6,6xa,6,6a,6,6w,6,
KC844040,6,6xa,6,6xd,6,6w,6,6w,6,
KC844041,3,3a,3,3a,3,3a,3,3a,3,3a
KC844043,2,2a,2,2a,2,2a,2,2a,2,2a
KC844044,3,3b,3,3b,3,3b,3,3b,3,3b
KC844046,5,5a,5,5a,5,5a,5,5a,5,5a
KC844047,1,1c,1,1c,1,1c,1,1c,1,1c
KC844049,1,1a,1,1a,1,1a,1,1a,1,1a
KC967476,2,2a,2,2a,2,2a,2,2a,2,2a
KF035123,3,3a,3,3a,3,3a,3,3a,3,3a
KF035124,3,3a,3,3a,3,3a,3,3a,3,3a
KF035125,3,3a,3,3a,3,3a,3,3a,3,3a
KF035126,3,3a,3,3a,3,3a,3,3a,3,3a
KF035127,3,3a,3,3a,3,3a,3,3a,3,3a
KF667756,1,1a,1,1a,1,1a,1,1a,1,1a
KF667757,1,1a,1,1a,1,1a,1,1a,1,1a
KF667758,1,1a,1,1a,1,1a,1,1a,1,1a
KF667759,1,1a,1,1a,1,1a,1,1a,1,1a
KF667760,1,1a,1,1a,1,1a,1,1a,1,1a
KF667761,1,1a,1,1a,1,1a,1,1a,1,1a
KF667762,1,1a,1,1a,1,1a,1,1a,1,1a
KF667763,1,1a,1,1a,1,1a,1,1a,1,1a
KF667764,1,1a,1,1a,1,1a,1,1a,1,1a
KF667765,1,1a,1,1a,1,1a,1,1a,1,1a
KF667766,1,1a,1,1a,1,1a,1,1a,1,1a
KF667767,1,1a,1,1a,1,1a,1,1a,1,1a
KF667768,1,1a,1,1a,1,1a,1,1a,1,1a
KF667769,1,1a,1,1a,1,1a,1,1a,1,1a
KF667770,1,1a,1,1a,1,1a,1,1a,1,1a
KF667771,1,1a,1,1a,1,1a,1,1a,1,1a
KF667772,1,1a,1,1a,1,1a,1,1a,1,1a
KF667773,1,1a,1,1a,1,1a,1,1a,1,1a
KF667774,1,1a,1,1a,1,1a,1,1a,1,1a
KF667775,1,1a,1,1a,1,1a,1,1a,1,1a
KF667776,1,1a,1,1a,1,1a,1,1a,1,1a
KF667777,1,1a,1,1a,1,1a,1,1a,1,1a
KF667778,1,1a,1,1a,1,1a,1,1a,1,1a
KF667779,1,1a,1,1a,1,1a,1,1a,1,1a
KF667780,1,1a,1,1a,1,1a,1,1a,1,1a
KF667781,1,1a,1,1a,1,1a,1,1a,1,1a
KF667782,1,1a,1,1a,1,1a,1,1a,1,1a
KF667783,1,1a,1,1a,1,1a,1,1a,1,1a
KF667784,1,1a,1,1a,1,1a,1,1a,1,1a
KF667785,1,1a,1,1a,1,1a,1,1a,1,1a
KF667786,1,1a,1,1a,1,1a,1,1a,1,1a
KF667787,1,1a,1,1a,1,1a,1,1a,1,1a
KF667820,1,1b,1,1b,1,1b,1,1b,1,1b
KF667821,1,1b,1,1b,1,1b,1,1b,1,1b
KF667822,1,1b,1,1b,1,1b,1,1b,1,1b
KF667823,1,1b,1,1b,1,1b,1,1b,1,1b
KF667824,1,1b,1,1b,1,1b,1,1b,1,1b
KF667825,1,1b,1,1b,1,1b,1,1b,1,1b
KF667826,1,1b,1,1b,1,1b,1,1b,1,1b
KF667827,1,1b,1,1b,1,1b,1,1b,1,1b
KF667828,1,1b,1,1b,1,1b,1,1b,1,1b
KF667829,1,1b,1,1b,1,1b,1,1b,1,1b
KF667830,1,1b,1,1b,1,1b,1,1b,1,1b
KF667831,1,1b,1,1b,1,1b,1,1b,1,1b
KF667832,1,1b,1,1b,1,1b,1,1b,1,1b
KF667833,1,1b,1,1b,1,1b,1,1b,1,1b
KF667834,1,1b,1,1b,1,1b,1,1b,1,1b
KF667835,1,1b,1,1b,1,1b,1,1b,1,1b
KF667836,1,1b,1,1b,1,1b,1,1b,1,1b
KF667837,1,1b,1,1b,1,1b,1,1b,1,1b
KF667838,1,1d,1,1d,1,1b,1,1b,1,1b
KF667839,1,1b,1,1b,1,1b,1,1b,1,1b
KF667840,1,1b,1,1b,1,1b,1,1b,1,1b
KF667841,1,1b,1,1b,1,1b,1,1b,1,1b
KF667842,1,1b,1,1b,1,1b,1,1b,1,1b
KF667843,1,1b,1,1b,1,1b,1,1b,1,1b
KF667844,1,1b,1,1b,1,1b,1,1b,1,1b
KF667845,1,1b,1,1b,1,1b,1,1b,1,1b
KF667846,1,1b,1,1b,1,1b,1,1b,1,1b
KF667847,1,1b,1,1b,1,1b,1,1b,1,1b
KF667848,1,1b,1,1b,1,1b,1,1b,1,1b
KF667849,1,1b,1,1b,1,1b,1,1b,1,1b
PX091934,2,2a,2,2a,2,2a,2,2a,2,2a
PX091935,1,1b,1,1b,1,1b,1,1b,1,1b
PX091936,3,3a,3,3a,3,3a,3,3a,3,3a
KJ148617,2,2l,2,2l,2,2j,2,2j,2,2l
KJ148618,2,2l,2,2l,2,2a,2,2a,2,2l
KJ437271,1,1a,1,1a,1,1a,1,1a,1,
KJ437279,1,1a,1,1a,1,1a,1,1a,1,
KJ437295,1,1b,1,1b,1,1b,1,1b,1,
KJ437307,3,3a,3,3a,3,3a,3,3a,3,
KJ437311,3,3a,3,3a,3,3a,3,3a,3,
KJ437313,3,3a,3,3a,3,3a,3,3a,3,
KJ437314,3,3a,3,3a,3,3a,3,3a,3,
KJ437318,3,3a,3,3a,3,3a,3,3a,3,
KJ437327,3,3a,3,3a,3,3a,3,3a,3,
KJ439767,1,1c,1,1c,1,1c,1,1c,1,1c
KJ439768,1,1d,1,1d,1,1b,1,1b,1,1d
KJ439769,1,1e,1,1e,1,1e,1,1e,1,1e
KJ439770,1,1g,1,1g,1,1g,1,1g,1,1g
KJ439771,1,1h,1,1h,1,1h,1,1h,1,1h
KJ439772,1,1i,1,1i,1,1b,1,1b,1,1i
KJ439773,1,1j,1,1j,1,1a,1,1a,1,1j
KJ439774,1,1k,1,1k,1,1a,1,1a,1,1k
KJ439775,1,1n,1,1n,1,1a,1,1a,1,
KJ439776,1,1l,1,1l,1,1l,1,1l,1,
KJ439777,1,1k,1,1k,1,1a,1,1a,1,
KJ439778,1,1m,1,1m,1,1a,1,1a,1,
KJ439779,1,1o,1,1o,1,1b,1,1b,1,
KJ439780,1,1m,1,1k,1,1a,1,1a,1,
KJ439781,1,1n,1,1n,1,1a,1,1a,1,
KJ439782,1,1m,1,1m,1,1a,1,1a,1,
KJ470612,3,3a,3,3a,3,3a,3,3a,3,3a
KJ470613,3,3a,3,3a,3,3a,3,3a,3,3a
KJ470614,3,3a,3,3a,3,3a,3,3a,3,3a
KJ470615,3,3a,3,3a,3,3a,3,3a,3,3a
KJ470616,3,3b,3,3b,3,3b,3,3b,3,3b
KJ470617,3,3b,3,3b,3,3b,3,3b,3,3b
KJ470618,3,3e,3,3e,3,3a,3,3a,3,3e
KJ470619,3,3d,3,3d,3,3a,3,3a,3,3d
KJ470620,6,6g,6,6g,6,6g,6,6g,6,
KJ470621,6,6g,6,6g,6,6g,6,6g,6,
KJ470622,6,6g,6,6g,6,6g,6,6g,6,
KJ470623,6,6g,6,6g,6,6w,6,6w,6,
KJ470624,6,6g,6,6g,6,6g,6,6g,6,
KJ470625,6,6g,6,6g,6,6g,6,6w,6,
KJ529536,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529537,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529538,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529539,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529540,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529541,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529542,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529543,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529544,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529545,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529546,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529548,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529549,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529550,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529551,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529553,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529554,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529555,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529556,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529557,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529560,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529561,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529562,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529564,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529565,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529566,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529569,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529570,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529572,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529573,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529574,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529575,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529576,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529579,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529581,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529582,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529583,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529584,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529585,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529586,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529587,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529590,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529591,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529592,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529595,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529596,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529597,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529600,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529601,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529602,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529603,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529604,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529605,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529607,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529608,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529609,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529610,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529611,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529612,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529616,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529618,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529619,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529620,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529621,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529623,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529624,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529626,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529627,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529629,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529630,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529631,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529632,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529633,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529634,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529636,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529638,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529639,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529640,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529641,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529642,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529644,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529645,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529646,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529649,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529650,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529651,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529652,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529653,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529654,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529656,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529657,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529658,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529659,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529660,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529661,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529664,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529665,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529668,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529670,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529671,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529672,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529674,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529675,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529677,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529680,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529681,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529684,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529685,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529686,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529687,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529688,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529690,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529691,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529692,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529693,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529695,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529696,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529697,1,1a,1,1a,1,1a,1,1a,1,1a
KJ529698,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529700,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529703,1,1b,1,1b,1,1b,1,1b,1,1b
KJ529704,1,1a,1,1a,1,1a,1,1a,1,1a
KJ567644,6,6xi,6,6xb,6,6l,6,6l,6,
KJ567645,6,6xb,6,6xb,6,6l,6,6l,6,6xb
KJ567646,6,6xf,6,6xf,6,6e,6,6e,6,
KJ567647,6,6xf,6,6xf,6,6e,6,6w,6,
KJ567648,6,6xf,6,6xf,6,6e,6,6w,6,
KJ567649,6,6xc,6,6xc,6,6e,6,6e,6,
KJ567650,6,6xc,6,6xc,6,6e,6,6e,6,
KJ567651,6,6xc,6,6xc,6,6e,6,6e,6,6xc
KJ567652,6,6e,6,6xc,6,6e,6,6e,6,
KJ678744,6,6a,6,6a,6,6a,6,6a,6,6a
KJ678745,6,6a,6,6a,6,6a,6,6a,6,6a
KJ678746,6,6a,6,6a,6,6a,6,6a,6,6a
KJ678747,6,6a,6,6a,6,6a,6,6a,6,6a
KJ678748,6,6a,6,6a,6,6a,6,6a,6,6a
